,Makespan,Lateness,Time,Fitness,Sequence,Best_fitness,Best_sequence
0,9786,35676,2619.1773796081543,10044.9,"[0, 13, 2, 5, 12, 10, 38, 7, 31, 14, 25, 11, 4, 15, 9, 17, 16, 3, 21, 19, 8, 34, 22, 23, 20, 35, 39, 27, 46, 29, 30, 24, 32, 1, 36, 18, 26, 37, 59, 33, 28, 41, 42, 56, 50, 54, 55, 47, 48, 45, 44, 43, 52, 49, 51, 58, 70, 77, 40, 79, 60, 78, 57, 63, 64, 76, 68, 67, 72, 62, 74, 71, 82, 73, 61, 65, 53, 80, 97, 96, 86, 66, 69, 83, 93, 85, 91, 87, 84, 89, 75, 98, 81, 88, 94, 95, 6, 99, 90, 108, 106, 101, 102, 103, 104, 117, 115, 107, 119, 111, 105, 100, 132, 128, 114, 109, 133, 110, 134, 126, 120, 131, 122, 135, 138, 123, 143, 137, 124, 151, 113, 136, 121, 92, 139, 125, 129, 145, 112, 127, 155, 147, 142, 146, 149, 158, 154, 118, 156, 144, 150, 116, 152, 177, 130, 148, 141, 140, 159, 157, 174, 168, 179, 171, 178, 165, 172, 181, 161, 169, 170, 175, 166, 195, 160, 163, 182, 153, 164, 189, 190, 188, 198, 183, 184, 185, 193, 205, 180, 199, 162, 197, 192, 201, 191, 173, 176, 194, 219, 210, 200, 208, 202, 213, 212, 211, 206, 207, 224, 203, 238, 214, 204, 215, 226, 229, 216, 217, 235, 167, 220, 221, 236, 223, 231, 233, 239, 227, 225, 186, 230, 234, 232, 237, 228, 196, 187, 218, 209, 222]",10044.9,"[0, 13, 2, 5, 12, 10, 38, 7, 31, 14, 25, 11, 4, 15, 9, 17, 16, 3, 21, 19, 8, 34, 22, 23, 20, 35, 39, 27, 46, 29, 30, 24, 32, 1, 36, 18, 26, 37, 59, 33, 28, 41, 42, 56, 50, 54, 55, 47, 48, 45, 44, 43, 52, 49, 51, 58, 70, 77, 40, 79, 60, 78, 57, 63, 64, 76, 68, 67, 72, 62, 74, 71, 82, 73, 61, 65, 53, 80, 97, 96, 86, 66, 69, 83, 93, 85, 91, 87, 84, 89, 75, 98, 81, 88, 94, 95, 6, 99, 90, 108, 106, 101, 102, 103, 104, 117, 115, 107, 119, 111, 105, 100, 132, 128, 114, 109, 133, 110, 134, 126, 120, 131, 122, 135, 138, 123, 143, 137, 124, 151, 113, 136, 121, 92, 139, 125, 129, 145, 112, 127, 155, 147, 142, 146, 149, 158, 154, 118, 156, 144, 150, 116, 152, 177, 130, 148, 141, 140, 159, 157, 174, 168, 179, 171, 178, 165, 172, 181, 161, 169, 170, 175, 166, 195, 160, 163, 182, 153, 164, 189, 190, 188, 198, 183, 184, 185, 193, 205, 180, 199, 162, 197, 192, 201, 191, 173, 176, 194, 219, 210, 200, 208, 202, 213, 212, 211, 206, 207, 224, 203, 238, 214, 204, 215, 226, 229, 216, 217, 235, 167, 220, 221, 236, 223, 231, 233, 239, 227, 225, 186, 230, 234, 232, 237, 228, 196, 187, 218, 209, 222]"
