Sequence,Fitness,Best_sequence,Best_fitness,Time
"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",603.5,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",603.5,0.0
"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",603.5,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",603.5,0.06201624870300293
"[19, 3, 18, 15, 13, 4, 0, 17, 12, 11, 6, 10, 9, 2, 16, 7, 8, 1, 5, 14]",596.0,"[19, 3, 18, 15, 13, 4, 0, 17, 12, 11, 6, 10, 9, 2, 16, 7, 8, 1, 5, 14]",596.0,0.12399721145629883
"[19, 3, 18, 15, 13, 4, 0, 17, 12, 11, 6, 10, 9, 2, 16, 7, 8, 1, 5, 14]",596.0,"[19, 3, 18, 15, 13, 4, 0, 17, 12, 11, 6, 10, 9, 2, 16, 7, 8, 1, 5, 14]",596.0,0.188995361328125
"[19, 3, 18, 15, 13, 4, 0, 17, 12, 11, 6, 10, 9, 2, 16, 7, 8, 1, 5, 14]",596.0,"[19, 3, 18, 15, 13, 4, 0, 17, 12, 11, 6, 10, 9, 2, 16, 7, 8, 1, 5, 14]",596.0,0.24999523162841797
"[19, 3, 16, 15, 13, 4, 0, 17, 12, 11, 6, 10, 9, 2, 18, 7, 8, 1, 5, 14]",566.5,"[19, 3, 16, 15, 13, 4, 0, 17, 12, 11, 6, 10, 9, 2, 18, 7, 8, 1, 5, 14]",566.5,0.3110804557800293
"[19, 3, 16, 15, 13, 4, 0, 17, 1, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 14]",555.5,"[19, 3, 16, 15, 13, 4, 0, 17, 1, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 14]",555.5,0.3729991912841797
"[19, 3, 16, 15, 13, 4, 0, 17, 1, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 14]",555.5,"[19, 3, 16, 15, 13, 4, 0, 17, 1, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 14]",555.5,0.4340019226074219
"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,0.49500489234924316
"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,0.5550088882446289
"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,0.6190147399902344
"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,0.6790053844451904
"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,0.7400083541870117
"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,"[19, 3, 16, 15, 13, 4, 0, 17, 14, 11, 6, 10, 9, 2, 18, 7, 8, 12, 5, 1]",551.0,0.8000085353851318
