,instance_folder,instance_id,method,time_limit,feasibility
0,j10,1,robust,60,True
1,j10,1,robust,60,True
2,j10,1,robust,60,True
3,j10,1,robust,60,True
4,j10,1,robust,60,True
5,j10,1,robust,60,True
6,j10,1,robust,60,True
7,j10,1,robust,60,True
8,j10,1,robust,60,True
9,j10,1,robust,60,True
10,j10,3,robust,60,True
11,j10,3,robust,60,True
12,j10,3,robust,60,True
13,j10,3,robust,60,True
14,j10,3,robust,60,True
15,j10,3,robust,60,True
16,j10,3,robust,60,True
17,j10,3,robust,60,True
18,j10,3,robust,60,True
19,j10,3,robust,60,True
20,j10,5,robust,60,True
21,j10,5,robust,60,True
22,j10,5,robust,60,True
23,j10,5,robust,60,True
24,j10,5,robust,60,True
25,j10,5,robust,60,True
26,j10,5,robust,60,True
27,j10,5,robust,60,True
28,j10,5,robust,60,True
29,j10,5,robust,60,True
30,j10,8,robust,60,True
31,j10,8,robust,60,True
32,j10,8,robust,60,True
33,j10,8,robust,60,True
34,j10,8,robust,60,True
35,j10,8,robust,60,True
36,j10,8,robust,60,True
37,j10,8,robust,60,True
38,j10,8,robust,60,True
39,j10,8,robust,60,True
40,j10,9,robust,60,True
41,j10,9,robust,60,True
42,j10,9,robust,60,True
43,j10,9,robust,60,True
44,j10,9,robust,60,True
45,j10,9,robust,60,True
46,j10,9,robust,60,True
47,j10,9,robust,60,True
48,j10,9,robust,60,True
49,j10,9,robust,60,True
50,j10,10,robust,60,True
51,j10,10,robust,60,True
52,j10,10,robust,60,True
53,j10,10,robust,60,True
54,j10,10,robust,60,True
55,j10,10,robust,60,True
56,j10,10,robust,60,True
57,j10,10,robust,60,True
58,j10,10,robust,60,True
59,j10,10,robust,60,True
60,j10,11,robust,60,True
61,j10,11,robust,60,True
62,j10,11,robust,60,True
63,j10,11,robust,60,True
64,j10,11,robust,60,True
65,j10,11,robust,60,True
66,j10,11,robust,60,True
67,j10,11,robust,60,True
68,j10,11,robust,60,True
69,j10,11,robust,60,True
70,j10,13,robust,60,True
71,j10,13,robust,60,True
72,j10,13,robust,60,True
73,j10,13,robust,60,True
74,j10,13,robust,60,True
75,j10,13,robust,60,True
76,j10,13,robust,60,True
77,j10,13,robust,60,True
78,j10,13,robust,60,True
79,j10,13,robust,60,True
80,j10,15,robust,60,True
81,j10,15,robust,60,True
82,j10,15,robust,60,True
83,j10,15,robust,60,True
84,j10,15,robust,60,True
85,j10,15,robust,60,True
86,j10,15,robust,60,True
87,j10,15,robust,60,True
88,j10,15,robust,60,True
89,j10,15,robust,60,True
90,j10,16,robust,60,True
91,j10,16,robust,60,True
92,j10,16,robust,60,True
93,j10,16,robust,60,True
94,j10,16,robust,60,True
95,j10,16,robust,60,True
96,j10,16,robust,60,True
97,j10,16,robust,60,True
98,j10,16,robust,60,True
99,j10,16,robust,60,True
100,j10,18,robust,60,True
101,j10,18,robust,60,True
102,j10,18,robust,60,True
103,j10,18,robust,60,True
104,j10,18,robust,60,True
105,j10,18,robust,60,True
106,j10,18,robust,60,True
107,j10,18,robust,60,True
108,j10,18,robust,60,True
109,j10,18,robust,60,True
110,j10,20,robust,60,True
111,j10,20,robust,60,True
112,j10,20,robust,60,True
113,j10,20,robust,60,True
114,j10,20,robust,60,True
115,j10,20,robust,60,True
116,j10,20,robust,60,True
117,j10,20,robust,60,True
118,j10,20,robust,60,True
119,j10,20,robust,60,True
120,j10,21,robust,60,True
121,j10,21,robust,60,True
122,j10,21,robust,60,True
123,j10,21,robust,60,True
124,j10,21,robust,60,True
125,j10,21,robust,60,True
126,j10,21,robust,60,True
127,j10,21,robust,60,True
128,j10,21,robust,60,True
129,j10,21,robust,60,True
130,j10,22,robust,60,True
131,j10,22,robust,60,True
132,j10,22,robust,60,True
133,j10,22,robust,60,True
134,j10,22,robust,60,True
135,j10,22,robust,60,True
136,j10,22,robust,60,True
137,j10,22,robust,60,True
138,j10,22,robust,60,True
139,j10,22,robust,60,True
140,j10,24,robust,60,True
141,j10,24,robust,60,True
142,j10,24,robust,60,True
143,j10,24,robust,60,True
144,j10,24,robust,60,True
145,j10,24,robust,60,True
146,j10,24,robust,60,True
147,j10,24,robust,60,True
148,j10,24,robust,60,True
149,j10,24,robust,60,True
150,j10,25,robust,60,True
151,j10,25,robust,60,True
152,j10,25,robust,60,True
153,j10,25,robust,60,True
154,j10,25,robust,60,True
155,j10,25,robust,60,True
156,j10,25,robust,60,True
157,j10,25,robust,60,True
158,j10,25,robust,60,True
159,j10,25,robust,60,True
160,j10,28,robust,60,True
161,j10,28,robust,60,True
162,j10,28,robust,60,True
163,j10,28,robust,60,True
164,j10,28,robust,60,True
165,j10,28,robust,60,True
166,j10,28,robust,60,True
167,j10,28,robust,60,True
168,j10,28,robust,60,True
169,j10,28,robust,60,True
170,j10,29,robust,60,True
171,j10,29,robust,60,True
172,j10,29,robust,60,True
173,j10,29,robust,60,True
174,j10,29,robust,60,True
175,j10,29,robust,60,True
176,j10,29,robust,60,True
177,j10,29,robust,60,True
178,j10,29,robust,60,True
179,j10,29,robust,60,True
180,j10,33,robust,60,True
181,j10,33,robust,60,True
182,j10,33,robust,60,True
183,j10,33,robust,60,True
184,j10,33,robust,60,True
185,j10,33,robust,60,True
186,j10,33,robust,60,True
187,j10,33,robust,60,True
188,j10,33,robust,60,True
189,j10,33,robust,60,True
190,j10,38,robust,60,True
191,j10,38,robust,60,True
192,j10,38,robust,60,True
193,j10,38,robust,60,True
194,j10,38,robust,60,True
195,j10,38,robust,60,True
196,j10,38,robust,60,True
197,j10,38,robust,60,True
198,j10,38,robust,60,True
199,j10,38,robust,60,True
200,j10,43,robust,60,True
201,j10,43,robust,60,True
202,j10,43,robust,60,True
203,j10,43,robust,60,True
204,j10,43,robust,60,True
205,j10,43,robust,60,True
206,j10,43,robust,60,True
207,j10,43,robust,60,True
208,j10,43,robust,60,True
209,j10,43,robust,60,True
210,j10,44,robust,60,True
211,j10,44,robust,60,True
212,j10,44,robust,60,True
213,j10,44,robust,60,True
214,j10,44,robust,60,True
215,j10,44,robust,60,True
216,j10,44,robust,60,True
217,j10,44,robust,60,True
218,j10,44,robust,60,True
219,j10,44,robust,60,True
220,j10,45,robust,60,True
221,j10,45,robust,60,True
222,j10,45,robust,60,True
223,j10,45,robust,60,True
224,j10,45,robust,60,True
225,j10,45,robust,60,True
226,j10,45,robust,60,True
227,j10,45,robust,60,True
228,j10,45,robust,60,True
229,j10,45,robust,60,True
230,j10,46,robust,60,True
231,j10,46,robust,60,True
232,j10,46,robust,60,True
233,j10,46,robust,60,True
234,j10,46,robust,60,True
235,j10,46,robust,60,True
236,j10,46,robust,60,True
237,j10,46,robust,60,True
238,j10,46,robust,60,True
239,j10,46,robust,60,True
240,j10,49,robust,60,True
241,j10,49,robust,60,True
242,j10,49,robust,60,True
243,j10,49,robust,60,True
244,j10,49,robust,60,True
245,j10,49,robust,60,True
246,j10,49,robust,60,True
247,j10,49,robust,60,True
248,j10,49,robust,60,True
249,j10,49,robust,60,True
250,j10,50,robust,60,True
251,j10,50,robust,60,True
252,j10,50,robust,60,True
253,j10,50,robust,60,True
254,j10,50,robust,60,True
255,j10,50,robust,60,True
256,j10,50,robust,60,True
257,j10,50,robust,60,True
258,j10,50,robust,60,True
259,j10,50,robust,60,True
