instance_folder,instance_id,rel_regret,obj,obj_pi,method,time_limit_pi,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online,mode
j10,17,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 9, 3, 2, 9, 2, 5, 7, 7, 1, 3, 0]",,0.03435111045837402,1.0013580322265625e-05,robust
j10,17,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 9, 6, 2, 9, 2, 6, 7, 8, 3, 2, 0]",,0.030946731567382812,1.0013580322265625e-05,robust
j10,17,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 5, 6, 6, 11, 2, 3, 6, 9, 2, 2, 0]",,0.03477001190185547,1.0013580322265625e-05,robust
j10,17,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 9, 5, 6, 10, 1, 3, 10, 8, 1, 1, 0]",,0.06356596946716309,1.621246337890625e-05,robust
j10,17,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 5, 3, 3, 9, 2, 5, 7, 5, 3, 2, 0]",,0.03796195983886719,6.9141387939453125e-06,robust
j10,17,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 8, 4, 3, 9, 2, 6, 8, 6, 2, 3, 0]",,0.03245902061462402,7.152557373046875e-06,robust
j10,17,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 5, 6, 5, 6, 2, 3, 7, 9, 1, 1, 0]",,0.03449201583862305,1.4066696166992188e-05,robust
j10,17,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 7, 3, 2, 6, 1, 6, 6, 7, 3, 2, 0]",,0.03391599655151367,9.059906005859375e-06,robust
j10,17,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 8, 5, 4, 9, 2, 4, 7, 9, 2, 2, 0]",,0.0343320369720459,1.2636184692382812e-05,robust
j10,18,10.714285714285714,31.0,28.0,reactive,60,10,60,12,True,True,"[0, 8, 6, 3, 11, 8, 2, 1, 2, 1, 2, 0]","[0, 0, 9, 13, 0, 17, 27, 20, 20, 30, 26, 31]",0.03418540954589844,0.38657474517822266,robust
j10,18,19.23076923076923,31.0,26.0,reactive,60,10,60,12,True,True,"[0, 6, 10, 1, 10, 9, 2, 1, 3, 1, 4, 0]","[0, 0, 9, 13, 0, 17, 27, 20, 20, 30, 26, 31]",0.033479928970336914,0.3799910545349121,robust
j10,18,19.23076923076923,31.0,26.0,reactive,60,10,60,12,True,True,"[0, 4, 8, 3, 6, 7, 2, 2, 5, 1, 4, 0]","[0, 0, 9, 13, 0, 17, 27, 20, 20, 30, 26, 31]",0.03296303749084473,0.3996758460998535,robust
j10,18,14.814814814814815,31.0,27.0,reactive,60,10,60,12,True,True,"[0, 6, 9, 2, 11, 7, 1, 3, 2, 1, 4, 0]","[0, 0, 9, 13, 0, 17, 27, 20, 20, 30, 26, 31]",0.033588409423828125,0.3851299285888672,robust
j10,18,14.814814814814815,31.0,27.0,reactive,60,10,60,12,True,True,"[0, 5, 7, 2, 11, 9, 1, 1, 4, 1, 4, 0]","[0, 0, 9, 13, 0, 17, 27, 20, 20, 30, 26, 31]",0.03306698799133301,0.37670397758483887,robust
j10,18,10.714285714285714,31.0,28.0,reactive,60,10,60,12,True,True,"[0, 7, 6, 2, 12, 5, 1, 2, 2, 1, 2, 0]","[0, 0, 9, 13, 0, 17, 27, 20, 20, 30, 26, 31]",0.03399825096130371,0.387070894241333,robust
j10,18,19.23076923076923,31.0,26.0,reactive,60,10,60,12,True,True,"[0, 4, 9, 1, 7, 5, 1, 1, 4, 1, 2, 0]","[0, 0, 9, 13, 0, 17, 27, 20, 20, 30, 26, 31]",0.037859201431274414,0.39198994636535645,robust
