,instance_folder,instance_id,method,time_limit,feasibility
551,ubo50,84,robust,10,True
552,ubo50,84,robust,10,True
553,ubo50,84,robust,10,True
554,ubo50,84,robust,10,True
555,ubo50,84,robust,10,True
556,ubo50,84,robust,10,True
557,ubo50,84,robust,10,True
558,ubo50,84,robust,10,True
559,ubo50,84,robust,10,True
560,ubo50,85,robust,10,True
561,ubo50,85,robust,10,True
562,ubo50,85,robust,10,True
563,ubo50,85,robust,10,True
564,ubo50,85,robust,10,True
565,ubo50,85,robust,10,True
566,ubo50,85,robust,10,True
567,ubo50,85,robust,10,True
568,ubo50,85,robust,10,True
569,ubo50,85,robust,10,True
570,ubo50,86,robust,10,True
571,ubo50,86,robust,10,True
572,ubo50,86,robust,10,True
573,ubo50,86,robust,10,True
574,ubo50,86,robust,10,True
575,ubo50,86,robust,10,True
576,ubo50,86,robust,10,True
577,ubo50,86,robust,10,True
578,ubo50,86,robust,10,True
579,ubo50,86,robust,10,True
580,ubo50,87,robust,10,True
581,ubo50,87,robust,10,True
582,ubo50,87,robust,10,True
583,ubo50,87,robust,10,True
584,ubo50,87,robust,10,True
585,ubo50,87,robust,10,True
586,ubo50,87,robust,10,True
587,ubo50,87,robust,10,True
588,ubo50,87,robust,10,True
589,ubo50,87,robust,10,True
590,ubo50,88,robust,10,True
591,ubo50,88,robust,10,True
592,ubo50,88,robust,10,True
593,ubo50,88,robust,10,True
594,ubo50,88,robust,10,True
595,ubo50,88,robust,10,True
596,ubo50,88,robust,10,True
597,ubo50,88,robust,10,True
598,ubo50,88,robust,10,True
599,ubo50,88,robust,10,True
600,ubo50,89,robust,10,True
601,ubo50,89,robust,10,True
602,ubo50,89,robust,10,True
603,ubo50,89,robust,10,True
604,ubo50,89,robust,10,True
605,ubo50,89,robust,10,True
606,ubo50,89,robust,10,True
607,ubo50,89,robust,10,True
608,ubo50,89,robust,10,True
609,ubo50,89,robust,10,True
610,ubo50,90,robust,10,True
611,ubo50,90,robust,10,True
612,ubo50,90,robust,10,True
613,ubo50,90,robust,10,True
614,ubo50,90,robust,10,True
615,ubo50,90,robust,10,True
616,ubo50,90,robust,10,True
617,ubo50,90,robust,10,True
618,ubo50,90,robust,10,True
619,ubo50,90,robust,10,True
620,ubo100,4,robust,10,True
621,ubo100,4,robust,10,True
622,ubo100,4,robust,10,True
623,ubo100,4,robust,10,True
624,ubo100,4,robust,10,True
625,ubo100,4,robust,10,True
626,ubo100,4,robust,10,True
627,ubo100,4,robust,10,True
628,ubo100,4,robust,10,True
629,ubo100,4,robust,10,True
630,ubo100,7,robust,10,True
631,ubo100,7,robust,10,True
632,ubo100,7,robust,10,True
633,ubo100,7,robust,10,True
634,ubo100,7,robust,10,True
635,ubo100,7,robust,10,True
636,ubo100,7,robust,10,True
637,ubo100,7,robust,10,True
638,ubo100,7,robust,10,True
639,ubo100,7,robust,10,True
640,ubo100,8,robust,10,True
641,ubo100,8,robust,10,True
642,ubo100,8,robust,10,True
643,ubo100,8,robust,10,True
644,ubo100,8,robust,10,True
645,ubo100,8,robust,10,True
646,ubo100,8,robust,10,True
647,ubo100,8,robust,10,True
648,ubo100,8,robust,10,True
649,ubo100,8,robust,10,True
650,ubo100,10,robust,10,True
651,ubo100,10,robust,10,True
652,ubo100,10,robust,10,True
653,ubo100,10,robust,10,True
654,ubo100,10,robust,10,True
655,ubo100,10,robust,10,True
656,ubo100,10,robust,10,True
657,ubo100,10,robust,10,True
658,ubo100,10,robust,10,True
659,ubo100,10,robust,10,True
660,ubo100,12,robust,10,True
661,ubo100,12,robust,10,True
662,ubo100,12,robust,10,True
663,ubo100,12,robust,10,True
664,ubo100,12,robust,10,True
665,ubo100,12,robust,10,True
666,ubo100,12,robust,10,True
667,ubo100,12,robust,10,True
668,ubo100,12,robust,10,True
669,ubo100,12,robust,10,True
670,ubo100,13,robust,10,True
671,ubo100,13,robust,10,True
672,ubo100,13,robust,10,True
673,ubo100,13,robust,10,True
674,ubo100,13,robust,10,True
675,ubo100,13,robust,10,True
676,ubo100,13,robust,10,True
677,ubo100,13,robust,10,True
678,ubo100,13,robust,10,True
679,ubo100,13,robust,10,True
680,ubo100,14,robust,10,True
681,ubo100,14,robust,10,True
682,ubo100,14,robust,10,True
683,ubo100,14,robust,10,True
684,ubo100,14,robust,10,True
685,ubo100,14,robust,10,True
686,ubo100,14,robust,10,True
687,ubo100,14,robust,10,True
688,ubo100,14,robust,10,True
689,ubo100,14,robust,10,True
690,ubo100,15,robust,10,True
691,ubo100,15,robust,10,True
692,ubo100,15,robust,10,True
693,ubo100,15,robust,10,True
694,ubo100,15,robust,10,True
695,ubo100,15,robust,10,True
696,ubo100,15,robust,10,True
697,ubo100,15,robust,10,True
698,ubo100,15,robust,10,True
699,ubo100,15,robust,10,True
700,ubo100,16,robust,10,True
701,ubo100,16,robust,10,True
702,ubo100,16,robust,10,True
703,ubo100,16,robust,10,True
704,ubo100,16,robust,10,True
705,ubo100,16,robust,10,True
706,ubo100,16,robust,10,True
707,ubo100,16,robust,10,True
708,ubo100,16,robust,10,True
709,ubo100,16,robust,10,True
710,ubo100,17,robust,10,True
711,ubo100,17,robust,10,True
712,ubo100,17,robust,10,True
713,ubo100,17,robust,10,True
714,ubo100,17,robust,10,True
715,ubo100,17,robust,10,True
716,ubo100,17,robust,10,True
717,ubo100,17,robust,10,True
718,ubo100,17,robust,10,True
719,ubo100,17,robust,10,True
720,ubo100,18,robust,10,True
721,ubo100,18,robust,10,True
722,ubo100,18,robust,10,True
723,ubo100,18,robust,10,True
724,ubo100,18,robust,10,True
725,ubo100,18,robust,10,True
726,ubo100,18,robust,10,True
727,ubo100,18,robust,10,True
728,ubo100,18,robust,10,True
729,ubo100,18,robust,10,True
730,ubo100,19,robust,10,True
731,ubo100,19,robust,10,True
732,ubo100,19,robust,10,True
733,ubo100,19,robust,10,True
734,ubo100,19,robust,10,True
735,ubo100,19,robust,10,True
736,ubo100,19,robust,10,True
737,ubo100,19,robust,10,True
738,ubo100,19,robust,10,True
739,ubo100,19,robust,10,True
740,ubo100,20,robust,10,True
741,ubo100,20,robust,10,True
742,ubo100,20,robust,10,True
743,ubo100,20,robust,10,True
744,ubo100,20,robust,10,True
745,ubo100,20,robust,10,True
746,ubo100,20,robust,10,True
747,ubo100,20,robust,10,True
748,ubo100,20,robust,10,True
749,ubo100,20,robust,10,True
750,ubo100,21,robust,10,True
751,ubo100,21,robust,10,True
752,ubo100,21,robust,10,True
753,ubo100,21,robust,10,True
754,ubo100,21,robust,10,True
755,ubo100,21,robust,10,True
756,ubo100,21,robust,10,True
757,ubo100,21,robust,10,True
758,ubo100,21,robust,10,True
759,ubo100,21,robust,10,True
760,ubo100,22,robust,10,True
761,ubo100,22,robust,10,True
762,ubo100,22,robust,10,True
763,ubo100,22,robust,10,True
764,ubo100,22,robust,10,True
765,ubo100,22,robust,10,True
766,ubo100,22,robust,10,True
767,ubo100,22,robust,10,True
768,ubo100,22,robust,10,True
769,ubo100,22,robust,10,True
770,ubo100,23,robust,10,True
771,ubo100,23,robust,10,True
772,ubo100,23,robust,10,True
773,ubo100,23,robust,10,True
774,ubo100,23,robust,10,True
775,ubo100,23,robust,10,True
776,ubo100,23,robust,10,True
777,ubo100,23,robust,10,True
778,ubo100,23,robust,10,True
779,ubo100,23,robust,10,True
780,ubo100,24,robust,10,True
781,ubo100,24,robust,10,True
782,ubo100,24,robust,10,True
783,ubo100,24,robust,10,True
784,ubo100,24,robust,10,True
785,ubo100,24,robust,10,True
786,ubo100,24,robust,10,True
787,ubo100,24,robust,10,True
788,ubo100,24,robust,10,True
789,ubo100,24,robust,10,True
790,ubo100,25,robust,10,True
791,ubo100,25,robust,10,True
792,ubo100,25,robust,10,True
793,ubo100,25,robust,10,True
794,ubo100,25,robust,10,True
795,ubo100,25,robust,10,True
796,ubo100,25,robust,10,True
797,ubo100,25,robust,10,True
798,ubo100,25,robust,10,True
799,ubo100,25,robust,10,True
800,ubo100,26,robust,10,True
801,ubo100,26,robust,10,True
802,ubo100,26,robust,10,True
803,ubo100,26,robust,10,True
804,ubo100,26,robust,10,True
805,ubo100,26,robust,10,True
806,ubo100,26,robust,10,True
807,ubo100,26,robust,10,True
808,ubo100,26,robust,10,True
809,ubo100,26,robust,10,True
810,ubo100,27,robust,10,True
811,ubo100,27,robust,10,True
812,ubo100,27,robust,10,True
813,ubo100,27,robust,10,True
814,ubo100,27,robust,10,True
815,ubo100,27,robust,10,True
816,ubo100,27,robust,10,True
817,ubo100,27,robust,10,True
818,ubo100,27,robust,10,True
819,ubo100,27,robust,10,True
820,ubo100,28,robust,10,True
821,ubo100,28,robust,10,True
822,ubo100,28,robust,10,True
823,ubo100,28,robust,10,True
824,ubo100,28,robust,10,True
825,ubo100,28,robust,10,True
826,ubo100,28,robust,10,True
827,ubo100,28,robust,10,True
828,ubo100,28,robust,10,True
829,ubo100,28,robust,10,True
830,ubo100,29,robust,10,True
831,ubo100,29,robust,10,True
832,ubo100,29,robust,10,True
833,ubo100,29,robust,10,True
834,ubo100,29,robust,10,True
835,ubo100,29,robust,10,True
836,ubo100,29,robust,10,True
837,ubo100,29,robust,10,True
838,ubo100,29,robust,10,True
839,ubo100,29,robust,10,True
840,ubo100,30,robust,10,True
841,ubo100,30,robust,10,True
842,ubo100,30,robust,10,True
843,ubo100,30,robust,10,True
844,ubo100,30,robust,10,True
845,ubo100,30,robust,10,True
846,ubo100,30,robust,10,True
847,ubo100,30,robust,10,True
848,ubo100,30,robust,10,True
849,ubo100,30,robust,10,True
850,ubo100,33,robust,10,True
851,ubo100,33,robust,10,True
852,ubo100,33,robust,10,True
853,ubo100,33,robust,10,True
854,ubo100,33,robust,10,True
855,ubo100,33,robust,10,True
856,ubo100,33,robust,10,True
857,ubo100,33,robust,10,True
858,ubo100,33,robust,10,True
859,ubo100,33,robust,10,True
860,ubo100,34,robust,10,True
861,ubo100,34,robust,10,True
862,ubo100,34,robust,10,True
863,ubo100,34,robust,10,True
864,ubo100,34,robust,10,True
865,ubo100,34,robust,10,True
866,ubo100,34,robust,10,True
867,ubo100,34,robust,10,True
868,ubo100,34,robust,10,True
869,ubo100,34,robust,10,True
