,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
55,j10_PSP_18,2,26,26,0.0,0.05164694786071777,0.00850820541381836,0.2778289318084717,0.003350973129272461,0.0474398136138916,feasible_and_dc,True
56,j10_PSP_18,3,35,27,0.0,0.05164694786071777,0.00850820541381836,0.2778289318084717,0.0034291744232177734,0.04928112030029297,feasible_and_dc,True
57,j10_PSP_18,4,26,26,0.0,0.05164694786071777,0.00850820541381836,0.2778289318084717,0.0033659934997558594,0.05028104782104492,feasible_and_dc,True
58,j10_PSP_18,5,27,26,0.0,0.05164694786071777,0.00850820541381836,0.2778289318084717,0.003420114517211914,0.04757189750671387,feasible_and_dc,True
59,j10_PSP_18,6,33,26,0.0,0.05164694786071777,0.00850820541381836,0.2778289318084717,0.003316164016723633,0.04800987243652344,feasible_and_dc,True
60,j10_PSP_18,7,28,27,0.0,0.05164694786071777,0.00850820541381836,0.2778289318084717,0.0033521652221679688,0.048666954040527344,feasible_and_dc,True
61,j10_PSP_18,8,29,26,0.0,0.05164694786071777,0.00850820541381836,0.2778289318084717,0.003332853317260742,0.049932003021240234,feasible_and_dc,True
62,j10_PSP_18,9,27,26,0.0,0.05164694786071777,0.00850820541381836,0.2778289318084717,0.003348112106323242,0.048768043518066406,feasible_and_dc,True
63,j10_PSP_19,0,inf,inf,,0.049035072326660156,0.008887052536010742,0.27677106857299805,0.0,0,feasible_but_not_dc,
64,j10_PSP_20,0,41,37,0.0,0.050209999084472656,0.007934093475341797,0.2839972972869873,0.0032329559326171875,0.05294203758239746,feasible_and_dc,True
65,j10_PSP_20,1,41,35,0.0,0.050209999084472656,0.007934093475341797,0.2839972972869873,0.0034151077270507812,0.04812502861022949,feasible_and_dc,True
66,j10_PSP_20,2,33,32,0.0,0.050209999084472656,0.007934093475341797,0.2839972972869873,0.003353118896484375,0.0511629581451416,feasible_and_dc,True
67,j10_PSP_20,3,39,34,0.0,0.050209999084472656,0.007934093475341797,0.2839972972869873,0.0033631324768066406,0.05042576789855957,feasible_and_dc,True
68,j10_PSP_20,4,36,34,0.0,0.050209999084472656,0.007934093475341797,0.2839972972869873,0.0033919811248779297,0.048963069915771484,feasible_and_dc,True
69,j10_PSP_20,5,40,39,0.0,0.050209999084472656,0.007934093475341797,0.2839972972869873,0.0033097267150878906,0.051769256591796875,feasible_and_dc,True
70,j10_PSP_20,6,39,35,0.0,0.050209999084472656,0.007934093475341797,0.2839972972869873,0.003399372100830078,0.05087685585021973,feasible_and_dc,True
71,j10_PSP_20,7,41,38,0.0,0.050209999084472656,0.007934093475341797,0.2839972972869873,0.0035991668701171875,0.05421900749206543,feasible_and_dc,True
72,j10_PSP_20,8,36,35,0.0,0.050209999084472656,0.007934093475341797,0.2839972972869873,0.0033490657806396484,0.048932790756225586,feasible_and_dc,True
73,j10_PSP_20,9,42,36,0.0,0.050209999084472656,0.007934093475341797,0.2839972972869873,0.0033817291259765625,0.16285014152526855,feasible_and_dc,True
74,j10_PSP_21,0,inf,inf,,0.08515286445617676,0.010550737380981445,0.39260101318359375,0.0,0,feasible_but_not_dc,
75,j10_PSP_22,0,inf,inf,,0.05005288124084473,0.009990930557250977,0.28710079193115234,0.0,0,feasible_but_not_dc,
76,j10_PSP_23,0,inf,inf,,0.0484769344329834,0.007861852645874023,0.28403568267822266,0.0,0,feasible_but_not_dc,
77,j10_PSP_24,0,33,33,0.0,0.05529904365539551,0.007918834686279297,0.27842187881469727,0.0032761096954345703,0.04773712158203125,feasible_and_dc,True
78,j10_PSP_24,1,33,33,0.0,0.05529904365539551,0.007918834686279297,0.27842187881469727,0.0033228397369384766,0.04752802848815918,feasible_and_dc,True
79,j10_PSP_24,2,33,33,0.0,0.05529904365539551,0.007918834686279297,0.27842187881469727,0.003298044204711914,0.047731876373291016,feasible_and_dc,True
80,j10_PSP_24,3,33,33,0.0,0.05529904365539551,0.007918834686279297,0.27842187881469727,0.0033731460571289062,0.04895901679992676,feasible_and_dc,True
81,j10_PSP_24,4,33,33,0.0,0.05529904365539551,0.007918834686279297,0.27842187881469727,0.003381013870239258,0.04960489273071289,feasible_and_dc,True
82,j10_PSP_24,5,33,33,0.0,0.05529904365539551,0.007918834686279297,0.27842187881469727,0.0034461021423339844,0.04844331741333008,feasible_and_dc,True
83,j10_PSP_24,6,33,33,0.0,0.05529904365539551,0.007918834686279297,0.27842187881469727,0.0033478736877441406,0.04732513427734375,feasible_and_dc,True
84,j10_PSP_24,7,33,33,0.0,0.05529904365539551,0.007918834686279297,0.27842187881469727,0.0032939910888671875,0.0472712516784668,feasible_and_dc,True
85,j10_PSP_24,8,33,33,0.0,0.05529904365539551,0.007918834686279297,0.27842187881469727,0.0034220218658447266,0.05504918098449707,feasible_and_dc,True
86,j10_PSP_24,9,33,33,0.0,0.05529904365539551,0.007918834686279297,0.27842187881469727,0.0034329891204833984,0.048026323318481445,feasible_and_dc,True
87,j10_PSP_25,0,inf,inf,,0.04813694953918457,0.00893092155456543,0.27733612060546875,0.0,0,feasible_but_not_dc,
88,j10_PSP_26,0,inf,inf,,0.043292999267578125,0.0,0.0,0.0,0,infeasible,
89,j10_PSP_27,0,inf,inf,,0.04221796989440918,0.0,0.0,0.0,0,infeasible,
90,j10_PSP_28,0,35,35,0.0,0.04731893539428711,0.009034872055053711,0.2728579044342041,0.003248929977416992,0.04797482490539551,feasible_and_dc,True
91,j10_PSP_28,1,34,32,0.0,0.04731893539428711,0.009034872055053711,0.2728579044342041,0.003332853317260742,0.0466611385345459,feasible_and_dc,True
92,j10_PSP_28,2,34,32,0.0,0.04731893539428711,0.009034872055053711,0.2728579044342041,0.003265857696533203,0.04935097694396973,feasible_and_dc,True
93,j10_PSP_28,3,34,33,0.0,0.04731893539428711,0.009034872055053711,0.2728579044342041,0.0032567977905273438,0.04840707778930664,feasible_and_dc,True
94,j10_PSP_28,4,33,31,0.0,0.04731893539428711,0.009034872055053711,0.2728579044342041,0.003275156021118164,0.04967522621154785,feasible_and_dc,True
95,j10_PSP_28,5,33,31,0.0,0.04731893539428711,0.009034872055053711,0.2728579044342041,0.003434896469116211,0.04769778251647949,feasible_and_dc,True
96,j10_PSP_28,6,33,33,0.0,0.04731893539428711,0.009034872055053711,0.2728579044342041,0.003298044204711914,0.04800105094909668,feasible_and_dc,True
97,j10_PSP_28,7,33,32,0.0,0.04731893539428711,0.009034872055053711,0.2728579044342041,0.0032358169555664062,0.04838109016418457,feasible_and_dc,True
98,j10_PSP_28,8,33,32,0.0,0.04731893539428711,0.009034872055053711,0.2728579044342041,0.003313302993774414,0.05035710334777832,feasible_and_dc,True
99,j10_PSP_28,9,35,33,0.0,0.04731893539428711,0.009034872055053711,0.2728579044342041,0.003319978713989258,0.04979681968688965,feasible_and_dc,True
100,j10_PSP_29,0,35,33,0.0,0.04811692237854004,0.007750034332275391,0.27594804763793945,0.003258943557739258,0.04768180847167969,feasible_and_dc,True
101,j10_PSP_29,1,32,32,0.0,0.04811692237854004,0.007750034332275391,0.27594804763793945,0.003329038619995117,0.047009944915771484,feasible_and_dc,True
102,j10_PSP_29,2,33,28,0.0,0.04811692237854004,0.007750034332275391,0.27594804763793945,0.003303050994873047,0.04722785949707031,feasible_and_dc,True
103,j10_PSP_29,3,31,28,0.0,0.04811692237854004,0.007750034332275391,0.27594804763793945,0.003256082534790039,0.048573970794677734,feasible_and_dc,True
104,j10_PSP_29,4,31,29,0.0,0.04811692237854004,0.007750034332275391,0.27594804763793945,0.0032720565795898438,0.05003213882446289,feasible_and_dc,True
105,j10_PSP_29,5,34,32,0.0,0.04811692237854004,0.007750034332275391,0.27594804763793945,0.003292083740234375,0.05078411102294922,feasible_and_dc,True
106,j10_PSP_29,6,33,31,0.0,0.04811692237854004,0.007750034332275391,0.27594804763793945,0.004319906234741211,0.05030488967895508,feasible_and_dc,True
107,j10_PSP_29,7,35,34,0.0,0.04811692237854004,0.007750034332275391,0.27594804763793945,0.00345611572265625,0.05562877655029297,feasible_and_dc,True
108,j10_PSP_29,8,34,32,0.0,0.04811692237854004,0.007750034332275391,0.27594804763793945,0.003931283950805664,0.0562441349029541,feasible_and_dc,True
109,j10_PSP_29,9,35,33,0.0,0.04811692237854004,0.007750034332275391,0.27594804763793945,0.0036978721618652344,0.048926353454589844,feasible_and_dc,True
110,j10_PSP_30,0,inf,inf,,0.04831719398498535,0.008316993713378906,0.27450013160705566,0.0,0,feasible_but_not_dc,
111,j10_PSP_31,0,inf,inf,,0.0439150333404541,0.0,0.0,0.0,0,infeasible,
112,j10_PSP_32,0,inf,inf,,0.043354034423828125,0.0,0.0,0.0,0,infeasible,
113,j10_PSP_33,0,64,60,0.0,0.0857081413269043,0.009669065475463867,0.27995896339416504,0.0035669803619384766,0.11738896369934082,feasible_and_dc,True
114,j10_PSP_33,1,68,61,0.0,0.0857081413269043,0.009669065475463867,0.27995896339416504,0.0037178993225097656,0.10063409805297852,feasible_and_dc,True
115,j10_PSP_33,2,66,58,0.0,0.0857081413269043,0.009669065475463867,0.27995896339416504,0.003789186477661133,0.13434505462646484,feasible_and_dc,True
116,j10_PSP_33,3,57,56,0.0,0.0857081413269043,0.009669065475463867,0.27995896339416504,0.0037620067596435547,0.1170806884765625,feasible_and_dc,True
117,j10_PSP_33,4,58,58,0.0,0.0857081413269043,0.009669065475463867,0.27995896339416504,0.003736734390258789,0.09652018547058105,feasible_and_dc,True
118,j10_PSP_33,5,61,58,0.0,0.0857081413269043,0.009669065475463867,0.27995896339416504,0.0036230087280273438,0.08975601196289062,feasible_and_dc,True
119,j10_PSP_33,6,62,56,0.0,0.0857081413269043,0.009669065475463867,0.27995896339416504,0.0036649703979492188,0.05662798881530762,feasible_and_dc,True
120,j10_PSP_33,7,68,63,0.0,0.0857081413269043,0.009669065475463867,0.27995896339416504,0.0037407875061035156,0.05247688293457031,feasible_and_dc,True
121,j10_PSP_33,8,62,56,0.0,0.0857081413269043,0.009669065475463867,0.27995896339416504,0.003650665283203125,0.04934191703796387,feasible_and_dc,True
122,j10_PSP_33,9,69,69,0.0,0.0857081413269043,0.009669065475463867,0.27995896339416504,0.0036296844482421875,0.09070515632629395,feasible_and_dc,True
123,j10_PSP_34,0,inf,inf,,0.12005496025085449,0.057142019271850586,0.27208614349365234,0.0,0,feasible_but_not_dc,
124,j10_PSP_35,0,inf,inf,,0.08539390563964844,0.010702133178710938,0.4193263053894043,0.0,0,feasible_but_not_dc,
125,j10_PSP_36,0,inf,inf,,0.06011390686035156,0.013188838958740234,0.30907702445983887,0.0,0,feasible_but_not_dc,
126,j10_PSP_37,0,inf,inf,,0.06951785087585449,0.010030984878540039,0.2798340320587158,0.0,0,feasible_but_not_dc,
127,j10_PSP_38,0,inf,inf,,0.12070298194885254,0.010853052139282227,0.27705812454223633,0.0,0,feasible_but_not_dc,
128,j10_PSP_39,0,inf,inf,,0.05012989044189453,0.011013984680175781,0.2758316993713379,0.0,0,feasible_but_not_dc,
129,j10_PSP_40,0,inf,inf,,0.04635119438171387,0.0,0.0,0.0,0,infeasible,
130,j10_PSP_41,0,inf,inf,,0.04406404495239258,0.0,0.0,0.0,0,infeasible,
131,j10_PSP_42,0,inf,inf,,0.043489933013916016,0.0,0.0,0.0,0,infeasible,
132,j10_PSP_43,0,inf,inf,,0.04952192306518555,0.010580778121948242,0.36057400703430176,0.0,0,feasible_but_not_dc,
133,j10_PSP_44,0,inf,inf,,0.15233206748962402,0.019783973693847656,0.3988327980041504,0.0,0,feasible_but_not_dc,
134,j10_PSP_45,0,inf,inf,,0.06554198265075684,0.012526750564575195,0.28490376472473145,0.0,0,feasible_but_not_dc,
135,j10_PSP_46,0,31,30,0.0,0.04834794998168945,0.008515119552612305,0.27888917922973633,0.0034170150756835938,0.04900026321411133,feasible_and_dc,True
136,j10_PSP_46,1,30,28,0.0,0.04834794998168945,0.008515119552612305,0.27888917922973633,0.0034570693969726562,0.04792284965515137,feasible_and_dc,True
137,j10_PSP_46,2,30,29,0.0,0.04834794998168945,0.008515119552612305,0.27888917922973633,0.003381967544555664,0.048573970794677734,feasible_and_dc,True
138,j10_PSP_46,3,30,30,0.0,0.04834794998168945,0.008515119552612305,0.27888917922973633,0.003324747085571289,0.0498809814453125,feasible_and_dc,True
139,j10_PSP_46,4,30,29,0.0,0.04834794998168945,0.008515119552612305,0.27888917922973633,0.003429889678955078,0.051106929779052734,feasible_and_dc,True
140,j10_PSP_46,5,31,27,0.0,0.04834794998168945,0.008515119552612305,0.27888917922973633,0.0033521652221679688,0.048767805099487305,feasible_and_dc,True
141,j10_PSP_46,6,34,32,0.0,0.04834794998168945,0.008515119552612305,0.27888917922973633,0.003337860107421875,0.04857015609741211,feasible_and_dc,True
142,j10_PSP_46,7,31,30,0.0,0.04834794998168945,0.008515119552612305,0.27888917922973633,0.0033240318298339844,0.049616098403930664,feasible_and_dc,True
143,j10_PSP_46,8,32,32,0.0,0.04834794998168945,0.008515119552612305,0.27888917922973633,0.003651142120361328,0.05089902877807617,feasible_and_dc,True
144,j10_PSP_46,9,31,30,0.0,0.04834794998168945,0.008515119552612305,0.27888917922973633,0.003419160842895508,0.049758195877075195,feasible_and_dc,True
145,j10_PSP_47,0,inf,inf,,0.07624506950378418,0.010174036026000977,0.277080774307251,0.0,0,feasible_but_not_dc,
146,j10_PSP_48,0,inf,inf,,0.04384589195251465,0.0,0.0,0.0,0,infeasible,
147,j10_PSP_49,0,27,25,0.0,0.04844021797180176,0.05828976631164551,0.2712078094482422,0.003331899642944336,0.04959988594055176,feasible_and_dc,True
148,j10_PSP_49,1,28,28,0.0,0.04844021797180176,0.05828976631164551,0.2712078094482422,0.0033919811248779297,0.048187971115112305,feasible_and_dc,True
149,j10_PSP_49,2,27,25,0.0,0.04844021797180176,0.05828976631164551,0.2712078094482422,0.0033490657806396484,0.048593759536743164,feasible_and_dc,True
150,j10_PSP_49,3,25,25,0.0,0.04844021797180176,0.05828976631164551,0.2712078094482422,0.0033652782440185547,0.05257892608642578,feasible_and_dc,True
151,j10_PSP_49,4,26,24,0.0,0.04844021797180176,0.05828976631164551,0.2712078094482422,0.0034911632537841797,0.05091595649719238,feasible_and_dc,True
152,j10_PSP_49,5,26,26,0.0,0.04844021797180176,0.05828976631164551,0.2712078094482422,0.0033483505249023438,0.049405813217163086,feasible_and_dc,True
153,j10_PSP_49,6,27,27,0.0,0.04844021797180176,0.05828976631164551,0.2712078094482422,0.003412008285522461,0.04934501647949219,feasible_and_dc,True
154,j10_PSP_49,7,25,25,0.0,0.04844021797180176,0.05828976631164551,0.2712078094482422,0.003339052200317383,0.050393104553222656,feasible_and_dc,True
155,j10_PSP_49,8,25,25,0.0,0.04844021797180176,0.05828976631164551,0.2712078094482422,0.0034339427947998047,0.0516049861907959,feasible_and_dc,True
156,j10_PSP_49,9,25,24,0.0,0.04844021797180176,0.05828976631164551,0.2712078094482422,0.0033731460571289062,0.04960489273071289,feasible_and_dc,True
157,j10_PSP_50,0,inf,inf,,0.0917811393737793,0.009595870971679688,0.2756021022796631,0.0,0,feasible_but_not_dc,
158,j10_PSP_51,0,inf,inf,,0.04498887062072754,0.0,0.0,0.0,0,infeasible,
159,j10_PSP_52,0,inf,inf,,0.04931902885437012,0.008717775344848633,0.27460813522338867,0.0,0,feasible_but_not_dc,
160,j10_PSP_53,0,inf,inf,,0.048995018005371094,0.008400917053222656,0.26961493492126465,0.0,0,feasible_but_not_dc,
161,j10_PSP_54,0,inf,inf,,0.04893803596496582,0.008868932723999023,0.2738640308380127,0.0,0,feasible_but_not_dc,
162,j10_PSP_55,0,inf,inf,,0.04409384727478027,0.0,0.0,0.0,0,infeasible,
163,j10_PSP_56,0,inf,inf,,0.0489041805267334,0.008661985397338867,0.27558016777038574,0.0,0,feasible_but_not_dc,
164,j10_PSP_57,0,inf,inf,,0.048399925231933594,0.010164022445678711,0.27255797386169434,0.0,0,feasible_but_not_dc,
165,j10_PSP_58,0,19,19,0.0,0.04871678352355957,0.009835958480834961,0.2717587947845459,0.0031800270080566406,0.048731088638305664,feasible_and_dc,True
166,j10_PSP_58,1,19,19,0.0,0.04871678352355957,0.009835958480834961,0.2717587947845459,0.0031490325927734375,0.04799318313598633,feasible_and_dc,True
167,j10_PSP_58,2,19,19,0.0,0.04871678352355957,0.009835958480834961,0.2717587947845459,0.0031049251556396484,0.04752492904663086,feasible_and_dc,True
168,j10_PSP_58,3,19,19,0.0,0.04871678352355957,0.009835958480834961,0.2717587947845459,0.0031616687774658203,0.049263954162597656,feasible_and_dc,True
169,j10_PSP_58,4,19,19,0.0,0.04871678352355957,0.009835958480834961,0.2717587947845459,0.003265857696533203,0.050271034240722656,feasible_and_dc,True
170,j10_PSP_58,5,19,19,0.0,0.04871678352355957,0.009835958480834961,0.2717587947845459,0.003192901611328125,0.04816889762878418,feasible_and_dc,True
171,j10_PSP_58,6,21,19,0.0,0.04871678352355957,0.009835958480834961,0.2717587947845459,0.0031669139862060547,0.047451019287109375,feasible_and_dc,True
172,j10_PSP_58,7,20,19,0.0,0.04871678352355957,0.009835958480834961,0.2717587947845459,0.003108978271484375,0.04896187782287598,feasible_and_dc,True
173,j10_PSP_58,8,21,19,0.0,0.04871678352355957,0.009835958480834961,0.2717587947845459,0.0032188892364501953,0.050676822662353516,feasible_and_dc,True
174,j10_PSP_58,9,19,19,0.0,0.04871678352355957,0.009835958480834961,0.2717587947845459,0.00319671630859375,0.04888319969177246,feasible_and_dc,True
175,j10_PSP_59,0,inf,inf,,0.04785418510437012,0.008544921875,0.2725529670715332,0.0,0,feasible_but_not_dc,
176,j10_PSP_60,0,inf,inf,,0.04937291145324707,0.008491039276123047,0.27404212951660156,0.0,0,feasible_but_not_dc,
177,j10_PSP_61,0,inf,inf,,0.046911001205444336,0.0,0.0,0.0,0,infeasible,
178,j10_PSP_62,0,inf,inf,,0.08517193794250488,0.009886741638183594,0.27326536178588867,0.0,0,feasible_but_not_dc,
179,j10_PSP_63,0,inf,inf,,0.09711623191833496,0.058811187744140625,0.2784600257873535,0.0,0,feasible_but_not_dc,
180,j10_PSP_64,0,inf,inf,,0.10150599479675293,0.010421991348266602,0.2769169807434082,0.0,0,feasible_but_not_dc,
181,j10_PSP_65,0,inf,inf,,0.1850419044494629,0.010024785995483398,0.27325987815856934,0.0,0,feasible_but_not_dc,
182,j10_PSP_66,0,inf,inf,,0.044220924377441406,0.0,0.0,0.0,0,infeasible,
183,j10_PSP_67,0,inf,inf,,0.046254873275756836,0.0,0.0,0.0,0,infeasible,
184,j10_PSP_68,0,inf,inf,,0.04425787925720215,0.0,0.0,0.0,0,infeasible,
185,j10_PSP_69,0,inf,inf,,0.04873514175415039,0.010079145431518555,0.27286696434020996,0.0,0,feasible_but_not_dc,
186,j10_PSP_70,0,inf,inf,,0.13213372230529785,0.010182380676269531,0.2719078063964844,0.0,0,feasible_but_not_dc,
187,j10_PSP_71,0,inf,inf,,0.04412102699279785,0.0,0.0,0.0,0,infeasible,
188,j10_PSP_72,0,inf,inf,,0.043372154235839844,0.0,0.0,0.0,0,infeasible,
189,j10_PSP_73,0,inf,inf,,0.05184602737426758,0.009139776229858398,0.2733640670776367,0.0,0,feasible_but_not_dc,
190,j10_PSP_74,0,inf,inf,,0.045130014419555664,0.0,0.0,0.0,0,infeasible,
191,j10_PSP_75,0,28,26,0.0,0.049874067306518555,0.009492158889770508,0.2759559154510498,0.003537893295288086,0.048802852630615234,feasible_and_dc,True
