,instance_name,iteration,makespan_stnu,makespan_lb,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb
0,j301_1,0,39,38,0.06528496742248535,0.02439117431640625,0.527318000793457,0.04457902908325195,0.06350111961364746
1,j301_1,1,36,34,0.06528496742248535,0.02439117431640625,0.527318000793457,0.042661190032958984,0.07534384727478027
2,j301_1,2,33,32,0.06528496742248535,0.02439117431640625,0.527318000793457,0.0379638671875,0.05966782569885254
3,j301_1,3,34,34,0.06528496742248535,0.02439117431640625,0.527318000793457,0.03875899314880371,0.06892991065979004
4,j301_1,4,41,40,0.06528496742248535,0.02439117431640625,0.527318000793457,0.04342174530029297,0.06849312782287598
5,j301_1,5,35,32,0.06528496742248535,0.02439117431640625,0.527318000793457,0.048439979553222656,0.0769033432006836
6,j301_1,6,41,40,0.06528496742248535,0.02439117431640625,0.527318000793457,0.046878814697265625,0.06204533576965332
7,j301_1,7,42,39,0.06528496742248535,0.02439117431640625,0.527318000793457,0.044809818267822266,0.07190299034118652
8,j301_1,8,38,38,0.06528496742248535,0.02439117431640625,0.527318000793457,0.04350900650024414,0.061962127685546875
9,j301_1,9,39,38,0.06528496742248535,0.02439117431640625,0.527318000793457,0.04188799858093262,0.07149314880371094
10,j301_2,0,41,38,0.07246994972229004,0.024862051010131836,0.4188358783721924,0.03947877883911133,0.05832624435424805
11,j301_2,1,43,42,0.07246994972229004,0.024862051010131836,0.4188358783721924,0.0397491455078125,0.06410002708435059
12,j301_2,2,38,37,0.07246994972229004,0.024862051010131836,0.4188358783721924,0.0397801399230957,0.06108808517456055
13,j301_2,3,47,47,0.07246994972229004,0.024862051010131836,0.4188358783721924,0.044621944427490234,0.07196688652038574
14,j301_2,4,42,37,0.07246994972229004,0.024862051010131836,0.4188358783721924,0.04200124740600586,0.06465411186218262
15,j301_2,5,46,45,0.07246994972229004,0.024862051010131836,0.4188358783721924,0.048130035400390625,0.06699395179748535
16,j301_2,6,43,41,0.07246994972229004,0.024862051010131836,0.4188358783721924,0.04330706596374512,0.06311321258544922
17,j301_2,7,44,42,0.07246994972229004,0.024862051010131836,0.4188358783721924,0.04559803009033203,0.06658482551574707
18,j301_2,8,38,36,0.07246994972229004,0.024862051010131836,0.4188358783721924,0.04165291786193848,0.06337404251098633
19,j301_2,9,41,38,0.07246994972229004,0.024862051010131836,0.4188358783721924,0.041719913482666016,0.06822991371154785
20,j301_3,0,43,43,0.06511878967285156,0.02200794219970703,0.420119047164917,0.03825807571411133,0.06372189521789551
21,j301_3,1,45,43,0.06511878967285156,0.02200794219970703,0.420119047164917,0.038810014724731445,0.06629610061645508
22,j301_3,2,41,40,0.06511878967285156,0.02200794219970703,0.420119047164917,0.03832101821899414,0.06491208076477051
23,j301_3,3,42,42,0.06511878967285156,0.02200794219970703,0.420119047164917,0.03883004188537598,0.0657498836517334
24,j301_3,4,45,39,0.06511878967285156,0.02200794219970703,0.420119047164917,0.04306316375732422,0.06783890724182129
25,j301_3,5,42,40,0.06511878967285156,0.02200794219970703,0.420119047164917,0.04301190376281738,0.08792901039123535
26,j301_3,6,43,40,0.06511878967285156,0.02200794219970703,0.420119047164917,0.04032397270202637,0.06023001670837402
27,j301_3,7,44,44,0.06511878967285156,0.02200794219970703,0.420119047164917,0.04325103759765625,0.07111287117004395
28,j301_3,8,39,37,0.06511878967285156,0.02200794219970703,0.420119047164917,0.04792499542236328,0.06392288208007812
29,j301_3,9,48,48,0.06511878967285156,0.02200794219970703,0.420119047164917,0.03975319862365723,0.06799006462097168
30,j301_4,0,47,47,0.06789088249206543,0.02294611930847168,0.42315006256103516,0.039778947830200195,0.0631401538848877
31,j301_4,1,57,57,0.06789088249206543,0.02294611930847168,0.42315006256103516,0.041005849838256836,0.06992602348327637
32,j301_4,2,48,47,0.06789088249206543,0.02294611930847168,0.42315006256103516,0.04706835746765137,0.07093071937561035
33,j301_4,3,50,46,0.06789088249206543,0.02294611930847168,0.42315006256103516,0.05115199089050293,0.07514190673828125
34,j301_4,4,64,63,0.06789088249206543,0.02294611930847168,0.42315006256103516,0.044605255126953125,0.06943583488464355
35,j301_4,5,48,48,0.06789088249206543,0.02294611930847168,0.42315006256103516,0.03958916664123535,0.07498812675476074
36,j301_4,6,50,50,0.06789088249206543,0.02294611930847168,0.42315006256103516,0.044246673583984375,0.07649612426757812
37,j301_4,7,53,53,0.06789088249206543,0.02294611930847168,0.42315006256103516,0.047799110412597656,0.07307195663452148
38,j301_4,8,48,42,0.06789088249206543,0.02294611930847168,0.42315006256103516,0.0438232421875,0.06882405281066895
39,j301_4,9,43,42,0.06789088249206543,0.02294611930847168,0.42315006256103516,0.04175400733947754,0.18984603881835938
40,j302_1,0,31,30,0.08966708183288574,0.032048940658569336,0.43422794342041016,0.0382382869720459,0.0666048526763916
41,j302_1,1,30,30,0.08966708183288574,0.032048940658569336,0.43422794342041016,0.041996002197265625,0.07838797569274902
42,j302_1,2,38,36,0.08966708183288574,0.032048940658569336,0.43422794342041016,0.04351210594177246,0.06945395469665527
43,j302_1,3,35,35,0.08966708183288574,0.032048940658569336,0.43422794342041016,0.038062095642089844,0.07113504409790039
44,j302_1,4,33,33,0.08966708183288574,0.032048940658569336,0.43422794342041016,0.040205955505371094,0.06312894821166992
45,j302_1,5,33,32,0.08966708183288574,0.032048940658569336,0.43422794342041016,0.03934001922607422,0.07030606269836426
46,j302_1,6,30,30,0.08966708183288574,0.032048940658569336,0.43422794342041016,0.04234886169433594,0.07444405555725098
