,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
122,j10_PSP_123,0,inf,inf,,0.04640603065490723,0.0,0.0,0.0,0.0,infeasible,
123,j10_PSP_124,0,inf,inf,,0.04716897010803223,0.0,0.0,0.0,0.0,infeasible,
124,j10_PSP_125,0,inf,inf,,60.05893397331238,0.0,0.0,0.0,0.0,infeasible,
125,j10_PSP_126,0,inf,inf,,0.09619617462158203,0.01177978515625,0.3665180206298828,0.0,0.0,feasible_but_not_dc,
126,j10_PSP_127,0,inf,inf,,0.049870967864990234,0.00954294204711914,0.2672770023345947,0.0,0.0,feasible_but_not_dc,
127,j10_PSP_128,0,inf,inf,,0.049147844314575195,0.009807109832763672,0.2739999294281006,0.0,0.0,feasible_but_not_dc,
128,j10_PSP_129,0,35,33,0.0,0.0868527889251709,0.009721994400024414,0.2741050720214844,0.016211986541748047,0.09356093406677246,feasible_and_dc,True
129,j10_PSP_130,0,44,44,0.0,0.04950284957885742,0.010796070098876953,0.27460789680480957,0.01655435562133789,0.04792189598083496,feasible_and_dc,True
130,j10_PSP_131,0,44,43,0.0,0.04744601249694824,0.010838747024536133,0.2736849784851074,0.01612687110900879,0.04921388626098633,feasible_and_dc,True
131,j10_PSP_132,0,inf,inf,,0.049553871154785156,0.01145792007446289,0.26954197883605957,0.0,0.0,feasible_but_not_dc,
132,j10_PSP_133,0,inf,inf,,0.04901409149169922,0.011917829513549805,0.28299903869628906,0.0,0.0,feasible_but_not_dc,
133,j10_PSP_134,0,inf,inf,,0.050562143325805664,0.0805659294128418,0.2711820602416992,0.0,0.0,feasible_but_not_dc,
134,j10_PSP_135,0,inf,inf,,0.09693002700805664,0.010551929473876953,0.28371310234069824,0.0,0.0,feasible_but_not_dc,
135,j10_PSP_136,0,inf,inf,,0.04587221145629883,0.0,0.0,0.0,0.0,infeasible,
136,j10_PSP_137,0,inf,inf,,0.05056309700012207,0.01111292839050293,0.28481507301330566,0.0,0.0,feasible_but_not_dc,
137,j10_PSP_138,0,36,36,0.0,0.05323910713195801,0.011295080184936523,0.28363704681396484,0.019646883010864258,0.05891704559326172,feasible_and_dc,True
138,j10_PSP_139,0,47,37,0.0,0.10730719566345215,0.011621713638305664,0.27904605865478516,0.016264915466308594,0.05097699165344238,feasible_and_dc,True
139,j10_PSP_140,0,inf,inf,,0.04556989669799805,0.0,0.0,0.0,0.0,infeasible,
140,j10_PSP_141,0,inf,inf,,0.04826927185058594,0.0,0.0,0.0,0.0,infeasible,
141,j10_PSP_142,0,inf,inf,,0.07367086410522461,0.009095907211303711,0.2686760425567627,0.0,0.0,feasible_but_not_dc,
142,j10_PSP_143,0,35,32,0.0,0.05083107948303223,0.008944988250732422,0.26921701431274414,0.0167238712310791,0.053269147872924805,feasible_and_dc,True
143,j10_PSP_144,0,31,31,0.0,0.04928994178771973,0.00802302360534668,0.26897096633911133,0.01526188850402832,0.050409793853759766,feasible_and_dc,True
144,j10_PSP_145,0,inf,inf,,0.045990943908691406,0.0,0.0,0.0,0.0,infeasible,
145,j10_PSP_146,0,inf,inf,,0.05173611640930176,0.007533073425292969,0.2722890377044678,0.0,0.0,feasible_but_not_dc,
146,j10_PSP_147,0,42,42,0.0,0.05045294761657715,0.011368274688720703,0.2774312496185303,0.01858830451965332,0.052163124084472656,feasible_and_dc,True
147,j10_PSP_148,0,inf,inf,,0.05045914649963379,0.011214017868041992,0.2717921733856201,0.0,0.0,feasible_but_not_dc,
148,j10_PSP_149,0,inf,inf,,0.052590131759643555,0.010684013366699219,0.27192091941833496,0.0,0.0,feasible_but_not_dc,
149,j10_PSP_150,0,26,26,0.0,0.05066394805908203,0.06345200538635254,0.28383684158325195,0.01910710334777832,0.053186893463134766,feasible_and_dc,True
150,j10_PSP_151,0,inf,inf,,0.08923697471618652,0.011685848236083984,0.2985870838165283,0.0,0.0,feasible_but_not_dc,
151,j10_PSP_152,0,inf,inf,,0.046640872955322266,0.0,0.0,0.0,0.0,infeasible,
152,j10_PSP_153,0,inf,inf,,0.0679020881652832,0.012263059616088867,0.2698187828063965,0.0,0.0,feasible_but_not_dc,
153,j10_PSP_154,0,inf,inf,,0.047926902770996094,0.0,0.0,0.0,0.0,infeasible,
154,j10_PSP_155,0,inf,inf,,0.08204078674316406,0.010296821594238281,0.27132606506347656,0.0,0.0,feasible_but_not_dc,
155,j10_PSP_156,0,59,54,0.0,0.10567712783813477,0.009274959564208984,0.28046584129333496,0.016134977340698242,0.0490870475769043,feasible_and_dc,True
156,j10_PSP_157,0,inf,inf,,0.08790898323059082,0.010181188583374023,0.2743222713470459,0.0,0.0,feasible_but_not_dc,
157,j10_PSP_158,0,inf,inf,,0.08977818489074707,0.010258197784423828,0.2676999568939209,0.0,0.0,feasible_but_not_dc,
158,j10_PSP_159,0,inf,inf,,0.04856610298156738,0.0,0.0,0.0,0.0,infeasible,
159,j10_PSP_160,0,inf,inf,,60.056336879730225,0.0,0.0,0.0,0.0,infeasible,
160,j10_PSP_161,0,inf,inf,,0.05718517303466797,0.011404037475585938,0.3833019733428955,0.0,0.0,feasible_but_not_dc,
161,j10_PSP_162,0,inf,inf,,0.047231197357177734,0.0,0.0,0.0,0.0,infeasible,
162,j10_PSP_163,0,inf,inf,,0.05180692672729492,0.01050710678100586,0.2742588520050049,0.0,0.0,feasible_but_not_dc,
163,j10_PSP_164,0,inf,inf,,0.046012163162231445,0.0,0.0,0.0,0.0,infeasible,
164,j10_PSP_165,0,inf,inf,,0.045517921447753906,0.0,0.0,0.0,0.0,infeasible,
165,j10_PSP_166,0,32,32,0.0,0.05021500587463379,0.010873794555664062,0.27603816986083984,0.01591014862060547,0.050489187240600586,feasible_and_dc,True
166,j10_PSP_167,0,inf,inf,,0.0978860855102539,0.010840892791748047,0.3009910583496094,0.0,0.0,feasible_but_not_dc,
167,j10_PSP_168,0,inf,inf,,0.04748201370239258,0.0,0.0,0.0,0.0,infeasible,
168,j10_PSP_169,0,inf,inf,,0.04581403732299805,0.0,0.0,0.0,0.0,infeasible,
169,j10_PSP_170,0,inf,inf,,0.08521294593811035,0.011209964752197266,0.27068424224853516,0.0,0.0,feasible_but_not_dc,
170,j10_PSP_171,0,inf,inf,,0.05139923095703125,0.009566068649291992,0.2790658473968506,0.0,0.0,feasible_but_not_dc,
171,j10_PSP_172,0,inf,inf,,0.08620905876159668,0.010031700134277344,0.29789113998413086,0.0,0.0,feasible_but_not_dc,
172,j10_PSP_173,0,inf,inf,,0.050692081451416016,0.008987188339233398,0.2734498977661133,0.0,0.0,feasible_but_not_dc,
173,j10_PSP_174,0,inf,inf,,0.05058598518371582,0.009216070175170898,0.2706291675567627,0.0,0.0,feasible_but_not_dc,
174,j10_PSP_175,0,18,16,0.0,0.07844305038452148,0.009593009948730469,0.27759885787963867,0.017050743103027344,0.05324387550354004,feasible_and_dc,True
175,j10_PSP_176,0,inf,inf,,0.051499128341674805,0.00964665412902832,0.29424405097961426,0.0,0.0,feasible_but_not_dc,
176,j10_PSP_177,0,62,62,0.0,0.05531501770019531,0.008716106414794922,0.2764608860015869,0.016036033630371094,0.05114006996154785,feasible_and_dc,True
177,j10_PSP_178,0,inf,inf,,0.052739858627319336,0.009968996047973633,0.28578901290893555,0.0,0.0,feasible_but_not_dc,
178,j10_PSP_179,0,30,29,0.0,0.055262088775634766,0.012008905410766602,0.287182092666626,0.017873048782348633,0.055684804916381836,feasible_and_dc,True
179,j10_PSP_180,0,inf,inf,,0.050000905990600586,0.0,0.0,0.0,0.0,infeasible,
180,j10_PSP_181,0,40,40,0.0,0.05325198173522949,0.011960029602050781,0.2960960865020752,0.01581597328186035,0.050160884857177734,feasible_and_dc,True
181,j10_PSP_182,0,38,37,0.0,0.05018782615661621,0.010413169860839844,0.29384517669677734,0.01578807830810547,0.05310797691345215,feasible_and_dc,True
