,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
0,j10_PSP_1,0,26,26,0.0,0.14240789413452148,0.011332988739013672,0.40795016288757324,0.0166778564453125,0.04770302772521973,feasible_and_dc,True
1,j10_PSP_1,1,26,26,0.0,0.14240789413452148,0.011332988739013672,0.40795016288757324,0.01634383201599121,0.04691886901855469,feasible_and_dc,True
2,j10_PSP_1,2,26,26,0.0,0.14240789413452148,0.011332988739013672,0.40795016288757324,0.016431093215942383,0.048261165618896484,feasible_and_dc,True
3,j10_PSP_1,3,26,26,0.0,0.14240789413452148,0.011332988739013672,0.40795016288757324,0.017105817794799805,0.048963069915771484,feasible_and_dc,True
4,j10_PSP_1,4,26,26,0.0,0.14240789413452148,0.011332988739013672,0.40795016288757324,0.016986846923828125,0.047432899475097656,feasible_and_dc,True
5,j10_PSP_1,5,27,26,0.0,0.14240789413452148,0.011332988739013672,0.40795016288757324,0.016124248504638672,0.04700207710266113,feasible_and_dc,True
6,j10_PSP_1,6,26,26,0.0,0.14240789413452148,0.011332988739013672,0.40795016288757324,0.01916027069091797,0.074462890625,feasible_and_dc,True
7,j10_PSP_1,7,26,26,0.0,0.14240789413452148,0.011332988739013672,0.40795016288757324,0.0221407413482666,0.06526589393615723,feasible_and_dc,True
8,j10_PSP_1,8,26,26,0.0,0.14240789413452148,0.011332988739013672,0.40795016288757324,0.01982712745666504,0.06269407272338867,feasible_and_dc,True
9,j10_PSP_1,9,26,26,0.0,0.14240789413452148,0.011332988739013672,0.40795016288757324,0.020607948303222656,0.05864095687866211,feasible_and_dc,True
10,j10_PSP_2,0,inf,inf,,0.05117368698120117,0.0,0.0,0.0,0,infeasible,
11,j10_PSP_3,0,inf,inf,,0.05586814880371094,0.009087800979614258,0.27680397033691406,0.0,0,feasible_but_not_dc,
12,j10_PSP_4,0,inf,inf,,0.04785776138305664,0.009573936462402344,0.2724301815032959,0.0,0,feasible_but_not_dc,
13,j10_PSP_5,0,inf,inf,,0.04883003234863281,0.00802922248840332,0.2718997001647949,0.0,0,feasible_but_not_dc,
14,j10_PSP_6,0,inf,inf,,0.04395008087158203,0.0,0.0,0.0,0,infeasible,
15,j10_PSP_7,0,inf,inf,,0.048201799392700195,0.0083160400390625,0.27236199378967285,0.0,0,feasible_but_not_dc,
16,j10_PSP_8,0,inf,inf,,0.049005746841430664,0.007885217666625977,0.27408409118652344,0.0,0,feasible_but_not_dc,
17,j10_PSP_9,0,49,44,0.0,0.05172014236450195,0.008682012557983398,0.27666687965393066,0.015347003936767578,0.08669281005859375,feasible_and_dc,True
18,j10_PSP_9,1,44,42,0.0,0.05172014236450195,0.008682012557983398,0.27666687965393066,0.015743017196655273,0.04890608787536621,feasible_and_dc,True
19,j10_PSP_9,2,47,38,0.0,0.05172014236450195,0.008682012557983398,0.27666687965393066,0.01588606834411621,0.054075002670288086,feasible_and_dc,True
20,j10_PSP_9,3,48,37,0.0,0.05172014236450195,0.008682012557983398,0.27666687965393066,0.017344951629638672,0.052205801010131836,feasible_and_dc,True
21,j10_PSP_9,4,51,42,0.0,0.05172014236450195,0.008682012557983398,0.27666687965393066,0.01598811149597168,0.10560321807861328,feasible_and_dc,True
22,j10_PSP_9,5,43,39,0.0,0.05172014236450195,0.008682012557983398,0.27666687965393066,0.016726970672607422,0.050865888595581055,feasible_and_dc,True
23,j10_PSP_9,6,46,42,0.0,0.05172014236450195,0.008682012557983398,0.27666687965393066,0.01600790023803711,0.052848100662231445,feasible_and_dc,True
24,j10_PSP_9,7,45,42,0.0,0.05172014236450195,0.008682012557983398,0.27666687965393066,0.016051054000854492,0.06903505325317383,feasible_and_dc,True
25,j10_PSP_9,8,46,40,0.0,0.05172014236450195,0.008682012557983398,0.27666687965393066,0.01702094078063965,0.05275106430053711,feasible_and_dc,True
26,j10_PSP_9,9,51,45,0.0,0.05172014236450195,0.008682012557983398,0.27666687965393066,0.0160980224609375,0.05019807815551758,feasible_and_dc,True
27,j10_PSP_10,0,38,35,0.0,0.0747218132019043,0.009724855422973633,0.28821897506713867,0.01569509506225586,0.06644201278686523,feasible_and_dc,True
28,j10_PSP_10,1,36,33,0.0,0.0747218132019043,0.009724855422973633,0.28821897506713867,0.015857934951782227,0.05284476280212402,feasible_and_dc,True
29,j10_PSP_10,2,34,32,0.0,0.0747218132019043,0.009724855422973633,0.28821897506713867,0.015661954879760742,0.05008387565612793,feasible_and_dc,True
30,j10_PSP_10,3,33,29,0.0,0.0747218132019043,0.009724855422973633,0.28821897506713867,0.01643085479736328,0.0791327953338623,feasible_and_dc,True
31,j10_PSP_10,4,37,33,0.0,0.0747218132019043,0.009724855422973633,0.28821897506713867,0.01611804962158203,0.06390619277954102,feasible_and_dc,True
32,j10_PSP_10,5,38,33,0.0,0.0747218132019043,0.009724855422973633,0.28821897506713867,0.016299009323120117,0.0674281120300293,feasible_and_dc,True
33,j10_PSP_10,6,32,31,0.0,0.0747218132019043,0.009724855422973633,0.28821897506713867,0.01658320426940918,0.07587981224060059,feasible_and_dc,True
34,j10_PSP_10,7,35,32,0.0,0.0747218132019043,0.009724855422973633,0.28821897506713867,0.016061067581176758,0.07482504844665527,feasible_and_dc,True
35,j10_PSP_10,8,36,33,0.0,0.0747218132019043,0.009724855422973633,0.28821897506713867,0.01602911949157715,0.06034493446350098,feasible_and_dc,True
