,instance_name,iteration,makespan_stnu,makespan_lb,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb
661,j307_7,1,47,45,0.055323123931884766,0.025630950927734375,0.3117330074310303,0.04065895080566406,0.057492971420288086
662,j307_7,2,48,45,0.055323123931884766,0.025630950927734375,0.3117330074310303,0.0408477783203125,0.053594112396240234
663,j307_7,3,43,43,0.055323123931884766,0.025630950927734375,0.3117330074310303,0.041336774826049805,0.057698965072631836
664,j307_7,4,47,43,0.055323123931884766,0.025630950927734375,0.3117330074310303,0.04097318649291992,0.05257105827331543
665,j307_7,5,46,42,0.055323123931884766,0.025630950927734375,0.3117330074310303,0.042244911193847656,0.05865287780761719
666,j307_7,6,47,47,0.055323123931884766,0.025630950927734375,0.3117330074310303,0.040862083435058594,0.053945302963256836
667,j307_7,7,42,42,0.055323123931884766,0.025630950927734375,0.3117330074310303,0.04098391532897949,0.05393505096435547
668,j307_7,8,48,41,0.055323123931884766,0.025630950927734375,0.3117330074310303,0.03954315185546875,0.052091121673583984
669,j307_7,9,50,45,0.055323123931884766,0.025630950927734375,0.3117330074310303,0.041680097579956055,0.05642294883728027
670,j307_8,0,46,41,0.05442214012145996,0.025462865829467773,0.3256068229675293,0.038578033447265625,0.062161922454833984
671,j307_8,1,40,38,0.05442214012145996,0.025462865829467773,0.3256068229675293,0.04021191596984863,0.05451488494873047
672,j307_8,2,44,43,0.05442214012145996,0.025462865829467773,0.3256068229675293,0.04126381874084473,0.0565800666809082
673,j307_8,3,39,39,0.05442214012145996,0.025462865829467773,0.3256068229675293,0.03964495658874512,0.05557394027709961
674,j307_8,4,46,45,0.05442214012145996,0.025462865829467773,0.3256068229675293,0.03975200653076172,0.05535125732421875
675,j307_8,5,42,42,0.05442214012145996,0.025462865829467773,0.3256068229675293,0.03965616226196289,0.05307912826538086
676,j307_8,6,49,40,0.05442214012145996,0.025462865829467773,0.3256068229675293,0.03891611099243164,0.05678725242614746
677,j307_8,7,44,43,0.05442214012145996,0.025462865829467773,0.3256068229675293,0.03835105895996094,0.0535888671875
678,j307_8,8,43,42,0.05442214012145996,0.025462865829467773,0.3256068229675293,0.03983592987060547,0.0549921989440918
679,j307_8,9,38,36,0.05442214012145996,0.025462865829467773,0.3256068229675293,0.03920173645019531,0.05444812774658203
680,j307_9,0,48,48,0.05605673789978027,0.028074026107788086,0.32786083221435547,0.036611080169677734,0.051605939865112305
