,instance_name,iteration,makespan_stnu,makespan_lb,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb
3529,j3036_3,9,86,51,0.05585193634033203,0.02173304557800293,0.2964301109313965,0.08234977722167969,0.055445194244384766
3530,j3036_4,0,74,58,0.059190988540649414,0.3076601028442383,0.2999260425567627,0.0831441879272461,0.05472588539123535
3531,j3036_4,1,72,53,0.059190988540649414,0.3076601028442383,0.2999260425567627,0.08278203010559082,0.0564119815826416
3532,j3036_4,2,67,51,0.059190988540649414,0.3076601028442383,0.2999260425567627,0.08271193504333496,0.05533289909362793
3533,j3036_4,3,60,49,0.059190988540649414,0.3076601028442383,0.2999260425567627,0.08351516723632812,0.0556640625
3534,j3036_4,4,71,55,0.059190988540649414,0.3076601028442383,0.2999260425567627,0.08489203453063965,0.05512285232543945
3535,j3036_4,5,69,49,0.059190988540649414,0.3076601028442383,0.2999260425567627,0.08299088478088379,0.05622982978820801
3536,j3036_4,6,68,52,0.059190988540649414,0.3076601028442383,0.2999260425567627,0.08362507820129395,0.05614900588989258
3537,j3036_4,7,74,56,0.059190988540649414,0.3076601028442383,0.2999260425567627,0.0827479362487793,0.055609941482543945
3538,j3036_4,8,73,56,0.059190988540649414,0.3076601028442383,0.2999260425567627,0.08307385444641113,0.05506396293640137
3539,j3036_4,9,68,51,0.059190988540649414,0.3076601028442383,0.2999260425567627,0.08377718925476074,0.056024789810180664
3540,j3036_5,0,95,56,0.055593013763427734,0.020819902420043945,0.30022597312927246,0.08329129219055176,0.05516624450683594
3541,j3036_5,1,95,55,0.055593013763427734,0.020819902420043945,0.30022597312927246,0.08172893524169922,0.0553891658782959
3542,j3036_5,2,91,51,0.055593013763427734,0.020819902420043945,0.30022597312927246,0.08258891105651855,0.056345224380493164
3543,j3036_5,3,99,61,0.055593013763427734,0.020819902420043945,0.30022597312927246,0.08273792266845703,0.055425167083740234
3544,j3036_5,4,92,53,0.055593013763427734,0.020819902420043945,0.30022597312927246,0.08406496047973633,0.05565905570983887
3545,j3036_5,5,94,51,0.055593013763427734,0.020819902420043945,0.30022597312927246,0.08230400085449219,0.05608487129211426
3546,j3036_5,6,96,61,0.055593013763427734,0.020819902420043945,0.30022597312927246,0.08263182640075684,0.05505490303039551
3547,j3036_5,7,92,53,0.055593013763427734,0.020819902420043945,0.30022597312927246,0.08123898506164551,0.056755781173706055
3548,j3036_5,8,90,57,0.055593013763427734,0.020819902420043945,0.30022597312927246,0.0832366943359375,0.05609607696533203
3549,j3036_5,9,98,58,0.055593013763427734,0.020819902420043945,0.30022597312927246,0.08210992813110352,0.055628061294555664
3550,j3036_6,0,70,44,0.057251930236816406,0.02065300941467285,0.28421688079833984,0.0831599235534668,0.05550384521484375
3551,j3036_6,1,62,44,0.057251930236816406,0.02065300941467285,0.28421688079833984,0.08209705352783203,0.0562291145324707
3552,j3036_6,2,64,44,0.057251930236816406,0.02065300941467285,0.28421688079833984,0.08180904388427734,0.05525708198547363
3553,j3036_6,3,66,44,0.057251930236816406,0.02065300941467285,0.28421688079833984,0.08329534530639648,0.05699896812438965
3554,j3036_6,4,67,44,0.057251930236816406,0.02065300941467285,0.28421688079833984,0.08246684074401855,0.056173086166381836
3555,j3036_6,5,63,44,0.057251930236816406,0.02065300941467285,0.28421688079833984,0.08308768272399902,0.055625200271606445
3556,j3036_6,6,64,45,0.057251930236816406,0.02065300941467285,0.28421688079833984,0.08436417579650879,0.05602669715881348
3557,j3036_6,7,66,42,0.057251930236816406,0.02065300941467285,0.28421688079833984,0.08219504356384277,0.05607891082763672
3558,j3036_6,8,61,44,0.057251930236816406,0.02065300941467285,0.28421688079833984,0.0816648006439209,0.05585312843322754
3559,j3036_6,9,54,37,0.057251930236816406,0.02065300941467285,0.28421688079833984,0.08231091499328613,0.05648469924926758
3560,j3036_7,0,87,55,0.056797027587890625,0.02041912078857422,0.2990419864654541,0.08400201797485352,0.05505108833312988
3561,j3036_7,1,78,54,0.056797027587890625,0.02041912078857422,0.2990419864654541,0.08364701271057129,0.05591297149658203
3562,j3036_7,2,86,56,0.056797027587890625,0.02041912078857422,0.2990419864654541,0.08489108085632324,0.05754375457763672
3563,j3036_7,3,79,50,0.056797027587890625,0.02041912078857422,0.2990419864654541,0.08276700973510742,0.05621027946472168
3564,j3036_7,4,84,52,0.056797027587890625,0.02041912078857422,0.2990419864654541,0.08497500419616699,0.0557861328125
3565,j3036_7,5,72,46,0.056797027587890625,0.02041912078857422,0.2990419864654541,0.08352994918823242,0.05634713172912598
3566,j3036_7,6,76,51,0.056797027587890625,0.02041912078857422,0.2990419864654541,0.08410501480102539,0.05601811408996582
3567,j3036_7,7,80,54,0.056797027587890625,0.02041912078857422,0.2990419864654541,0.0837240219116211,0.05601096153259277
3568,j3036_7,8,73,50,0.056797027587890625,0.02041912078857422,0.2990419864654541,0.08369827270507812,0.05591011047363281
3569,j3036_7,9,63,43,0.056797027587890625,0.02041912078857422,0.2990419864654541,0.08299803733825684,0.05531001091003418
3570,j3036_8,0,72,59,0.05731916427612305,0.021084070205688477,0.3013608455657959,0.08486127853393555,0.05818891525268555
3571,j3036_8,1,77,61,0.05731916427612305,0.021084070205688477,0.3013608455657959,0.08408808708190918,0.05706191062927246
3572,j3036_8,2,72,50,0.05731916427612305,0.021084070205688477,0.3013608455657959,0.08531713485717773,0.05663013458251953
3573,j3036_8,3,83,62,0.05731916427612305,0.021084070205688477,0.3013608455657959,0.08473920822143555,0.055828094482421875
3574,j3036_8,4,73,56,0.05731916427612305,0.021084070205688477,0.3013608455657959,0.0853419303894043,0.05719590187072754
3575,j3036_8,5,83,57,0.05731916427612305,0.021084070205688477,0.3013608455657959,0.0849308967590332,0.05531716346740723
3576,j3036_8,6,79,65,0.05731916427612305,0.021084070205688477,0.3013608455657959,0.08385896682739258,0.06546401977539062
3577,j3036_8,7,71,52,0.05731916427612305,0.021084070205688477,0.3013608455657959,0.08415603637695312,0.05574297904968262
3578,j3036_8,8,82,64,0.05731916427612305,0.021084070205688477,0.3013608455657959,0.08442807197570801,0.06273722648620605
3579,j3036_8,9,85,59,0.05731916427612305,0.021084070205688477,0.3013608455657959,0.08401298522949219,0.05628013610839844
3580,j3036_9,0,76,52,0.056910037994384766,0.021132230758666992,0.2889537811279297,0.08564615249633789,0.05740475654602051
3581,j3036_9,1,72,49,0.056910037994384766,0.021132230758666992,0.2889537811279297,0.08518195152282715,0.05545806884765625
3582,j3036_9,2,81,63,0.056910037994384766,0.021132230758666992,0.2889537811279297,0.08525896072387695,0.05691695213317871
3583,j3036_9,3,84,56,0.056910037994384766,0.021132230758666992,0.2889537811279297,0.08523225784301758,0.055442094802856445
3584,j3036_9,4,82,62,0.056910037994384766,0.021132230758666992,0.2889537811279297,0.0849759578704834,0.056156158447265625
3585,j3036_9,5,83,60,0.056910037994384766,0.021132230758666992,0.2889537811279297,0.08559012413024902,0.05579519271850586
3586,j3036_9,6,79,53,0.056910037994384766,0.021132230758666992,0.2889537811279297,0.0840907096862793,0.05565619468688965
3587,j3036_9,7,77,50,0.056910037994384766,0.021132230758666992,0.2889537811279297,0.08416390419006348,0.05646109580993652
3588,j3036_9,8,78,52,0.056910037994384766,0.021132230758666992,0.2889537811279297,0.08522176742553711,0.05583524703979492
3589,j3036_9,9,83,56,0.056910037994384766,0.021132230758666992,0.2889537811279297,0.08568072319030762,0.05538511276245117
3590,j3036_10,0,71,52,0.0568089485168457,0.020306110382080078,0.28337717056274414,0.08247494697570801,0.055934906005859375
3591,j3036_10,1,79,50,0.0568089485168457,0.020306110382080078,0.28337717056274414,0.08414196968078613,0.05529284477233887
3592,j3036_10,2,75,53,0.0568089485168457,0.020306110382080078,0.28337717056274414,0.08588409423828125,0.055953264236450195
3593,j3036_10,3,82,57,0.0568089485168457,0.020306110382080078,0.28337717056274414,0.08485794067382812,0.05523085594177246
3594,j3036_10,4,76,57,0.0568089485168457,0.020306110382080078,0.28337717056274414,0.08382201194763184,0.05811309814453125
3595,j3036_10,5,73,49,0.0568089485168457,0.020306110382080078,0.28337717056274414,0.0847480297088623,0.05710577964782715
3596,j3036_10,6,75,54,0.0568089485168457,0.020306110382080078,0.28337717056274414,0.08381319046020508,0.055448055267333984
3597,j3036_10,7,69,49,0.0568089485168457,0.020306110382080078,0.28337717056274414,0.0833899974822998,0.05596613883972168
3598,j3036_10,8,72,51,0.0568089485168457,0.020306110382080078,0.28337717056274414,0.08492302894592285,0.05570673942565918
3599,j3036_10,9,78,55,0.0568089485168457,0.020306110382080078,0.28337717056274414,0.08269786834716797,0.05512595176696777
3600,j3037_1,0,66,57,0.11732912063598633,0.03191399574279785,0.3109149932861328,0.0977323055267334,0.10408210754394531
3601,j3037_1,1,69,53,0.11732912063598633,0.03191399574279785,0.3109149932861328,0.09795808792114258,0.1275959014892578
3602,j3037_1,2,73,57,0.11732912063598633,0.03191399574279785,0.3109149932861328,0.0983438491821289,0.13406586647033691
3603,j3037_1,3,68,56,0.11732912063598633,0.03191399574279785,0.3109149932861328,0.09708499908447266,0.06364893913269043
3604,j3037_1,4,61,50,0.11732912063598633,0.03191399574279785,0.3109149932861328,0.09828400611877441,0.07843923568725586
3605,j3037_1,5,69,51,0.11732912063598633,0.03191399574279785,0.3109149932861328,0.09761691093444824,0.10544896125793457
3606,j3037_1,6,77,63,0.11732912063598633,0.03191399574279785,0.3109149932861328,0.09917402267456055,0.10387706756591797
3607,j3037_1,7,77,56,0.11732912063598633,0.03191399574279785,0.3109149932861328,0.0985879898071289,0.0636899471282959
3608,j3037_1,8,75,57,0.11732912063598633,0.03191399574279785,0.3109149932861328,0.0995638370513916,0.10525918006896973
3609,j3037_1,9,73,57,0.11732912063598633,0.03191399574279785,0.3109149932861328,0.09629988670349121,0.0964820384979248
3610,j3037_2,0,75,54,0.07321691513061523,0.030943870544433594,0.31491613388061523,0.09637784957885742,0.10548901557922363
3611,j3037_2,1,78,59,0.07321691513061523,0.030943870544433594,0.31491613388061523,0.09723591804504395,0.06556582450866699
3612,j3037_2,2,79,58,0.07321691513061523,0.030943870544433594,0.31491613388061523,0.09854269027709961,0.10370588302612305
3613,j3037_2,3,83,64,0.07321691513061523,0.030943870544433594,0.31491613388061523,0.09674596786499023,0.11808204650878906
3614,j3037_2,4,76,58,0.07321691513061523,0.030943870544433594,0.31491613388061523,0.09667730331420898,0.08046388626098633
3615,j3037_2,5,78,60,0.07321691513061523,0.030943870544433594,0.31491613388061523,0.09808611869812012,0.10184812545776367
3616,j3037_2,6,81,63,0.07321691513061523,0.030943870544433594,0.31491613388061523,0.09802031517028809,0.09377789497375488
3617,j3037_2,7,80,62,0.07321691513061523,0.030943870544433594,0.31491613388061523,0.09736013412475586,0.10030698776245117
3618,j3037_2,8,77,60,0.07321691513061523,0.030943870544433594,0.31491613388061523,0.09900522232055664,0.09425616264343262
3619,j3037_2,9,77,60,0.07321691513061523,0.030943870544433594,0.31491613388061523,0.09746503829956055,0.09821915626525879
3620,j3037_3,0,99,61,0.12364530563354492,0.03349566459655762,0.3178291320800781,0.09824895858764648,0.08920025825500488
3621,j3037_3,1,88,64,0.12364530563354492,0.03349566459655762,0.3178291320800781,0.09738397598266602,0.08883905410766602
3622,j3037_3,2,87,58,0.12364530563354492,0.03349566459655762,0.3178291320800781,0.09925317764282227,0.0855870246887207
3623,j3037_3,3,92,59,0.12364530563354492,0.03349566459655762,0.3178291320800781,0.09880971908569336,0.07899904251098633
3624,j3037_3,4,93,62,0.12364530563354492,0.03349566459655762,0.3178291320800781,0.09840798377990723,0.0914912223815918
3625,j3037_3,5,88,58,0.12364530563354492,0.03349566459655762,0.3178291320800781,0.09795618057250977,0.07536482810974121
3626,j3037_3,6,93,64,0.12364530563354492,0.03349566459655762,0.3178291320800781,0.09932613372802734,0.09656620025634766
3627,j3037_3,7,86,61,0.12364530563354492,0.03349566459655762,0.3178291320800781,0.0988008975982666,0.0796511173248291
3628,j3037_3,8,93,63,0.12364530563354492,0.03349566459655762,0.3178291320800781,0.09874200820922852,0.08810281753540039
3629,j3037_3,9,94,62,0.12364530563354492,0.03349566459655762,0.3178291320800781,0.09843730926513672,0.06003928184509277
3630,j3037_4,0,106,80,0.21296000480651855,0.033709049224853516,0.30110716819763184,0.09950613975524902,0.2038102149963379
3631,j3037_4,1,91,70,0.21296000480651855,0.033709049224853516,0.30110716819763184,0.09921574592590332,0.1912670135498047
3632,j3037_4,2,97,77,0.21296000480651855,0.033709049224853516,0.30110716819763184,0.10007023811340332,0.23058485984802246
3633,j3037_4,3,101,79,0.21296000480651855,0.033709049224853516,0.30110716819763184,0.09927177429199219,0.19916796684265137
3634,j3037_4,4,99,81,0.21296000480651855,0.033709049224853516,0.30110716819763184,0.09944915771484375,0.21569395065307617
3635,j3037_4,5,94,79,0.21296000480651855,0.033709049224853516,0.30110716819763184,0.09890294075012207,0.20954608917236328
3636,j3037_4,6,104,79,0.21296000480651855,0.033709049224853516,0.30110716819763184,0.10086393356323242,0.21229887008666992
3637,j3037_4,7,96,79,0.21296000480651855,0.033709049224853516,0.30110716819763184,0.09959197044372559,0.2094898223876953
3638,j3037_4,8,96,70,0.21296000480651855,0.033709049224853516,0.30110716819763184,0.10008120536804199,0.2099599838256836
3639,j3037_4,9,98,73,0.21296000480651855,0.033709049224853516,0.30110716819763184,0.10005402565002441,0.22698378562927246
3640,j3037_5,0,84,64,0.08858394622802734,0.031301021575927734,0.29850006103515625,0.09749293327331543,0.061782121658325195
3641,j3037_5,1,89,69,0.08858394622802734,0.031301021575927734,0.29850006103515625,0.09734296798706055,0.10446977615356445
3642,j3037_5,2,89,67,0.08858394622802734,0.031301021575927734,0.29850006103515625,0.09898805618286133,0.08312106132507324
3643,j3037_5,3,89,66,0.08858394622802734,0.031301021575927734,0.29850006103515625,0.09734296798706055,0.0838470458984375
3644,j3037_5,4,100,77,0.08858394622802734,0.031301021575927734,0.29850006103515625,0.09848594665527344,0.06646108627319336
3645,j3037_5,5,89,65,0.08858394622802734,0.031301021575927734,0.29850006103515625,0.09748601913452148,0.09443402290344238
3646,j3037_5,6,94,72,0.08858394622802734,0.031301021575927734,0.29850006103515625,0.0977778434753418,0.08556199073791504
3647,j3037_5,7,94,72,0.08858394622802734,0.031301021575927734,0.29850006103515625,0.09686803817749023,0.07411503791809082
3648,j3037_5,8,88,67,0.08858394622802734,0.031301021575927734,0.29850006103515625,0.0978093147277832,0.11157417297363281
3649,j3037_5,9,93,72,0.08858394622802734,0.031301021575927734,0.29850006103515625,0.0963289737701416,0.06446313858032227
