,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
283,j10_PSP_95,9,45,45,0.0,0.06980299949645996,0.008716821670532227,0.2760748863220215,0.0033500194549560547,0.07174277305603027,feasible_and_dc,True
284,j10_PSP_96,0,47,36,0.0,0.07826089859008789,0.008527278900146484,0.27681994438171387,0.0033469200134277344,0.04761004447937012,feasible_and_dc,True
285,j10_PSP_96,1,51,49,0.0,0.07826089859008789,0.008527278900146484,0.27681994438171387,0.003393888473510742,0.0735781192779541,feasible_and_dc,True
286,j10_PSP_96,2,49,44,0.0,0.07826089859008789,0.008527278900146484,0.27681994438171387,0.003350973129272461,0.07341408729553223,feasible_and_dc,True
287,j10_PSP_96,3,50,38,0.0,0.07826089859008789,0.008527278900146484,0.27681994438171387,0.003593921661376953,0.05109000205993652,feasible_and_dc,True
288,j10_PSP_96,4,54,42,0.0,0.07826089859008789,0.008527278900146484,0.27681994438171387,0.0033888816833496094,0.048433780670166016,feasible_and_dc,True
289,j10_PSP_96,5,49,36,0.0,0.07826089859008789,0.008527278900146484,0.27681994438171387,0.003377199172973633,0.04856276512145996,feasible_and_dc,True
290,j10_PSP_96,6,46,36,0.0,0.07826089859008789,0.008527278900146484,0.27681994438171387,0.003445148468017578,0.05065584182739258,feasible_and_dc,True
291,j10_PSP_96,7,51,37,0.0,0.07826089859008789,0.008527278900146484,0.27681994438171387,0.0033638477325439453,0.05011892318725586,feasible_and_dc,True
292,j10_PSP_96,8,50,45,0.0,0.07826089859008789,0.008527278900146484,0.27681994438171387,0.0034401416778564453,0.05661487579345703,feasible_and_dc,True
293,j10_PSP_96,9,57,48,0.0,0.07826089859008789,0.008527278900146484,0.27681994438171387,0.0033669471740722656,0.07135581970214844,feasible_and_dc,True
294,j10_PSP_97,0,inf,inf,,0.052175045013427734,0.009788036346435547,0.36223411560058594,0.0,0,feasible_but_not_dc,
295,j10_PSP_98,0,inf,inf,,0.04571104049682617,0.0,0.0,0.0,0,infeasible,
296,j10_PSP_99,0,inf,inf,,0.05491518974304199,0.011694908142089844,0.3015601634979248,0.0,0,feasible_but_not_dc,
297,j10_PSP_100,0,inf,inf,,0.05639767646789551,0.01146697998046875,0.3136110305786133,0.0,0,feasible_but_not_dc,
