,instance_name,iteration,makespan_stnu,makespan_lb,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,gap_pi,schedule_feasibility
196,j20_PSP_88,1,37,34,0.16254591941833496,0.06585216522216797,0.7491018772125244,0.03442788124084473,0.13381719589233398,feasible_and_dc,0.0,True
197,j20_PSP_88,2,38,34,0.16254591941833496,0.06585216522216797,0.7491018772125244,0.04827594757080078,0.15446090698242188,feasible_and_dc,0.0,True
198,j20_PSP_88,3,37,34,0.16254591941833496,0.06585216522216797,0.7491018772125244,0.039875030517578125,0.11619114875793457,feasible_and_dc,0.0,True
199,j20_PSP_88,4,40,35,0.16254591941833496,0.06585216522216797,0.7491018772125244,0.12130975723266602,0.12723302841186523,feasible_and_dc,0.0,True
200,j20_PSP_88,5,37,34,0.16254591941833496,0.06585216522216797,0.7491018772125244,0.02609705924987793,0.0981907844543457,feasible_and_dc,0.0,True
201,j20_PSP_88,6,39,34,0.16254591941833496,0.06585216522216797,0.7491018772125244,0.03483104705810547,0.09324789047241211,feasible_and_dc,0.0,True
202,j20_PSP_88,7,36,34,0.16254591941833496,0.06585216522216797,0.7491018772125244,0.03151512145996094,0.09291219711303711,feasible_and_dc,0.0,True
203,j20_PSP_88,8,35,34,0.16254591941833496,0.06585216522216797,0.7491018772125244,0.026956796646118164,0.08115410804748535,feasible_and_dc,0.0,True
204,j20_PSP_88,9,37,35,0.16254591941833496,0.06585216522216797,0.7491018772125244,0.023473024368286133,0.08298659324645996,feasible_and_dc,0.0,True
205,j20_PSP_89,0,inf,inf,0.07855010032653809,0.02717900276184082,0.42175984382629395,0.0,0,feasible_but_not_dc,,
206,j20_PSP_90,0,inf,inf,0.07736587524414062,0.12715911865234375,0.5401451587677002,0.0,0,feasible_but_not_dc,,
207,j20_PSP_91,0,inf,inf,0.21611690521240234,0.038641929626464844,0.5581791400909424,0.0,0,feasible_but_not_dc,,
208,j20_PSP_92,0,inf,inf,0.06806492805480957,0.0,0.0,0.0,0,infeasible,,
209,j20_PSP_93,0,inf,inf,0.11014103889465332,0.0534818172454834,0.6512429714202881,0.0,0,feasible_but_not_dc,,
210,j20_PSP_94,0,inf,inf,60.080079078674316,0.0,0.0,0.0,0,infeasible,,
211,j20_PSP_95,0,inf,inf,0.12515807151794434,0.02628803253173828,0.3897590637207031,0.0,0,feasible_but_not_dc,,
212,j20_PSP_96,0,inf,inf,0.12971997261047363,0.10680031776428223,0.3129549026489258,0.0,0,feasible_but_not_dc,,
213,j20_PSP_97,0,inf,inf,0.09909200668334961,0.023255109786987305,0.3170499801635742,0.0,0,feasible_but_not_dc,,
214,j20_PSP_98,0,inf,inf,0.1539151668548584,0.026859045028686523,0.3389267921447754,0.0,0,feasible_but_not_dc,,
215,j20_PSP_99,0,inf,inf,0.05312800407409668,0.0,0.0,0.0,0,infeasible,,
216,j20_PSP_100,0,inf,inf,0.07470488548278809,0.024517059326171875,0.3233928680419922,0.0,0,feasible_but_not_dc,,
217,j20_PSP_101,0,inf,inf,0.05903506278991699,0.10712122917175293,0.31475019454956055,0.0,0,feasible_but_not_dc,,
218,j20_PSP_102,0,68,65,0.11182403564453125,0.019894123077392578,0.31586599349975586,0.01599407196044922,0.10514688491821289,feasible_and_dc,0.0,True
219,j20_PSP_102,1,67,64,0.11182403564453125,0.019894123077392578,0.31586599349975586,0.01630115509033203,0.08536291122436523,feasible_and_dc,0.0,True
220,j20_PSP_102,2,68,64,0.11182403564453125,0.019894123077392578,0.31586599349975586,0.017592191696166992,0.08258581161499023,feasible_and_dc,0.0,True
221,j20_PSP_102,3,64,59,0.11182403564453125,0.019894123077392578,0.31586599349975586,0.016527891159057617,0.05683779716491699,feasible_and_dc,0.0,True
222,j20_PSP_102,4,69,66,0.11182403564453125,0.019894123077392578,0.31586599349975586,0.016196250915527344,0.10737371444702148,feasible_and_dc,0.0,True
223,j20_PSP_102,5,70,66,0.11182403564453125,0.019894123077392578,0.31586599349975586,0.017557859420776367,0.10499119758605957,feasible_and_dc,0.0,True
224,j20_PSP_102,6,66,61,0.11182403564453125,0.019894123077392578,0.31586599349975586,0.01626420021057129,0.05600786209106445,feasible_and_dc,0.0,True
225,j20_PSP_102,7,64,61,0.11182403564453125,0.019894123077392578,0.31586599349975586,0.01672983169555664,0.07964801788330078,feasible_and_dc,0.0,True
226,j20_PSP_102,8,66,65,0.11182403564453125,0.019894123077392578,0.31586599349975586,0.016084909439086914,0.09022307395935059,feasible_and_dc,0.0,True
227,j20_PSP_102,9,67,66,0.11182403564453125,0.019894123077392578,0.31586599349975586,0.016409873962402344,0.08901786804199219,feasible_and_dc,0.0,True
228,j20_PSP_103,0,inf,inf,0.07906675338745117,0.02328014373779297,0.2992429733276367,0.0,0,feasible_but_not_dc,,
229,j20_PSP_104,0,49,48,0.08636903762817383,0.02066206932067871,0.29498910903930664,0.015602827072143555,0.053555965423583984,feasible_and_dc,0.0,True
230,j20_PSP_104,1,52,50,0.08636903762817383,0.02066206932067871,0.29498910903930664,0.015617132186889648,0.05630016326904297,feasible_and_dc,0.0,True
231,j20_PSP_104,2,50,49,0.08636903762817383,0.02066206932067871,0.29498910903930664,0.015890121459960938,0.1324601173400879,feasible_and_dc,0.0,True
232,j20_PSP_104,3,51,48,0.08636903762817383,0.02066206932067871,0.29498910903930664,0.01547384262084961,0.05601096153259277,feasible_and_dc,0.0,True
233,j20_PSP_104,4,51,49,0.08636903762817383,0.02066206932067871,0.29498910903930664,0.01610589027404785,0.05611228942871094,feasible_and_dc,0.0,True
234,j20_PSP_104,5,53,48,0.08636903762817383,0.02066206932067871,0.29498910903930664,0.015837907791137695,0.055277109146118164,feasible_and_dc,0.0,True
235,j20_PSP_104,6,49,49,0.08636903762817383,0.02066206932067871,0.29498910903930664,0.015700817108154297,0.056500911712646484,feasible_and_dc,0.0,True
236,j20_PSP_104,7,49,47,0.08636903762817383,0.02066206932067871,0.29498910903930664,0.016452312469482422,0.05863595008850098,feasible_and_dc,0.0,True
237,j20_PSP_104,8,54,51,0.08636903762817383,0.02066206932067871,0.29498910903930664,0.016028881072998047,0.0535581111907959,feasible_and_dc,0.0,True
238,j20_PSP_104,9,52,49,0.08636903762817383,0.02066206932067871,0.29498910903930664,0.016004085540771484,0.05708193778991699,feasible_and_dc,0.0,True
239,j20_PSP_105,0,inf,inf,0.09201693534851074,0.019232988357543945,0.3235666751861572,0.0,0,feasible_but_not_dc,,
240,j20_PSP_106,0,inf,inf,0.05047202110290527,0.0,0.0,0.0,0,infeasible,,
241,j20_PSP_107,0,inf,inf,0.04904890060424805,0.0,0.0,0.0,0,infeasible,,
242,j20_PSP_108,0,inf,inf,0.04784703254699707,0.0,0.0,0.0,0,infeasible,,
243,j20_PSP_109,0,inf,inf,0.06256699562072754,0.024641990661621094,0.3030107021331787,0.0,0,feasible_but_not_dc,,
244,j20_PSP_110,0,inf,inf,0.1280348300933838,0.02562403678894043,0.31055521965026855,0.0,0,feasible_but_not_dc,,
245,j20_PSP_111,0,inf,inf,0.056707143783569336,0.019700050354003906,0.3066868782043457,0.0,0,feasible_but_not_dc,,
246,j20_PSP_112,0,inf,inf,0.053793907165527344,0.020241737365722656,0.29219889640808105,0.0,0,feasible_but_not_dc,,
247,j20_PSP_113,0,inf,inf,0.06939411163330078,0.018744945526123047,0.30840110778808594,0.0,0,feasible_but_not_dc,,
248,j20_PSP_114,0,inf,inf,0.055525779724121094,0.02182483673095703,0.31467700004577637,0.0,0,feasible_but_not_dc,,
249,j20_PSP_115,0,59,58,0.05368781089782715,0.01766490936279297,0.3007490634918213,0.013910055160522461,0.05196189880371094,feasible_and_dc,0.0,True
250,j20_PSP_115,1,60,59,0.05368781089782715,0.01766490936279297,0.3007490634918213,0.013831138610839844,0.05171608924865723,feasible_and_dc,0.0,True
251,j20_PSP_115,2,60,59,0.05368781089782715,0.01766490936279297,0.3007490634918213,0.013939857482910156,0.054490089416503906,feasible_and_dc,0.0,True
252,j20_PSP_115,3,58,58,0.05368781089782715,0.01766490936279297,0.3007490634918213,0.014153242111206055,0.05335688591003418,feasible_and_dc,0.0,True
253,j20_PSP_115,4,59,59,0.05368781089782715,0.01766490936279297,0.3007490634918213,0.013993024826049805,0.052120208740234375,feasible_and_dc,0.0,True
254,j20_PSP_115,5,62,60,0.05368781089782715,0.01766490936279297,0.3007490634918213,0.014208793640136719,0.0555877685546875,feasible_and_dc,0.0,True
255,j20_PSP_115,6,58,58,0.05368781089782715,0.01766490936279297,0.3007490634918213,0.014178037643432617,0.05299711227416992,feasible_and_dc,0.0,True
256,j20_PSP_115,7,59,58,0.05368781089782715,0.01766490936279297,0.3007490634918213,0.01404118537902832,0.05361819267272949,feasible_and_dc,0.0,True
257,j20_PSP_115,8,61,60,0.05368781089782715,0.01766490936279297,0.3007490634918213,0.014366865158081055,0.056097984313964844,feasible_and_dc,0.0,True
258,j20_PSP_115,9,62,58,0.05368781089782715,0.01766490936279297,0.3007490634918213,0.0140380859375,0.05313301086425781,feasible_and_dc,0.0,True
259,j20_PSP_116,0,inf,inf,0.08199906349182129,0.10223793983459473,0.2960340976715088,0.0,0,feasible_but_not_dc,,
260,j20_PSP_117,0,inf,inf,0.09165596961975098,0.018741130828857422,0.32306408882141113,0.0,0,feasible_but_not_dc,,
261,j20_PSP_118,0,inf,inf,0.049462080001831055,0.0,0.0,0.0,0,infeasible,,
262,j20_PSP_119,0,inf,inf,0.09718799591064453,0.02152705192565918,0.2991178035736084,0.0,0,feasible_but_not_dc,,
263,j20_PSP_120,0,inf,inf,0.06778120994567871,0.019907236099243164,0.29673075675964355,0.0,0,feasible_but_not_dc,,
264,j20_PSP_121,0,inf,inf,0.04570198059082031,0.0,0.0,0.0,0,infeasible,,
265,j20_PSP_122,0,inf,inf,0.0460658073425293,0.0,0.0,0.0,0,infeasible,,
266,j20_PSP_123,0,inf,inf,0.2691819667816162,0.026072025299072266,0.29389095306396484,0.0,0,feasible_but_not_dc,,
267,j20_PSP_124,0,inf,inf,60.06105399131775,0.0,0.0,0.0,0,infeasible,,
268,j20_PSP_125,0,inf,inf,0.050421714782714844,0.0,0.0,0.0,0,infeasible,,
269,j20_PSP_126,0,inf,inf,0.0455780029296875,0.0,0.0,0.0,0,infeasible,,
270,j20_PSP_127,0,inf,inf,60.05371594429016,0.0,0.0,0.0,0,infeasible,,
271,j20_PSP_128,0,inf,inf,1.6905131340026855,0.03176999092102051,0.40210509300231934,0.0,0,feasible_but_not_dc,,
272,j20_PSP_129,0,inf,inf,0.04743695259094238,0.0,0.0,0.0,0,infeasible,,
273,j20_PSP_130,0,inf,inf,1.1056759357452393,0.033471107482910156,0.3678100109100342,0.0,0,feasible_but_not_dc,,
274,j20_PSP_131,0,inf,inf,0.05366921424865723,0.021765947341918945,0.302476167678833,0.0,0,feasible_but_not_dc,,
275,j20_PSP_132,0,inf,inf,0.04623699188232422,0.0,0.0,0.0,0,infeasible,,
276,j20_PSP_133,0,inf,inf,60.03606700897217,0.0,0.0,0.0,0,infeasible,,
277,j20_PSP_134,0,inf,inf,0.048288822174072266,0.0,0.0,0.0,0,infeasible,,
278,j20_PSP_135,0,inf,inf,0.0451657772064209,0.0,0.0,0.0,0,infeasible,,
279,j20_PSP_136,0,inf,inf,0.052713871002197266,0.13279986381530762,0.4426138401031494,0.0,0,feasible_but_not_dc,,
280,j20_PSP_137,0,inf,inf,0.055906057357788086,0.02591395378112793,0.2936687469482422,0.0,0,feasible_but_not_dc,,
281,j20_PSP_138,0,inf,inf,0.09720706939697266,0.026575326919555664,0.3045339584350586,0.0,0,feasible_but_not_dc,,
282,j20_PSP_139,0,inf,inf,0.1096048355102539,0.024595975875854492,0.2912938594818115,0.0,0,feasible_but_not_dc,,
283,j20_PSP_140,0,inf,inf,0.046410322189331055,0.0,0.0,0.0,0,infeasible,,
284,j20_PSP_141,0,inf,inf,0.05194091796875,0.11389994621276855,0.3042166233062744,0.0,0,feasible_but_not_dc,,
285,j20_PSP_142,0,inf,inf,0.05221104621887207,0.023283004760742188,0.3041229248046875,0.0,0,feasible_but_not_dc,,
286,j20_PSP_143,0,inf,inf,0.060315847396850586,0.025207042694091797,0.3482089042663574,0.0,0,feasible_but_not_dc,,
287,j20_PSP_144,0,inf,inf,0.14971375465393066,0.02619004249572754,0.30126094818115234,0.0,0,feasible_but_not_dc,,
288,j20_PSP_145,0,inf,inf,0.0533597469329834,0.10156607627868652,0.32137322425842285,0.0,0,feasible_but_not_dc,,
289,j20_PSP_146,0,60,58,0.0916600227355957,0.025143146514892578,0.34104108810424805,0.019019126892089844,0.062463998794555664,feasible_and_dc,0.0,True
290,j20_PSP_146,1,56,55,0.0916600227355957,0.025143146514892578,0.34104108810424805,0.016969919204711914,0.07250118255615234,feasible_and_dc,0.0,True
291,j20_PSP_146,2,60,59,0.0916600227355957,0.025143146514892578,0.34104108810424805,0.017919063568115234,0.0853111743927002,feasible_and_dc,0.0,True
292,j20_PSP_146,3,59,57,0.0916600227355957,0.025143146514892578,0.34104108810424805,0.015025854110717773,0.0545499324798584,feasible_and_dc,0.0,True
293,j20_PSP_146,4,57,55,0.0916600227355957,0.025143146514892578,0.34104108810424805,0.015256881713867188,0.07767701148986816,feasible_and_dc,0.0,True
294,j20_PSP_146,5,58,56,0.0916600227355957,0.025143146514892578,0.34104108810424805,0.015349864959716797,0.058081865310668945,feasible_and_dc,0.0,True
295,j20_PSP_146,6,59,56,0.0916600227355957,0.025143146514892578,0.34104108810424805,0.015044212341308594,0.0569920539855957,feasible_and_dc,0.0,True
296,j20_PSP_146,7,57,57,0.0916600227355957,0.025143146514892578,0.34104108810424805,0.015629053115844727,0.05692005157470703,feasible_and_dc,0.0,True
297,j20_PSP_146,8,62,59,0.0916600227355957,0.025143146514892578,0.34104108810424805,0.014999866485595703,0.056423187255859375,feasible_and_dc,0.0,True
298,j20_PSP_146,9,63,59,0.0916600227355957,0.025143146514892578,0.34104108810424805,0.015017032623291016,0.06089186668395996,feasible_and_dc,0.0,True
299,j20_PSP_147,0,53,46,0.05794811248779297,0.024634122848510742,0.3723418712615967,0.017699003219604492,0.06270480155944824,feasible_and_dc,0.0,True
300,j20_PSP_147,1,49,46,0.05794811248779297,0.024634122848510742,0.3723418712615967,0.018264055252075195,0.06390786170959473,feasible_and_dc,0.0,True
301,j20_PSP_147,2,49,45,0.05794811248779297,0.024634122848510742,0.3723418712615967,0.01636195182800293,0.05550789833068848,feasible_and_dc,0.0,True
302,j20_PSP_147,3,48,45,0.05794811248779297,0.024634122848510742,0.3723418712615967,0.015774965286254883,0.05661606788635254,feasible_and_dc,0.0,True
303,j20_PSP_147,4,50,46,0.05794811248779297,0.024634122848510742,0.3723418712615967,0.016399860382080078,0.058744192123413086,feasible_and_dc,0.0,True
304,j20_PSP_147,5,48,45,0.05794811248779297,0.024634122848510742,0.3723418712615967,0.015774965286254883,0.13640499114990234,feasible_and_dc,0.0,True
305,j20_PSP_147,6,49,46,0.05794811248779297,0.024634122848510742,0.3723418712615967,0.016276121139526367,0.05728483200073242,feasible_and_dc,0.0,True
306,j20_PSP_147,7,51,46,0.05794811248779297,0.024634122848510742,0.3723418712615967,0.0157928466796875,0.055296897888183594,feasible_and_dc,0.0,True
307,j20_PSP_147,8,51,45,0.05794811248779297,0.024634122848510742,0.3723418712615967,0.015691041946411133,0.05664682388305664,feasible_and_dc,0.0,True
308,j20_PSP_147,9,48,45,0.05794811248779297,0.024634122848510742,0.3723418712615967,0.016330957412719727,0.05973196029663086,feasible_and_dc,0.0,True
309,j20_PSP_148,0,inf,inf,0.05391883850097656,0.021051883697509766,0.32325196266174316,0.0,0,feasible_but_not_dc,,
310,j20_PSP_149,0,inf,inf,0.06401205062866211,0.02335214614868164,0.33928489685058594,0.0,0,feasible_but_not_dc,,
311,j20_PSP_150,0,inf,inf,0.08877396583557129,0.02248215675354004,0.3085479736328125,0.0,0,feasible_but_not_dc,,
312,j20_PSP_151,0,inf,inf,0.055612802505493164,0.0,0.0,0.0,0,infeasible,,
313,j20_PSP_152,0,inf,inf,0.04658937454223633,0.0,0.0,0.0,0,infeasible,,
314,j20_PSP_153,0,inf,inf,0.4116380214691162,0.02930593490600586,0.3229639530181885,0.0,0,feasible_but_not_dc,,
315,j20_PSP_154,0,110,103,60.041513204574585,0.03151726722717285,0.41384100914001465,0.018328189849853516,51.65023732185364,feasible_and_dc,0.0,True
316,j20_PSP_154,1,104,98,60.041513204574585,0.03151726722717285,0.41384100914001465,0.018445968627929688,7.455850839614868,feasible_and_dc,0.0,True
317,j20_PSP_154,2,114,106,60.041513204574585,0.03151726722717285,0.41384100914001465,0.022333860397338867,31.403720140457153,feasible_and_dc,0.0,True
318,j20_PSP_154,3,111,99,60.041513204574585,0.03151726722717285,0.41384100914001465,0.018716096878051758,12.206912994384766,feasible_and_dc,0.0,True
319,j20_PSP_154,4,110,103,60.041513204574585,0.03151726722717285,0.41384100914001465,0.018539905548095703,9.933036804199219,feasible_and_dc,0.0,True
320,j20_PSP_154,5,114,110,60.041513204574585,0.03151726722717285,0.41384100914001465,0.01853203773498535,23.746577978134155,feasible_and_dc,0.0,True
321,j20_PSP_154,6,112,99,60.041513204574585,0.03151726722717285,0.41384100914001465,0.018650054931640625,3.294792890548706,feasible_and_dc,0.0,True
322,j20_PSP_154,7,109,101,60.041513204574585,0.03151726722717285,0.41384100914001465,0.01861715316772461,5.3686439990997314,feasible_and_dc,0.0,True
323,j20_PSP_154,8,107,104,60.041513204574585,0.03151726722717285,0.41384100914001465,0.01876664161682129,49.01923203468323,feasible_and_dc,0.0,True
324,j20_PSP_154,9,105,99,60.041513204574585,0.03151726722717285,0.41384100914001465,0.018446922302246094,9.114394903182983,feasible_and_dc,0.0,True
325,j20_PSP_155,0,inf,inf,0.37288999557495117,0.029610157012939453,0.39722704887390137,0.0,0,feasible_but_not_dc,,
326,j20_PSP_156,0,inf,inf,0.15808987617492676,0.13783788681030273,0.2946901321411133,0.0,0,feasible_but_not_dc,,
327,j20_PSP_157,0,inf,inf,60.0500648021698,0.0,0.0,0.0,0,infeasible,,
328,j20_PSP_158,0,inf,inf,0.3561220169067383,0.02985405921936035,0.39258885383605957,0.0,0,feasible_but_not_dc,,
329,j20_PSP_159,0,inf,inf,0.0496978759765625,0.0,0.0,0.0,0,infeasible,,
330,j20_PSP_160,0,inf,inf,0.09188294410705566,0.030761003494262695,0.347581148147583,0.0,0,feasible_but_not_dc,,
331,j20_PSP_161,0,inf,inf,0.20070600509643555,0.02628612518310547,0.2866661548614502,0.0,0,feasible_but_not_dc,,
332,j20_PSP_162,0,inf,inf,0.047608137130737305,0.0,0.0,0.0,0,infeasible,,
333,j20_PSP_163,0,inf,inf,0.0476679801940918,0.0,0.0,0.0,0,infeasible,,
334,j20_PSP_164,0,inf,inf,0.059326887130737305,0.12108111381530762,0.312985897064209,0.0,0,feasible_but_not_dc,,
335,j20_PSP_165,0,inf,inf,0.0521390438079834,0.0,0.0,0.0,0,infeasible,,
336,j20_PSP_166,0,inf,inf,0.05896186828613281,0.029230117797851562,0.33222508430480957,0.0,0,feasible_but_not_dc,,
337,j20_PSP_167,0,52,45,0.24897503852844238,0.027131080627441406,0.3094820976257324,0.018545866012573242,0.06596875190734863,feasible_and_dc,0.0,True
338,j20_PSP_167,1,50,46,0.24897503852844238,0.027131080627441406,0.3094820976257324,0.01861405372619629,0.06824684143066406,feasible_and_dc,0.0,True
339,j20_PSP_167,2,48,47,0.24897503852844238,0.027131080627441406,0.3094820976257324,0.019385814666748047,0.06964302062988281,feasible_and_dc,0.0,True
340,j20_PSP_167,3,50,45,0.24897503852844238,0.027131080627441406,0.3094820976257324,0.01868414878845215,0.06893014907836914,feasible_and_dc,0.0,True
341,j20_PSP_167,4,49,48,0.24897503852844238,0.027131080627441406,0.3094820976257324,0.019050121307373047,0.11568689346313477,feasible_and_dc,0.0,True
342,j20_PSP_167,5,49,46,0.24897503852844238,0.027131080627441406,0.3094820976257324,0.01649785041809082,0.07681083679199219,feasible_and_dc,0.0,True
343,j20_PSP_167,6,48,48,0.24897503852844238,0.027131080627441406,0.3094820976257324,0.01689314842224121,0.06389880180358887,feasible_and_dc,0.0,True
344,j20_PSP_167,7,57,46,0.24897503852844238,0.027131080627441406,0.3094820976257324,0.01667308807373047,0.060617923736572266,feasible_and_dc,0.0,True
345,j20_PSP_167,8,49,44,0.24897503852844238,0.027131080627441406,0.3094820976257324,0.016371965408325195,0.06260871887207031,feasible_and_dc,0.0,True
346,j20_PSP_167,9,52,46,0.24897503852844238,0.027131080627441406,0.3094820976257324,0.016984939575195312,0.08011221885681152,feasible_and_dc,0.0,True
347,j20_PSP_168,0,inf,inf,0.04874706268310547,0.0,0.0,0.0,0,infeasible,,
348,j20_PSP_169,0,69,64,0.06115913391113281,0.10869288444519043,0.33432602882385254,0.020229101181030273,0.062200069427490234,feasible_and_dc,0.0,True
349,j20_PSP_169,1,71,66,0.06115913391113281,0.10869288444519043,0.33432602882385254,0.019948959350585938,0.0589299201965332,feasible_and_dc,0.0,True
350,j20_PSP_169,2,64,64,0.06115913391113281,0.10869288444519043,0.33432602882385254,0.018253087997436523,0.055994272232055664,feasible_and_dc,0.0,True
351,j20_PSP_169,3,69,64,0.06115913391113281,0.10869288444519043,0.33432602882385254,0.017857074737548828,0.05657792091369629,feasible_and_dc,0.0,True
352,j20_PSP_169,4,64,64,0.06115913391113281,0.10869288444519043,0.33432602882385254,0.0181429386138916,0.059422969818115234,feasible_and_dc,0.0,True
353,j20_PSP_169,5,64,64,0.06115913391113281,0.10869288444519043,0.33432602882385254,0.01784491539001465,0.06190013885498047,feasible_and_dc,0.0,True
354,j20_PSP_169,6,64,64,0.06115913391113281,0.10869288444519043,0.33432602882385254,0.020172834396362305,0.06465673446655273,feasible_and_dc,0.0,True
355,j20_PSP_169,7,65,65,0.06115913391113281,0.10869288444519043,0.33432602882385254,0.020318031311035156,0.06145286560058594,feasible_and_dc,0.0,True
356,j20_PSP_169,8,69,64,0.06115913391113281,0.10869288444519043,0.33432602882385254,0.02005600929260254,0.06108999252319336,feasible_and_dc,0.0,True
357,j20_PSP_169,9,69,64,0.06115913391113281,0.10869288444519043,0.33432602882385254,0.01823115348815918,0.05678105354309082,feasible_and_dc,0.0,True
358,j20_PSP_170,0,63,61,0.14807486534118652,0.02626204490661621,0.29984307289123535,0.018591880798339844,0.1764521598815918,feasible_and_dc,0.0,True
359,j20_PSP_170,1,63,59,0.14807486534118652,0.02626204490661621,0.29984307289123535,0.017170190811157227,0.059569358825683594,feasible_and_dc,0.0,True
360,j20_PSP_170,2,63,60,0.14807486534118652,0.02626204490661621,0.29984307289123535,0.0167391300201416,0.13095402717590332,feasible_and_dc,0.0,True
361,j20_PSP_170,3,64,61,0.14807486534118652,0.02626204490661621,0.29984307289123535,0.01721024513244629,0.08679819107055664,feasible_and_dc,0.0,True
362,j20_PSP_170,4,63,58,0.14807486534118652,0.02626204490661621,0.29984307289123535,0.016630172729492188,0.0701289176940918,feasible_and_dc,0.0,True
363,j20_PSP_170,5,64,61,0.14807486534118652,0.02626204490661621,0.29984307289123535,0.017206907272338867,0.12208056449890137,feasible_and_dc,0.0,True
364,j20_PSP_170,6,63,61,0.14807486534118652,0.02626204490661621,0.29984307289123535,0.016640901565551758,0.057012081146240234,feasible_and_dc,0.0,True
365,j20_PSP_170,7,64,62,0.14807486534118652,0.02626204490661621,0.29984307289123535,0.01724386215209961,0.12996816635131836,feasible_and_dc,0.0,True
366,j20_PSP_170,8,63,60,0.14807486534118652,0.02626204490661621,0.29984307289123535,0.01674509048461914,0.17179107666015625,feasible_and_dc,0.0,True
367,j20_PSP_170,9,64,61,0.14807486534118652,0.02626204490661621,0.29984307289123535,0.016796112060546875,0.2120189666748047,feasible_and_dc,0.0,True
368,j20_PSP_171,0,inf,inf,0.11121487617492676,0.024699926376342773,0.3122577667236328,0.0,0,feasible_but_not_dc,,
369,j20_PSP_172,0,inf,inf,0.057679176330566406,0.02635788917541504,0.3079102039337158,0.0,0,feasible_but_not_dc,,
370,j20_PSP_173,0,inf,inf,0.06598830223083496,0.028959989547729492,0.33466291427612305,0.0,0,feasible_but_not_dc,,
371,j20_PSP_174,0,42,42,0.06111717224121094,0.024480104446411133,0.3080451488494873,0.018166065216064453,0.06187868118286133,feasible_and_dc,0.0,True
372,j20_PSP_174,1,43,42,0.06111717224121094,0.024480104446411133,0.3080451488494873,0.017856121063232422,0.056739091873168945,feasible_and_dc,0.0,True
373,j20_PSP_174,2,43,43,0.06111717224121094,0.024480104446411133,0.3080451488494873,0.016211986541748047,0.056654930114746094,feasible_and_dc,0.0,True
374,j20_PSP_174,3,44,43,0.06111717224121094,0.024480104446411133,0.3080451488494873,0.015902280807495117,0.054949045181274414,feasible_and_dc,0.0,True
375,j20_PSP_174,4,42,42,0.06111717224121094,0.024480104446411133,0.3080451488494873,0.015659093856811523,0.05593585968017578,feasible_and_dc,0.0,True
376,j20_PSP_174,5,42,42,0.06111717224121094,0.024480104446411133,0.3080451488494873,0.016329050064086914,0.05584096908569336,feasible_and_dc,0.0,True
377,j20_PSP_174,6,45,42,0.06111717224121094,0.024480104446411133,0.3080451488494873,0.01619577407836914,0.05663585662841797,feasible_and_dc,0.0,True
378,j20_PSP_174,7,43,42,0.06111717224121094,0.024480104446411133,0.3080451488494873,0.015938997268676758,0.05764913558959961,feasible_and_dc,0.0,True
379,j20_PSP_174,8,43,42,0.06111717224121094,0.024480104446411133,0.3080451488494873,0.016193866729736328,0.06220602989196777,feasible_and_dc,0.0,True
380,j20_PSP_174,9,43,43,0.06111717224121094,0.024480104446411133,0.3080451488494873,0.018094778060913086,0.055380821228027344,feasible_and_dc,0.0,True
381,j20_PSP_175,0,inf,inf,0.056761741638183594,0.1159219741821289,0.3228778839111328,0.0,0,feasible_but_not_dc,,
382,j20_PSP_176,0,54,53,0.058493852615356445,0.028156042098999023,0.31611108779907227,0.020333051681518555,0.05866694450378418,feasible_and_dc,0.0,True
383,j20_PSP_176,1,57,54,0.058493852615356445,0.028156042098999023,0.31611108779907227,0.018091201782226562,0.0549471378326416,feasible_and_dc,0.0,True
384,j20_PSP_176,2,55,54,0.058493852615356445,0.028156042098999023,0.31611108779907227,0.018787860870361328,0.05513501167297363,feasible_and_dc,0.0,True
385,j20_PSP_176,3,54,53,0.058493852615356445,0.028156042098999023,0.31611108779907227,0.018301963806152344,0.05371809005737305,feasible_and_dc,0.0,True
386,j20_PSP_176,4,54,53,0.058493852615356445,0.028156042098999023,0.31611108779907227,0.018049955368041992,0.057166099548339844,feasible_and_dc,0.0,True
387,j20_PSP_176,5,55,53,0.058493852615356445,0.028156042098999023,0.31611108779907227,0.018707990646362305,0.054357051849365234,feasible_and_dc,0.0,True
388,j20_PSP_176,6,56,53,0.058493852615356445,0.028156042098999023,0.31611108779907227,0.018109798431396484,0.0527188777923584,feasible_and_dc,0.0,True
389,j20_PSP_176,7,53,53,0.058493852615356445,0.028156042098999023,0.31611108779907227,0.018304109573364258,0.06215810775756836,feasible_and_dc,0.0,True
390,j20_PSP_176,8,55,54,0.058493852615356445,0.028156042098999023,0.31611108779907227,0.021092891693115234,0.060617923736572266,feasible_and_dc,0.0,True
391,j20_PSP_176,9,55,54,0.058493852615356445,0.028156042098999023,0.31611108779907227,0.020878076553344727,0.05836892127990723,feasible_and_dc,0.0,True
392,j20_PSP_177,0,inf,inf,0.05482602119445801,0.026106834411621094,0.3012847900390625,0.0,0,feasible_but_not_dc,,
393,j20_PSP_178,0,55,52,0.061120033264160156,0.024268150329589844,0.32544994354248047,0.02393198013305664,0.07963323593139648,feasible_and_dc,0.0,True
