,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,0,Harvesting tanks A,Harvesting tanks A,0,30,30,30,58
1,2,0,Harvesting tanks A,Harvesting tanks A,1,30,30,30,102
2,0,0,Fermenter_2,Fermenter_2,0,0,0,0,122
3,4,0,Harvesting tanks B,Harvesting tanks B,0,96,96,96,152
4,3,0,Filters A,Filters A,0,129,129,129,152
5,6,0,Harvesting tanks B,Harvesting tanks B,1,30,30,30,158
6,5,0,Filters A,Filters A,1,124,124,124,158
7,7,0,Buffer tanks,Buffer tanks,0,124,124,124,172
8,8,0,Microfilter,Microfilter,0,126,126,126,172
9,9,0,Buffer tanks,Buffer tanks,1,129,129,129,177
10,11,0,Microfilter,Microfilter,1,131,131,131,177
11,10,0,Buffer tanks,Buffer tanks,2,143,143,143,177
12,13,0,Microfilter,Microfilter,2,143,143,143,188
13,12,0,Buffer tanks,Buffer tanks,3,148,148,148,188
14,14,0,Stabilization tanks,Stabilization tanks,0,172,172,172,277
