instance_name,method,test_sample_id,obj,obj_pi,rel_regret
j10_8,STNU,17,inf,39,100
j10_8,STNU,18,inf,36,100
j10_8,STNU,19,inf,41,100
j10_8,STNU,20,inf,42,100
j10_8,STNU,21,inf,37,100
j10_8,STNU,22,inf,35,100
j10_8,STNU,23,inf,41,100
j10_8,STNU,24,inf,38,100
j10_8,STNU,25,inf,41,100
j10_8,STNU,26,inf,41,100
j10_8,STNU,27,inf,37,100
j10_8,STNU,28,inf,35,100
j10_8,STNU,29,inf,42,100
j10_8,STNU,30,inf,41,100
j10_8,STNU,31,inf,40,100
j10_8,STNU,32,inf,35,100
j10_8,STNU,33,inf,41,100
j10_8,STNU,34,inf,39,100
j10_8,STNU,35,inf,38,100
j10_8,STNU,36,inf,38,100
j10_8,STNU,37,inf,39,100
j10_8,STNU,38,inf,39,100
j10_8,STNU,39,inf,36,100
j10_8,STNU,40,inf,40,100
j10_8,STNU,41,inf,38,100
j10_8,STNU,42,inf,42,100
j10_8,STNU,43,inf,40,100
j10_8,STNU,44,inf,38,100
j10_8,STNU,45,inf,38,100
j10_8,STNU,46,inf,37,100
j10_8,STNU,47,inf,41,100
j10_8,STNU,48,inf,36,100
j10_8,STNU,49,inf,38,100
j10_9,STNU,0,49.0,44,11.363636363636363
j10_9,STNU,1,44.0,42,4.761904761904762
j10_9,STNU,2,47.0,38,23.68421052631579
j10_9,STNU,3,48.0,37,29.72972972972973
j10_9,STNU,4,51.0,42,21.428571428571427
j10_9,STNU,5,43.0,39,10.256410256410257
j10_9,STNU,6,46.0,42,9.523809523809524
j10_9,STNU,7,45.0,42,7.142857142857143
j10_9,STNU,8,46.0,40,15.0
j10_9,STNU,9,51.0,45,13.333333333333334
j10_9,STNU,10,48.0,43,11.627906976744185
j10_9,STNU,11,45.0,40,12.5
j10_9,STNU,12,44.0,40,10.0
j10_9,STNU,13,47.0,40,17.5
j10_9,STNU,14,45.0,42,7.142857142857143
j10_9,STNU,15,48.0,39,23.076923076923077
j10_9,STNU,16,43.0,40,7.5
j10_9,STNU,17,47.0,42,11.904761904761905
j10_9,STNU,18,42.0,37,13.513513513513514
j10_9,STNU,19,46.0,39,17.94871794871795
j10_9,STNU,20,44.0,41,7.317073170731708
j10_9,STNU,21,49.0,43,13.953488372093023
j10_9,STNU,22,48.0,46,4.3478260869565215
