,task,earliest_start,start,end,product_index,activity_id,product_id
0,0,0,0,66,0,0,8
1,1,64,64,85,0,1,8
2,2,54,54,85,0,2,8
3,3,64,64,95,0,3,8
4,4,64,64,95,0,4,8
5,5,75,75,106,0,5,8
6,6,75,75,106,0,6,8
7,7,95,95,199,0,7,8
8,8,478,478,584,1,0,0
9,9,595,595,623,1,1,0
10,10,564,564,623,1,2,0
11,11,595,595,632,1,3,0
12,12,595,595,632,1,4,0
13,13,595,595,632,1,5,0
14,14,564,564,632,1,6,0
15,15,596,596,632,1,7,0
16,16,596,596,632,1,8,0
17,17,607,607,641,1,9,0
18,18,607,607,641,1,10,0
19,19,608,608,644,1,11,0
20,20,608,608,644,1,12,0
21,21,607,607,732,1,13,0
22,22,294,294,385,2,0,35
23,23,294,294,360,2,1,35
24,24,389,389,419,2,2,35
25,25,360,360,419,2,3,35
26,26,391,391,446,2,4,35
27,27,391,391,444,2,5,35
28,28,444,444,533,2,6,35
29,29,188,188,290,3,0,2
30,30,305,305,336,3,1,2
31,31,307,307,336,3,2,2
32,32,305,305,346,3,3,2
33,33,259,259,346,3,4,2
34,34,320,320,348,3,5,2
35,35,321,321,349,3,6,2
36,36,334,334,360,3,7,2
37,37,334,334,360,3,8,2
38,38,336,336,452,3,9,2
39,39,66,66,188,4,0,37
40,40,93,93,133,4,1,37
41,41,93,93,161,4,2,37
42,42,183,183,206,4,3,37
43,43,93,93,206,4,4,37
44,44,195,195,212,4,5,37
45,45,162,162,212,4,6,37
46,46,183,183,219,4,7,37
47,47,185,185,219,4,8,37
48,48,197,197,222,4,9,37
49,49,209,209,230,4,10,37
50,50,197,197,230,4,11,37
51,51,195,195,231,4,12,37
52,52,197,197,231,4,13,37
53,53,219,219,320,4,14,37
54,54,123,123,246,5,0,13
55,55,150,150,190,5,1,13
56,56,150,150,218,5,2,13
57,57,240,240,263,5,3,13
58,58,150,150,263,5,4,13
59,59,253,253,271,5,5,13
60,60,231,231,271,5,6,13
61,61,240,240,276,5,7,13
62,62,242,242,276,5,8,13
63,63,254,254,279,5,9,13
64,64,268,268,287,5,10,13
65,65,254,254,287,5,11,13
66,66,253,253,290,5,12,13
67,67,255,255,290,5,13,13
68,68,276,276,379,5,14,13
69,69,864,864,966,6,0,36
70,70,992,992,1050,6,1,36
71,71,995,995,1050,6,2,36
72,72,992,992,1056,6,3,36
73,73,935,935,1056,6,4,36
74,74,1025,1025,1080,6,5,36
75,75,1025,1025,1080,6,6,36
76,76,1050,1050,1169,6,7,36
77,77,0,0,158,7,0,29
78,78,153,153,181,7,1,29
79,79,151,151,179,7,2,29
80,80,151,151,181,7,3,29
81,81,136,136,181,7,4,29
82,82,166,166,194,7,5,29
83,83,166,166,194,7,6,29
84,84,179,179,287,7,7,29
85,85,242,242,367,8,0,10
86,86,296,296,354,8,1,10
87,87,296,296,357,8,2,10
88,88,370,370,388,8,3,10
89,89,349,349,388,8,4,10
90,90,336,336,391,8,5,10
91,91,336,336,390,8,6,10
92,92,370,370,398,8,7,10
93,93,370,370,403,8,8,10
94,94,349,349,403,8,9,10
95,95,370,370,412,8,10,10
96,96,334,334,415,8,11,10
97,97,296,296,415,8,12,10
98,98,380,380,420,8,13,10
99,99,371,371,420,8,14,10
100,100,365,365,513,8,15,10
101,101,693,693,864,9,0,39
102,102,865,865,901,9,1,39
103,103,840,840,901,9,2,39
104,104,865,865,909,9,3,39
105,105,865,865,909,9,4,39
106,106,883,883,927,9,5,39
107,107,883,883,927,9,6,39
108,108,909,909,1016,9,7,39
109,109,406,406,575,10,0,32
110,110,468,468,493,10,1,32
111,111,468,468,563,10,2,32
112,112,563,563,578,10,3,32
113,113,468,468,578,10,4,32
114,114,569,569,580,10,5,32
115,115,553,553,580,10,6,32
116,116,563,563,588,10,7,32
117,117,563,563,588,10,8,32
118,118,569,569,591,10,9,32
119,119,578,578,596,10,10,32
120,120,569,569,594,10,11,32
121,121,588,588,683,10,12,32
122,122,290,290,392,11,0,2
123,123,407,407,438,11,1,2
124,124,409,409,438,11,2,2
125,125,407,407,448,11,3,2
126,126,361,361,448,11,4,2
127,127,422,422,450,11,5,2
128,128,422,422,450,11,6,2
129,129,435,435,461,11,7,2
130,130,435,435,461,11,8,2
131,131,438,438,554,11,9,2
132,132,966,966,1048,12,0,24
133,133,1041,1041,1057,12,1,24
134,134,1025,1025,1057,12,2,24
135,135,1041,1041,1083,12,3,24
136,136,1041,1041,1083,12,4,24
137,137,1083,1083,1176,12,5,24
138,138,575,575,737,13,0,12
139,139,729,729,759,13,1,12
140,140,714,714,759,13,2,12
141,141,729,729,782,13,3,12
142,142,729,729,782,13,4,12
143,143,782,782,875,13,5,12
144,144,494,494,693,14,0,22
145,145,589,589,618,14,1,22
146,146,589,589,661,14,2,22
147,147,589,589,667,14,3,22
148,148,650,650,704,14,4,22
149,149,589,589,704,14,5,22
150,150,686,686,722,14,6,22
151,151,698,698,733,14,7,22
152,152,628,628,733,14,8,22
153,153,650,650,737,14,9,22
154,154,696,696,737,14,10,22
155,155,683,683,764,14,11,22
156,156,652,652,764,14,12,22
157,157,696,696,853,14,13,22
158,158,737,737,849,15,0,6
159,159,850,850,873,15,1,6
160,160,831,831,873,15,2,6
161,161,850,850,876,15,3,6
162,162,851,851,876,15,4,6
163,163,862,862,886,15,5,6
164,164,862,862,886,15,6,6
165,165,876,876,979,15,7,6
166,166,0,0,123,16,0,13
167,167,27,27,67,16,1,13
168,168,27,27,95,16,2,13
169,169,117,117,140,16,3,13
170,170,27,27,140,16,4,13
171,171,130,130,148,16,5,13
172,172,108,108,148,16,6,13
173,173,117,117,153,16,7,13
174,174,119,119,153,16,8,13
175,175,131,131,156,16,9,13
176,176,145,145,164,16,10,13
177,177,131,131,164,16,11,13
178,178,130,130,167,16,12,13
179,179,132,132,167,16,13,13
180,180,153,153,256,16,14,13
181,181,392,392,494,17,0,36
182,182,520,520,578,17,1,36
183,183,523,523,578,17,2,36
184,184,520,520,584,17,3,36
185,185,463,463,584,17,4,36
186,186,553,553,608,17,5,36
187,187,553,553,608,17,6,36
188,188,578,578,697,17,7,36
189,189,188,188,316,18,0,43
190,190,240,240,257,18,1,43
191,191,240,240,301,18,2,43
192,192,274,274,313,18,3,43
193,193,240,240,313,18,4,43
194,194,311,311,316,18,5,43
195,195,287,287,321,18,6,43
196,196,309,309,333,18,7,43
197,197,240,240,333,18,8,43
198,198,287,287,334,18,9,43
199,199,274,274,334,18,10,43
200,200,276,276,346,18,11,43
201,201,311,311,344,18,12,43
202,202,295,295,433,18,13,43
203,203,316,316,478,19,0,27
204,204,455,455,505,19,1,27
205,205,470,470,528,19,2,27
206,206,470,470,528,19,3,27
207,207,470,470,539,19,4,27
208,208,455,455,539,19,5,27
209,209,505,505,562,19,6,27
210,210,505,505,562,19,7,27
211,211,528,528,655,19,8,27
