,task,earliest_start,start,end,product_index,activity_id,product_id
0,0,353,353,481,0,0,43
1,1,407,407,424,0,1,43
2,2,405,405,466,0,2,43
3,3,439,439,478,0,3,43
4,4,405,405,478,0,4,43
5,5,478,478,483,0,5,43
6,6,452,452,486,0,6,43
7,7,474,474,498,0,7,43
8,8,405,405,498,0,8,43
9,9,452,452,499,0,9,43
10,10,439,439,499,0,10,43
11,11,439,439,509,0,11,43
12,12,476,476,509,0,12,43
13,13,460,460,598,0,13,43
14,14,214,214,316,1,0,36
15,15,342,342,400,1,1,36
16,16,347,347,402,1,2,36
17,17,342,342,406,1,3,36
18,18,285,285,406,1,4,36
19,19,377,377,432,1,5,36
20,20,377,377,432,1,6,36
21,21,400,400,519,1,7,36
22,22,652,652,713,2,0,20
23,23,734,734,751,2,1,20
24,24,700,700,751,2,2,20
25,25,736,736,758,2,3,20
26,26,736,736,756,2,4,20
27,27,746,746,765,2,5,20
28,28,746,746,765,2,6,20
29,29,756,756,852,2,7,20
30,30,481,481,587,3,0,42
31,31,599,599,627,3,1,42
32,32,567,567,626,3,2,42
33,33,598,598,635,3,3,42
34,34,598,598,635,3,4,42
35,35,598,598,635,3,5,42
36,36,567,567,635,3,6,42
37,37,599,599,635,3,7,42
38,38,599,599,635,3,8,42
39,39,611,611,645,3,9,42
40,40,611,611,645,3,10,42
41,41,610,610,646,3,11,42
42,42,610,610,646,3,12,42
43,43,612,612,737,3,13,42
44,44,316,316,481,4,0,40
45,45,467,467,565,4,1,40
46,46,451,451,564,4,2,40
47,47,466,466,590,4,3,40
48,48,466,466,590,4,4,40
49,49,590,590,679,4,5,40
50,50,191,191,353,5,0,27
51,51,330,330,380,5,1,27
52,52,347,347,405,5,2,27
53,53,345,345,403,5,3,27
54,54,345,345,414,5,4,27
55,55,330,330,414,5,5,27
56,56,380,380,437,5,6,27
57,57,380,380,437,5,7,27
58,58,403,403,530,5,8,27
59,59,526,526,693,6,0,3
60,60,598,598,628,6,1,3
61,61,598,598,668,6,2,3
62,62,674,674,701,6,3,3
63,63,598,598,701,6,4,3
64,64,674,674,736,6,5,3
65,65,675,675,736,6,6,3
66,66,684,684,746,6,7,3
67,67,685,685,746,6,8,3
68,68,700,700,750,6,9,3
69,69,692,692,752,6,10,3
70,70,684,684,768,6,11,3
71,71,663,663,768,6,12,3
72,72,692,692,796,6,13,3
73,73,735,735,794,6,14,3
74,74,727,727,887,6,15,3
75,75,316,316,428,7,0,19
76,76,410,410,451,7,1,19
77,77,401,401,451,7,2,19
78,78,410,410,475,7,3,19
79,79,410,410,475,7,4,19
80,80,475,475,568,7,5,19
81,81,713,713,779,8,0,8
82,82,779,779,800,8,1,8
83,83,769,769,800,8,2,8
84,84,777,777,808,8,3,8
85,85,777,777,808,8,4,8
86,86,788,788,819,8,5,8
87,87,789,789,820,8,6,8
88,88,808,808,912,8,7,8
89,89,19,19,142,9,0,13
90,90,46,46,86,9,1,13
91,91,46,46,114,9,2,13
92,92,136,136,159,9,3,13
93,93,46,46,159,9,4,13
94,94,149,149,167,9,5,13
95,95,127,127,167,9,6,13
96,96,138,138,174,9,7,13
97,97,138,138,172,9,8,13
98,98,150,150,175,9,9,13
99,99,164,164,183,9,10,13
100,100,150,150,183,9,11,13
101,101,149,149,186,9,12,13
102,102,151,151,186,9,13,13
103,103,172,172,275,9,14,13
104,104,24,24,191,10,0,3
105,105,96,96,126,10,1,3
106,106,96,96,166,10,2,3
107,107,172,172,199,10,3,3
108,108,96,96,199,10,4,3
109,109,174,174,236,10,5,3
110,110,173,173,234,10,6,3
111,111,182,182,244,10,7,3
112,112,183,183,244,10,8,3
113,113,198,198,248,10,9,3
114,114,188,188,248,10,10,3
115,115,182,182,266,10,11,3
116,116,161,161,266,10,12,3
117,117,188,188,292,10,13,3
118,118,233,233,292,10,14,3
119,119,225,225,385,10,15,3
120,120,540,540,652,11,0,19
121,121,634,634,675,11,1,19
122,122,625,625,675,11,2,19
123,123,635,635,700,11,3,19
124,124,635,635,700,11,4,19
125,125,699,699,792,11,5,19
126,126,338,338,482,12,0,4
127,127,485,485,515,12,1,4
128,128,454,454,515,12,2,4
129,129,486,486,531,12,3,4
130,130,489,489,532,12,4,4
131,131,503,503,546,12,5,4
132,132,503,503,546,12,6,4
133,133,530,530,633,12,7,4
134,134,486,486,630,13,0,4
135,135,634,634,664,13,1,4
136,136,602,602,663,13,2,4
137,137,635,635,680,13,3,4
138,138,635,635,678,13,4,4
139,139,649,649,692,13,5,4
140,140,649,649,692,13,6,4
141,141,678,678,781,13,7,4
142,142,428,428,540,14,0,19
143,143,522,522,563,14,1,19
144,144,514,514,564,14,2,19
145,145,522,522,587,14,3,19
146,146,522,522,587,14,4,19
147,147,587,587,680,14,5,19
148,148,0,0,112,15,0,19
149,149,94,94,135,15,1,19
150,150,85,85,135,15,2,19
151,151,94,94,159,15,3,19
152,152,94,94,159,15,4,19
153,153,161,161,254,15,5,19
154,154,191,191,316,16,0,10
155,155,247,247,305,16,1,10
156,156,245,245,306,16,2,10
157,157,319,319,337,16,3,10
158,158,298,298,337,16,4,10
159,159,283,283,338,16,5,10
160,160,284,284,338,16,6,10
161,161,319,319,347,16,7,10
162,162,319,319,352,16,8,10
163,163,298,298,352,16,9,10
164,164,319,319,361,16,10,10
165,165,283,283,364,16,11,10
166,166,245,245,364,16,12,10
167,167,330,330,370,16,13,10
168,168,320,320,369,16,14,10
169,169,314,314,462,16,15,10
170,170,0,0,98,17,0,26
171,171,1,1,82,17,1,26
172,172,90,90,118,17,2,26
173,173,81,81,118,17,3,26
174,174,92,92,129,17,4,26
175,175,81,81,127,17,5,26
176,176,90,90,138,17,6,26
177,177,91,91,145,17,7,26
178,178,125,125,145,17,8,26
179,179,91,91,145,17,9,26
180,180,91,91,145,17,10,26
181,181,139,139,234,17,11,26
182,182,112,112,214,18,0,36
183,183,240,240,298,18,1,36
184,184,244,244,299,18,2,36
185,185,242,242,306,18,3,36
186,186,185,185,306,18,4,36
187,187,275,275,330,18,5,36
188,188,275,275,330,18,6,36
189,189,298,298,417,18,7,36
190,190,422,422,584,19,0,16
191,191,571,571,582,19,1,16
192,192,554,554,580,19,2,16
193,193,569,569,611,19,3,16
194,194,569,569,611,19,4,16
