,task,earliest_start,start,end,product_index,activity_id,product_id
0,0,102,102,252,0,0,14
1,1,144,144,168,0,1,14
2,2,144,144,202,0,2,14
3,3,233,233,270,0,3,14
4,4,223,223,294,0,4,14
5,5,233,233,307,0,5,14
6,6,223,223,307,0,6,14
7,7,202,202,311,0,7,14
8,8,144,144,311,0,8,14
9,9,202,202,327,0,9,14
10,10,202,202,327,0,10,14
11,11,212,212,338,0,11,14
12,12,212,212,338,0,12,14
13,13,233,233,382,0,13,14
14,14,294,294,431,0,14,14
15,15,413,413,535,1,0,37
16,16,440,440,480,1,1,37
17,17,440,440,508,1,2,37
18,18,530,530,553,1,3,37
19,19,440,440,553,1,4,37
20,20,542,542,559,1,5,37
21,21,509,509,559,1,6,37
22,22,530,530,566,1,7,37
23,23,532,532,566,1,8,37
24,24,544,544,569,1,9,37
25,25,556,556,577,1,10,37
26,26,544,544,577,1,11,37
27,27,544,544,580,1,12,37
28,28,544,544,578,1,13,37
29,29,566,566,667,1,14,37
30,30,504,504,616,2,0,6
31,31,619,619,642,2,1,6
32,32,598,598,640,2,2,6
33,33,617,617,643,2,3,6
34,34,618,618,643,2,4,6
35,35,631,631,655,2,5,6
36,36,629,629,653,2,6,6
37,37,643,643,746,2,7,6
38,38,0,0,61,3,0,20
39,39,82,82,99,3,1,20
40,40,48,48,99,3,2,20
41,41,82,82,104,3,3,20
42,42,84,84,104,3,4,20
43,43,92,92,111,3,5,20
44,44,92,92,111,3,6,20
45,45,104,104,200,3,7,20
46,46,486,486,603,4,0,1
47,47,531,531,587,4,1,1
48,48,531,531,592,4,2,1
49,49,567,567,619,4,3,1
50,50,531,531,619,4,4,1
51,51,567,567,631,4,5,1
52,52,603,603,636,4,6,1
53,53,602,602,636,4,7,1
54,54,603,603,642,4,8,1
55,55,585,585,642,4,9,1
56,56,599,599,661,4,10,1
57,57,568,568,661,4,11,1
58,58,600,600,754,4,12,1
59,59,369,369,486,5,0,1
60,60,414,414,470,5,1,1
61,61,414,414,475,5,2,1
62,62,450,450,502,5,3,1
63,63,414,414,502,5,4,1
64,64,450,450,514,5,5,1
65,65,486,486,519,5,6,1
66,66,485,485,519,5,7,1
67,67,486,486,525,5,8,1
68,68,468,468,525,5,9,1
69,69,482,482,544,5,10,1
70,70,451,451,544,5,11,1
71,71,483,483,637,5,12,1
72,72,252,252,369,6,0,1
73,73,297,297,353,6,1,1
74,74,297,297,358,6,2,1
75,75,333,333,385,6,3,1
76,76,297,297,385,6,4,1
77,77,333,333,397,6,5,1
78,78,369,369,402,6,6,1
79,79,368,368,402,6,7,1
80,80,369,369,408,6,8,1
81,81,351,351,408,6,9,1
82,82,365,365,427,6,10,1
83,83,334,334,427,6,11,1
84,84,366,366,520,6,12,1
85,85,0,0,102,7,0,41
86,86,117,117,146,7,1,41
87,87,119,119,146,7,2,41
88,88,117,117,150,7,3,41
89,89,71,71,150,7,4,41
90,90,131,131,156,7,5,41
91,91,131,131,156,7,6,41
92,92,131,131,158,7,7,41
93,93,117,117,158,7,8,41
94,94,71,71,158,7,9,41
95,95,131,131,158,7,10,41
96,96,117,117,173,7,11,41
97,97,119,119,173,7,12,41
98,98,131,131,266,7,13,41
99,99,281,281,406,8,0,34
100,100,313,313,345,8,1,34
101,101,313,313,376,8,2,34
102,102,398,398,424,8,3,34
103,103,313,313,424,8,4,34
104,104,413,413,432,8,5,34
105,105,389,389,432,8,6,34
106,106,398,398,436,8,7,34
107,107,402,402,438,8,8,34
108,108,414,414,440,8,9,34
109,109,429,429,447,8,10,34
110,110,414,414,447,8,11,34
111,111,413,413,451,8,12,34
112,112,415,415,451,8,13,34
113,113,436,436,540,8,14,34
114,114,42,42,148,9,0,0
115,115,159,159,187,9,1,0
116,116,128,128,187,9,2,0
117,117,159,159,196,9,3,0
118,118,159,159,196,9,4,0
119,119,159,159,196,9,5,0
120,120,128,128,196,9,6,0
121,121,160,160,196,9,7,0
122,122,160,160,196,9,8,0
123,123,171,171,205,9,9,0
124,124,173,173,207,9,10,0
125,125,173,173,209,9,11,0
126,126,171,171,207,9,12,0
127,127,171,171,296,9,13,0
