,task,earliest_start,start,end,product_index,activity_id,product_id
0,0,208,208,325,0,0,1
1,1,253,253,309,0,1,1
2,2,253,253,314,0,2,1
3,3,289,289,341,0,3,1
4,4,253,253,341,0,4,1
5,5,289,289,353,0,5,1
6,6,326,326,359,0,6,1
7,7,324,324,358,0,7,1
8,8,325,325,364,0,8,1
9,9,307,307,364,0,9,1
10,10,321,321,383,0,10,1
11,11,291,291,384,0,11,1
12,12,322,322,476,0,12,1
13,13,236,236,394,1,0,28
14,14,309,309,369,1,1,28
15,15,387,387,408,1,2,28
16,16,309,309,408,1,3,28
17,17,386,386,418,1,4,28
18,18,404,404,426,1,5,28
19,19,389,389,427,1,6,28
20,20,404,404,439,1,7,28
21,21,371,371,439,1,8,28
22,22,414,414,453,1,9,28
23,23,418,418,451,1,10,28
24,24,418,418,540,1,11,28
25,25,514,514,620,2,0,0
26,26,631,631,659,2,1,0
27,27,600,600,659,2,2,0
28,28,633,633,670,2,3,0
29,29,631,631,668,2,4,0
30,30,633,633,670,2,5,0
31,31,601,601,669,2,6,0
32,32,632,632,668,2,7,0
33,33,632,632,668,2,8,0
34,34,643,643,677,2,9,0
35,35,644,644,678,2,10,0
36,36,645,645,681,2,11,0
37,37,645,645,681,2,12,0
38,38,643,643,768,2,13,0
39,39,526,526,622,3,0,17
40,40,617,617,629,3,1,17
41,41,607,607,628,3,2,17
42,42,616,616,645,3,3,17
43,43,616,616,645,3,4,17
44,44,645,645,734,3,5,17
45,45,395,395,512,4,0,15
46,46,440,440,496,4,1,15
47,47,440,440,501,4,2,15
48,48,476,476,528,4,3,15
49,49,440,440,528,4,4,15
50,50,476,476,540,4,5,15
51,51,512,512,545,4,6,15
52,52,512,512,546,4,7,15
53,53,512,512,551,4,8,15
54,54,494,494,551,4,9,15
55,55,508,508,570,4,10,15
56,56,477,477,570,4,11,15
57,57,511,511,665,4,12,15
58,58,638,638,734,5,0,17
59,59,729,729,741,5,1,17
60,60,721,721,742,5,2,17
61,61,728,728,757,5,3,17
62,62,728,728,757,5,4,17
63,63,757,757,846,5,5,17
64,64,495,495,676,6,0,7
65,65,553,553,617,6,1,7
66,66,553,553,665,6,2,7
67,67,671,671,689,6,3,7
68,68,553,553,689,6,4,7
69,69,675,675,693,6,5,7
70,70,652,652,693,6,6,7
71,71,671,671,705,6,7,7
72,72,672,672,705,6,8,7
73,73,677,677,711,6,9,7
74,74,678,678,711,6,10,7
75,75,705,705,802,6,11,7
76,76,0,0,171,7,0,39
77,77,172,172,208,7,1,39
78,78,147,147,208,7,2,39
79,79,172,172,216,7,3,39
80,80,172,172,216,7,4,39
81,81,190,190,234,7,5,39
82,82,190,190,234,7,6,39
83,83,216,216,323,7,7,39
84,84,24,24,143,8,0,11
85,85,160,160,186,8,1,11
86,86,160,160,186,8,2,11
87,87,124,124,184,8,3,11
88,88,124,124,184,8,4,11
89,89,158,158,212,8,5,11
90,90,158,158,212,8,6,11
91,91,158,158,212,8,7,11
92,92,158,158,212,8,8,11
93,93,212,212,305,8,9,11
94,94,212,212,305,8,10,11
95,95,171,171,370,9,0,22
96,96,266,266,295,9,1,22
97,97,266,266,338,9,2,22
98,98,266,266,344,9,3,22
99,99,327,327,381,9,4,22
100,100,266,266,381,9,5,22
101,101,363,363,399,9,6,22
102,102,375,375,410,9,7,22
103,103,305,305,410,9,8,22
104,104,327,327,414,9,9,22
105,105,373,373,414,9,10,22
106,106,360,360,441,9,11,22
107,107,329,329,441,9,12,22
108,108,373,373,530,9,13,22
109,109,0,0,112,10,0,18
110,110,98,98,113,10,1,18
111,111,87,87,112,10,2,18
112,112,98,98,117,10,3,18
113,113,97,97,116,10,4,18
114,114,103,103,121,10,5,18
115,115,104,104,122,10,6,18
116,116,107,107,124,10,7,18
117,117,109,109,126,10,8,18
118,118,117,117,214,10,9,18
119,119,112,112,256,11,0,4
120,120,259,259,289,11,1,4
121,121,228,228,289,11,2,4
122,122,259,259,304,11,3,4
123,123,261,261,304,11,4,4
124,124,275,275,318,11,5,4
125,125,275,275,318,11,6,4
126,126,304,304,407,11,7,4
127,127,325,325,450,12,0,10
128,128,379,379,437,12,1,10
129,129,379,379,440,12,2,10
130,130,453,453,471,12,3,10
131,131,432,432,471,12,4,10
132,132,418,418,473,12,5,10
133,133,418,418,472,12,6,10
134,134,454,454,482,12,7,10
135,135,453,453,486,12,8,10
136,136,432,432,486,12,9,10
137,137,453,453,495,12,10,10
138,138,417,417,498,12,11,10
139,139,379,379,498,12,12,10
140,140,463,463,503,12,13,10
141,141,454,454,503,12,14,10
142,142,448,448,596,12,15,10
143,143,450,450,575,13,0,10
144,144,504,504,562,13,1,10
145,145,504,504,565,13,2,10
146,146,578,578,596,13,3,10
147,147,557,557,596,13,4,10
148,148,542,542,597,13,5,10
149,149,543,543,597,13,6,10
150,150,578,578,606,13,7,10
151,151,578,578,611,13,8,10
152,152,557,557,611,13,9,10
153,153,578,578,620,13,10,10
154,154,542,542,623,13,11,10
155,155,504,504,623,13,12,10
156,156,588,588,628,13,13,10
157,157,579,579,628,13,14,10
158,158,573,573,721,13,15,10
159,159,137,137,299,14,0,16
160,160,286,286,297,14,1,16
161,161,269,269,295,14,2,16
162,162,284,284,326,14,3,16
163,163,286,286,328,14,4,16
164,164,326,326,415,14,5,16
165,165,380,380,473,15,0,33
166,166,494,494,531,15,1,33
167,167,448,448,531,15,2,33
168,168,494,494,565,15,3,33
169,169,498,498,567,15,4,33
170,170,565,565,654,15,5,33
171,171,575,575,700,16,0,10
172,172,629,629,687,16,1,10
173,173,629,629,690,16,2,10
174,174,705,705,723,16,3,10
175,175,684,684,723,16,4,10
176,176,668,668,723,16,5,10
177,177,668,668,722,16,6,10
178,178,705,705,733,16,7,10
179,179,703,703,736,16,8,10
180,180,682,682,736,16,9,10
181,181,703,703,745,16,10,10
182,182,667,667,748,16,11,10
183,183,629,629,748,16,12,10
184,184,713,713,753,16,13,10
185,185,704,704,753,16,14,10
186,186,698,698,846,16,15,10
187,187,0,0,106,17,0,42
188,188,117,117,145,17,1,42
189,189,88,88,147,17,2,42
190,190,117,117,154,17,3,42
191,191,119,119,156,17,4,42
192,192,117,117,154,17,5,42
193,193,86,86,154,17,6,42
194,194,119,119,155,17,7,42
195,195,120,120,156,17,8,42
196,196,129,129,163,17,9,42
197,197,129,129,163,17,10,42
198,198,129,129,165,17,11,42
199,199,131,131,167,17,12,42
200,200,129,129,254,17,13,42
201,201,0,0,96,18,0,17
202,202,90,90,102,18,1,17
203,203,83,83,104,18,2,17
204,204,90,90,119,18,3,17
205,205,91,91,120,18,4,17
206,206,119,119,208,18,5,17
207,207,106,106,208,19,0,41
208,208,223,223,252,19,1,41
209,209,225,225,252,19,2,41
210,210,223,223,256,19,3,41
211,211,177,177,256,19,4,41
212,212,237,237,262,19,5,41
213,213,237,237,262,19,6,41
214,214,237,237,264,19,7,41
215,215,223,223,264,19,8,41
216,216,177,177,264,19,9,41
217,217,237,237,264,19,10,41
218,218,223,223,279,19,11,41
219,219,225,225,279,19,12,41
220,220,237,237,372,19,13,41
