,task,earliest_start,start,end,product_index,activity_id,product_id
0,0,823,823,935,0,0,18
1,1,920,920,935,0,1,18
2,2,910,910,935,0,2,18
3,3,920,920,939,0,3,18
4,4,920,920,939,0,4,18
5,5,925,925,943,0,5,18
6,6,925,925,943,0,6,18
7,7,930,930,947,0,7,18
8,8,930,930,947,0,8,18
9,9,939,939,1036,0,9,18
10,10,375,375,533,1,0,29
11,11,528,528,556,1,1,29
12,12,526,526,554,1,2,29
13,13,526,526,556,1,3,29
14,14,511,511,556,1,4,29
15,15,541,541,569,1,5,29
16,16,541,541,569,1,6,29
17,17,554,554,662,1,7,29
18,18,284,284,345,2,0,20
19,19,366,366,383,2,1,20
20,20,332,332,383,2,2,20
21,21,367,367,389,2,3,20
22,22,368,368,388,2,4,20
23,23,378,378,397,2,5,20
24,24,376,376,395,2,6,20
25,25,388,388,484,2,7,20
26,26,455,455,531,3,0,31
27,27,547,547,576,3,1,31
28,28,507,507,576,3,2,31
29,29,547,547,600,3,3,31
30,30,550,550,600,3,4,31
31,31,600,600,693,3,5,31
32,32,162,162,342,4,0,30
33,33,237,237,278,4,1,30
34,34,237,237,318,4,2,30
35,35,331,331,354,4,3,30
36,36,237,237,354,4,4,30
37,37,331,331,367,4,5,30
38,38,347,347,378,4,6,30
39,39,332,332,378,4,7,30
40,40,347,347,387,4,8,30
41,41,317,317,387,4,9,30
42,42,347,347,394,4,10,30
43,43,347,347,406,4,11,30
44,44,317,317,406,4,12,30
45,45,356,356,410,4,13,30
46,46,367,367,410,4,14,30
47,47,367,367,499,4,15,30
48,48,0,0,181,5,0,7
49,49,58,58,122,5,1,7
50,50,58,58,170,5,2,7
51,51,176,176,194,5,3,7
52,52,58,58,194,5,4,7
53,53,180,180,198,5,5,7
54,54,157,157,198,5,6,7
55,55,176,176,210,5,7,7
56,56,177,177,210,5,8,7
57,57,180,180,214,5,9,7
58,58,181,181,214,5,10,7
59,59,210,210,307,5,11,7
60,60,127,127,244,6,0,1
61,61,172,172,228,6,1,1
62,62,172,172,233,6,2,1
63,63,208,208,260,6,3,1
64,64,172,172,260,6,4,1
65,65,210,210,274,6,5,1
66,66,246,246,279,6,6,1
67,67,243,243,277,6,7,1
68,68,244,244,283,6,8,1
69,69,226,226,283,6,9,1
70,70,240,240,302,6,10,1
71,71,210,210,303,6,11,1
72,72,241,241,395,6,12,1
73,73,0,0,112,7,0,19
74,74,94,94,135,7,1,19
75,75,85,85,135,7,2,19
76,76,94,94,159,7,3,19
77,77,94,94,159,7,4,19
78,78,159,159,252,7,5,19
79,79,186,186,268,8,0,24
80,80,261,261,277,8,1,24
81,81,245,245,277,8,2,24
82,82,263,263,305,8,3,24
83,83,261,261,303,8,4,24
84,84,303,303,396,8,5,24
85,85,355,355,477,9,0,21
86,86,385,385,413,9,1,21
87,87,385,385,457,9,2,21
88,88,484,484,507,9,3,21
89,89,451,451,507,9,4,21
90,90,479,479,513,9,5,21
91,91,385,385,513,9,6,21
92,92,480,480,528,9,7,21
93,93,481,481,527,9,8,21
94,94,486,486,534,9,9,21
95,95,498,498,532,9,10,21
96,96,486,486,532,9,11,21
97,97,503,503,543,9,12,21
98,98,498,498,543,9,13,21
99,99,527,527,632,9,14,21
100,100,342,342,440,10,0,26
101,101,342,342,423,10,1,26
102,102,432,432,460,10,2,26
103,103,423,423,460,10,3,26
104,104,432,432,469,10,4,26
105,105,423,423,469,10,5,26
106,106,432,432,480,10,6,26
107,107,432,432,486,10,7,26
108,108,466,466,486,10,8,26
109,109,432,432,486,10,9,26
110,110,432,432,486,10,10,26
111,111,480,480,575,10,11,26
112,112,293,293,455,11,0,12
113,113,447,447,477,11,1,12
114,114,432,432,477,11,2,12
115,115,447,447,500,11,3,12
116,116,447,447,500,11,4,12
117,117,500,500,593,11,5,12
118,118,74,74,236,12,0,16
119,119,223,223,234,12,1,16
120,120,206,206,232,12,2,16
121,121,221,221,263,12,3,16
122,122,221,221,263,12,4,16
123,123,263,263,352,12,5,16
124,124,181,181,293,13,0,6
125,125,294,294,317,13,1,6
126,126,275,275,317,13,2,6
127,127,294,294,320,13,3,6
128,128,295,295,320,13,4,6
129,129,306,306,330,13,5,6
130,130,306,306,330,13,6,6
131,131,320,320,423,13,7,6
132,132,240,240,402,14,0,16
133,133,387,387,398,14,1,16
134,134,372,372,398,14,2,16
135,135,389,389,431,14,3,16
136,136,387,387,429,14,4,16
137,137,429,429,518,14,5,16
138,138,531,531,700,15,0,32
139,139,593,593,618,15,1,32
140,140,593,593,688,15,2,32
141,141,688,688,703,15,3,32
142,142,593,593,703,15,4,32
143,143,694,694,705,15,5,32
144,144,678,678,705,15,6,32
145,145,688,688,713,15,7,32
146,146,688,688,713,15,8,32
147,147,694,694,716,15,9,32
148,148,701,701,719,15,10,32
149,149,694,694,719,15,11,32
150,150,713,713,808,15,12,32
151,151,700,700,823,16,0,13
152,152,727,727,767,16,1,13
153,153,727,727,795,16,2,13
154,154,817,817,840,16,3,13
155,155,727,727,840,16,4,13
156,156,830,830,848,16,5,13
157,157,808,808,848,16,6,13
158,158,817,817,853,16,7,13
159,159,819,819,853,16,8,13
160,160,831,831,856,16,9,13
161,161,845,845,864,16,10,13
162,162,831,831,864,16,11,13
163,163,830,830,867,16,12,13
164,164,832,832,867,16,13,13
165,165,853,853,956,16,14,13
166,166,477,477,602,17,0,38
167,167,518,518,572,17,1,38
168,168,590,590,591,17,2,38
169,169,591,591,618,17,3,38
170,170,590,590,618,17,4,38
171,171,572,572,624,17,5,38
172,172,518,518,624,17,6,38
173,173,572,572,634,17,7,38
174,174,572,572,634,17,8,38
175,175,581,581,643,17,9,38
176,176,581,581,643,17,10,38
177,177,591,591,727,17,11,38
178,178,643,643,736,17,12,38
179,179,0,0,162,18,0,27
180,180,139,139,189,18,1,27
181,181,154,154,212,18,2,27
182,182,154,154,212,18,3,27
183,183,154,154,223,18,4,27
184,184,139,139,223,18,5,27
185,185,189,189,246,18,6,27
186,186,189,189,246,18,7,27
187,187,212,212,339,18,8,27
188,188,0,0,117,19,0,1
189,189,45,45,101,19,1,1
190,190,45,45,106,19,2,1
191,191,81,81,133,19,3,1
192,192,45,45,133,19,4,1
193,193,81,81,145,19,5,1
194,194,117,117,150,19,6,1
195,195,116,116,150,19,7,1
196,196,117,117,156,19,8,1
197,197,99,99,156,19,9,1
198,198,113,113,175,19,10,1
199,199,82,82,175,19,11,1
200,200,114,114,268,19,12,1
