,task,earliest_start,start,end,product_index,activity_id,product_id
0,0,99,99,224,0,0,34
1,1,132,132,164,0,1,34
2,2,132,132,195,0,2,34
3,3,218,218,244,0,3,34
4,4,133,133,244,0,4,34
5,5,232,232,251,0,5,34
6,6,207,207,250,0,6,34
7,7,216,216,254,0,7,34
8,8,220,220,256,0,8,34
9,9,233,233,259,0,9,34
10,10,248,248,266,0,10,34
11,11,234,234,267,0,11,34
12,12,232,232,270,0,12,34
13,13,235,235,271,0,13,34
14,14,256,256,360,0,14,34
15,15,0,0,171,1,0,39
16,16,172,172,208,1,1,39
17,17,148,148,209,1,2,39
18,18,172,172,216,1,3,39
19,19,174,174,218,1,4,39
20,20,192,192,236,1,5,39
21,21,192,192,236,1,6,39
22,22,216,216,323,1,7,39
23,23,418,418,589,2,0,39
24,24,590,590,626,2,1,39
25,25,565,565,626,2,2,39
26,26,591,591,635,2,3,39
27,27,591,591,635,2,4,39
28,28,609,609,653,2,5,39
29,29,609,609,653,2,6,39
30,30,634,634,741,2,7,39
31,31,296,296,418,3,0,21
32,32,326,326,354,3,1,21
33,33,326,326,398,3,2,21
34,34,427,427,450,3,3,21
35,35,392,392,448,3,4,21
36,36,420,420,454,3,5,21
37,37,326,326,454,3,6,21
38,38,420,420,468,3,7,21
39,39,422,422,468,3,8,21
40,40,425,425,473,3,9,21
41,41,439,439,473,3,10,21
42,42,427,427,473,3,11,21
43,43,446,446,486,3,12,21
44,44,439,439,484,3,13,21
45,45,468,468,573,3,14,21
46,46,315,315,473,4,0,29
47,47,468,468,496,4,1,29
48,48,466,466,494,4,2,29
49,49,468,468,498,4,3,29
50,50,451,451,496,4,4,29
51,51,481,481,509,4,5,29
52,52,481,481,509,4,6,29
53,53,494,494,602,4,7,29
54,54,171,171,296,5,0,38
55,55,212,212,266,5,1,38
56,56,286,286,287,5,2,38
57,57,287,287,314,5,3,38
58,58,284,284,312,5,4,38
59,59,268,268,320,5,5,38
60,60,213,213,319,5,6,38
61,61,266,266,328,5,7,38
62,62,266,266,328,5,8,38
63,63,275,275,337,5,9,38
64,64,275,275,337,5,10,38
65,65,285,285,421,5,11,38
66,66,337,337,430,5,12,38
67,67,529,529,646,6,0,1
68,68,574,574,630,6,1,1
69,69,574,574,635,6,2,1
70,70,610,610,662,6,3,1
71,71,574,574,662,6,4,1
72,72,612,612,676,6,5,1
73,73,646,646,679,6,6,1
74,74,645,645,679,6,7,1
75,75,646,646,685,6,8,1
76,76,628,628,685,6,9,1
77,77,642,642,704,6,10,1
78,78,612,612,705,6,11,1
79,79,643,643,797,6,12,1
80,80,376,376,526,7,0,14
81,81,418,418,442,7,1,14
82,82,418,418,476,7,2,14
83,83,509,509,546,7,3,14
84,84,497,497,568,7,4,14
85,85,509,509,583,7,5,14
86,86,497,497,581,7,6,14
87,87,476,476,585,7,7,14
88,88,418,418,585,7,8,14
89,89,476,476,601,7,9,14
90,90,476,476,601,7,10,14
91,91,486,486,612,7,11,14
92,92,486,486,612,7,12,14
93,93,507,507,656,7,13,14
94,94,568,568,705,7,14,14
95,95,172,172,337,8,0,40
96,96,324,324,422,8,1,40
97,97,308,308,421,8,2,40
98,98,322,322,446,8,3,40
99,99,323,323,447,8,4,40
100,100,446,446,535,8,5,40
101,101,44,44,163,9,0,11
102,102,180,180,206,9,1,11
103,103,180,180,206,9,2,11
104,104,146,146,206,9,3,11
105,105,146,146,206,9,4,11
106,106,179,179,233,9,5,11
107,107,178,178,232,9,6,11
108,108,179,179,233,9,7,11
109,109,178,178,232,9,8,11
110,110,234,234,327,9,9,11
111,111,234,234,327,9,10,11
112,112,565,565,656,10,0,35
113,113,565,565,631,10,1,35
114,114,660,660,690,10,2,35
115,115,632,632,691,10,3,35
116,116,660,660,715,10,4,35
117,117,662,662,715,10,5,35
118,118,715,715,804,10,6,35
119,119,691,691,813,11,0,37
120,120,720,720,760,11,1,37
121,121,720,720,788,11,2,37
122,122,810,810,833,11,3,37
123,123,720,720,833,11,4,37
124,124,822,822,839,11,5,37
125,125,789,789,839,11,6,37
126,126,810,810,846,11,7,37
127,127,812,812,846,11,8,37
128,128,823,823,848,11,9,37
129,129,836,836,857,11,10,37
130,130,824,824,857,11,11,37
131,131,822,822,858,11,12,37
132,132,822,822,856,11,13,37
133,133,844,844,945,11,14,37
134,134,196,196,315,12,0,11
135,135,332,332,358,12,1,11
136,136,332,332,358,12,2,11
137,137,296,296,356,12,3,11
138,138,296,296,356,12,4,11
139,139,330,330,384,12,5,11
140,140,330,330,384,12,6,11
141,141,330,330,384,12,7,11
142,142,330,330,384,12,8,11
143,143,384,384,477,12,9,11
