,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,0,Harvesting tanks A,Harvesting tanks A,1,33,33,33,73
1,0,7,Fermenter_2,Fermenter_2,0,0,0,0,82
2,2,7,Harvesting tanks B,Harvesting tanks B,0,59,59,59,91
3,1,7,Filters A,Filters A,0,75,75,75,91
4,2,0,Harvesting tanks A,Harvesting tanks A,2,33,33,33,101
5,3,7,Buffer tanks,Buffer tanks,0,75,75,75,117
6,4,7,Microfilter,Microfilter,0,75,75,75,117
7,1,3,Harvesting tanks B,Harvesting tanks B,5,63,63,63,121
8,2,3,Harvesting tanks A,Harvesting tanks A,3,63,63,63,124
9,0,0,Fermenter_1,Fermenter_1,0,6,6,6,129
10,0,3,Fermenter_3,Fermenter_3,0,9,9,9,134
11,1,1,Harvesting tanks A,Harvesting tanks A,0,75,75,75,135
12,4,0,Harvesting tanks B,Harvesting tanks B,3,33,33,33,146
13,3,0,Filters A,Filters A,0,123,123,123,146
14,6,0,Harvesting tanks B,Harvesting tanks B,4,114,114,114,154
15,4,3,Harvesting tanks B,Harvesting tanks B,0,116,116,116,155
16,7,0,Buffer tanks,Buffer tanks,0,123,123,123,159
17,8,0,Microfilter,Microfilter,3,125,125,125,159
18,0,1,Fermenter_4,Fermenter_4,0,3,3,3,161
19,5,0,Filters A,Filters A,0,136,146,146,164
20,11,0,Microfilter,Microfilter,0,137,137,137,170
21,3,1,Harvesting tanks B,Harvesting tanks B,1,75,75,75,174
22,2,1,Filters A,Filters A,1,153,153,153,174
23,9,3,Harvesting tanks B,Harvesting tanks B,5,116,121,121,175
24,3,3,Filters A,Filters A,0,137,164,164,182
25,0,4,Fermenter_2,Fermenter_2,0,12,82,82,184
26,9,0,Buffer tanks,Buffer tanks,0,137,159,159,184
27,4,1,Buffer tanks,Buffer tanks,1,153,153,153,185
28,6,1,Microfilter,Microfilter,1,155,155,155,193
29,5,1,Buffer tanks,Buffer tanks,2,171,171,171,193
30,13,0,Microfilter,Microfilter,3,138,159,159,194
31,10,0,Buffer tanks,Buffer tanks,0,151,184,184,203
32,8,1,Harvesting tanks B,Harvesting tanks B,2,138,138,138,206
33,7,1,Filters A,Filters A,2,171,171,171,206
34,8,3,Filters A,Filters A,1,137,174,174,207
35,5,7,Stabilization tanks,Stabilization tanks,0,117,117,117,210
36,9,1,Buffer tanks,Buffer tanks,3,179,179,179,218
37,10,1,Microfilter,Microfilter,2,185,185,185,218
38,12,0,Buffer tanks,Buffer tanks,1,136,185,185,222
39,6,3,Microfilter,Microfilter,0,102,170,170,224
40,2,4,Microfilter,Microfilter,3,201,201,201,230
41,7,3,Buffer tanks,Buffer tanks,0,137,203,203,231
42,1,6,Harvesting tanks B,Harvesting tanks B,1,179,179,179,235
43,2,6,Harvesting tanks A,Harvesting tanks A,1,179,179,179,240
44,4,4,Harvesting tanks B,Harvesting tanks B,4,153,154,154,241
45,14,3,Microfilter,Microfilter,1,138,193,193,242
46,0,50,Fermenter_5,Fermenter_5,0,150,150,150,246
47,6,4,Microfilter,Microfilter,2,214,218,218,246
48,3,4,Filters A,Filters A,2,199,206,206,247
49,5,3,Buffer tanks,Buffer tanks,2,101,193,193,248
50,0,6,Fermenter_3,Fermenter_3,0,18,134,134,251
51,8,4,Microfilter,Microfilter,0,227,227,227,253
52,2,50,Harvesting tanks B,Harvesting tanks B,1,231,235,235,256
