,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,28,Harvesting tanks A,Harvesting tanks A,0,42,42,42,58
1,0,20,Fermenter_5,Fermenter_5,0,15,15,15,63
2,0,14,Fermenter_3,Fermenter_3,0,9,9,9,68
3,1,13,Harvesting tanks A,Harvesting tanks A,2,40,40,40,74
4,2,20,Harvesting tanks B,Harvesting tanks B,4,56,56,56,76
5,0,13,Fermenter_1,Fermenter_1,0,24,24,24,87
6,0,28,Fermenter_2,Fermenter_2,0,0,0,0,93
7,1,29,Harvesting tanks A,Harvesting tanks A,0,63,63,63,93
8,1,14,Filters A,Filters A,2,75,75,75,103
9,2,13,Harvesting tanks A,Harvesting tanks A,3,40,40,40,104
10,4,28,Filters A,Filters A,1,95,95,95,107
11,0,29,Fermenter_4,Fermenter_4,0,27,27,27,110
12,0,27,Fermenter_5,Fermenter_5,0,33,63,63,111
13,3,28,Filters A,Filters A,0,91,91,91,111
14,9,28,Buffer tanks,Buffer tanks,1,95,95,95,117
15,7,28,Buffer tanks,Buffer tanks,0,91,91,91,119
16,8,28,Microfilter,Microfilter,0,91,91,91,119
17,10,28,Buffer tanks,Buffer tanks,2,99,99,99,119
18,1,20,Filters A,Filters A,1,60,107,107,119
19,3,14,Harvesting tanks B,Harvesting tanks B,2,58,58,58,120
20,4,14,Harvesting tanks B,Harvesting tanks B,3,58,58,58,120
21,6,13,Harvesting tanks B,Harvesting tanks B,4,79,79,79,121
22,5,28,Harvesting tanks B,Harvesting tanks B,0,80,80,80,122
23,11,28,Microfilter,Microfilter,1,95,95,95,123
24,0,38,Fermenter_2,Fermenter_2,0,3,93,93,124
25,0,12,Fermenter_3,Fermenter_3,0,18,68,68,127
26,2,28,Harvesting tanks A,Harvesting tanks A,1,42,42,42,128
27,5,14,Buffer tanks,Buffer tanks,3,75,75,75,131
28,7,14,Microfilter,Microfilter,2,75,75,75,131
29,8,14,Microfilter,Microfilter,3,75,75,75,131
30,2,14,Filters A,Filters A,2,75,103,103,131
31,3,13,Filters A,Filters A,0,83,111,111,137
32,5,13,Filters A,Filters A,1,90,119,119,139
33,2,27,Harvesting tanks B,Harvesting tanks B,4,104,121,121,141
34,0,26,Fermenter_1,Fermenter_1,0,45,87,87,143
35,2,29,Harvesting tanks A,Harvesting tanks A,2,63,74,74,144
36,3,20,Buffer tanks,Buffer tanks,0,60,119,119,147
37,4,20,Microfilter,Microfilter,0,60,119,119,147
38,1,27,Filters A,Filters A,1,108,139,139,151
39,4,13,Harvesting tanks B,Harvesting tanks B,5,40,40,40,152
40,1,26,Filters B,Filters B,0,136,136,136,152
41,1,16,Harvesting tanks A,Harvesting tanks A,0,136,136,136,154
42,7,13,Buffer tanks,Buffer tanks,2,83,119,119,157
43,9,13,Buffer tanks,Buffer tanks,3,91,131,131,157
44,3,29,Filters A,Filters A,2,101,131,131,157
45,0,8,Fermenter_5,Fermenter_5,0,42,111,111,159
46,8,13,Microfilter,Microfilter,1,84,123,123,159
47,6,28,Harvesting tanks B,Harvesting tanks B,1,42,42,42,160
48,11,13,Microfilter,Microfilter,2,91,131,131,163
49,5,20,Stabilization tanks,Stabilization tanks,2,74,74,74,164
50,10,13,Buffer tanks,Buffer tanks,0,98,147,147,165
51,13,13,Microfilter,Microfilter,3,91,131,131,167
52,6,14,Buffer tanks,Buffer tanks,1,75,117,117,173
53,0,16,Fermenter_4,Fermenter_4,0,30,110,110,174
54,0,9,Fermenter_2,Fermenter_2,0,6,124,124,175
55,0,21,Fermenter_3,Fermenter_3,0,69,127,127,175
56,2,26,Harvesting tanks B,Harvesting tanks B,5,131,152,152,178
57,1,12,Filters A,Filters A,1,134,151,151,179
58,3,12,Harvesting tanks B,Harvesting tanks B,0,117,122,122,184
59,2,12,Filters A,Filters A,2,134,157,157,185
60,9,14,Stabilization tanks,Stabilization tanks,1,103,103,103,191
61,12,13,Buffer tanks,Buffer tanks,2,90,157,157,195
62,1,38,Filters A,Filters A,1,134,179,179,197
63,2,16,Harvesting tanks A,Harvesting tanks A,3,136,136,136,198
64,1,31,Harvesting tanks A,Harvesting tanks A,2,175,175,175,199
65,12,28,Stabilization tanks,Stabilization tanks,0,105,105,105,201
66,4,12,Harvesting tanks B,Harvesting tanks B,4,117,141,141,203
67,14,13,Stabilization tanks,Stabilization tanks,3,102,102,102,206
68,1,21,Harvesting tanks A,Harvesting tanks A,1,127,128,128,208
69,6,29,Microfilter,Microfilter,0,101,147,147,209
70,5,27,Stabilization tanks,Stabilization tanks,5,122,122,122,212
71,2,38,Harvesting tanks B,Harvesting tanks B,1,117,160,160,212
72,0,15,Fermenter_2,Fermenter_2,0,12,175,175,216
73,5,29,Buffer tanks,Buffer tanks,3,101,157,157,219
74,11,29,Filters A,Filters A,0,106,137,137,221
75,8,29,Microfilter,Microfilter,1,106,159,159,221
76,8,16,Filters A,Filters A,1,171,197,197,221
77,4,29,Harvesting tanks B,Harvesting tanks B,2,63,120,120,222
78,10,29,Microfilter,Microfilter,2,109,163,163,223
79,9,29,Buffer tanks,Buffer tanks,1,114,173,173,223
80,2,8,Harvesting tanks B,Harvesting tanks B,4,152,203,203,223
81,3,16,Filters A,Filters A,2,153,185,185,225
82,1,5,Harvesting tanks A,Harvesting tanks A,2,195,199,199,225
83,12,29,Harvesting tanks B,Harvesting tanks B,3,95,120,120,226
84,7,29,Buffer tanks,Buffer tanks,0,106,165,165,227
85,14,29,Microfilter,Microfilter,3,131,167,167,227
86,0,31,Fermenter_1,Fermenter_1,0,60,143,143,228
87,1,8,Filters A,Filters A,0,156,221,221,233
88,4,27,Microfilter,Microfilter,0,108,209,209,237
89,7,38,Stabilization tanks,Stabilization tanks,8,145,145,145,241
90,9,26,Stabilization tanks,Stabilization tanks,7,145,145,145,243
91,4,26,Microfilter,Microfilter,3,136,227,227,245
92,3,27,Buffer tanks,Buffer tanks,3,108,219,219,247
93,9,12,Stabilization tanks,Stabilization tanks,6,162,162,162,250
94,0,5,Fermenter_3,Fermenter_3,0,78,175,175,250
95,4,16,Harvesting tanks B,Harvesting tanks B,5,136,178,178,252
96,0,2,Fermenter_4,Fermenter_4,0,36,174,174,253
97,2,21,Filters A,Filters A,2,171,225,225,253
98,6,26,Microfilter,Microfilter,0,138,237,237,257
99,3,21,Harvesting tanks B,Harvesting tanks B,2,167,222,222,258
100,5,8,Stabilization tanks,Stabilization tanks,10,170,170,170,260
101,3,9,Filters A,Filters A,1,182,221,221,263
102,8,26,Microfilter,Microfilter,3,141,245,245,263
103,3,26,Buffer tanks,Buffer tanks,3,136,247,247,265
104,2,5,Harvesting tanks A,Harvesting tanks A,1,195,208,208,268
105,2,31,Harvesting tanks A,Harvesting tanks A,0,175,175,175,269
106,5,21,Harvesting tanks B,Harvesting tanks B,4,167,223,223,269
107,3,31,Filters A,Filters A,2,222,253,253,269
108,1,2,Harvesting tanks A,Harvesting tanks A,3,210,210,210,270
109,1,3,Harvesting tanks A,Harvesting tanks A,2,229,229,229,271
110,4,21,Filters A,Filters A,0,171,233,233,271
111,5,31,Filters A,Filters A,1,225,263,263,275
112,0,3,Fermenter_2,Fermenter_2,0,21,216,216,277
113,7,12,Microfilter,Microfilter,1,134,221,221,277
114,4,38,Microfilter,Microfilter,0,135,257,257,277
115,9,16,Harvesting tanks B,Harvesting tanks B,0,136,184,184,278
116,5,12,Buffer tanks,Buffer tanks,1,134,223,223,279
117,8,12,Microfilter,Microfilter,2,134,223,223,279
118,6,31,Harvesting tanks B,Harvesting tanks B,5,217,252,252,280
119,6,12,Buffer tanks,Buffer tanks,0,134,227,227,283
120,6,38,Microfilter,Microfilter,3,139,263,263,283
121,5,26,Buffer tanks,Buffer tanks,3,138,265,265,285
122,15,29,Stabilization tanks,Stabilization tanks,4,128,128,128,288
123,2,2,Filters A,Filters A,2,249,269,269,289
124,1,1,Harvesting tanks A,Harvesting tanks A,0,270,270,270,290
125,11,21,Stabilization tanks,Stabilization tanks,1,195,195,195,291
126,1,15,Filters A,Filters A,1,212,275,275,293
127,7,26,Buffer tanks,Buffer tanks,1,141,279,279,297
128,4,9,Harvesting tanks B,Harvesting tanks B,1,160,212,212,298
129,13,29,Buffer tanks,Buffer tanks,2,109,195,195,299
130,13,16,Stabilization tanks,Stabilization tanks,9,164,164,164,300
131,5,16,Buffer tanks,Buffer tanks,1,172,297,297,301
132,3,38,Buffer tanks,Buffer tanks,0,134,283,283,305
133,5,38,Buffer tanks,Buffer tanks,3,139,285,285,305
134,7,2,Filters A,Filters A,0,258,271,271,307
135,6,16,Microfilter,Microfilter,1,160,277,277,309
136,0,32,Fermenter_1,Fermenter_1,0,81,228,228,310
137,2,15,Harvesting tanks B,Harvesting tanks B,0,205,278,278,310
138,12,16,Microfilter,Microfilter,2,172,279,279,311
139,4,8,Microfilter,Microfilter,3,156,283,283,311
140,5,3,Filters A,Filters A,1,280,293,293,311
141,3,3,Filters A,Filters A,2,274,289,289,313
142,9,9,Stabilization tanks,Stabilization tanks,2,198,198,198,314
143,0,1,Fermenter_3,Fermenter_3,0,102,250,250,317
144,1,18,Harvesting tanks A,Harvesting tanks A,2,289,289,289,319
145,2,1,Harvesting tanks A,Harvesting tanks A,3,270,270,270,324
146,5,15,Stabilization tanks,Stabilization tanks,5,233,233,233,327
147,12,31,Stabilization tanks,Stabilization tanks,0,235,235,235,329
148,7,5,Filters B,Filters B,0,225,225,225,333
149,3,8,Buffer tanks,Buffer tanks,0,156,305,305,333
150,4,31,Harvesting tanks B,Harvesting tanks B,3,175,226,226,336
151,0,18,Fermenter_4,Fermenter_4,0,48,253,253,336
152,2,3,Harvesting tanks A,Harvesting tanks A,1,229,268,268,336
153,10,16,Microfilter,Microfilter,0,153,277,277,337
154,1,9,Buffer tanks,Buffer tanks,3,182,305,305,337
155,8,2,Harvesting tanks B,Harvesting tanks B,4,241,269,269,339
156,0,0,Fermenter_2,Fermenter_2,0,39,277,277,339
157,2,9,Microfilter,Microfilter,1,183,309,309,339
158,6,9,Microfilter,Microfilter,2,190,311,311,339
159,8,9,Microfilter,Microfilter,3,196,311,311,339
160,7,16,Buffer tanks,Buffer tanks,2,160,299,299,345
161,3,18,Filters A,Filters A,0,327,327,327,353
162,3,2,Harvesting tanks B,Harvesting tanks B,2,210,258,258,356
163,0,37,Fermenter_1,Fermenter_1,0,87,310,310,356
164,2,18,Harvesting tanks A,Harvesting tanks A,0,289,290,290,360
