,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,0,7,Fermenter_2,Fermenter_2,0,9,9,9,70
1,0,8,Fermenter_3,Fermenter_3,0,0,0,0,102
2,2,7,Harvesting tanks B,Harvesting tanks B,2,57,57,57,108
3,1,7,Filters A,Filters A,2,91,91,91,108
4,1,9,Harvesting tanks A,Harvesting tanks A,2,99,99,99,129
5,1,31,Harvesting tanks A,Harvesting tanks A,0,76,76,76,140
6,1,8,Buffer tanks,Buffer tanks,0,117,117,117,146
7,2,8,Microfilter,Microfilter,0,119,119,119,146
8,4,8,Harvesting tanks B,Harvesting tanks B,0,71,71,71,150
9,3,8,Filters A,Filters A,0,117,117,117,150
10,5,8,Buffer tanks,Buffer tanks,1,131,131,131,156
11,6,8,Microfilter,Microfilter,1,131,131,131,156
12,9,8,Harvesting tanks B,Harvesting tanks B,1,71,71,71,158
13,8,8,Filters A,Filters A,1,117,117,117,158
14,7,8,Buffer tanks,Buffer tanks,2,131,131,131,158
15,10,8,Microfilter,Microfilter,2,131,131,131,158
16,1,18,Harvesting tanks A,Harvesting tanks A,2,143,143,143,163
17,4,7,Microfilter,Microfilter,0,93,146,146,166
18,3,7,Buffer tanks,Buffer tanks,0,91,146,146,168
19,2,9,Harvesting tanks A,Harvesting tanks A,3,99,99,99,169
20,0,2,Fermenter_2,Fermenter_2,0,12,70,70,172
21,11,8,Buffer tanks,Buffer tanks,3,117,117,117,173
22,12,8,Microfilter,Microfilter,3,119,119,119,173
23,5,7,Buffer tanks,Buffer tanks,1,101,156,156,175
24,6,7,Microfilter,Microfilter,1,101,156,156,175
25,2,31,Harvesting tanks A,Harvesting tanks A,1,76,76,76,188
26,0,9,Fermenter_4,Fermenter_4,0,27,27,27,194
27,2,18,Harvesting tanks A,Harvesting tanks A,0,143,143,143,197
28,0,31,Fermenter_1,Fermenter_1,0,18,18,18,199
29,4,9,Harvesting tanks B,Harvesting tanks B,5,99,99,99,202
30,3,9,Filters A,Filters A,1,175,175,175,202
31,7,7,Stabilization tanks,Stabilization tanks,1,113,113,113,209
32,4,31,Harvesting tanks B,Harvesting tanks B,3,76,76,76,212
33,3,31,Filters A,Filters A,2,194,194,194,212
34,6,31,Harvesting tanks B,Harvesting tanks B,4,175,175,175,216
35,5,31,Filters A,Filters A,0,198,198,198,216
36,7,31,Buffer tanks,Buffer tanks,2,194,194,194,228
37,8,31,Microfilter,Microfilter,2,195,195,195,228
38,9,31,Buffer tanks,Buffer tanks,0,198,198,198,232
39,10,31,Microfilter,Microfilter,0,199,199,199,232
40,2,24,Harvesting tanks B,Harvesting tanks B,1,210,210,210,236
41,1,24,Filters B,Filters B,0,225,225,225,236
42,0,18,Fermenter_3,Fermenter_3,0,3,102,102,237
43,4,2,Harvesting tanks B,Harvesting tanks B,0,141,150,150,237
44,5,9,Buffer tanks,Buffer tanks,3,175,175,175,237
45,6,9,Microfilter,Microfilter,3,176,176,176,237
46,0,24,Fermenter_5,Fermenter_5,0,78,78,78,240
47,7,9,Buffer tanks,Buffer tanks,1,185,185,185,247
48,8,9,Microfilter,Microfilter,1,186,186,186,247
49,3,2,Filters A,Filters A,2,187,212,212,253
50,13,8,Stabilization tanks,Stabilization tanks,0,131,131,131,266
51,2,2,Microfilter,Microfilter,3,189,237,237,266
52,1,2,Buffer tanks,Buffer tanks,3,187,237,237,268
53,12,9,Harvesting tanks B,Harvesting tanks B,2,164,164,164,269
54,0,15,Fermenter_2,Fermenter_2,0,33,172,172,274
55,5,2,Buffer tanks,Buffer tanks,1,202,247,247,275
56,6,2,Microfilter,Microfilter,1,202,247,247,275
57,9,9,Buffer tanks,Buffer tanks,2,201,228,228,278
58,11,9,Filters A,Filters A,1,185,202,202,286
59,10,9,Microfilter,Microfilter,2,191,228,228,288
60,0,17,Fermenter_1,Fermenter_1,0,48,199,199,292
61,8,2,Microfilter,Microfilter,3,215,266,266,292
62,7,2,Buffer tanks,Buffer tanks,3,215,268,268,294
63,14,9,Microfilter,Microfilter,0,236,236,236,295
64,7,18,Filters B,Filters B,0,197,236,236,313
65,3,24,Buffer tanks,Buffer tanks,1,225,275,275,317
66,4,24,Microfilter,Microfilter,1,225,275,275,317
67,11,31,Stabilization tanks,Stabilization tanks,2,228,228,228,325
68,1,29,Harvesting tanks A,Harvesting tanks A,2,266,266,266,326
69,3,18,Buffer tanks,Buffer tanks,2,213,278,278,326
70,8,18,Harvesting tanks B,Harvesting tanks B,5,143,202,202,333
71,9,2,Stabilization tanks,Stabilization tanks,4,218,218,218,334
72,13,9,Buffer tanks,Buffer tanks,0,191,232,232,336
73,4,18,Microfilter,Microfilter,2,205,288,288,344
74,2,17,Harvesting tanks B,Harvesting tanks B,0,267,267,267,350
75,6,18,Microfilter,Microfilter,3,213,292,292,350
76,1,39,Harvesting tanks A,Harvesting tanks A,3,327,327,327,351
77,0,29,Fermenter_4,Fermenter_4,0,30,194,194,352
78,10,18,Microfilter,Microfilter,0,221,295,295,353
79,5,24,Stabilization tanks,Stabilization tanks,5,267,267,267,356
80,1,33,Harvesting tanks A,Harvesting tanks A,1,324,324,324,356
81,4,15,Harvesting tanks B,Harvesting tanks B,3,243,243,243,364
82,3,15,Filters A,Filters A,0,300,300,300,364
83,3,29,Harvesting tanks B,Harvesting tanks B,4,266,266,266,365
84,2,29,Filters A,Filters A,2,344,344,344,365
85,5,18,Buffer tanks,Buffer tanks,3,197,294,294,368
86,13,18,Stabilization tanks,Stabilization tanks,6,221,221,221,372
87,14,18,Stabilization tanks,Stabilization tanks,7,256,256,256,372
88,9,18,Buffer tanks,Buffer tanks,1,221,317,317,375
89,15,18,Stabilization tanks,Stabilization tanks,8,292,292,292,385
90,0,22,Fermenter_2,Fermenter_2,0,36,274,274,386
91,2,33,Harvesting tanks A,Harvesting tanks A,0,324,324,324,387
92,15,9,Stabilization tanks,Stabilization tanks,3,228,228,228,388
93,6,29,Microfilter,Microfilter,0,346,353,353,391
94,1,15,Buffer tanks,Buffer tanks,0,300,336,336,394
95,0,39,Fermenter_3,Fermenter_3,0,6,237,237,396
96,5,39,Harvesting tanks B,Harvesting tanks B,2,327,327,327,397
97,8,29,Harvesting tanks B,Harvesting tanks B,1,329,329,329,397
98,7,29,Filters A,Filters A,1,362,362,362,397
99,2,15,Microfilter,Microfilter,2,303,344,344,399
100,1,17,Filters A,Filters A,0,313,364,364,401
101,6,15,Microfilter,Microfilter,3,333,350,350,405
102,4,29,Buffer tanks,Buffer tanks,1,344,375,375,407
103,2,22,Harvesting tanks B,Harvesting tanks B,5,359,359,359,409
104,4,39,Filters A,Filters A,2,351,365,365,411
105,12,18,Microfilter,Microfilter,1,197,317,317,412
106,11,18,Buffer tanks,Buffer tanks,2,205,326,326,413
107,5,29,Buffer tanks,Buffer tanks,0,362,394,394,416
108,0,33,Fermenter_1,Fermenter_1,0,57,292,292,417
109,5,15,Buffer tanks,Buffer tanks,3,333,368,368,423
110,10,29,Microfilter,Microfilter,0,376,391,391,424
111,3,33,Filters A,Filters A,0,409,409,409,435
112,1,22,Filters A,Filters A,1,368,397,397,438
113,6,33,Harvesting tanks B,Harvesting tanks B,3,400,400,400,443
114,5,33,Filters A,Filters A,2,424,424,424,443
115,9,29,Buffer tanks,Buffer tanks,1,370,407,407,446
116,3,39,Microfilter,Microfilter,3,351,405,405,449
117,7,39,Microfilter,Microfilter,1,381,412,412,451
118,1,19,Harvesting tanks A,Harvesting tanks A,2,424,424,424,454
119,1,5,Harvesting tanks A,Harvesting tanks A,1,437,437,437,457
120,2,39,Buffer tanks,Buffer tanks,0,351,416,416,460
121,4,33,Harvesting tanks B,Harvesting tanks B,0,324,350,350,461
122,6,39,Buffer tanks,Buffer tanks,3,381,423,423,462
123,0,26,Fermenter_2,Fermenter_2,0,42,386,386,468
124,4,17,Microfilter,Microfilter,2,315,399,399,468
125,5,17,Stabilization tanks,Stabilization tanks,1,384,384,384,473
126,7,15,Stabilization tanks,Stabilization tanks,9,358,358,358,477
127,2,26,Harvesting tanks B,Harvesting tanks B,1,445,445,445,477
128,1,26,Filters A,Filters A,2,461,461,461,477
129,3,17,Buffer tanks,Buffer tanks,2,313,413,413,484
130,11,33,Microfilter,Microfilter,1,425,451,451,484
131,8,33,Microfilter,Microfilter,3,411,449,449,485
132,9,33,Buffer tanks,Buffer tanks,3,425,462,462,488
133,4,22,Microfilter,Microfilter,0,368,424,424,489
134,2,5,Harvesting tanks A,Harvesting tanks A,0,437,437,437,491
135,2,19,Harvesting tanks A,Harvesting tanks A,3,424,424,424,494
136,11,29,Stabilization tanks,Stabilization tanks,10,376,376,376,498
137,7,33,Buffer tanks,Buffer tanks,0,409,460,460,498
138,10,33,Buffer tanks,Buffer tanks,2,440,484,484,502
139,13,33,Microfilter,Microfilter,2,426,468,468,504
140,8,39,Stabilization tanks,Stabilization tanks,0,372,372,372,509
141,3,22,Buffer tanks,Buffer tanks,1,368,446,446,511
142,0,19,Fermenter_4,Fermenter_4,0,39,352,352,519
143,5,22,Stabilization tanks,Stabilization tanks,2,433,433,433,526
144,12,33,Buffer tanks,Buffer tanks,3,424,488,488,526
145,4,19,Harvesting tanks B,Harvesting tanks B,4,424,424,424,527
146,3,19,Filters A,Filters A,0,500,500,500,527
147,0,5,Fermenter_3,Fermenter_3,0,15,396,396,531
148,14,33,Stabilization tanks,Stabilization tanks,4,447,447,447,551
149,5,19,Buffer tanks,Buffer tanks,0,500,500,500,562
150,6,19,Microfilter,Microfilter,1,501,501,501,562
151,1,36,Harvesting tanks A,Harvesting tanks A,2,509,509,509,563
152,8,5,Harvesting tanks B,Harvesting tanks B,5,437,437,437,568
153,7,5,Filters B,Filters B,0,491,491,491,568
154,7,19,Buffer tanks,Buffer tanks,2,510,510,510,572
155,8,19,Microfilter,Microfilter,3,511,511,511,572
156,10,19,Microfilter,Microfilter,0,516,516,516,576
157,9,19,Buffer tanks,Buffer tanks,1,526,526,526,576
158,0,11,Fermenter_1,Fermenter_1,0,102,417,417,579
159,0,36,Fermenter_2,Fermenter_2,0,54,468,468,593
160,12,19,Harvesting tanks B,Harvesting tanks B,2,489,489,489,594
161,11,19,Filters A,Filters A,1,510,510,510,594
162,5,26,Stabilization tanks,Stabilization tanks,6,503,503,503,596
163,2,11,Harvesting tanks B,Harvesting tanks B,3,556,556,556,601
164,1,11,Filters B,Filters B,0,571,571,571,601
165,3,26,Buffer tanks,Buffer tanks,0,461,562,562,604
166,4,26,Microfilter,Microfilter,1,461,562,562,604
167,6,36,Harvesting tanks B,Harvesting tanks B,0,509,509,509,615
168,14,19,Microfilter,Microfilter,2,561,561,561,620
169,3,5,Buffer tanks,Buffer tanks,2,507,572,572,620
170,4,5,Microfilter,Microfilter,3,499,572,572,628
171,13,19,Buffer tanks,Buffer tanks,3,516,526,526,630
172,6,5,Microfilter,Microfilter,0,507,576,576,634
173,1,3,Harvesting tanks A,Harvesting tanks A,0,621,621,621,645
174,5,5,Buffer tanks,Buffer tanks,1,491,576,576,650
175,1,32,Harvesting tanks A,Harvesting tanks A,1,591,591,591,651
176,2,36,Buffer tanks,Buffer tanks,1,581,650,650,651
177,5,36,Filters B,Filters B,0,563,601,601,653
178,9,5,Buffer tanks,Buffer tanks,0,515,604,604,662
179,10,5,Microfilter,Microfilter,1,515,604,604,662
180,4,36,Microfilter,Microfilter,0,581,634,634,662
181,13,5,Stabilization tanks,Stabilization tanks,7,515,515,515,666
182,14,5,Stabilization tanks,Stabilization tanks,8,550,550,550,666
183,1,34,Harvesting tanks A,Harvesting tanks A,3,641,641,641,666
184,0,32,Fermenter_4,Fermenter_4,0,45,519,519,677
185,3,36,Buffer tanks,Buffer tanks,1,582,651,651,678
186,15,5,Stabilization tanks,Stabilization tanks,3,586,586,586,679
187,4,11,Microfilter,Microfilter,3,571,628,628,681
188,3,11,Buffer tanks,Buffer tanks,3,571,630,630,683
189,0,3,Fermenter_3,Fermenter_3,0,21,531,531,690
190,3,32,Harvesting tanks B,Harvesting tanks B,1,591,591,591,690
191,2,32,Filters A,Filters A,2,669,669,669,690
192,5,3,Harvesting tanks B,Harvesting tanks B,5,621,621,621,691
193,4,3,Filters A,Filters A,1,645,645,645,691
194,0,10,Fermenter_2,Fermenter_2,0,69,593,593,695
195,11,5,Buffer tanks,Buffer tanks,2,499,620,620,707
196,15,19,Stabilization tanks,Stabilization tanks,5,553,553,553,713
197,12,5,Microfilter,Microfilter,2,491,620,620,715
198,4,32,Buffer tanks,Buffer tanks,3,669,683,683,715
199,5,11,Stabilization tanks,Stabilization tanks,1,624,624,624,717
200,11,36,Stabilization tanks,Stabilization tanks,9,582,582,582,718
201,6,32,Microfilter,Microfilter,3,671,681,681,719
202,8,32,Harvesting tanks B,Harvesting tanks B,4,654,654,654,722
203,7,32,Filters A,Filters A,0,687,687,687,722
204,7,36,Buffer tanks,Buffer tanks,0,563,662,662,724
205,8,36,Microfilter,Microfilter,1,563,662,662,724
206,10,36,Microfilter,Microfilter,0,572,662,662,724
207,12,36,Stabilization tanks,Stabilization tanks,10,634,634,634,727
208,5,32,Buffer tanks,Buffer tanks,2,687,707,707,729
209,2,34,Harvesting tanks A,Harvesting tanks A,2,641,641,641,736
210,9,36,Buffer tanks,Buffer tanks,1,572,678,678,740
211,0,34,Fermenter_1,Fermenter_1,0,105,579,579,748
212,10,32,Microfilter,Microfilter,2,701,715,715,748
213,4,34,Harvesting tanks B,Harvesting tanks B,2,641,641,641,751
214,4,10,Harvesting tanks B,Harvesting tanks B,0,664,664,664,751
215,3,34,Filters A,Filters A,2,736,736,736,751
216,6,34,Harvesting tanks B,Harvesting tanks B,3,726,726,726,753
217,5,34,Filters A,Filters A,1,742,742,742,753
218,9,32,Buffer tanks,Buffer tanks,3,695,715,715,754
