,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,2,Harvesting tanks A,Harvesting tanks A,0,84,84,84,99
1,1,0,Harvesting tanks B,Harvesting tanks B,2,57,57,57,115
2,2,0,Harvesting tanks A,Harvesting tanks A,2,57,57,57,118
3,0,7,Fermenter_1,Fermenter_1,0,9,9,9,121
4,0,0,Fermenter_3,Fermenter_3,0,3,3,3,128
5,4,0,Harvesting tanks B,Harvesting tanks B,3,110,110,110,149
6,3,0,Filters A,Filters A,2,131,131,131,149
7,5,0,Buffer tanks,Buffer tanks,3,95,95,95,150
8,6,0,Microfilter,Microfilter,2,96,96,96,150
9,9,0,Harvesting tanks B,Harvesting tanks B,4,110,110,110,164
10,0,3,Fermenter_4,Fermenter_4,0,6,6,6,168
11,2,2,Harvesting tanks A,Harvesting tanks A,1,84,84,84,169
12,12,0,Harvesting tanks B,Harvesting tanks B,5,57,57,57,176
13,7,0,Buffer tanks,Buffer tanks,3,131,150,150,178
14,14,0,Microfilter,Microfilter,3,132,132,132,181
15,8,0,Filters A,Filters A,2,131,149,149,182
16,1,30,Harvesting tanks A,Harvesting tanks A,3,153,153,153,185
17,0,2,Fermenter_2,Fermenter_2,0,0,0,0,187
18,1,3,Harvesting tanks B,Harvesting tanks B,2,145,145,145,195
19,6,2,Harvesting tanks B,Harvesting tanks B,1,84,84,84,201
20,5,2,Harvesting tanks B,Harvesting tanks B,0,159,159,159,201
21,3,2,Filters A,Filters A,0,182,182,182,201
22,4,2,Filters A,Filters A,1,190,190,190,201
23,2,7,Harvesting tanks B,Harvesting tanks B,4,103,164,164,206
24,7,2,Buffer tanks,Buffer tanks,0,182,182,182,210
25,8,2,Microfilter,Microfilter,0,183,183,183,210
26,9,2,Buffer tanks,Buffer tanks,1,190,190,190,213
27,2,30,Harvesting tanks A,Harvesting tanks A,0,153,153,153,216
28,3,3,Microfilter,Microfilter,2,160,160,160,218
29,11,2,Microfilter,Microfilter,1,191,191,191,218
30,10,2,Buffer tanks,Buffer tanks,2,199,199,199,218
31,10,0,Buffer tanks,Buffer tanks,3,131,178,178,220
32,2,10,Harvesting tanks B,Harvesting tanks B,5,195,195,195,221
33,1,7,Filters A,Filters A,0,122,201,201,224
34,0,10,Fermenter_5,Fermenter_5,0,63,63,63,225
35,4,3,Filters B,Filters B,0,160,160,160,229
36,5,3,Harvesting tanks B,Harvesting tanks B,3,145,149,149,233
37,2,8,Harvesting tanks A,Harvesting tanks A,2,173,173,173,234
38,4,7,Microfilter,Microfilter,0,123,210,210,235
39,1,10,Filters B,Filters B,0,210,229,229,240
40,6,7,Microfilter,Microfilter,2,134,218,218,242
41,0,8,Fermenter_3,Fermenter_3,0,12,128,128,245
42,1,39,Harvesting tanks A,Harvesting tanks A,3,217,217,217,245
43,0,30,Fermenter_1,Fermenter_1,0,45,121,121,246
44,3,7,Buffer tanks,Buffer tanks,3,122,220,220,246
45,13,0,Buffer tanks,Buffer tanks,0,141,210,210,250
46,7,7,Stabilization tanks,Stabilization tanks,3,148,148,148,251
47,7,3,Microfilter,Microfilter,3,195,195,195,252
48,1,8,Harvesting tanks B,Harvesting tanks B,0,173,201,201,257
49,4,10,Microfilter,Microfilter,1,210,218,218,260
50,11,0,Filters A,Filters A,2,95,182,182,263
51,3,30,Filters A,Filters A,1,238,238,238,264
52,5,7,Buffer tanks,Buffer tanks,3,134,246,246,270
53,2,3,Buffer tanks,Buffer tanks,1,160,213,213,271
54,6,30,Harvesting tanks B,Harvesting tanks B,1,229,229,229,272
55,5,30,Filters A,Filters A,0,253,253,253,272
56,15,0,Stabilization tanks,Stabilization tanks,1,126,126,126,274
57,2,27,Harvesting tanks A,Harvesting tanks A,1,213,213,213,274
58,6,3,Buffer tanks,Buffer tanks,2,195,218,218,275
59,8,30,Microfilter,Microfilter,0,240,240,240,276
60,9,8,Harvesting tanks B,Harvesting tanks B,5,227,227,227,284
61,0,27,Fermenter_4,Fermenter_4,0,21,168,168,285
62,11,30,Microfilter,Microfilter,2,254,254,254,287
63,2,39,Harvesting tanks A,Harvesting tanks A,0,217,217,217,289
64,1,27,Harvesting tanks B,Harvesting tanks B,3,213,233,233,289
65,13,30,Microfilter,Microfilter,3,255,255,255,291
66,3,10,Buffer tanks,Buffer tanks,0,210,250,250,292
67,10,30,Buffer tanks,Buffer tanks,2,269,275,275,293
68,4,8,Harvesting tanks B,Harvesting tanks B,4,173,206,206,294
69,7,8,Microfilter,Microfilter,1,244,260,260,294
70,9,30,Buffer tanks,Buffer tanks,1,254,271,271,297
71,8,8,Filters A,Filters A,1,245,264,264,303
72,4,30,Harvesting tanks B,Harvesting tanks B,2,153,195,195,306
73,12,2,Stabilization tanks,Stabilization tanks,0,210,210,210,307
74,7,30,Buffer tanks,Buffer tanks,3,238,270,270,308
