,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,2,Harvesting tanks A,Harvesting tanks A,0,6,6,6,87
1,0,8,Fermenter_1,Fermenter_1,0,3,3,3,96
2,0,2,Fermenter_3,Fermenter_3,0,6,6,6,104
3,0,12,Fermenter_4,Fermenter_4,0,0,0,0,119
4,0,6,Fermenter_2,Fermenter_2,0,18,18,18,120
5,3,2,Harvesting tanks B,Harvesting tanks B,3,87,87,87,124
6,5,2,Harvesting tanks B,Harvesting tanks B,4,87,87,87,133
7,6,2,Buffer tanks,Buffer tanks,3,96,96,96,144
8,9,2,Microfilter,Microfilter,3,96,96,96,150
9,2,8,Harvesting tanks B,Harvesting tanks B,2,71,71,71,154
10,1,8,Filters A,Filters A,2,117,117,117,154
11,3,12,Harvesting tanks B,Harvesting tanks B,0,100,100,100,160
12,4,12,Harvesting tanks B,Harvesting tanks B,1,100,100,100,160
13,1,12,Filters A,Filters A,0,134,134,134,160
14,2,12,Filters A,Filters A,1,134,134,134,160
15,2,2,Filters A,Filters A,2,96,154,154,182
16,1,52,Harvesting tanks A,Harvesting tanks A,1,104,104,104,185
17,3,8,Buffer tanks,Buffer tanks,2,117,117,117,188
18,4,8,Microfilter,Microfilter,2,119,119,119,188
19,5,12,Buffer tanks,Buffer tanks,0,134,134,134,188
20,6,12,Buffer tanks,Buffer tanks,1,134,134,134,188
21,7,12,Microfilter,Microfilter,0,134,134,134,188
22,8,12,Microfilter,Microfilter,1,134,134,134,188
23,4,2,Filters A,Filters A,0,96,160,160,197
24,7,2,Buffer tanks,Buffer tanks,3,96,144,144,198
25,0,52,Fermenter_3,Fermenter_3,0,33,104,104,202
26,10,2,Microfilter,Microfilter,3,96,150,150,204
27,0,5,Fermenter_1,Fermenter_1,0,15,96,96,208
28,8,2,Buffer tanks,Buffer tanks,2,130,188,188,208
29,4,6,Harvesting tanks B,Harvesting tanks B,5,89,89,89,210
30,0,64,Fermenter_5,Fermenter_5,0,120,120,120,216
31,1,18,Harvesting tanks B,Harvesting tanks B,0,164,164,164,220
32,3,52,Harvesting tanks B,Harvesting tanks B,4,185,185,185,222
33,3,6,Filters A,Filters A,1,146,160,160,224
34,2,18,Harvesting tanks A,Harvesting tanks A,2,164,164,164,225
35,2,52,Filters A,Filters A,0,194,197,197,225
36,5,52,Harvesting tanks B,Harvesting tanks B,2,185,185,185,231
37,2,5,Harvesting tanks B,Harvesting tanks B,3,190,190,190,232
38,1,5,Filters A,Filters A,2,209,209,209,232
39,3,5,Buffer tanks,Buffer tanks,3,209,209,209,235
40,4,5,Microfilter,Microfilter,1,210,210,210,235
41,0,18,Fermenter_4,Fermenter_4,0,9,119,119,236
42,11,2,Stabilization tanks,Stabilization tanks,3,144,144,144,239
43,2,6,Microfilter,Microfilter,2,149,188,188,243
44,5,6,Buffer tanks,Buffer tanks,1,179,188,188,243
45,6,6,Microfilter,Microfilter,0,179,188,188,243
46,1,3,Harvesting tanks A,Harvesting tanks A,3,215,215,215,244
47,5,5,Buffer tanks,Buffer tanks,2,221,221,221,245
48,6,5,Microfilter,Microfilter,3,221,221,221,245
49,1,6,Buffer tanks,Buffer tanks,0,146,188,188,246
50,4,18,Harvesting tanks B,Harvesting tanks B,1,164,164,164,252
51,2,64,Harvesting tanks B,Harvesting tanks B,3,201,232,232,253
52,4,52,Filters A,Filters A,1,194,224,224,261
53,8,52,Buffer tanks,Buffer tanks,2,228,245,245,265
54,1,9,Harvesting tanks A,Harvesting tanks A,1,244,244,244,268
55,9,18,Harvesting tanks B,Harvesting tanks B,5,218,218,218,275
56,8,18,Filters A,Filters A,2,236,236,236,275
57,5,8,Stabilization tanks,Stabilization tanks,2,188,188,188,277
58,3,18,Filters A,Filters A,0,200,225,225,277
59,7,18,Microfilter,Microfilter,0,235,243,243,277
60,9,12,Stabilization tanks,Stabilization tanks,0,188,188,188,281
61,10,12,Stabilization tanks,Stabilization tanks,1,188,188,188,281
62,6,52,Buffer tanks,Buffer tanks,3,194,235,235,283
63,2,3,Harvesting tanks A,Harvesting tanks A,0,215,215,215,287
64,9,52,Microfilter,Microfilter,1,194,235,235,289
65,1,64,Filters A,Filters A,0,210,277,277,289
66,7,52,Buffer tanks,Buffer tanks,1,194,243,243,297
67,10,52,Microfilter,Microfilter,2,194,243,243,297
68,3,3,Harvesting tanks B,Harvesting tanks B,0,215,220,220,298
69,6,18,Buffer tanks,Buffer tanks,2,236,265,265,298
70,0,7,Fermenter_1,Fermenter_1,0,21,208,208,301
71,2,9,Harvesting tanks A,Harvesting tanks A,2,244,244,244,302
72,5,18,Buffer tanks,Buffer tanks,0,200,246,246,310
73,0,3,Fermenter_2,Fermenter_2,0,24,120,120,319
74,7,6,Stabilization tanks,Stabilization tanks,4,204,204,204,323
75,4,64,Microfilter,Microfilter,2,210,297,297,326
76,5,64,Stabilization tanks,Stabilization tanks,9,239,239,239,328
77,4,3,Filters A,Filters A,1,276,276,276,330
78,5,3,Harvesting tanks B,Harvesting tanks B,4,215,222,222,337
79,11,52,Stabilization tanks,Stabilization tanks,6,242,242,242,337
80,7,5,Stabilization tanks,Stabilization tanks,5,235,235,235,338
81,11,18,Microfilter,Microfilter,3,201,245,245,338
82,10,18,Buffer tanks,Buffer tanks,3,232,283,283,345
83,6,3,Buffer tanks,Buffer tanks,1,312,312,312,348
84,0,9,Fermenter_3,Fermenter_3,0,48,202,202,352
85,1,17,Harvesting tanks A,Harvesting tanks A,3,311,311,311,352
86,8,3,Harvesting tanks B,Harvesting tanks B,2,254,254,254,359
87,2,7,Harvesting tanks B,Harvesting tanks B,3,276,276,276,359
88,1,7,Filters A,Filters A,0,322,322,322,359
89,7,3,Filters A,Filters A,2,324,324,324,359
90,10,3,Microfilter,Microfilter,0,322,322,322,363
91,3,9,Microfilter,Microfilter,2,333,333,333,370
92,3,64,Buffer tanks,Buffer tanks,3,210,345,345,374
