,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,0,3,Fermenter_2,Fermenter_2,0,0,0,0,61
1,2,3,Harvesting tanks B,Harvesting tanks B,0,48,48,48,99
2,1,3,Filters A,Filters A,0,82,82,82,99
3,1,16,Harvesting tanks A,Harvesting tanks A,1,77,77,77,102
4,3,3,Buffer tanks,Buffer tanks,0,82,82,82,104
5,4,3,Microfilter,Microfilter,0,84,84,84,104
6,1,29,Harvesting tanks B,Harvesting tanks B,1,51,51,51,107
7,5,3,Buffer tanks,Buffer tanks,1,92,92,92,111
8,6,3,Microfilter,Microfilter,1,92,92,92,111
9,2,29,Harvesting tanks A,Harvesting tanks A,0,51,51,51,112
10,0,29,Fermenter_3,Fermenter_3,0,6,6,6,123
11,0,49,Fermenter_4,Fermenter_4,0,18,18,18,137
12,4,29,Harvesting tanks B,Harvesting tanks B,2,51,51,51,139
13,3,29,Filters A,Filters A,1,87,87,87,139
14,0,43,Fermenter_2,Fermenter_2,0,3,61,61,143
15,5,29,Buffer tanks,Buffer tanks,2,87,87,87,151
16,7,29,Microfilter,Microfilter,2,122,122,122,156
17,6,29,Buffer tanks,Buffer tanks,3,123,123,123,156
18,9,29,Harvesting tanks B,Harvesting tanks B,3,105,105,105,162
19,8,29,Filters A,Filters A,2,123,123,123,162
20,2,16,Harvesting tanks A,Harvesting tanks A,2,77,77,77,172
21,3,49,Harvesting tanks B,Harvesting tanks B,0,118,118,118,178
22,4,49,Harvesting tanks B,Harvesting tanks B,1,118,118,118,178
23,11,29,Microfilter,Microfilter,3,88,88,88,181
24,10,29,Buffer tanks,Buffer tanks,0,119,119,119,181
25,0,16,Fermenter_1,Fermenter_1,0,15,15,15,184
26,4,16,Harvesting tanks B,Harvesting tanks B,4,77,77,77,187
27,3,16,Filters A,Filters A,0,172,172,172,187
28,1,49,Filters A,Filters A,2,152,162,162,188
29,6,16,Harvesting tanks B,Harvesting tanks B,5,162,162,162,189
30,5,16,Filters A,Filters A,1,178,178,178,189
31,2,43,Harvesting tanks B,Harvesting tanks B,3,120,162,162,194
32,2,11,Harvesting tanks B,Harvesting tanks B,2,168,168,168,194
33,1,11,Filters B,Filters B,0,183,183,183,194
34,7,16,Buffer tanks,Buffer tanks,1,172,172,172,197
35,8,16,Microfilter,Microfilter,0,172,172,172,197
36,0,11,Fermenter_5,Fermenter_5,0,36,36,36,198
37,7,3,Stabilization tanks,Stabilization tanks,0,104,104,104,200
38,9,16,Buffer tanks,Buffer tanks,2,178,178,178,200
39,11,16,Microfilter,Microfilter,1,178,178,178,203
40,10,16,Buffer tanks,Buffer tanks,3,185,185,185,203
41,1,43,Filters A,Filters A,2,136,188,188,204
42,7,49,Microfilter,Microfilter,2,152,156,156,210
43,2,49,Filters A,Filters A,0,152,187,187,213
44,0,2,Fermenter_2,Fermenter_2,0,9,143,143,225
45,2,2,Harvesting tanks B,Harvesting tanks B,3,202,202,202,234
46,5,49,Buffer tanks,Buffer tanks,0,152,181,181,235
47,8,49,Microfilter,Microfilter,3,152,181,181,235
48,4,11,Microfilter,Microfilter,0,183,197,197,239
49,0,18,Fermenter_3,Fermenter_3,0,45,123,123,242
50,3,11,Buffer tanks,Buffer tanks,2,183,200,200,242
51,0,26,Fermenter_4,Fermenter_4,0,21,137,137,243
52,3,43,Buffer tanks,Buffer tanks,3,136,203,203,245
53,4,43,Microfilter,Microfilter,1,136,203,203,245
54,1,34,Harvesting tanks A,Harvesting tanks A,3,216,216,216,248
55,6,49,Buffer tanks,Buffer tanks,1,152,197,197,251
56,5,43,Stabilization tanks,Stabilization tanks,6,178,178,178,271
57,12,29,Stabilization tanks,Stabilization tanks,1,120,120,120,274
58,2,34,Harvesting tanks A,Harvesting tanks A,1,216,216,216,279
59,2,26,Harvesting tanks B,Harvesting tanks B,4,223,223,223,282
60,1,26,Filters A,Filters A,0,254,254,254,282
61,3,18,Harvesting tanks B,Harvesting tanks B,0,223,223,223,283
62,4,18,Harvesting tanks B,Harvesting tanks B,1,223,223,223,283
63,1,18,Filters A,Filters A,1,257,257,257,283
64,2,18,Filters A,Filters A,2,257,257,257,283
65,6,26,Harvesting tanks B,Harvesting tanks B,5,223,223,223,291
66,0,35,Fermenter_2,Fermenter_2,0,12,225,225,291
67,3,26,Buffer tanks,Buffer tanks,3,254,254,254,291
68,4,26,Buffer tanks,Buffer tanks,1,254,254,254,291
69,7,26,Microfilter,Microfilter,0,255,255,255,291
70,8,26,Microfilter,Microfilter,1,255,255,255,291
71,12,16,Stabilization tanks,Stabilization tanks,2,197,197,197,292
72,9,49,Stabilization tanks,Stabilization tanks,3,206,206,206,299
73,10,49,Stabilization tanks,Stabilization tanks,4,206,206,206,299
74,1,2,Filters A,Filters A,1,218,283,283,299
75,1,15,Harvesting tanks A,Harvesting tanks A,0,284,284,284,308
76,0,34,Fermenter_1,Fermenter_1,0,24,184,184,309
77,5,18,Buffer tanks,Buffer tanks,0,257,257,257,311
78,6,18,Buffer tanks,Buffer tanks,2,257,257,257,311
79,7,18,Microfilter,Microfilter,2,257,257,257,311
80,8,18,Microfilter,Microfilter,3,257,257,257,311
81,5,11,Stabilization tanks,Stabilization tanks,5,225,225,225,314
82,2,35,Harvesting tanks B,Harvesting tanks B,0,279,283,283,314
83,5,26,Filters A,Filters A,0,254,282,282,319
84,9,26,Buffer tanks,Buffer tanks,3,266,291,291,325
85,10,26,Microfilter,Microfilter,0,266,291,291,325
86,4,34,Harvesting tanks B,Harvesting tanks B,2,216,216,216,327
87,11,26,Buffer tanks,Buffer tanks,1,266,291,291,327
88,12,26,Microfilter,Microfilter,1,266,291,291,327
89,3,34,Filters A,Filters A,2,301,301,301,327
90,6,34,Harvesting tanks B,Harvesting tanks B,3,292,292,292,335
91,5,34,Filters A,Filters A,1,316,316,316,335
92,1,35,Filters A,Filters A,0,289,319,319,340
93,2,15,Harvesting tanks A,Harvesting tanks A,2,284,284,284,342
94,8,34,Microfilter,Microfilter,3,303,311,311,347
95,7,34,Buffer tanks,Buffer tanks,2,301,311,311,349
96,10,34,Buffer tanks,Buffer tanks,1,332,332,332,350
97,9,34,Buffer tanks,Buffer tanks,3,317,325,325,351
98,5,2,Stabilization tanks,Stabilization tanks,9,260,260,260,353
99,3,2,Buffer tanks,Buffer tanks,0,218,311,311,353
100,4,2,Microfilter,Microfilter,2,218,311,311,353
101,2,7,Harvesting tanks B,Harvesting tanks B,4,330,330,330,356
102,1,7,Filters B,Filters B,0,345,345,345,356
103,11,34,Microfilter,Microfilter,0,317,325,325,358
104,0,7,Fermenter_5,Fermenter_5,0,87,198,198,360
105,13,34,Microfilter,Microfilter,1,318,327,327,363
106,3,35,Buffer tanks,Buffer tanks,3,289,351,351,382
107,4,35,Microfilter,Microfilter,2,289,353,353,384
108,5,35,Buffer tanks,Buffer tanks,0,300,353,353,384
109,12,34,Buffer tanks,Buffer tanks,2,316,349,349,387
110,4,7,Microfilter,Microfilter,3,345,347,347,389
111,6,35,Microfilter,Microfilter,0,300,358,358,389
112,1,5,Harvesting tanks A,Harvesting tanks A,3,375,375,375,390
113,13,26,Stabilization tanks,Stabilization tanks,8,266,266,266,391
114,0,15,Fermenter_3,Fermenter_3,0,84,242,242,392
115,3,7,Buffer tanks,Buffer tanks,1,345,350,350,392
116,9,18,Stabilization tanks,Stabilization tanks,7,311,311,311,400
