,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,25,Harvesting tanks A,Harvesting tanks A,2,88,88,88,105
1,0,20,Fermenter_3,Fermenter_3,0,0,0,0,106
2,1,8,Harvesting tanks A,Harvesting tanks A,0,98,98,98,127
3,2,20,Harvesting tanks B,Harvesting tanks B,0,86,86,86,145
4,1,20,Filters A,Filters A,0,117,117,117,145
5,2,25,Harvesting tanks A,Harvesting tanks A,3,88,88,88,149
6,6,20,Harvesting tanks B,Harvesting tanks B,1,86,86,86,154
7,3,20,Buffer tanks,Buffer tanks,0,117,117,117,154
8,4,20,Buffer tanks,Buffer tanks,1,117,117,117,154
9,5,20,Filters A,Filters A,1,117,117,117,154
10,7,20,Microfilter,Microfilter,0,118,118,118,154
11,8,20,Microfilter,Microfilter,1,118,118,118,154
12,9,20,Buffer tanks,Buffer tanks,2,129,129,129,163
13,10,20,Microfilter,Microfilter,2,129,129,129,163
14,0,25,Fermenter_4,Fermenter_4,0,36,36,36,164
15,11,20,Buffer tanks,Buffer tanks,3,129,129,129,165
16,12,20,Microfilter,Microfilter,3,129,129,129,165
17,1,70,Harvesting tanks A,Harvesting tanks A,2,147,147,147,167
18,2,8,Harvesting tanks A,Harvesting tanks A,1,98,98,98,170
19,2,34,Harvesting tanks B,Harvesting tanks B,5,147,147,147,173
20,1,34,Filters B,Filters B,0,162,162,162,173
21,3,8,Harvesting tanks B,Harvesting tanks B,2,98,98,98,176
22,0,34,Fermenter_5,Fermenter_5,0,15,15,15,177
23,0,16,Fermenter_1,Fermenter_1,0,21,21,21,183
24,3,25,Filters A,Filters A,1,122,154,154,193
25,2,70,Harvesting tanks A,Harvesting tanks A,0,147,147,147,201
26,0,8,Fermenter_2,Fermenter_2,0,3,3,3,202
27,2,16,Harvesting tanks B,Harvesting tanks B,0,160,160,160,205
28,4,34,Microfilter,Microfilter,2,162,163,163,205
29,1,16,Filters B,Filters B,0,175,175,175,205
30,3,34,Buffer tanks,Buffer tanks,3,162,165,165,207
31,5,8,Harvesting tanks B,Harvesting tanks B,3,98,98,98,213
32,4,8,Filters A,Filters A,2,159,159,159,213
33,7,25,Filters A,Filters A,1,157,193,193,217
34,4,25,Harvesting tanks B,Harvesting tanks B,1,88,154,154,227
35,4,16,Microfilter,Microfilter,3,175,175,175,228
36,6,8,Buffer tanks,Buffer tanks,0,195,195,195,231
37,5,25,Buffer tanks,Buffer tanks,0,159,231,231,236
38,6,25,Microfilter,Microfilter,2,135,205,205,239
39,0,70,Fermenter_3,Fermenter_3,0,6,106,106,241
40,8,8,Harvesting tanks B,Harvesting tanks B,4,137,137,137,242
41,7,8,Filters A,Filters A,0,207,207,207,242
42,9,8,Buffer tanks,Buffer tanks,1,159,159,159,246
43,10,8,Microfilter,Microfilter,0,205,205,205,246
44,13,20,Stabilization tanks,Stabilization tanks,0,129,129,129,254
45,3,16,Buffer tanks,Buffer tanks,3,175,207,207,260
46,1,18,Harvesting tanks A,Harvesting tanks A,2,232,232,232,260
47,1,4,Harvesting tanks B,Harvesting tanks B,0,209,209,209,265
48,8,25,Harvesting tanks B,Harvesting tanks B,5,88,173,173,266
49,2,4,Harvesting tanks A,Harvesting tanks A,3,209,209,209,270
50,12,25,Microfilter,Microfilter,2,159,239,239,272
51,12,8,Microfilter,Microfilter,1,161,161,161,273
52,11,8,Buffer tanks,Buffer tanks,2,192,192,192,273
53,13,25,Stabilization tanks,Stabilization tanks,4,143,143,143,281
54,0,4,Fermenter_4,Fermenter_4,0,75,164,164,281
55,7,70,Filters B,Filters B,0,201,205,205,282
56,9,25,Buffer tanks,Buffer tanks,0,135,236,236,283
57,10,25,Microfilter,Microfilter,3,122,228,228,288
58,5,34,Stabilization tanks,Stabilization tanks,2,204,204,204,293
59,3,4,Filters A,Filters A,2,245,245,245,297
60,4,4,Harvesting tanks B,Harvesting tanks B,3,209,213,213,301
61,4,70,Microfilter,Microfilter,0,209,246,246,302
62,1,15,Harvesting tanks A,Harvesting tanks A,0,282,282,282,302
63,2,18,Harvesting tanks A,Harvesting tanks A,1,232,232,232,304
64,8,70,Harvesting tanks B,Harvesting tanks B,2,147,176,176,307
65,3,70,Buffer tanks,Buffer tanks,3,217,260,260,308
66,11,25,Buffer tanks,Buffer tanks,1,122,246,246,316
67,9,4,Harvesting tanks B,Harvesting tanks B,1,263,263,263,320
68,8,4,Filters A,Filters A,1,281,281,281,320
69,5,16,Stabilization tanks,Stabilization tanks,3,228,228,228,321
70,0,18,Fermenter_2,Fermenter_2,0,24,202,202,324
71,0,104,Fermenter_1,Fermenter_1,0,30,183,183,327
72,6,70,Microfilter,Microfilter,2,217,272,272,330
73,10,70,Microfilter,Microfilter,1,225,273,273,331
74,2,26,Harvesting tanks B,Harvesting tanks B,4,309,309,309,335
75,1,26,Filters B,Filters B,0,324,324,324,335
76,2,15,Harvesting tanks A,Harvesting tanks A,2,282,282,282,336
77,7,4,Microfilter,Microfilter,0,280,302,302,336
78,0,26,Fermenter_5,Fermenter_5,0,51,177,177,339
79,9,70,Buffer tanks,Buffer tanks,0,225,283,283,341
80,5,70,Buffer tanks,Buffer tanks,2,201,273,273,347
81,4,18,Harvesting tanks B,Harvesting tanks B,5,298,298,298,354
82,3,18,Filters A,Filters A,2,331,331,331,354
83,2,104,Harvesting tanks B,Harvesting tanks B,0,299,299,299,360
84,5,18,Filters A,Filters A,1,326,326,326,360
85,1,104,Filters A,Filters A,0,330,330,330,360
86,13,8,Stabilization tanks,Stabilization tanks,1,205,205,205,362
