,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,2,Harvesting tanks A,Harvesting tanks A,1,47,47,47,67
1,2,2,Harvesting tanks A,Harvesting tanks A,2,47,47,47,101
2,0,5,Fermenter_1,Fermenter_1,0,15,15,15,127
3,2,5,Harvesting tanks B,Harvesting tanks B,4,102,102,102,127
4,1,1,Harvesting tanks A,Harvesting tanks A,0,75,75,75,135
5,0,2,Fermenter_3,Fermenter_3,0,6,6,6,141
6,0,1,Fermenter_4,Fermenter_4,0,3,3,3,161
7,0,38,Fermenter_2,Fermenter_2,0,0,0,0,171
8,3,1,Harvesting tanks B,Harvesting tanks B,1,75,75,75,174
9,2,1,Filters A,Filters A,1,153,153,153,174
10,8,2,Harvesting tanks B,Harvesting tanks B,3,47,47,47,178
11,7,2,Filters B,Filters B,0,101,101,101,178
12,4,1,Buffer tanks,Buffer tanks,2,153,153,153,185
13,6,1,Microfilter,Microfilter,2,155,155,155,193
14,5,1,Buffer tanks,Buffer tanks,3,171,171,171,193
15,1,5,Filters B,Filters B,0,112,178,178,193
16,8,1,Harvesting tanks B,Harvesting tanks B,2,138,138,138,206
17,7,1,Filters A,Filters A,2,171,171,171,206
18,2,38,Harvesting tanks B,Harvesting tanks B,0,147,147,147,208
19,1,38,Filters A,Filters A,0,172,172,172,208
20,1,9,Harvesting tanks A,Harvesting tanks A,3,189,189,189,214
21,3,38,Buffer tanks,Buffer tanks,0,172,172,172,216
22,4,38,Microfilter,Microfilter,0,172,172,172,216
23,10,1,Microfilter,Microfilter,3,185,185,185,218
24,9,1,Buffer tanks,Buffer tanks,2,179,185,185,224
25,9,5,Stabilization tanks,Stabilization tanks,5,131,131,131,228
26,5,38,Buffer tanks,Buffer tanks,1,190,190,190,234
27,6,38,Microfilter,Microfilter,1,190,190,190,234
28,3,2,Buffer tanks,Buffer tanks,3,117,193,193,241
29,1,6,Harvesting tanks B,Harvesting tanks B,1,186,186,186,242
30,0,50,Fermenter_5,Fermenter_5,0,150,150,150,246
31,2,6,Harvesting tanks A,Harvesting tanks A,2,186,186,186,247
32,4,2,Microfilter,Microfilter,2,109,193,193,249
33,2,50,Harvesting tanks B,Harvesting tanks B,0,231,231,231,252
34,0,6,Fermenter_3,Fermenter_3,0,18,141,141,258
35,3,5,Buffer tanks,Buffer tanks,3,112,241,241,260
36,4,5,Microfilter,Microfilter,2,112,249,249,268
37,0,23,Fermenter_2,Fermenter_2,0,9,171,171,273
38,4,6,Harvesting tanks B,Harvesting tanks B,3,186,186,186,274
39,6,2,Microfilter,Microfilter,0,117,216,216,274
40,3,6,Filters A,Filters A,0,222,222,222,274
41,13,2,Stabilization tanks,Stabilization tanks,2,125,125,125,276
42,14,2,Stabilization tanks,Stabilization tanks,3,160,160,160,276
43,10,2,Microfilter,Microfilter,3,125,218,218,276
44,5,5,Buffer tanks,Buffer tanks,3,117,260,260,278
45,9,2,Buffer tanks,Buffer tanks,2,125,224,224,282
46,2,9,Harvesting tanks A,Harvesting tanks A,1,189,189,189,284
