,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,13,Harvesting tanks A,Harvesting tanks A,1,33,33,33,61
1,1,14,Harvesting tanks A,Harvesting tanks A,3,68,68,68,93
2,2,13,Harvesting tanks A,Harvesting tanks A,2,33,33,33,105
3,1,3,Harvesting tanks A,Harvesting tanks A,0,90,90,90,114
4,0,7,Fermenter_4,Fermenter_4,0,12,12,12,118
5,0,13,Fermenter_2,Fermenter_2,0,3,3,3,125
6,1,6,Harvesting tanks A,Harvesting tanks A,3,113,113,113,142
7,4,13,Harvesting tanks B,Harvesting tanks B,1,99,99,99,155
8,3,13,Filters A,Filters A,1,132,132,132,155
9,2,3,Buffer tanks,Buffer tanks,0,114,114,114,158
10,3,3,Microfilter,Microfilter,0,114,114,114,158
11,0,3,Fermenter_3,Fermenter_3,0,0,0,0,159
12,2,12,Harvesting tanks B,Harvesting tanks B,5,77,77,77,160
13,5,3,Harvesting tanks B,Harvesting tanks B,0,90,90,90,160
14,4,3,Filters A,Filters A,0,114,114,114,160
15,6,13,Harvesting tanks B,Harvesting tanks B,2,33,33,33,161
16,5,13,Filters A,Filters A,2,127,127,127,161
17,2,14,Harvesting tanks A,Harvesting tanks A,1,68,68,68,163
18,1,19,Harvesting tanks A,Harvesting tanks A,0,96,114,114,174
19,0,14,Fermenter_1,Fermenter_1,0,6,6,6,175
20,7,13,Buffer tanks,Buffer tanks,2,127,127,127,175
21,8,13,Microfilter,Microfilter,2,129,129,129,175
22,4,14,Harvesting tanks B,Harvesting tanks B,3,68,68,68,178
23,3,14,Filters A,Filters A,1,163,163,163,178
24,9,13,Buffer tanks,Buffer tanks,3,132,132,132,180
25,11,13,Microfilter,Microfilter,3,134,134,134,180
26,6,14,Harvesting tanks B,Harvesting tanks B,4,153,153,153,180
27,5,14,Filters A,Filters A,0,169,169,169,180
28,6,3,Buffer tanks,Buffer tanks,1,144,144,144,183
29,7,3,Microfilter,Microfilter,1,144,144,144,183
30,2,6,Harvesting tanks A,Harvesting tanks A,2,113,113,113,185
31,10,13,Buffer tanks,Buffer tanks,0,146,158,158,192
32,1,12,Filters A,Filters A,2,123,161,161,198
33,8,14,Microfilter,Microfilter,2,163,175,175,200
34,13,13,Microfilter,Microfilter,0,146,158,158,203
35,7,14,Buffer tanks,Buffer tanks,3,163,180,180,205
36,11,14,Microfilter,Microfilter,3,169,180,180,205
37,9,14,Buffer tanks,Buffer tanks,1,169,183,183,205
38,1,4,Harvesting tanks A,Harvesting tanks A,3,88,142,142,206
39,1,7,Filters A,Filters A,1,129,178,178,206
40,10,14,Buffer tanks,Buffer tanks,0,176,192,192,210
41,2,7,Harvesting tanks B,Harvesting tanks B,1,98,155,155,214
42,12,13,Buffer tanks,Buffer tanks,2,151,175,175,215
43,5,7,Filters A,Filters A,0,129,180,180,217
44,6,7,Harvesting tanks B,Harvesting tanks B,5,98,160,160,228
45,1,11,Harvesting tanks A,Harvesting tanks A,3,87,206,206,230
46,2,9,Harvesting tanks A,Harvesting tanks A,0,78,174,174,235
47,7,7,Microfilter,Microfilter,2,130,200,200,236
48,3,6,Harvesting tanks B,Harvesting tanks B,2,113,161,161,239
49,8,7,Microfilter,Microfilter,0,130,203,203,239
50,10,7,Microfilter,Microfilter,3,141,205,205,239
51,9,15,Stabilization tanks,Stabilization tanks,9,143,143,143,240
52,3,7,Buffer tanks,Buffer tanks,1,129,205,205,242
53,2,18,Harvesting tanks A,Harvesting tanks A,2,81,185,185,246
54,4,7,Buffer tanks,Buffer tanks,0,129,210,210,247
55,9,7,Buffer tanks,Buffer tanks,2,141,215,215,249
56,4,12,Microfilter,Microfilter,1,125,183,183,252
57,4,6,Filters A,Filters A,2,174,198,198,252
58,7,6,Filters A,Filters A,1,222,222,222,257
59,3,17,Filters A,Filters A,0,138,217,217,258
60,1,2,Harvesting tanks A,Harvesting tanks A,0,141,235,235,259
61,1,0,Filters B,Filters B,0,165,165,165,263
62,13,7,Stabilization tanks,Stabilization tanks,4,141,141,141,266
63,0,12,Fermenter_1,Fermenter_1,0,9,175,175,268
64,8,3,Stabilization tanks,Stabilization tanks,0,135,135,135,272
65,12,7,Microfilter,Microfilter,2,141,236,236,272
66,2,0,Harvesting tanks B,Harvesting tanks B,0,150,160,160,273
67,2,19,Filters A,Filters A,2,174,252,252,273
68,2,4,Harvesting tanks A,Harvesting tanks A,1,88,163,163,275
69,0,19,Fermenter_4,Fermenter_4,0,24,118,118,276
70,3,12,Buffer tanks,Buffer tanks,3,123,205,205,276
71,3,4,Filters A,Filters A,0,206,258,258,276
72,11,7,Buffer tanks,Buffer tanks,1,141,242,242,278
73,1,15,Filters B,Filters B,0,124,263,263,278
74,14,13,Stabilization tanks,Stabilization tanks,1,175,175,175,280
75,10,6,Microfilter,Microfilter,3,220,239,239,280
76,12,14,Stabilization tanks,Stabilization tanks,2,188,188,188,283
77,5,12,Stabilization tanks,Stabilization tanks,3,194,194,194,283
78,9,17,Stabilization tanks,Stabilization tanks,7,169,169,169,285
79,8,6,Harvesting tanks B,Harvesting tanks B,4,152,180,180,285
80,6,6,Buffer tanks,Buffer tanks,2,210,249,249,285
81,1,16,Harvesting tanks A,Harvesting tanks A,2,84,246,246,286
82,2,11,Harvesting tanks A,Harvesting tanks A,3,87,230,230,288
83,5,4,Filters A,Filters A,2,210,273,273,291
84,7,19,Filters A,Filters A,1,192,257,257,292
