,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,0,5,Fermenter_1,Fermenter_1,0,0,0,0,76
1,0,7,Fermenter_2,Fermenter_2,0,3,3,3,85
2,2,7,Harvesting tanks B,Harvesting tanks B,1,62,62,62,94
3,1,7,Filters A,Filters A,1,78,78,78,94
4,1,15,Harvesting tanks B,Harvesting tanks B,2,51,51,51,107
5,1,10,Harvesting tanks B,Harvesting tanks B,5,54,54,54,110
6,2,15,Harvesting tanks A,Harvesting tanks A,0,51,51,51,112
7,2,10,Harvesting tanks A,Harvesting tanks A,1,54,54,54,115
8,3,7,Buffer tanks,Buffer tanks,1,78,78,78,120
9,4,7,Microfilter,Microfilter,1,78,78,78,120
10,2,5,Harvesting tanks B,Harvesting tanks B,0,52,52,52,121
11,1,5,Filters A,Filters A,0,92,92,92,121
12,0,15,Fermenter_3,Fermenter_3,0,6,6,6,123
13,0,10,Fermenter_4,Fermenter_4,0,9,9,9,126
14,4,15,Harvesting tanks B,Harvesting tanks B,3,51,51,51,139
15,3,15,Filters A,Filters A,2,87,87,87,139
16,3,5,Buffer tanks,Buffer tanks,0,92,92,92,145
17,4,5,Microfilter,Microfilter,0,95,95,95,145
18,5,15,Buffer tanks,Buffer tanks,2,87,87,87,151
19,7,15,Microfilter,Microfilter,2,122,122,122,156
20,6,15,Buffer tanks,Buffer tanks,3,123,123,123,156
21,7,10,Microfilter,Microfilter,1,125,125,125,159
22,9,15,Harvesting tanks B,Harvesting tanks B,4,105,105,105,162
23,8,15,Filters A,Filters A,1,123,123,123,162
24,9,10,Harvesting tanks B,Harvesting tanks B,2,108,108,108,165
25,3,10,Filters A,Filters A,0,90,121,121,173
26,8,10,Filters A,Filters A,2,126,139,139,178
27,11,15,Microfilter,Microfilter,3,88,88,88,181
28,4,10,Harvesting tanks B,Harvesting tanks B,1,54,94,94,182
29,10,15,Buffer tanks,Buffer tanks,1,119,120,120,182
