,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,14,Harvesting tanks A,Harvesting tanks A,1,18,18,18,84
1,0,75,Fermenter_5,Fermenter_5,0,6,6,6,102
2,0,63,Fermenter_2,Fermenter_2,0,3,3,3,105
3,2,75,Harvesting tanks B,Harvesting tanks B,3,87,87,87,108
4,0,14,Fermenter_1,Fermenter_1,0,18,18,18,109
5,0,193,Fermenter_4,Fermenter_4,0,0,0,0,119
6,1,134,Harvesting tanks A,Harvesting tanks A,0,99,99,99,123
7,3,14,Harvesting tanks B,Harvesting tanks B,5,84,84,84,143
8,1,63,Buffer tanks,Buffer tanks,2,120,120,120,151
9,2,63,Microfilter,Microfilter,2,122,122,122,151
10,3,193,Harvesting tanks B,Harvesting tanks B,0,100,100,100,160
11,4,193,Harvesting tanks B,Harvesting tanks B,1,100,100,100,160
12,1,193,Filters A,Filters A,0,134,134,134,160
13,2,193,Filters A,Filters A,1,134,134,134,160
14,4,63,Harvesting tanks B,Harvesting tanks B,2,74,74,74,161
15,3,63,Filters A,Filters A,2,120,120,120,161
16,5,63,Buffer tanks,Buffer tanks,3,135,135,135,163
17,6,63,Microfilter,Microfilter,3,135,135,135,163
18,0,134,Fermenter_3,Fermenter_3,0,9,9,9,168
19,5,134,Harvesting tanks B,Harvesting tanks B,4,99,99,99,169
20,0,201,Fermenter_2,Fermenter_2,0,12,105,105,171
21,1,75,Filters A,Filters A,0,96,160,160,172
22,7,63,Buffer tanks,Buffer tanks,2,148,151,151,177
23,8,63,Microfilter,Microfilter,2,148,151,151,177
24,5,193,Buffer tanks,Buffer tanks,0,134,134,134,188
25,6,193,Buffer tanks,Buffer tanks,1,134,134,134,188
26,7,193,Microfilter,Microfilter,0,134,134,134,188
27,8,193,Microfilter,Microfilter,1,134,134,134,188
28,2,201,Harvesting tanks B,Harvesting tanks B,3,159,159,159,190
29,2,14,Filters A,Filters A,2,113,161,161,191
30,3,75,Buffer tanks,Buffer tanks,3,96,163,163,192
31,4,75,Microfilter,Microfilter,3,96,163,163,192
32,1,201,Filters A,Filters A,0,169,172,172,193
33,4,134,Filters A,Filters A,1,123,160,160,206
34,5,75,Stabilization tanks,Stabilization tanks,3,125,125,125,214
35,0,115,Fermenter_1,Fermenter_1,0,21,109,109,221
36,2,134,Buffer tanks,Buffer tanks,2,123,177,177,221
37,3,134,Microfilter,Microfilter,2,123,177,177,221
