,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,0,1,Fermenter_2,Fermenter_2,0,3,3,3,105
1,1,2,Harvesting tanks A,Harvesting tanks A,0,78,78,78,138
2,0,2,Fermenter_4,Fermenter_4,0,6,6,6,164
3,0,0,Fermenter_3,Fermenter_3,0,0,0,0,165
4,0,3,Fermenter_1,Fermenter_1,0,9,9,9,171
5,1,13,Harvesting tanks A,Harvesting tanks A,1,132,132,132,172
6,3,2,Harvesting tanks B,Harvesting tanks B,2,78,78,78,177
7,2,2,Filters A,Filters A,1,156,156,156,177
8,4,2,Buffer tanks,Buffer tanks,3,156,156,156,188
9,1,1,Buffer tanks,Buffer tanks,1,131,131,131,189
10,2,1,Microfilter,Microfilter,1,134,134,134,189
11,2,3,Harvesting tanks B,Harvesting tanks B,4,148,148,148,193
12,4,1,Harvesting tanks B,Harvesting tanks B,1,74,74,74,195
13,3,1,Filters A,Filters A,0,131,131,131,195
14,6,2,Microfilter,Microfilter,3,158,158,158,196
15,2,13,Harvesting tanks A,Harvesting tanks A,2,132,132,132,200
16,2,14,Harvesting tanks B,Harvesting tanks B,5,174,174,174,200
17,0,14,Fermenter_5,Fermenter_5,0,42,42,42,204
18,8,2,Harvesting tanks B,Harvesting tanks B,3,141,141,141,209
19,7,2,Filters A,Filters A,2,174,174,174,209
20,5,2,Buffer tanks,Buffer tanks,3,174,188,188,210
21,5,1,Buffer tanks,Buffer tanks,2,164,164,164,219
22,6,1,Microfilter,Microfilter,2,164,164,164,219
23,10,2,Microfilter,Microfilter,1,188,189,189,222
24,0,13,Fermenter_2,Fermenter_2,0,39,105,105,227
25,9,2,Buffer tanks,Buffer tanks,1,182,189,189,228
26,1,6,Harvesting tanks A,Harvesting tanks A,3,216,216,216,233
27,1,8,Harvesting tanks A,Harvesting tanks A,1,198,198,198,238
28,3,13,Filters A,Filters A,1,222,222,222,245
29,2,0,Harvesting tanks B,Harvesting tanks B,0,135,135,135,248
30,1,0,Filters B,Filters B,0,150,150,150,248
31,4,3,Microfilter,Microfilter,3,163,196,196,249
32,6,13,Harvesting tanks B,Harvesting tanks B,4,201,201,201,251
33,5,13,Filters A,Filters A,0,234,234,234,251
34,8,13,Microfilter,Microfilter,1,224,224,224,258
35,3,14,Buffer tanks,Buffer tanks,2,189,219,219,261
36,4,14,Microfilter,Microfilter,2,189,219,219,261
