,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,51,Harvesting tanks B,Harvesting tanks B,0,45,45,45,101
1,2,51,Harvesting tanks A,Harvesting tanks A,0,45,45,45,106
2,1,34,Harvesting tanks B,Harvesting tanks B,4,60,60,60,116
3,0,51,Fermenter_3,Fermenter_3,0,0,0,0,117
4,2,34,Harvesting tanks A,Harvesting tanks A,1,60,60,60,121
5,0,54,Fermenter_2,Fermenter_2,0,21,21,21,123
6,0,34,Fermenter_4,Fermenter_4,0,15,15,15,132
7,4,51,Harvesting tanks B,Harvesting tanks B,1,45,45,45,133
8,3,51,Filters A,Filters A,0,81,81,81,133
9,5,51,Buffer tanks,Buffer tanks,0,81,81,81,145
10,4,34,Harvesting tanks B,Harvesting tanks B,5,60,60,60,148
11,0,19,Fermenter_1,Fermenter_1,0,6,6,6,150
12,7,51,Microfilter,Microfilter,0,116,116,116,150
13,6,51,Buffer tanks,Buffer tanks,1,117,117,117,150
14,9,51,Harvesting tanks B,Harvesting tanks B,2,99,99,99,156
15,8,51,Filters A,Filters A,1,117,117,117,156
16,9,34,Harvesting tanks B,Harvesting tanks B,0,114,114,114,171
17,11,51,Microfilter,Microfilter,1,82,82,82,175
18,10,51,Buffer tanks,Buffer tanks,2,113,113,113,175
19,2,19,Harvesting tanks B,Harvesting tanks B,3,122,122,122,183
20,1,19,Filters A,Filters A,2,153,153,153,183
21,7,34,Microfilter,Microfilter,0,131,150,150,184
22,3,34,Filters A,Filters A,0,96,133,133,185
23,0,50,Fermenter_5,Fermenter_5,0,99,99,99,195
24,8,34,Filters A,Filters A,1,132,156,156,195
25,3,19,Buffer tanks,Buffer tanks,3,153,153,153,198
26,4,19,Microfilter,Microfilter,2,155,155,155,198
27,2,50,Harvesting tanks B,Harvesting tanks B,1,180,180,180,201
28,1,50,Filters A,Filters A,0,189,189,189,201
29,4,54,Harvesting tanks B,Harvesting tanks B,4,92,116,116,203
30,6,34,Buffer tanks,Buffer tanks,2,132,175,175,208
31,5,19,Buffer tanks,Buffer tanks,0,169,169,169,212
32,6,19,Microfilter,Microfilter,3,169,169,169,212
33,2,54,Microfilter,Microfilter,0,140,184,184,213
34,5,34,Buffer tanks,Buffer tanks,1,96,150,150,214
35,1,31,Harvesting tanks A,Harvesting tanks A,2,150,150,150,216
36,0,52,Fermenter_3,Fermenter_3,0,3,117,117,219
37,3,54,Filters A,Filters A,2,138,183,183,224
38,0,4,Fermenter_2,Fermenter_2,0,27,123,123,225
39,6,54,Microfilter,Microfilter,2,153,198,198,226
40,8,54,Microfilter,Microfilter,3,166,212,212,238
41,1,54,Buffer tanks,Buffer tanks,2,138,208,208,239
42,5,54,Buffer tanks,Buffer tanks,0,153,212,212,240
43,7,54,Buffer tanks,Buffer tanks,1,166,214,214,240
44,0,31,Fermenter_1,Fermenter_1,0,9,150,150,241
45,4,50,Microfilter,Microfilter,0,189,213,213,242
46,10,34,Buffer tanks,Buffer tanks,3,128,198,198,260
47,2,52,Microfilter,Microfilter,2,236,236,236,263
48,4,52,Harvesting tanks B,Harvesting tanks B,5,188,188,188,267
49,3,52,Filters A,Filters A,1,234,234,234,267
50,12,51,Stabilization tanks,Stabilization tanks,0,114,114,114,268
51,11,34,Microfilter,Microfilter,1,97,175,175,268
52,3,50,Buffer tanks,Buffer tanks,2,189,239,239,268
53,1,52,Buffer tanks,Buffer tanks,0,234,240,240,269
54,5,52,Buffer tanks,Buffer tanks,1,248,248,248,273
55,6,52,Microfilter,Microfilter,3,248,248,248,273
56,9,52,Harvesting tanks B,Harvesting tanks B,2,188,188,188,275
57,3,31,Harvesting tanks B,Harvesting tanks B,1,216,216,216,275
58,8,52,Filters A,Filters A,0,234,234,234,275
59,10,52,Microfilter,Microfilter,0,248,248,248,275
60,1,24,Harvesting tanks A,Harvesting tanks A,3,260,260,260,280
61,4,4,Harvesting tanks B,Harvesting tanks B,0,194,194,194,281
62,3,4,Filters A,Filters A,2,240,240,240,281
63,12,34,Stabilization tanks,Stabilization tanks,2,129,129,129,283
64,9,54,Stabilization tanks,Stabilization tanks,3,169,169,169,285
65,7,52,Buffer tanks,Buffer tanks,3,248,260,260,287
66,0,64,Fermenter_4,Fermenter_4,0,48,132,132,290
67,0,83,Fermenter_5,Fermenter_5,0,174,195,195,291
68,2,4,Microfilter,Microfilter,1,242,268,268,297
69,2,83,Harvesting tanks B,Harvesting tanks B,4,276,276,276,297
70,1,83,Filters A,Filters A,2,285,285,285,297
71,1,4,Buffer tanks,Buffer tanks,0,240,269,269,300
72,7,19,Stabilization tanks,Stabilization tanks,1,198,198,198,301
73,5,4,Buffer tanks,Buffer tanks,1,255,273,273,301
74,6,4,Microfilter,Microfilter,3,255,273,273,301
75,8,4,Microfilter,Microfilter,0,268,275,275,301
76,2,31,Filters A,Filters A,0,245,275,275,305
77,5,50,Stabilization tanks,Stabilization tanks,4,218,218,218,307
78,1,43,Harvesting tanks A,Harvesting tanks A,1,241,241,241,307
79,4,64,Harvesting tanks B,Harvesting tanks B,3,268,268,268,313
80,3,64,Filters A,Filters A,1,283,283,283,313
81,7,4,Buffer tanks,Buffer tanks,3,268,287,287,313
82,2,24,Harvesting tanks A,Harvesting tanks A,0,260,260,260,314
83,12,52,Microfilter,Microfilter,2,236,263,263,317
84,11,52,Buffer tanks,Buffer tanks,2,234,268,268,324
85,2,64,Microfilter,Microfilter,1,283,297,297,325
86,0,15,Fermenter_2,Fermenter_2,0,30,225,225,327
87,1,64,Buffer tanks,Buffer tanks,0,283,300,300,328
88,5,64,Buffer tanks,Buffer tanks,1,298,301,301,329
89,6,64,Microfilter,Microfilter,3,298,301,301,329
90,0,43,Fermenter_1,Fermenter_1,0,24,241,241,332
91,4,83,Microfilter,Microfilter,2,285,317,317,346
92,3,83,Buffer tanks,Buffer tanks,2,285,324,324,353
93,0,24,Fermenter_3,Fermenter_3,0,12,219,219,354
94,5,31,Microfilter,Microfilter,0,247,301,301,354
95,3,43,Harvesting tanks B,Harvesting tanks B,1,307,307,307,366
96,2,43,Filters A,Filters A,0,336,336,336,366
97,4,31,Buffer tanks,Buffer tanks,3,245,313,313,368
98,3,24,Buffer tanks,Buffer tanks,0,330,330,330,378
99,4,24,Microfilter,Microfilter,1,322,325,325,381
100,13,52,Stabilization tanks,Stabilization tanks,5,248,248,248,383
101,4,15,Harvesting tanks B,Harvesting tanks B,2,296,296,296,383
102,3,15,Filters A,Filters A,2,342,342,342,383
103,9,4,Stabilization tanks,Stabilization tanks,6,271,271,271,387
104,6,24,Microfilter,Microfilter,3,330,330,330,388
105,6,31,Stabilization tanks,Stabilization tanks,8,300,300,300,389
106,7,24,Filters B,Filters B,0,314,314,314,391
107,1,77,Harvesting tanks A,Harvesting tanks A,2,362,362,362,392
108,1,62,Harvesting tanks A,Harvesting tanks A,0,364,364,364,396
109,8,24,Harvesting tanks B,Harvesting tanks B,5,260,267,267,398
110,5,83,Stabilization tanks,Stabilization tanks,9,314,314,314,403
111,5,24,Buffer tanks,Buffer tanks,1,314,329,329,403
112,10,24,Microfilter,Microfilter,2,338,346,346,404
113,1,15,Buffer tanks,Buffer tanks,0,342,378,378,409
114,2,15,Microfilter,Microfilter,1,344,381,381,410
115,9,24,Buffer tanks,Buffer tanks,2,338,353,353,411
116,6,15,Microfilter,Microfilter,3,357,388,388,416
117,7,64,Stabilization tanks,Stabilization tanks,7,311,311,311,419
118,1,118,Harvesting tanks A,Harvesting tanks A,1,368,368,368,422
119,8,15,Microfilter,Microfilter,2,370,404,404,430
120,5,15,Buffer tanks,Buffer tanks,1,357,403,403,431
121,2,77,Harvesting tanks A,Harvesting tanks A,3,362,362,362,432
122,7,15,Buffer tanks,Buffer tanks,0,370,409,409,435
123,12,24,Microfilter,Microfilter,0,314,354,354,449
124,0,118,Fermenter_2,Fermenter_2,0,36,327,327,452
125,11,24,Buffer tanks,Buffer tanks,3,322,368,368,455
126,2,62,Harvesting tanks A,Harvesting tanks A,2,364,392,392,455
