,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,1,Harvesting tanks A,Harvesting tanks A,0,32,32,32,64
1,1,2,Harvesting tanks A,Harvesting tanks A,2,58,58,58,75
2,2,1,Harvesting tanks A,Harvesting tanks A,1,32,32,32,95
3,0,15,Fermenter_3,Fermenter_3,0,12,12,12,118
4,2,2,Harvesting tanks A,Harvesting tanks A,3,58,58,58,119
5,0,1,Fermenter_1,Fermenter_1,0,0,0,0,125
6,4,2,Harvesting tanks B,Harvesting tanks B,3,58,58,58,131
7,0,2,Fermenter_4,Fermenter_4,0,6,6,6,134
8,4,1,Harvesting tanks B,Harvesting tanks B,0,32,32,32,143
9,3,1,Filters A,Filters A,0,117,117,117,143
10,8,2,Harvesting tanks B,Harvesting tanks B,4,58,58,58,151
11,6,1,Harvesting tanks B,Harvesting tanks B,1,108,108,108,151
12,5,1,Filters A,Filters A,1,132,132,132,151
13,7,1,Buffer tanks,Buffer tanks,0,117,117,117,155
14,8,1,Microfilter,Microfilter,0,119,119,119,155
15,2,15,Harvesting tanks B,Harvesting tanks B,5,98,98,98,157
16,9,1,Buffer tanks,Buffer tanks,1,133,133,133,159
17,11,1,Microfilter,Microfilter,1,133,133,133,166
18,10,1,Buffer tanks,Buffer tanks,2,148,148,148,166
19,12,1,Buffer tanks,Buffer tanks,3,132,132,132,170
20,13,1,Microfilter,Microfilter,2,134,134,134,170
21,5,2,Buffer tanks,Buffer tanks,2,129,166,166,171
22,0,12,Fermenter_2,Fermenter_2,0,3,3,3,174
23,7,2,Filters A,Filters A,1,127,151,151,175
24,3,2,Filters A,Filters A,0,92,143,143,182
25,6,15,Harvesting tanks B,Harvesting tanks B,3,98,131,131,199
26,6,2,Microfilter,Microfilter,1,105,166,166,200
27,1,15,Filters A,Filters A,1,129,175,175,203
28,2,12,Harvesting tanks B,Harvesting tanks B,2,150,150,150,211
29,1,12,Filters A,Filters A,2,175,175,175,211
30,9,2,Buffer tanks,Buffer tanks,3,105,170,170,217
31,3,12,Buffer tanks,Buffer tanks,0,175,175,175,219
32,4,12,Microfilter,Microfilter,3,175,175,175,219
33,5,15,Filters A,Filters A,0,129,182,182,219
