,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,3,Harvesting tanks A,Harvesting tanks A,0,36,36,36,76
1,0,2,Fermenter_1,Fermenter_1,0,6,6,6,82
2,2,3,Harvesting tanks A,Harvesting tanks A,1,36,36,36,104
3,0,8,Fermenter_3,Fermenter_3,0,3,3,3,105
4,0,5,Fermenter_5,Fermenter_5,0,15,15,15,111
5,0,9,Fermenter_4,Fermenter_4,0,0,0,0,119
6,2,2,Harvesting tanks B,Harvesting tanks B,4,58,58,58,127
7,0,3,Fermenter_2,Fermenter_2,0,9,9,9,131
8,4,3,Harvesting tanks B,Harvesting tanks B,5,36,36,36,149
9,1,8,Buffer tanks,Buffer tanks,2,120,120,120,149
10,2,8,Microfilter,Microfilter,2,122,122,122,149
11,4,8,Harvesting tanks B,Harvesting tanks B,2,74,74,74,153
12,3,8,Filters A,Filters A,2,120,120,120,153
13,5,8,Buffer tanks,Buffer tanks,3,134,134,134,159
14,6,8,Microfilter,Microfilter,3,134,134,134,159
15,3,9,Harvesting tanks B,Harvesting tanks B,0,100,100,100,160
16,4,9,Harvesting tanks B,Harvesting tanks B,1,100,100,100,160
17,1,9,Filters A,Filters A,0,134,134,134,160
18,2,9,Filters A,Filters A,1,134,134,134,160
19,9,8,Harvesting tanks B,Harvesting tanks B,3,74,74,74,161
20,2,5,Harvesting tanks B,Harvesting tanks B,5,96,149,149,170
21,7,8,Buffer tanks,Buffer tanks,2,134,149,149,176
22,10,8,Microfilter,Microfilter,2,134,149,149,176
23,6,3,Harvesting tanks B,Harvesting tanks B,4,105,127,127,177
24,3,3,Filters A,Filters A,1,126,160,160,183
25,5,9,Buffer tanks,Buffer tanks,0,134,134,134,188
26,6,9,Buffer tanks,Buffer tanks,1,134,134,134,188
27,7,9,Microfilter,Microfilter,0,134,134,134,188
28,8,9,Microfilter,Microfilter,1,134,134,134,188
29,1,2,Filters A,Filters A,0,98,160,160,189
30,0,20,Fermenter_1,Fermenter_1,0,21,82,82,194
31,8,8,Filters A,Filters A,2,120,153,153,194
32,5,3,Filters A,Filters A,1,138,183,183,200
33,1,5,Filters A,Filters A,0,105,189,189,201
34,0,0,Fermenter_2,Fermenter_2,0,27,131,131,213
35,12,8,Microfilter,Microfilter,3,122,159,159,213
36,9,3,Buffer tanks,Buffer tanks,1,140,188,188,213
37,11,8,Buffer tanks,Buffer tanks,3,120,159,159,215
38,2,20,Harvesting tanks B,Harvesting tanks B,2,176,176,176,218
39,1,20,Filters A,Filters A,2,195,195,195,218
40,11,3,Microfilter,Microfilter,1,140,188,188,221
41,8,3,Microfilter,Microfilter,0,128,188,188,222
42,2,0,Harvesting tanks B,Harvesting tanks B,4,190,190,190,222
43,5,5,Stabilization tanks,Stabilization tanks,5,134,134,134,223
44,7,3,Buffer tanks,Buffer tanks,0,126,188,188,224
45,4,2,Microfilter,Microfilter,2,101,176,176,226
46,3,2,Buffer tanks,Buffer tanks,2,98,176,176,229
47,10,3,Buffer tanks,Buffer tanks,1,152,213,213,234
48,1,0,Filters A,Filters A,2,206,218,218,234
49,5,2,Stabilization tanks,Stabilization tanks,3,151,151,151,244
50,13,3,Microfilter,Microfilter,3,140,213,213,247
51,4,20,Microfilter,Microfilter,0,196,222,222,247
52,4,5,Microfilter,Microfilter,1,105,221,221,250
53,6,20,Microfilter,Microfilter,2,207,226,226,250
54,1,1,Harvesting tanks A,Harvesting tanks A,2,191,191,191,251
55,12,3,Buffer tanks,Buffer tanks,3,138,215,215,251
56,3,5,Buffer tanks,Buffer tanks,0,105,224,224,253
57,3,20,Buffer tanks,Buffer tanks,2,195,229,229,255
58,5,20,Buffer tanks,Buffer tanks,1,207,234,234,258
59,14,3,Stabilization tanks,Stabilization tanks,4,162,162,162,263
60,13,8,Stabilization tanks,Stabilization tanks,2,134,134,134,269
61,2,17,Harvesting tanks B,Harvesting tanks B,1,243,243,243,269
62,0,4,Fermenter_3,Fermenter_3,0,12,105,105,270
63,0,17,Fermenter_5,Fermenter_5,0,18,111,111,273
64,0,1,Fermenter_4,Fermenter_4,0,24,119,119,277
65,9,9,Stabilization tanks,Stabilization tanks,0,188,188,188,281
66,10,9,Stabilization tanks,Stabilization tanks,1,188,188,188,281
67,3,1,Harvesting tanks B,Harvesting tanks B,3,191,191,191,290
68,2,1,Filters A,Filters A,1,269,269,269,290
69,3,17,Buffer tanks,Buffer tanks,0,258,258,258,300
70,4,17,Microfilter,Microfilter,0,258,258,258,300
71,4,1,Buffer tanks,Buffer tanks,2,269,269,269,301
72,1,19,Harvesting tanks A,Harvesting tanks A,3,254,254,254,308
73,6,1,Microfilter,Microfilter,1,271,271,271,309
74,5,1,Buffer tanks,Buffer tanks,1,287,287,287,309
75,8,1,Harvesting tanks B,Harvesting tanks B,5,254,254,254,322
76,7,1,Filters A,Filters A,0,287,287,287,322
77,7,20,Stabilization tanks,Stabilization tanks,6,221,221,221,324
78,10,1,Microfilter,Microfilter,2,301,301,301,334
79,0,19,Fermenter_2,Fermenter_2,0,33,213,213,338
80,9,1,Buffer tanks,Buffer tanks,0,295,300,300,339
81,2,19,Buffer tanks,Buffer tanks,0,326,339,339,340
82,5,0,Stabilization tanks,Stabilization tanks,10,248,248,248,341
83,4,0,Microfilter,Microfilter,0,206,300,300,342
84,3,0,Buffer tanks,Buffer tanks,2,206,301,301,343
85,2,4,Harvesting tanks B,Harvesting tanks B,0,240,240,240,353
86,1,4,Filters B,Filters B,0,255,255,255,353
87,0,10,Fermenter_1,Fermenter_1,0,30,194,194,356
88,6,19,Harvesting tanks B,Harvesting tanks B,4,254,254,254,360
89,4,19,Microfilter,Microfilter,2,326,334,334,362
90,1,17,Filters B,Filters B,0,258,353,353,364
91,3,19,Buffer tanks,Buffer tanks,0,327,340,340,367
92,0,12,Fermenter_3,Fermenter_3,0,36,270,270,372
93,2,10,Harvesting tanks B,Harvesting tanks B,2,333,333,333,378
94,3,4,Buffer tanks,Buffer tanks,3,255,255,255,379
95,4,4,Microfilter,Microfilter,3,255,255,255,379
96,2,13,Harvesting tanks A,Harvesting tanks A,0,322,322,322,383
97,5,17,Stabilization tanks,Stabilization tanks,8,300,300,300,389
98,0,13,Fermenter_4,Fermenter_4,0,39,277,277,394
99,1,10,Filters B,Filters B,0,348,364,364,394
100,3,10,Buffer tanks,Buffer tanks,1,348,348,348,401
101,4,10,Microfilter,Microfilter,1,348,348,348,401
102,0,16,Fermenter_2,Fermenter_2,0,48,338,338,404
103,8,19,Microfilter,Microfilter,0,308,342,342,404
104,7,19,Buffer tanks,Buffer tanks,2,308,343,343,405
105,1,13,Harvesting tanks B,Harvesting tanks B,0,322,353,353,409
106,3,13,Filters A,Filters A,0,358,358,358,410
107,1,12,Buffer tanks,Buffer tanks,3,387,387,387,416
108,2,12,Microfilter,Microfilter,3,389,389,389,416
109,4,12,Harvesting tanks B,Harvesting tanks B,1,341,341,341,420
110,3,12,Filters A,Filters A,2,387,387,387,420
111,11,1,Stabilization tanks,Stabilization tanks,9,301,301,301,423
112,10,19,Microfilter,Microfilter,2,317,362,362,424
113,5,12,Buffer tanks,Buffer tanks,1,401,401,401,426
114,6,12,Microfilter,Microfilter,1,401,401,401,426
115,9,12,Harvesting tanks B,Harvesting tanks B,3,341,341,341,428
116,8,12,Filters A,Filters A,1,387,387,387,428
117,9,19,Buffer tanks,Buffer tanks,0,317,367,367,429
118,10,12,Microfilter,Microfilter,0,401,404,404,431
119,2,57,Harvesting tanks B,Harvesting tanks B,5,405,405,405,431
120,7,12,Buffer tanks,Buffer tanks,2,401,405,405,432
121,0,57,Fermenter_5,Fermenter_5,0,171,273,273,435
122,9,13,Harvesting tanks B,Harvesting tanks B,2,376,378,378,435
123,2,16,Harvesting tanks B,Harvesting tanks B,0,392,409,409,440
124,1,16,Filters A,Filters A,2,402,420,420,441
125,5,19,Filters B,Filters B,0,308,394,394,446
126,4,13,Harvesting tanks B,Harvesting tanks B,4,322,360,360,448
127,8,13,Filters A,Filters A,0,394,410,410,449
128,1,57,Filters B,Filters B,0,420,446,446,457
129,7,13,Microfilter,Microfilter,1,393,426,426,460
130,11,19,Stabilization tanks,Stabilization tanks,3,327,327,327,463
131,6,13,Buffer tanks,Buffer tanks,2,394,432,432,465
132,4,57,Microfilter,Microfilter,2,420,424,424,466
133,5,4,Stabilization tanks,Stabilization tanks,7,379,379,379,468
134,3,57,Buffer tanks,Buffer tanks,1,420,426,426,468
135,0,24,Fermenter_2,Fermenter_2,0,72,404,404,470
136,12,12,Microfilter,Microfilter,3,389,416,416,470
137,12,19,Stabilization tanks,Stabilization tanks,4,379,379,379,472
138,11,12,Buffer tanks,Buffer tanks,3,387,416,416,472
139,1,22,Harvesting tanks A,Harvesting tanks A,1,414,414,414,478
140,2,15,Harvesting tanks A,Harvesting tanks A,3,426,426,426,487
141,1,15,Harvesting tanks B,Harvesting tanks B,5,426,431,431,489
142,4,16,Microfilter,Microfilter,1,402,460,460,491
143,5,13,Buffer tanks,Buffer tanks,0,358,429,429,493
144,5,10,Stabilization tanks,Stabilization tanks,5,401,401,401,494
145,0,15,Fermenter_3,Fermenter_3,0,45,372,372,497
146,6,16,Microfilter,Microfilter,2,413,466,466,497
147,3,16,Buffer tanks,Buffer tanks,1,402,468,468,499
148,5,16,Buffer tanks,Buffer tanks,3,413,472,472,503
149,0,14,Fermenter_4,Fermenter_4,0,42,394,394,513
150,4,15,Harvesting tanks B,Harvesting tanks B,2,479,479,479,518
151,3,15,Filters A,Filters A,0,500,500,500,518
152,11,13,Microfilter,Microfilter,0,359,431,431,524
153,2,22,Harvesting tanks A,Harvesting tanks A,2,414,414,414,526
154,10,13,Buffer tanks,Buffer tanks,2,390,465,465,527
155,9,15,Harvesting tanks B,Harvesting tanks B,0,479,479,479,533
156,13,12,Stabilization tanks,Stabilization tanks,2,401,401,401,536
157,0,22,Fermenter_1,Fermenter_1,0,78,356,356,537
158,7,16,Stabilization tanks,Stabilization tanks,6,433,433,433,537
159,1,27,Harvesting tanks A,Harvesting tanks A,0,497,497,497,537
160,12,13,Stabilization tanks,Stabilization tanks,1,391,391,391,545
161,3,22,Filters A,Filters A,1,532,532,532,550
162,5,57,Stabilization tanks,Stabilization tanks,0,462,462,462,551
163,6,15,Microfilter,Microfilter,2,465,497,497,551
164,8,15,Filters A,Filters A,0,500,518,518,551
165,3,14,Harvesting tanks B,Harvesting tanks B,5,494,494,494,554
166,6,22,Harvesting tanks B,Harvesting tanks B,3,513,513,513,554
167,5,22,Filters A,Filters A,2,536,536,536,554
168,7,15,Buffer tanks,Buffer tanks,2,500,527,527,555
169,4,22,Harvesting tanks B,Harvesting tanks B,1,414,420,420,556
170,5,15,Buffer tanks,Buffer tanks,3,464,503,503,558
171,2,24,Harvesting tanks B,Harvesting tanks B,0,458,533,533,564
172,2,27,Harvesting tanks A,Harvesting tanks A,1,497,497,497,565
173,7,22,Buffer tanks,Buffer tanks,0,532,532,532,566
174,8,22,Microfilter,Microfilter,3,533,533,533,566
175,12,15,Harvesting tanks B,Harvesting tanks B,4,426,448,448,567
176,9,22,Buffer tanks,Buffer tanks,1,536,536,536,570
177,10,22,Microfilter,Microfilter,1,537,537,537,570
178,14,15,Microfilter,Microfilter,0,501,524,524,573
179,1,14,Filters A,Filters A,0,528,551,551,577
180,4,14,Harvesting tanks B,Harvesting tanks B,2,494,518,518,578
181,2,14,Filters A,Filters A,2,528,554,554,580
182,0,27,Fermenter_2,Fermenter_2,0,81,470,470,592
183,2,72,Harvesting tanks B,Harvesting tanks B,5,567,567,567,593
184,1,72,Filters B,Filters B,0,582,582,582,593
185,0,72,Fermenter_5,Fermenter_5,0,189,435,435,597
186,10,15,Buffer tanks,Buffer tanks,2,500,555,555,597
187,13,15,Buffer tanks,Buffer tanks,3,510,558,558,598
188,1,24,Filters A,Filters A,0,468,577,577,598
189,4,24,Microfilter,Microfilter,1,468,570,570,601
190,7,24,Stabilization tanks,Stabilization tanks,7,499,499,499,603
191,6,24,Microfilter,Microfilter,0,479,573,573,604
192,7,14,Microfilter,Microfilter,2,528,551,551,605
193,3,27,Filters A,Filters A,2,587,587,587,610
194,1,11,Harvesting tanks A,Harvesting tanks A,3,587,587,587,611
195,6,27,Harvesting tanks B,Harvesting tanks B,1,566,566,566,616
196,5,27,Filters A,Filters A,0,599,599,599,616
197,2,6,Harvesting tanks A,Harvesting tanks A,2,558,558,558,619
198,5,14,Buffer tanks,Buffer tanks,0,528,566,566,620
199,8,14,Microfilter,Microfilter,3,528,566,566,620
200,1,6,Harvesting tanks B,Harvesting tanks B,4,558,567,567,623
201,6,14,Buffer tanks,Buffer tanks,1,528,570,570,624
202,3,24,Buffer tanks,Buffer tanks,2,468,597,597,628
203,5,24,Buffer tanks,Buffer tanks,3,479,598,598,629
204,0,6,Fermenter_4,Fermenter_4,0,51,513,513,630
205,11,15,Filters A,Filters A,1,464,550,550,631
206,8,27,Microfilter,Microfilter,0,589,604,604,638
207,11,27,Microfilter,Microfilter,2,601,605,605,638
208,15,15,Stabilization tanks,Stabilization tanks,8,495,495,495,643
209,4,72,Microfilter,Microfilter,1,582,601,601,643
210,10,27,Buffer tanks,Buffer tanks,3,613,629,629,650
211,9,27,Buffer tanks,Buffer tanks,2,601,628,628,653
212,13,27,Microfilter,Microfilter,3,601,620,620,654
213,0,11,Fermenter_3,Fermenter_3,0,57,497,497,656
214,5,11,Harvesting tanks B,Harvesting tanks B,0,587,587,587,657
215,4,11,Filters A,Filters A,2,611,611,611,657
216,0,28,Fermenter_2,Fermenter_2,0,84,592,592,658
217,1,29,Harvesting tanks A,Harvesting tanks A,0,595,595,595,659
218,7,27,Buffer tanks,Buffer tanks,1,587,624,624,660
219,3,72,Buffer tanks,Buffer tanks,0,582,620,620,662
