,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,2,Harvesting tanks A,Harvesting tanks A,2,75,75,75,105
1,0,3,Fermenter_3,Fermenter_3,0,6,6,6,112
2,1,9,Harvesting tanks A,Harvesting tanks A,0,58,58,58,122
3,0,10,Fermenter_2,Fermenter_2,0,15,15,15,127
4,0,0,Fermenter_5,Fermenter_5,0,36,36,36,132
5,2,2,Harvesting tanks A,Harvesting tanks A,3,75,75,75,145
6,2,3,Harvesting tanks B,Harvesting tanks B,4,92,92,92,151
7,6,3,Harvesting tanks B,Harvesting tanks B,5,92,92,92,160
8,0,2,Fermenter_4,Fermenter_4,0,3,3,3,170
9,2,9,Harvesting tanks A,Harvesting tanks A,1,58,58,58,170
10,4,2,Harvesting tanks B,Harvesting tanks B,2,75,75,75,178
11,3,2,Filters A,Filters A,2,151,151,151,178
12,0,9,Fermenter_1,Fermenter_1,0,0,0,0,181
13,2,0,Harvesting tanks B,Harvesting tanks B,5,117,160,160,181
14,4,9,Harvesting tanks B,Harvesting tanks B,0,58,58,58,194
15,3,9,Filters A,Filters A,0,176,176,176,194
16,6,9,Harvesting tanks B,Harvesting tanks B,1,157,157,157,198
17,5,9,Filters A,Filters A,1,180,180,180,198
18,2,10,Harvesting tanks B,Harvesting tanks B,4,100,151,151,201
19,7,9,Buffer tanks,Buffer tanks,0,176,176,176,210
20,8,9,Microfilter,Microfilter,0,177,177,177,210
21,5,2,Buffer tanks,Buffer tanks,2,151,151,151,213
22,6,2,Microfilter,Microfilter,2,152,152,152,213
23,0,16,Fermenter_3,Fermenter_3,0,9,112,112,214
24,9,9,Buffer tanks,Buffer tanks,1,180,180,180,214
25,10,9,Microfilter,Microfilter,1,181,181,181,214
26,1,3,Filters A,Filters A,0,123,194,194,222
27,7,2,Buffer tanks,Buffer tanks,3,161,161,161,223
28,8,2,Microfilter,Microfilter,3,162,162,162,223
29,0,14,Fermenter_2,Fermenter_2,0,18,127,127,229
30,5,3,Filters A,Filters A,1,123,198,198,235
31,5,0,Stabilization tanks,Stabilization tanks,4,155,155,155,244
32,12,2,Harvesting tanks B,Harvesting tanks B,3,140,140,140,245
33,1,6,Harvesting tanks A,Harvesting tanks A,2,181,181,181,247
34,1,0,Filters A,Filters A,1,126,235,235,247
35,7,3,Microfilter,Microfilter,1,124,214,214,250
36,3,3,Buffer tanks,Buffer tanks,1,123,214,214,251
37,8,3,Microfilter,Microfilter,3,124,223,223,259
38,13,3,Stabilization tanks,Stabilization tanks,2,135,135,135,260
39,9,2,Buffer tanks,Buffer tanks,0,177,210,210,260
40,4,3,Buffer tanks,Buffer tanks,3,123,223,223,260
41,11,2,Filters A,Filters A,2,161,178,178,262
42,4,16,Harvesting tanks B,Harvesting tanks B,2,183,183,183,262
43,1,10,Filters A,Filters A,0,109,222,222,263
44,5,10,Stabilization tanks,Stabilization tanks,3,174,174,174,267
45,9,16,Harvesting tanks B,Harvesting tanks B,5,183,183,183,270
46,10,2,Microfilter,Microfilter,0,167,210,210,270
47,0,6,Fermenter_1,Fermenter_1,0,12,181,181,272
48,14,2,Microfilter,Microfilter,2,212,213,213,272
49,3,16,Filters A,Filters A,1,229,247,247,280
50,10,3,Microfilter,Microfilter,1,135,250,250,284
51,9,3,Buffer tanks,Buffer tanks,1,135,251,251,285
52,1,7,Harvesting tanks A,Harvesting tanks A,0,214,214,214,295
53,12,3,Microfilter,Microfilter,3,135,259,259,295
54,11,3,Buffer tanks,Buffer tanks,0,135,260,260,296
55,4,0,Microfilter,Microfilter,2,126,272,272,301
56,8,16,Filters A,Filters A,2,229,262,262,303
57,3,6,Harvesting tanks B,Harvesting tanks B,4,247,247,247,306
58,11,9,Stabilization tanks,Stabilization tanks,0,210,210,210,307
59,2,16,Microfilter,Microfilter,1,231,284,284,311
60,0,7,Fermenter_3,Fermenter_3,0,27,214,214,312
61,3,0,Buffer tanks,Buffer tanks,1,126,285,285,314
