,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,12,Harvesting tanks A,Harvesting tanks A,1,18,18,18,84
1,0,46,Fermenter_5,Fermenter_5,0,6,6,6,102
2,2,46,Harvesting tanks B,Harvesting tanks B,2,87,87,87,108
3,1,46,Filters A,Filters A,2,96,96,96,108
4,0,12,Fermenter_1,Fermenter_1,0,18,18,18,109
5,0,118,Fermenter_2,Fermenter_2,0,0,0,0,112
6,1,99,Harvesting tanks A,Harvesting tanks A,0,93,93,93,117
7,3,46,Buffer tanks,Buffer tanks,3,96,96,96,125
8,4,46,Microfilter,Microfilter,3,96,96,96,125
9,2,118,Harvesting tanks B,Harvesting tanks B,0,85,85,85,135
10,1,118,Filters A,Filters A,0,94,94,94,135
11,3,12,Harvesting tanks B,Harvesting tanks B,5,84,84,84,143
12,2,12,Filters A,Filters A,2,113,113,113,143
13,3,118,Buffer tanks,Buffer tanks,0,94,94,94,159
14,4,118,Microfilter,Microfilter,0,94,94,94,159
15,2,99,Buffer tanks,Buffer tanks,1,117,117,117,161
16,3,99,Microfilter,Microfilter,1,117,117,117,161
17,0,99,Fermenter_3,Fermenter_3,0,3,3,3,162
18,5,99,Harvesting tanks B,Harvesting tanks B,1,93,93,93,163
19,4,99,Filters A,Filters A,1,117,117,117,163
20,0,104,Fermenter_4,Fermenter_4,0,9,9,9,171
21,6,99,Buffer tanks,Buffer tanks,2,147,147,147,186
22,7,99,Microfilter,Microfilter,2,147,147,147,186
23,0,34,Fermenter_5,Fermenter_5,0,102,102,102,198
24,1,104,Harvesting tanks B,Harvesting tanks B,3,148,148,148,198
25,2,34,Harvesting tanks B,Harvesting tanks B,2,183,183,183,204
26,1,34,Filters A,Filters A,0,192,192,192,204
27,5,46,Stabilization tanks,Stabilization tanks,2,125,125,125,214
28,5,12,Microfilter,Microfilter,1,161,161,161,214
29,4,12,Buffer tanks,Buffer tanks,1,161,161,161,216
30,2,104,Buffer tanks,Buffer tanks,3,163,163,163,221
31,3,104,Microfilter,Microfilter,3,163,163,163,221
32,3,34,Buffer tanks,Buffer tanks,2,192,192,192,221
33,4,34,Microfilter,Microfilter,2,192,192,192,221
34,0,8,Fermenter_2,Fermenter_2,0,112,112,112,224
35,5,104,Harvesting tanks B,Harvesting tanks B,4,148,148,148,232
36,4,104,Filters B,Filters B,0,163,163,163,232
37,2,8,Harvesting tanks B,Harvesting tanks B,5,197,197,197,247
38,1,8,Filters A,Filters A,1,206,206,206,247
39,5,118,Stabilization tanks,Stabilization tanks,0,159,159,159,252
40,0,32,Fermenter_1,Fermenter_1,0,109,109,109,253
41,6,104,Buffer tanks,Buffer tanks,0,198,198,198,255
42,7,104,Microfilter,Microfilter,0,198,198,198,255
43,6,12,Stabilization tanks,Stabilization tanks,4,168,168,168,257
44,0,111,Fermenter_3,Fermenter_3,0,162,162,162,268
45,8,99,Stabilization tanks,Stabilization tanks,1,138,138,138,275
46,3,8,Buffer tanks,Buffer tanks,2,221,221,221,286
47,4,8,Microfilter,Microfilter,2,221,221,221,286
48,2,32,Harvesting tanks B,Harvesting tanks B,0,225,225,225,286
49,1,32,Filters A,Filters A,2,256,256,256,286
50,0,116,Fermenter_5,Fermenter_5,0,198,198,198,294
51,2,116,Harvesting tanks B,Harvesting tanks B,5,279,279,279,300
52,3,32,Buffer tanks,Buffer tanks,1,256,256,256,301
53,4,32,Microfilter,Microfilter,1,258,258,258,301
54,1,64,Harvesting tanks A,Harvesting tanks A,2,243,243,243,303
55,2,111,Harvesting tanks B,Harvesting tanks B,1,248,248,248,307
56,1,111,Filters A,Filters A,0,279,279,279,307
57,5,34,Stabilization tanks,Stabilization tanks,5,221,221,221,310
58,5,32,Buffer tanks,Buffer tanks,3,272,272,272,315
59,6,32,Microfilter,Microfilter,3,272,272,272,315
60,6,111,Harvesting tanks B,Harvesting tanks B,3,248,248,248,316
61,3,111,Buffer tanks,Buffer tanks,0,279,279,279,316
62,5,111,Filters A,Filters A,1,279,279,279,316
63,7,111,Microfilter,Microfilter,0,280,280,280,316
64,1,38,Harvesting tanks A,Harvesting tanks A,3,265,265,265,319
65,8,111,Microfilter,Microfilter,2,286,286,286,322
66,4,111,Buffer tanks,Buffer tanks,2,286,286,286,323
67,1,116,Filters A,Filters A,1,316,316,316,328
68,0,64,Fermenter_4,Fermenter_4,0,171,171,171,329
69,9,111,Buffer tanks,Buffer tanks,1,301,301,301,335
70,10,111,Microfilter,Microfilter,1,301,301,301,335
71,3,64,Harvesting tanks B,Harvesting tanks B,2,243,243,243,342
72,2,64,Filters A,Filters A,2,321,321,321,342
73,0,13,Fermenter_1,Fermenter_1,0,253,253,253,346
74,8,104,Stabilization tanks,Stabilization tanks,3,221,221,221,348
75,0,38,Fermenter_2,Fermenter_2,0,224,224,224,349
76,11,111,Buffer tanks,Buffer tanks,3,315,315,315,351
77,12,111,Microfilter,Microfilter,3,315,315,315,351
78,4,64,Buffer tanks,Buffer tanks,0,321,321,321,353
79,2,38,Buffer tanks,Buffer tanks,0,353,353,353,354
80,6,64,Microfilter,Microfilter,0,323,323,323,361
81,5,64,Buffer tanks,Buffer tanks,2,339,339,339,361
82,5,8,Stabilization tanks,Stabilization tanks,7,271,271,271,364
83,4,116,Microfilter,Microfilter,1,335,335,335,364
84,5,38,Filters B,Filters B,0,319,319,319,371
85,8,64,Harvesting tanks B,Harvesting tanks B,4,306,306,306,374
86,7,64,Filters A,Filters A,0,339,339,339,374
87,4,38,Microfilter,Microfilter,3,351,351,351,379
88,3,116,Buffer tanks,Buffer tanks,3,351,351,351,380
89,3,38,Buffer tanks,Buffer tanks,0,354,354,354,381
90,9,64,Buffer tanks,Buffer tanks,1,347,347,347,386
91,10,64,Microfilter,Microfilter,2,353,353,353,386
92,0,117,Fermenter_5,Fermenter_5,0,294,294,294,390
93,6,38,Harvesting tanks B,Harvesting tanks B,0,286,286,286,392
94,2,117,Harvesting tanks B,Harvesting tanks B,3,375,375,375,396
95,1,117,Filters A,Filters A,2,384,384,384,396
96,7,32,Stabilization tanks,Stabilization tanks,6,301,301,301,404
97,2,13,Harvesting tanks B,Harvesting tanks B,5,321,321,321,404
98,1,13,Filters A,Filters A,1,367,367,367,404
99,5,116,Stabilization tanks,Stabilization tanks,10,317,317,317,406
100,0,10,Fermenter_2,Fermenter_2,0,349,349,349,415
101,13,111,Stabilization tanks,Stabilization tanks,8,291,291,291,416
102,7,38,Buffer tanks,Buffer tanks,2,361,361,361,423
103,8,38,Microfilter,Microfilter,0,361,361,361,423
104,10,38,Microfilter,Microfilter,1,364,364,364,426
105,0,87,Fermenter_3,Fermenter_3,0,268,268,268,433
106,2,10,Harvesting tanks B,Harvesting tanks B,3,403,403,403,434
107,0,81,Fermenter_1,Fermenter_1,0,346,346,346,439
108,9,38,Buffer tanks,Buffer tanks,3,380,380,380,442
109,0,41,Fermenter_4,Fermenter_4,0,329,329,329,448
110,4,13,Microfilter,Microfilter,3,379,379,379,448
111,3,13,Buffer tanks,Buffer tanks,0,381,381,381,452
112,3,117,Buffer tanks,Buffer tanks,2,423,423,423,452
113,4,117,Microfilter,Microfilter,0,423,423,423,452
