,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,16,Harvesting tanks A,Harvesting tanks A,0,41,41,41,61
1,2,16,Harvesting tanks A,Harvesting tanks A,1,41,41,41,95
2,1,9,Harvesting tanks A,Harvesting tanks A,0,54,61,61,101
3,1,0,Harvesting tanks A,Harvesting tanks A,2,75,75,75,105
4,0,4,Fermenter_1,Fermenter_1,0,12,12,12,124
5,2,4,Harvesting tanks B,Harvesting tanks B,4,99,99,99,124
6,0,16,Fermenter_3,Fermenter_3,0,0,0,0,135
7,2,0,Harvesting tanks A,Harvesting tanks A,3,75,75,75,145
8,0,9,Fermenter_2,Fermenter_2,0,27,27,27,149
9,4,16,Microfilter,Microfilter,0,103,103,103,159
10,3,16,Buffer tanks,Buffer tanks,0,111,111,111,159
11,2,9,Harvesting tanks A,Harvesting tanks A,1,54,95,95,163
12,4,9,Harvesting tanks B,Harvesting tanks B,5,54,54,54,167
13,2,3,Harvesting tanks B,Harvesting tanks B,3,141,141,141,167
14,3,9,Filters A,Filters A,2,144,144,144,167
15,5,16,Buffer tanks,Buffer tanks,1,95,95,95,169
16,6,16,Microfilter,Microfilter,1,111,111,111,169
17,0,0,Fermenter_4,Fermenter_4,0,3,3,3,170
18,0,3,Fermenter_5,Fermenter_5,0,9,9,9,171
19,8,16,Harvesting tanks B,Harvesting tanks B,0,41,41,41,172
20,7,16,Filters B,Filters B,0,95,95,95,172
21,6,9,Harvesting tanks B,Harvesting tanks B,4,123,124,124,174
22,9,16,Buffer tanks,Buffer tanks,2,119,119,119,177
23,10,16,Microfilter,Microfilter,2,119,119,119,177
24,4,0,Harvesting tanks B,Harvesting tanks B,1,75,75,75,178
25,3,0,Filters A,Filters A,0,151,151,151,178
26,1,3,Filters B,Filters B,0,156,172,172,183
27,5,9,Filters A,Filters A,2,156,167,167,184
28,12,16,Microfilter,Microfilter,3,95,95,95,190
29,11,16,Buffer tanks,Buffer tanks,3,103,103,103,190
30,1,4,Filters B,Filters B,0,109,183,183,198
31,6,0,Microfilter,Microfilter,0,152,159,159,220
32,5,0,Buffer tanks,Buffer tanks,0,151,159,159,221
33,9,4,Stabilization tanks,Stabilization tanks,5,128,128,128,225
