,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,10,Harvesting tanks A,Harvesting tanks A,1,33,33,33,73
1,2,10,Harvesting tanks A,Harvesting tanks A,2,33,33,33,101
2,1,7,Harvesting tanks B,Harvesting tanks B,5,63,63,63,121
3,2,7,Harvesting tanks A,Harvesting tanks A,3,63,63,63,124
4,0,10,Fermenter_1,Fermenter_1,0,6,6,6,129
5,0,7,Fermenter_3,Fermenter_3,0,9,9,9,134
6,1,2,Harvesting tanks A,Harvesting tanks A,0,75,75,75,135
7,4,10,Harvesting tanks B,Harvesting tanks B,3,33,33,33,146
8,6,10,Harvesting tanks B,Harvesting tanks B,4,114,114,114,154
9,4,7,Harvesting tanks B,Harvesting tanks B,5,116,121,121,160
10,0,2,Fermenter_4,Fermenter_4,0,3,3,3,161
11,0,11,Fermenter_2,Fermenter_2,0,0,0,0,171
12,3,2,Harvesting tanks B,Harvesting tanks B,1,75,75,75,174
13,2,2,Filters A,Filters A,1,153,153,153,174
14,1,22,Filters B,Filters B,0,168,168,168,179
15,0,22,Fermenter_5,Fermenter_5,0,21,21,21,183
16,4,2,Buffer tanks,Buffer tanks,2,153,153,153,185
17,2,22,Harvesting tanks B,Harvesting tanks B,5,153,160,160,186
18,6,2,Microfilter,Microfilter,2,155,155,155,193
19,5,2,Buffer tanks,Buffer tanks,3,171,171,171,193
20,3,10,Filters A,Filters A,1,123,174,174,197
21,9,7,Harvesting tanks B,Harvesting tanks B,3,116,146,146,200
22,8,2,Harvesting tanks B,Harvesting tanks B,2,138,138,138,206
23,7,2,Filters A,Filters A,2,171,171,171,206
24,2,11,Harvesting tanks B,Harvesting tanks B,0,147,147,147,208
25,1,11,Filters A,Filters A,0,172,172,172,208
26,5,10,Filters A,Filters A,1,136,197,197,215
27,3,11,Buffer tanks,Buffer tanks,0,172,172,172,216
28,4,11,Microfilter,Microfilter,0,172,172,172,216
29,10,2,Microfilter,Microfilter,3,185,185,185,218
30,9,2,Buffer tanks,Buffer tanks,2,179,185,185,224
31,3,7,Filters A,Filters A,2,137,206,206,224
32,8,10,Microfilter,Microfilter,2,125,193,193,227
33,7,10,Buffer tanks,Buffer tanks,3,123,193,193,229
34,5,11,Buffer tanks,Buffer tanks,1,190,190,190,234
35,6,11,Microfilter,Microfilter,1,190,190,190,234
36,0,21,Fermenter_3,Fermenter_3,0,15,134,134,236
37,0,33,Fermenter_1,Fermenter_1,0,42,129,129,241
38,8,7,Filters A,Filters A,0,137,208,208,241
39,9,10,Buffer tanks,Buffer tanks,0,137,216,216,241
40,10,10,Buffer tanks,Buffer tanks,2,151,224,224,243
41,11,10,Microfilter,Microfilter,0,137,216,216,249
42,13,10,Microfilter,Microfilter,3,138,218,218,253
43,14,10,Stabilization tanks,Stabilization tanks,2,159,159,159,262
44,2,33,Harvesting tanks B,Harvesting tanks B,1,223,223,223,265
45,1,33,Filters A,Filters A,2,242,242,242,265
46,1,3,Harvesting tanks A,Harvesting tanks A,1,212,212,212,266
47,12,10,Buffer tanks,Buffer tanks,3,136,229,229,266
48,7,7,Buffer tanks,Buffer tanks,0,137,241,241,269
49,12,7,Harvesting tanks B,Harvesting tanks B,4,63,154,154,273
50,4,33,Microfilter,Microfilter,3,243,253,253,278
51,0,17,Fermenter_5,Fermenter_5,0,33,183,183,279
52,15,7,Stabilization tanks,Stabilization tanks,3,132,132,132,280
53,0,30,Fermenter_4,Fermenter_4,0,36,161,161,280
54,6,7,Microfilter,Microfilter,2,102,227,227,281
55,14,7,Microfilter,Microfilter,1,138,234,234,283
56,4,21,Harvesting tanks B,Harvesting tanks B,5,205,205,205,284
57,3,21,Filters A,Filters A,0,251,251,251,284
58,10,7,Buffer tanks,Buffer tanks,2,137,243,243,285
59,5,7,Buffer tanks,Buffer tanks,1,101,234,234,289
60,4,22,Microfilter,Microfilter,0,168,249,249,291
61,9,21,Harvesting tanks B,Harvesting tanks B,3,205,205,205,292
62,2,17,Harvesting tanks B,Harvesting tanks B,4,264,273,273,294
63,0,3,Fermenter_2,Fermenter_2,0,12,171,171,296
64,11,7,Filters A,Filters A,1,101,215,215,296
65,1,19,Harvesting tanks A,Harvesting tanks A,2,277,277,277,297
66,5,22,Stabilization tanks,Stabilization tanks,4,210,210,210,299
67,6,33,Microfilter,Microfilter,3,254,278,278,302
68,8,21,Filters A,Filters A,2,251,265,265,306
69,13,7,Buffer tanks,Buffer tanks,3,147,266,266,306
70,11,2,Stabilization tanks,Stabilization tanks,1,185,185,185,307
71,1,4,Harvesting tanks A,Harvesting tanks A,0,268,268,268,308
72,2,21,Microfilter,Microfilter,2,253,281,281,308
73,6,21,Microfilter,Microfilter,1,265,283,283,308
74,3,22,Buffer tanks,Buffer tanks,0,168,269,269,311
75,3,33,Buffer tanks,Buffer tanks,2,242,285,285,311
76,5,33,Buffer tanks,Buffer tanks,1,254,289,289,313
77,5,3,Filters B,Filters B,0,266,266,266,318
78,10,21,Microfilter,Microfilter,0,265,291,291,318
79,1,17,Filters A,Filters A,2,273,306,306,318
80,3,30,Harvesting tanks B,Harvesting tanks B,2,261,261,261,321
81,4,30,Harvesting tanks B,Harvesting tanks B,0,261,261,261,321
82,1,30,Filters A,Filters A,0,295,295,295,321
83,2,30,Filters A,Filters A,1,295,296,296,322
84,7,11,Stabilization tanks,Stabilization tanks,0,216,216,216,323
85,2,19,Harvesting tanks A,Harvesting tanks A,3,277,277,277,331
86,1,21,Buffer tanks,Buffer tanks,3,251,306,306,335
87,2,4,Harvesting tanks A,Harvesting tanks A,1,268,268,268,336
88,5,21,Buffer tanks,Buffer tanks,0,265,311,311,336
89,7,21,Buffer tanks,Buffer tanks,2,265,311,311,338
90,2,3,Buffer tanks,Buffer tanks,2,284,338,338,339
91,4,3,Microfilter,Microfilter,0,284,318,318,346
92,1,5,Harvesting tanks A,Harvesting tanks A,2,332,332,332,349
93,12,21,Microfilter,Microfilter,3,253,302,302,356
94,7,30,Microfilter,Microfilter,2,295,308,308,362
95,8,30,Microfilter,Microfilter,1,295,308,308,362
96,0,4,Fermenter_1,Fermenter_1,0,51,241,241,364
97,3,3,Buffer tanks,Buffer tanks,2,285,339,339,366
98,11,21,Buffer tanks,Buffer tanks,1,251,313,313,369
99,0,19,Fermenter_3,Fermenter_3,0,27,236,236,371
100,6,3,Harvesting tanks B,Harvesting tanks B,1,212,265,265,371
101,7,33,Stabilization tanks,Stabilization tanks,5,268,268,268,371
102,3,4,Filters A,Filters A,2,358,358,358,381
103,5,30,Buffer tanks,Buffer tanks,3,295,335,335,389
104,6,4,Harvesting tanks B,Harvesting tanks B,4,349,349,349,389
105,5,4,Filters A,Filters A,0,371,371,371,389
106,6,30,Buffer tanks,Buffer tanks,0,295,336,336,390
107,5,17,Stabilization tanks,Stabilization tanks,2,302,302,302,391
108,4,17,Microfilter,Microfilter,2,273,362,362,391
109,2,5,Harvesting tanks A,Harvesting tanks A,0,332,332,332,393
110,13,21,Stabilization tanks,Stabilization tanks,6,265,265,265,400
111,4,4,Harvesting tanks B,Harvesting tanks B,3,268,292,292,405
112,4,5,Harvesting tanks B,Harvesting tanks B,0,332,332,332,405
113,3,5,Filters A,Filters A,1,366,366,366,405
114,0,5,Fermenter_4,Fermenter_4,0,39,280,280,408
115,7,19,Filters B,Filters B,0,331,331,331,408
116,8,3,Microfilter,Microfilter,0,266,346,346,408
117,8,19,Harvesting tanks B,Harvesting tanks B,5,277,284,284,415
118,10,3,Microfilter,Microfilter,3,275,356,356,418
119,4,19,Microfilter,Microfilter,1,339,362,362,418
120,3,17,Buffer tanks,Buffer tanks,3,273,389,389,418
121,11,3,Stabilization tanks,Stabilization tanks,9,285,285,285,421
122,7,5,Filters A,Filters A,2,401,401,401,425
123,7,3,Buffer tanks,Buffer tanks,2,266,366,366,428
124,12,3,Stabilization tanks,Stabilization tanks,10,337,337,337,430
125,9,3,Buffer tanks,Buffer tanks,1,275,369,369,431
126,2,13,Harvesting tanks B,Harvesting tanks B,2,411,411,411,437
127,1,13,Filters B,Filters B,0,426,426,426,437
128,3,19,Buffer tanks,Buffer tanks,0,347,390,390,438
129,0,13,Fermenter_5,Fermenter_5,0,78,279,279,441
130,9,30,Stabilization tanks,Stabilization tanks,7,349,349,349,442
131,10,30,Stabilization tanks,Stabilization tanks,8,349,349,349,442
132,6,19,Microfilter,Microfilter,2,347,391,391,449
133,1,35,Harvesting tanks A,Harvesting tanks A,3,426,426,426,451
134,8,4,Microfilter,Microfilter,1,360,418,418,452
135,8,5,Harvesting tanks B,Harvesting tanks B,1,332,371,371,464
136,10,19,Microfilter,Microfilter,0,355,408,408,466
137,0,29,Fermenter_2,Fermenter_2,0,18,296,296,467
138,7,4,Buffer tanks,Buffer tanks,0,358,438,438,474
139,11,4,Microfilter,Microfilter,2,372,449,449,482
140,9,19,Buffer tanks,Buffer tanks,2,355,428,428,486
141,13,4,Microfilter,Microfilter,1,373,452,452,487
142,0,28,Fermenter_3,Fermenter_3,0,45,371,371,490
143,5,19,Buffer tanks,Buffer tanks,3,331,418,418,492
144,14,4,Stabilization tanks,Stabilization tanks,0,394,394,394,497
145,9,4,Buffer tanks,Buffer tanks,0,372,474,474,499
146,2,29,Harvesting tanks B,Harvesting tanks B,4,443,443,443,504
147,1,29,Filters A,Filters A,0,468,468,468,504
148,10,4,Buffer tanks,Buffer tanks,2,386,486,486,505
149,13,19,Stabilization tanks,Stabilization tanks,3,355,355,355,506
150,14,19,Stabilization tanks,Stabilization tanks,4,390,390,390,506
151,4,13,Microfilter,Microfilter,0,426,466,466,508
152,5,5,Buffer tanks,Buffer tanks,2,403,505,505,510
153,12,19,Microfilter,Microfilter,3,331,418,418,513
154,6,5,Microfilter,Microfilter,2,379,482,482,516
155,11,19,Buffer tanks,Buffer tanks,1,339,431,431,518
156,15,19,Stabilization tanks,Stabilization tanks,1,426,426,426,519
157,2,35,Harvesting tanks A,Harvesting tanks A,1,426,426,426,521
158,0,39,Fermenter_2,Fermenter_2,0,24,467,467,528
159,13,5,Stabilization tanks,Stabilization tanks,2,387,391,391,529
160,12,4,Buffer tanks,Buffer tanks,3,371,492,492,529
161,3,28,Harvesting tanks B,Harvesting tanks B,5,471,471,471,531
162,4,28,Harvesting tanks B,Harvesting tanks B,2,471,471,471,531
163,1,28,Filters A,Filters A,0,505,505,505,531
164,0,35,Fermenter_1,Fermenter_1,0,57,364,364,533
165,4,35,Harvesting tanks B,Harvesting tanks B,3,426,426,426,536
166,3,35,Filters A,Filters A,1,521,521,521,536
167,6,35,Harvesting tanks B,Harvesting tanks B,0,511,511,511,538
168,5,35,Filters A,Filters A,2,527,527,527,538
169,1,24,Harvesting tanks A,Harvesting tanks A,2,480,480,480,540
170,3,13,Buffer tanks,Buffer tanks,0,426,499,499,541
171,12,5,Microfilter,Microfilter,0,403,508,508,541
172,10,5,Microfilter,Microfilter,1,366,487,487,547
173,5,13,Stabilization tanks,Stabilization tanks,5,468,468,468,557
174,9,5,Buffer tanks,Buffer tanks,2,379,510,510,557
175,4,29,Microfilter,Microfilter,3,468,513,513,557
176,2,28,Filters A,Filters A,0,505,531,531,557
177,6,29,Microfilter,Microfilter,2,486,516,516,560
178,0,24,Fermenter_4,Fermenter_4,0,63,408,408,566
179,8,35,Microfilter,Microfilter,0,521,541,541,566
180,11,35,Microfilter,Microfilter,1,527,547,547,572
181,3,29,Buffer tanks,Buffer tanks,3,468,529,529,573
182,1,39,Filters A,Filters A,0,549,557,557,574
183,3,24,Harvesting tanks B,Harvesting tanks B,1,480,480,480,579
184,2,24,Filters A,Filters A,1,558,558,558,579
185,2,39,Harvesting tanks B,Harvesting tanks B,5,515,531,531,582
186,7,35,Buffer tanks,Buffer tanks,2,521,557,557,582
187,5,29,Buffer tanks,Buffer tanks,0,486,541,541,585
188,11,5,Buffer tanks,Buffer tanks,1,366,518,518,588
189,9,35,Buffer tanks,Buffer tanks,3,527,573,573,595
190,1,25,Harvesting tanks A,Harvesting tanks A,1,560,560,560,600
191,10,35,Buffer tanks,Buffer tanks,2,534,582,582,600
192,6,24,Microfilter,Microfilter,0,560,566,566,604
193,1,26,Harvesting tanks A,Harvesting tanks A,0,580,580,580,604
194,8,24,Harvesting tanks B,Harvesting tanks B,4,543,543,543,611
195,7,28,Microfilter,Microfilter,3,505,557,557,611
196,7,24,Filters A,Filters A,2,576,576,576,611
197,8,28,Microfilter,Microfilter,2,505,560,560,614
198,7,29,Stabilization tanks,Stabilization tanks,6,512,512,512,619
199,5,24,Buffer tanks,Buffer tanks,2,576,600,600,622
200,1,32,Harvesting tanks A,Harvesting tanks A,3,569,569,569,623
201,10,24,Microfilter,Microfilter,1,590,590,590,623
202,4,39,Microfilter,Microfilter,0,551,604,604,624
203,4,24,Buffer tanks,Buffer tanks,3,558,595,595,627
204,2,25,Harvesting tanks A,Harvesting tanks A,2,560,560,560,628
205,6,39,Microfilter,Microfilter,3,559,611,611,630
206,5,28,Buffer tanks,Buffer tanks,0,505,585,585,639
207,12,35,Stabilization tanks,Stabilization tanks,9,546,546,546,641
208,6,28,Buffer tanks,Buffer tanks,1,505,588,588,642
209,9,28,Stabilization tanks,Stabilization tanks,10,559,559,559,648
210,0,26,Fermenter_3,Fermenter_3,0,48,490,490,649
211,3,39,Buffer tanks,Buffer tanks,3,549,627,627,649
212,5,26,Harvesting tanks B,Harvesting tanks B,2,580,580,580,650
213,4,26,Filters A,Filters A,0,604,604,604,650
214,0,32,Fermenter_2,Fermenter_2,0,30,528,528,653
215,0,25,Fermenter_1,Fermenter_1,0,72,533,533,656
216,3,26,Microfilter,Microfilter,2,604,614,614,658
217,5,39,Buffer tanks,Buffer tanks,0,559,639,639,658
218,2,32,Buffer tanks,Buffer tanks,0,641,658,658,659
219,9,24,Buffer tanks,Buffer tanks,2,584,622,622,661
220,7,39,Stabilization tanks,Stabilization tanks,8,571,571,571,667
221,1,15,Harvesting tanks A,Harvesting tanks A,1,638,638,638,668
222,4,32,Microfilter,Microfilter,0,641,641,641,669
223,4,25,Harvesting tanks B,Harvesting tanks B,0,560,560,560,673
224,7,26,Microfilter,Microfilter,1,634,634,634,673
225,3,25,Filters A,Filters A,1,650,650,650,673
226,6,32,Harvesting tanks B,Harvesting tanks B,3,569,569,569,675
227,5,32,Filters B,Filters B,0,623,623,623,675
228,6,25,Harvesting tanks B,Harvesting tanks B,1,641,641,641,681
229,5,25,Filters A,Filters A,2,663,663,663,681
230,2,26,Buffer tanks,Buffer tanks,1,604,642,642,686
231,3,32,Buffer tanks,Buffer tanks,0,642,659,659,686
232,6,26,Buffer tanks,Buffer tanks,3,634,649,649,688
233,8,32,Microfilter,Microfilter,3,623,630,630,692
234,8,25,Microfilter,Microfilter,0,652,669,669,703
235,11,25,Microfilter,Microfilter,1,664,673,673,706
236,2,15,Harvesting tanks A,Harvesting tanks A,0,638,638,638,708
237,11,24,Stabilization tanks,Stabilization tanks,7,590,590,590,712
238,9,25,Buffer tanks,Buffer tanks,3,664,688,688,713
239,10,32,Microfilter,Microfilter,2,632,658,658,720
240,7,25,Buffer tanks,Buffer tanks,0,650,686,686,722
241,7,32,Buffer tanks,Buffer tanks,2,623,661,661,723
242,13,25,Microfilter,Microfilter,3,665,692,692,727
243,1,18,Harvesting tanks A,Harvesting tanks A,3,649,649,649,730
244,10,25,Buffer tanks,Buffer tanks,3,678,713,713,732
245,0,15,Fermenter_4,Fermenter_4,0,99,566,566,733
246,4,15,Harvesting tanks B,Harvesting tanks B,5,638,638,638,741
247,3,15,Filters A,Filters A,0,714,714,714,741
248,1,6,Harvesting tanks A,Harvesting tanks A,1,718,718,718,743
249,0,18,Fermenter_3,Fermenter_3,0,69,649,649,747
250,9,32,Buffer tanks,Buffer tanks,1,632,686,686,748
251,1,14,Harvesting tanks A,Harvesting tanks A,2,694,694,694,748
252,12,25,Buffer tanks,Buffer tanks,0,663,722,722,759
253,8,26,Stabilization tanks,Stabilization tanks,0,625,625,625,762
254,3,18,Harvesting tanks B,Harvesting tanks B,2,730,730,730,767
255,2,18,Filters A,Filters A,2,739,739,739,767
256,6,15,Microfilter,Microfilter,0,715,715,715,776
257,5,18,Harvesting tanks B,Harvesting tanks B,0,730,730,730,776
258,11,32,Stabilization tanks,Stabilization tanks,3,642,642,642,778
259,0,14,Fermenter_2,Fermenter_2,0,54,653,653,778
260,4,18,Filters A,Filters A,0,739,741,741,778
261,5,15,Buffer tanks,Buffer tanks,2,714,723,723,785
262,8,15,Microfilter,Microfilter,1,725,725,725,786
263,12,32,Stabilization tanks,Stabilization tanks,4,694,694,694,787
264,14,25,Stabilization tanks,Stabilization tanks,1,686,686,686,789
265,10,15,Microfilter,Microfilter,2,730,730,730,790
266,7,15,Buffer tanks,Buffer tanks,3,724,732,732,794
267,9,15,Buffer tanks,Buffer tanks,1,740,748,748,798
268,6,14,Harvesting tanks B,Harvesting tanks B,3,694,694,694,800
269,5,14,Filters B,Filters B,0,748,748,748,800
270,12,15,Harvesting tanks B,Harvesting tanks B,4,703,703,703,808
271,11,15,Filters A,Filters A,1,724,724,724,808
272,2,6,Harvesting tanks A,Harvesting tanks A,0,718,718,718,813
273,4,14,Microfilter,Microfilter,2,766,790,790,818
274,8,18,Buffer tanks,Buffer tanks,1,773,798,798,818
275,2,14,Buffer tanks,Buffer tanks,1,766,818,818,819
276,0,6,Fermenter_1,Fermenter_1,0,75,656,656,825
277,4,6,Harvesting tanks B,Harvesting tanks B,1,718,718,718,828
278,3,6,Filters A,Filters A,2,813,813,813,828
279,9,18,Microfilter,Microfilter,0,739,776,776,830
280,6,6,Harvesting tanks B,Harvesting tanks B,5,803,803,803,830
281,5,6,Filters A,Filters A,0,819,819,819,830
282,6,18,Buffer tanks,Buffer tanks,2,739,785,785,833
283,14,15,Microfilter,Microfilter,3,775,775,775,834
284,1,34,Harvesting tanks A,Harvesting tanks A,3,805,805,805,835
285,10,18,Microfilter,Microfilter,1,739,786,786,840
286,1,23,Harvesting tanks A,Harvesting tanks A,0,808,813,813,841
287,3,14,Buffer tanks,Buffer tanks,1,767,819,819,846
288,7,18,Buffer tanks,Buffer tanks,3,739,794,794,848
289,1,1,Harvesting tanks B,Harvesting tanks B,3,801,801,801,859
290,8,6,Microfilter,Microfilter,3,813,834,834,859
291,2,1,Harvesting tanks A,Harvesting tanks A,2,801,801,801,862
292,13,15,Buffer tanks,Buffer tanks,0,730,759,759,863
293,11,6,Microfilter,Microfilter,1,819,840,840,865
294,0,1,Fermenter_3,Fermenter_3,0,81,747,747,872
295,7,6,Buffer tanks,Buffer tanks,3,813,848,848,873
296,2,34,Harvesting tanks A,Harvesting tanks A,1,805,805,805,875
297,8,14,Microfilter,Microfilter,2,748,818,818,880
298,11,18,Stabilization tanks,Stabilization tanks,5,787,787,787,882
299,9,6,Buffer tanks,Buffer tanks,0,819,863,863,885
300,10,6,Buffer tanks,Buffer tanks,3,826,873,873,891
301,10,14,Microfilter,Microfilter,0,757,830,830,892
302,1,9,Harvesting tanks A,Harvesting tanks A,0,852,852,852,892
303,4,1,Harvesting tanks B,Harvesting tanks B,4,854,854,854,893
304,3,1,Filters A,Filters A,0,875,875,875,893
305,7,14,Buffer tanks,Buffer tanks,2,748,833,833,895
306,0,34,Fermenter_4,Fermenter_4,0,102,733,733,900
307,0,23,Fermenter_2,Fermenter_2,0,60,778,778,900
308,11,14,Stabilization tanks,Stabilization tanks,6,767,767,767,903
309,2,23,Harvesting tanks A,Harvesting tanks A,3,808,835,835,907
310,4,34,Harvesting tanks B,Harvesting tanks B,2,805,805,805,908
311,9,14,Buffer tanks,Buffer tanks,1,757,846,846,908
312,9,1,Harvesting tanks B,Harvesting tanks B,1,854,854,854,908
313,3,34,Filters A,Filters A,1,881,881,881,908
314,12,14,Stabilization tanks,Stabilization tanks,9,819,819,819,912
315,8,1,Filters A,Filters A,0,875,893,893,926
316,15,15,Stabilization tanks,Stabilization tanks,2,767,767,767,927
317,2,9,Harvesting tanks A,Harvesting tanks A,2,852,862,862,930
318,4,23,Harvesting tanks B,Harvesting tanks B,3,874,874,874,930
319,12,6,Stabilization tanks,Stabilization tanks,10,838,838,838,933
320,6,34,Microfilter,Microfilter,3,882,882,882,943
321,5,34,Buffer tanks,Buffer tanks,0,881,885,885,947
322,0,9,Fermenter_1,Fermenter_1,0,105,825,825,948
323,12,1,Harvesting tanks B,Harvesting tanks B,5,801,830,830,949
324,3,23,Filters A,Filters A,0,907,926,926,949
325,7,34,Buffer tanks,Buffer tanks,3,891,891,891,953
326,8,34,Microfilter,Microfilter,1,892,892,892,953
327,10,34,Microfilter,Microfilter,2,897,897,897,957
328,9,34,Buffer tanks,Buffer tanks,2,907,907,907,957
329,0,20,Fermenter_2,Fermenter_2,0,66,900,900,961
330,6,9,Harvesting tanks B,Harvesting tanks B,1,933,933,933,973
331,12,34,Harvesting tanks B,Harvesting tanks B,0,870,870,870,975
332,11,34,Filters A,Filters A,2,891,891,891,975
333,7,1,Buffer tanks,Buffer tanks,3,875,953,953,981
334,5,23,Filters A,Filters A,0,902,949,949,983
335,11,1,Filters A,Filters A,1,839,908,908,989
336,6,1,Microfilter,Microfilter,3,840,943,943,997
337,3,9,Filters A,Filters A,2,942,975,975,998
338,10,1,Buffer tanks,Buffer tanks,2,875,957,957,999
339,2,20,Harvesting tanks B,Harvesting tanks B,5,948,949,949,1000
340,14,34,Microfilter,Microfilter,0,942,942,942,1001
341,5,9,Filters A,Filters A,0,955,983,983,1001
342,5,1,Buffer tanks,Buffer tanks,0,839,947,947,1002
343,14,1,Microfilter,Microfilter,1,876,953,953,1002
344,8,23,Microfilter,Microfilter,2,904,957,957,1003
345,2,37,Harvesting tanks A,Harvesting tanks A,1,945,945,945,1006
346,1,20,Filters A,Filters A,1,982,989,989,1006
347,13,34,Buffer tanks,Buffer tanks,1,897,908,908,1012
348,0,37,Fermenter_4,Fermenter_4,0,117,900,900,1017
349,15,1,Stabilization tanks,Stabilization tanks,7,870,870,870,1018
350,6,23,Harvesting tanks B,Harvesting tanks B,4,808,893,893,1021
351,4,9,Harvesting tanks B,Harvesting tanks B,2,852,908,908,1021
352,13,1,Buffer tanks,Buffer tanks,3,885,981,981,1021
353,1,37,Harvesting tanks B,Harvesting tanks B,1,945,973,973,1029
354,8,9,Microfilter,Microfilter,1,944,1002,1002,1036
355,11,9,Microfilter,Microfilter,2,956,1003,1003,1036
356,0,38,Fermenter_3,Fermenter_3,0,84,872,872,1037
357,11,23,Microfilter,Microfilter,3,909,997,997,1043
358,13,23,Microfilter,Microfilter,0,921,1001,1001,1046
359,10,23,Buffer tanks,Buffer tanks,1,921,1012,1012,1046
360,7,23,Buffer tanks,Buffer tanks,2,902,999,999,1047
361,3,37,Filters A,Filters A,2,981,998,998,1050
362,9,23,Buffer tanks,Buffer tanks,0,907,1002,1002,1050
363,14,23,Stabilization tanks,Stabilization tanks,0,950,950,950,1055
364,8,37,Filters A,Filters A,0,1017,1017,1017,1056
365,9,37,Harvesting tanks B,Harvesting tanks B,5,999,1000,1000,1057
366,1,16,Harvesting tanks A,Harvesting tanks A,2,1045,1045,1045,1060
367,12,23,Buffer tanks,Buffer tanks,3,926,1021,1021,1061
368,4,37,Harvesting tanks B,Harvesting tanks B,0,945,975,975,1063
369,4,20,Microfilter,Microfilter,3,984,1043,1043,1063
370,6,20,Microfilter,Microfilter,0,992,1046,1046,1065
371,10,9,Buffer tanks,Buffer tanks,0,970,1050,1050,1069
372,1,36,Harvesting tanks A,Harvesting tanks A,0,1006,1006,1006,1070
373,13,9,Microfilter,Microfilter,1,957,1036,1036,1071
374,9,9,Buffer tanks,Buffer tanks,2,956,1047,1047,1072
375,14,9,Stabilization tanks,Stabilization tanks,3,978,978,978,1081
376,7,9,Buffer tanks,Buffer tanks,1,942,1046,1046,1082
377,15,34,Stabilization tanks,Stabilization tanks,8,934,934,934,1094
378,3,20,Buffer tanks,Buffer tanks,2,982,1072,1072,1094
379,7,37,Microfilter,Microfilter,3,1016,1063,1063,1097
380,12,9,Buffer tanks,Buffer tanks,3,955,1061,1061,1098
381,7,20,Stabilization tanks,Stabilization tanks,1,1004,1004,1004,1100
382,5,20,Buffer tanks,Buffer tanks,1,992,1082,1082,1101
383,2,36,Harvesting tanks A,Harvesting tanks A,3,1006,1006,1006,1118
384,2,38,Harvesting tanks B,Harvesting tanks B,3,1007,1007,1007,1120
385,1,38,Filters B,Filters B,0,1022,1022,1022,1120
386,0,36,Fermenter_1,Fermenter_1,0,108,948,948,1129
387,2,16,Harvesting tanks A,Harvesting tanks A,1,1045,1045,1045,1130
388,6,37,Buffer tanks,Buffer tanks,3,1017,1098,1098,1131
