,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,4,Harvesting tanks A,Harvesting tanks A,0,45,45,45,69
1,0,5,Fermenter_2,Fermenter_2,0,6,6,6,72
2,1,1,Harvesting tanks A,Harvesting tanks A,2,9,9,9,75
3,2,5,Harvesting tanks B,Harvesting tanks B,2,60,60,60,91
4,1,5,Filters A,Filters A,1,70,70,70,91
5,0,1,Fermenter_1,Fermenter_1,0,9,9,9,100
6,2,4,Harvesting tanks A,Harvesting tanks A,1,45,45,45,103
7,3,1,Harvesting tanks B,Harvesting tanks B,3,75,75,75,134
8,2,1,Filters A,Filters A,2,104,104,104,134
9,0,4,Fermenter_3,Fermenter_3,0,3,3,3,153
10,0,0,Fermenter_4,Fermenter_4,0,0,0,0,158
11,3,4,Microfilter,Microfilter,2,134,134,134,171
12,1,0,Buffer tanks,Buffer tanks,0,151,151,151,179
13,2,0,Microfilter,Microfilter,0,151,151,151,179
14,4,0,Harvesting tanks B,Harvesting tanks B,0,136,136,136,181
15,3,0,Filters A,Filters A,0,151,151,151,181
16,0,9,Fermenter_2,Fermenter_2,0,24,72,72,184
17,1,15,Harvesting tanks A,Harvesting tanks A,3,162,162,162,187
18,5,0,Buffer tanks,Buffer tanks,1,166,166,166,194
19,6,0,Microfilter,Microfilter,1,166,166,166,194
20,4,4,Buffer tanks,Buffer tanks,2,124,124,124,195
21,7,5,Stabilization tanks,Stabilization tanks,3,101,101,101,205
22,2,9,Harvesting tanks B,Harvesting tanks B,4,157,157,157,207
23,1,9,Filters A,Filters A,1,166,166,166,207
24,6,4,Microfilter,Microfilter,3,124,124,124,208
25,5,4,Buffer tanks,Buffer tanks,3,134,134,134,208
26,8,4,Harvesting tanks B,Harvesting tanks B,1,45,45,45,212
27,7,4,Filters B,Filters B,0,103,103,103,212
28,4,5,Microfilter,Microfilter,1,70,194,194,225
29,3,5,Buffer tanks,Buffer tanks,2,70,195,195,226
30,1,6,Harvesting tanks A,Harvesting tanks A,2,210,210,210,227
31,5,5,Buffer tanks,Buffer tanks,3,81,208,208,239
32,6,5,Microfilter,Microfilter,3,81,208,208,239
33,6,1,Stabilization tanks,Stabilization tanks,4,159,159,159,248
34,2,15,Harvesting tanks A,Harvesting tanks A,0,162,162,162,257
35,0,2,Fermenter_3,Fermenter_3,0,12,153,153,259
36,0,15,Fermenter_1,Fermenter_1,0,45,100,100,269
37,2,6,Harvesting tanks A,Harvesting tanks A,1,210,210,210,271
38,4,15,Harvesting tanks B,Harvesting tanks B,5,162,162,162,272
39,3,15,Filters A,Filters A,2,257,257,257,272
40,6,15,Harvesting tanks B,Harvesting tanks B,2,247,247,247,274
41,5,15,Filters A,Filters A,0,263,263,263,274
42,5,1,Microfilter,Microfilter,1,106,225,225,278
43,4,1,Buffer tanks,Buffer tanks,2,104,226,226,281
44,13,4,Stabilization tanks,Stabilization tanks,1,134,134,134,283
45,4,6,Harvesting tanks B,Harvesting tanks B,4,210,210,210,283
46,0,6,Fermenter_4,Fermenter_4,0,15,158,158,286
47,7,0,Stabilization tanks,Stabilization tanks,0,179,179,179,287
48,10,4,Microfilter,Microfilter,2,103,171,171,296
49,2,2,Harvesting tanks B,Harvesting tanks B,3,239,239,239,298
50,1,2,Filters A,Filters A,1,270,270,270,298
51,8,15,Microfilter,Microfilter,1,257,278,278,303
52,9,4,Buffer tanks,Buffer tanks,0,103,179,179,304
53,3,9,Buffer tanks,Buffer tanks,3,166,239,239,304
54,4,9,Microfilter,Microfilter,3,166,239,239,304
55,12,4,Microfilter,Microfilter,0,113,179,179,305
56,8,6,Harvesting tanks B,Harvesting tanks B,1,210,212,212,305
57,7,15,Buffer tanks,Buffer tanks,2,257,281,281,306
58,6,2,Harvesting tanks B,Harvesting tanks B,0,239,239,239,307
59,1,12,Harvesting tanks A,Harvesting tanks A,3,279,279,279,308
60,5,2,Filters A,Filters A,2,270,272,272,309
61,3,6,Filters A,Filters A,0,244,274,274,313
62,11,4,Buffer tanks,Buffer tanks,1,113,194,194,320
63,1,16,Harvesting tanks A,Harvesting tanks A,0,300,300,300,320
64,11,15,Microfilter,Microfilter,2,263,296,296,321
65,7,6,Filters A,Filters A,1,279,298,298,322
66,10,15,Buffer tanks,Buffer tanks,3,270,304,304,322
67,5,9,Stabilization tanks,Stabilization tanks,5,231,231,231,324
68,9,15,Buffer tanks,Buffer tanks,0,263,304,304,326
69,14,4,Stabilization tanks,Stabilization tanks,2,195,195,195,332
70,7,2,Microfilter,Microfilter,1,271,303,303,339
71,10,2,Microfilter,Microfilter,0,282,305,305,339
72,8,2,Microfilter,Microfilter,3,271,304,304,340
73,3,2,Buffer tanks,Buffer tanks,2,270,306,306,343
74,5,6,Buffer tanks,Buffer tanks,2,281,343,343,348
75,2,12,Harvesting tanks A,Harvesting tanks A,2,279,279,279,351
76,2,16,Harvesting tanks A,Harvesting tanks A,1,300,300,300,354
77,9,2,Buffer tanks,Buffer tanks,3,282,322,322,356
78,3,12,Harvesting tanks B,Harvesting tanks B,5,279,279,279,357
79,4,2,Buffer tanks,Buffer tanks,1,270,320,320,357
80,12,2,Microfilter,Microfilter,2,282,321,321,357
81,11,2,Buffer tanks,Buffer tanks,0,282,326,326,362
82,6,6,Microfilter,Microfilter,1,257,339,339,373
83,12,6,Microfilter,Microfilter,3,281,340,340,373
