,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,1,Harvesting tanks A,Harvesting tanks A,2,33,33,33,61
1,1,0,Harvesting tanks A,Harvesting tanks A,0,62,62,62,87
2,2,1,Harvesting tanks A,Harvesting tanks A,3,33,33,33,105
3,0,7,Fermenter_5,Fermenter_5,0,21,21,21,117
4,1,3,Harvesting tanks A,Harvesting tanks A,0,81,87,87,117
5,1,2,Harvesting tanks B,Harvesting tanks B,4,60,60,60,118
6,2,2,Harvesting tanks A,Harvesting tanks A,2,60,61,61,122
7,0,1,Fermenter_2,Fermenter_2,0,3,3,3,125
8,0,2,Fermenter_3,Fermenter_3,0,6,6,6,131
9,4,2,Harvesting tanks B,Harvesting tanks B,5,113,113,113,152
10,4,1,Harvesting tanks B,Harvesting tanks B,2,99,99,99,155
11,3,1,Filters A,Filters A,2,132,132,132,155
12,2,0,Harvesting tanks A,Harvesting tanks A,1,62,62,62,157
13,6,1,Harvesting tanks B,Harvesting tanks B,3,33,33,33,161
14,0,0,Fermenter_1,Fermenter_1,0,0,0,0,169
15,4,0,Harvesting tanks B,Harvesting tanks B,0,62,62,62,172
16,9,2,Harvesting tanks B,Harvesting tanks B,4,113,118,118,172
17,3,0,Filters A,Filters A,0,157,157,157,172
18,6,0,Harvesting tanks B,Harvesting tanks B,1,147,147,147,174
19,5,0,Filters A,Filters A,1,163,163,163,174
20,2,3,Harvesting tanks A,Harvesting tanks A,3,81,105,105,175
21,7,1,Buffer tanks,Buffer tanks,3,127,127,127,175
22,8,1,Microfilter,Microfilter,2,129,129,129,175
23,0,3,Fermenter_4,Fermenter_4,0,9,9,9,176
24,11,1,Microfilter,Microfilter,3,134,134,134,180
25,7,0,Buffer tanks,Buffer tanks,0,157,157,157,182
26,8,0,Microfilter,Microfilter,0,157,157,157,182
27,9,0,Buffer tanks,Buffer tanks,1,163,163,163,185
28,11,0,Microfilter,Microfilter,1,163,163,163,188
29,10,0,Buffer tanks,Buffer tanks,2,170,170,170,188
30,5,1,Filters A,Filters A,2,127,155,155,189
31,3,2,Filters A,Filters A,0,134,172,172,190
32,2,7,Harvesting tanks B,Harvesting tanks B,0,102,172,172,193
33,8,2,Filters A,Filters A,1,134,174,174,207
34,0,40,Fermenter_5,Fermenter_5,0,120,120,120,216
35,10,1,Buffer tanks,Buffer tanks,0,146,182,182,216
36,3,3,Filters A,Filters A,0,157,190,190,217
37,13,1,Microfilter,Microfilter,2,146,175,175,220
38,2,40,Harvesting tanks B,Harvesting tanks B,4,201,201,201,222
39,9,1,Buffer tanks,Buffer tanks,3,132,175,175,223
40,12,1,Buffer tanks,Buffer tanks,1,151,185,185,225
41,0,6,Fermenter_2,Fermenter_2,0,18,125,125,227
42,5,7,Stabilization tanks,Stabilization tanks,4,140,140,140,229
43,1,7,Filters A,Filters A,0,111,217,217,229
44,14,2,Microfilter,Microfilter,0,135,182,182,231
45,6,2,Microfilter,Microfilter,3,99,180,180,234
46,1,40,Filters A,Filters A,0,210,229,229,241
47,5,2,Buffer tanks,Buffer tanks,2,98,188,188,243
48,7,2,Buffer tanks,Buffer tanks,0,134,216,216,244
49,1,4,Harvesting tanks A,Harvesting tanks A,0,221,221,221,245
50,6,3,Microfilter,Microfilter,1,158,188,188,249
51,4,3,Harvesting tanks B,Harvesting tanks B,2,81,155,155,258
52,10,2,Buffer tanks,Buffer tanks,3,134,223,223,265
53,13,2,Buffer tanks,Buffer tanks,1,144,225,225,265
54,12,3,Harvesting tanks B,Harvesting tanks B,3,146,161,161,266
55,11,2,Filters A,Filters A,2,98,189,189,270
56,12,2,Harvesting tanks B,Harvesting tanks B,5,60,152,152,271
57,15,2,Stabilization tanks,Stabilization tanks,2,129,129,129,277
58,12,0,Stabilization tanks,Stabilization tanks,0,182,182,182,277
59,4,7,Microfilter,Microfilter,1,111,249,249,278
60,14,1,Stabilization tanks,Stabilization tanks,1,175,175,175,280
61,0,5,Fermenter_1,Fermenter_1,0,15,169,169,281
62,8,3,Microfilter,Microfilter,2,168,220,220,281
63,2,15,Harvesting tanks A,Harvesting tanks A,2,221,221,221,282
64,4,6,Harvesting tanks B,Harvesting tanks B,1,196,196,196,283
65,3,6,Filters A,Filters A,0,242,242,242,283
66,0,4,Fermenter_3,Fermenter_3,0,12,131,131,290
67,11,3,Filters A,Filters A,1,167,207,207,291
68,5,4,Harvesting tanks B,Harvesting tanks B,0,221,221,221,291
69,10,3,Microfilter,Microfilter,0,173,231,231,291
70,0,15,Fermenter_4,Fermenter_4,0,45,176,176,293
71,14,3,Microfilter,Microfilter,3,218,234,234,293
72,5,3,Buffer tanks,Buffer tanks,2,157,243,243,305
73,2,5,Harvesting tanks B,Harvesting tanks B,4,263,263,263,305
74,7,3,Buffer tanks,Buffer tanks,0,167,244,244,306
75,1,5,Filters A,Filters A,0,282,283,283,306
76,4,40,Microfilter,Microfilter,1,210,278,278,307
77,2,6,Microfilter,Microfilter,2,244,281,281,310
78,1,15,Harvesting tanks B,Harvesting tanks B,2,221,258,258,314
79,9,3,Buffer tanks,Buffer tanks,3,183,265,265,315
80,4,4,Filters A,Filters A,2,245,270,270,316
81,6,6,Microfilter,Microfilter,0,257,291,291,319
82,8,6,Microfilter,Microfilter,3,270,293,293,319
83,1,9,Harvesting tanks A,Harvesting tanks A,1,311,311,311,326
84,5,40,Stabilization tanks,Stabilization tanks,5,239,239,239,328
85,9,15,Harvesting tanks B,Harvesting tanks B,5,275,275,275,332
86,3,7,Buffer tanks,Buffer tanks,2,111,305,305,334
87,3,40,Buffer tanks,Buffer tanks,0,210,306,306,335
88,3,15,Filters A,Filters A,1,257,291,291,343
89,6,5,Microfilter,Microfilter,3,294,319,319,343
90,4,5,Microfilter,Microfilter,0,283,319,319,344
91,8,15,Filters A,Filters A,0,293,306,306,345
92,1,6,Buffer tanks,Buffer tanks,3,242,315,315,346
93,1,11,Harvesting tanks A,Harvesting tanks A,0,308,308,308,348
94,7,4,Microfilter,Microfilter,2,275,310,310,349
95,3,4,Microfilter,Microfilter,1,245,307,307,351
96,4,15,Harvesting tanks B,Harvesting tanks B,3,221,266,266,354
97,1,8,Harvesting tanks A,Harvesting tanks A,1,332,332,332,356
98,7,6,Buffer tanks,Buffer tanks,0,270,335,335,361
99,5,6,Buffer tanks,Buffer tanks,2,257,334,334,362
100,13,3,Buffer tanks,Buffer tanks,1,173,265,265,369
101,15,3,Stabilization tanks,Stabilization tanks,3,210,210,210,370
102,2,11,Harvesting tanks A,Harvesting tanks A,2,308,308,308,376
103,7,15,Microfilter,Microfilter,3,292,343,343,377
104,3,5,Buffer tanks,Buffer tanks,2,282,362,362,388
105,9,6,Stabilization tanks,Stabilization tanks,6,273,273,273,389
106,2,4,Buffer tanks,Buffer tanks,3,245,346,346,390
107,5,5,Buffer tanks,Buffer tanks,1,294,369,369,393
108,2,9,Harvesting tanks A,Harvesting tanks A,3,311,311,311,396
109,6,4,Buffer tanks,Buffer tanks,0,275,361,361,400
110,8,4,Stabilization tanks,Stabilization tanks,7,266,266,266,403
111,0,11,Fermenter_1,Fermenter_1,0,33,281,281,404
112,2,8,Harvesting tanks A,Harvesting tanks A,0,332,348,348,406
113,1,27,Harvesting tanks A,Harvesting tanks A,1,368,368,368,409
114,7,5,Stabilization tanks,Stabilization tanks,8,308,308,308,411
115,0,9,Fermenter_2,Fermenter_2,0,27,227,227,414
116,4,11,Harvesting tanks B,Harvesting tanks B,4,308,308,308,421
117,3,11,Filters A,Filters A,0,398,398,398,421
118,6,15,Buffer tanks,Buffer tanks,3,293,390,390,423
119,6,9,Harvesting tanks B,Harvesting tanks B,0,311,311,311,428
120,5,9,Harvesting tanks B,Harvesting tanks B,1,386,386,386,428
121,3,9,Filters A,Filters A,2,409,409,409,428
122,4,9,Filters A,Filters A,1,417,417,417,428
123,6,11,Harvesting tanks B,Harvesting tanks B,2,389,389,389,429
124,8,11,Microfilter,Microfilter,3,400,400,400,434
125,11,15,Microfilter,Microfilter,0,258,344,344,437
126,7,9,Buffer tanks,Buffer tanks,0,409,409,409,437
127,8,9,Microfilter,Microfilter,2,410,410,410,437
128,5,11,Filters A,Filters A,0,411,421,421,439
129,0,8,Fermenter_3,Fermenter_3,0,24,290,290,440
130,12,15,Stabilization tanks,Stabilization tanks,9,290,290,290,444
131,11,9,Microfilter,Microfilter,1,418,418,418,445
132,9,9,Buffer tanks,Buffer tanks,3,417,423,423,446
133,5,15,Buffer tanks,Buffer tanks,2,257,388,388,452
134,10,15,Buffer tanks,Buffer tanks,1,289,393,393,455
135,10,9,Buffer tanks,Buffer tanks,0,426,437,437,456
136,2,27,Harvesting tanks A,Harvesting tanks A,2,368,376,376,457
137,11,11,Microfilter,Microfilter,3,412,434,434,467
138,13,11,Microfilter,Microfilter,0,413,437,437,472
139,0,27,Fermenter_4,Fermenter_4,0,81,293,293,473
140,3,8,Microfilter,Microfilter,2,421,437,437,474
141,10,11,Buffer tanks,Buffer tanks,1,426,455,455,474
142,9,11,Buffer tanks,Buffer tanks,2,412,452,452,477
143,7,11,Buffer tanks,Buffer tanks,3,398,446,446,482
144,4,27,Harvesting tanks B,Harvesting tanks B,3,368,368,368,485
145,3,27,Filters A,Filters A,2,462,462,462,485
146,1,12,Harvesting tanks A,Harvesting tanks A,3,466,466,466,491
