,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,0,Harvesting tanks A,Harvesting tanks A,0,0,0,72,102
1,2,0,Harvesting tanks A,Harvesting tanks A,1,0,0,72,142
2,0,0,Fermenter_4,Fermenter_4,0,0,0,0,167
3,4,0,Harvesting tanks B,Harvesting tanks B,0,0,0,72,175
4,3,0,Filters A,Filters A,0,0,0,148,175
5,5,0,Buffer tanks,Buffer tanks,0,0,0,148,210
6,6,0,Microfilter,Microfilter,0,0,0,149,210
7,7,0,Buffer tanks,Buffer tanks,1,0,0,158,220
8,8,0,Microfilter,Microfilter,1,0,0,159,220
9,10,0,Microfilter,Microfilter,2,0,0,164,224
10,9,0,Buffer tanks,Buffer tanks,2,0,0,174,224
11,12,0,Harvesting tanks B,Harvesting tanks B,1,0,0,137,242
12,11,0,Filters A,Filters A,1,0,0,158,242
13,13,0,Buffer tanks,Buffer tanks,3,0,0,164,268
14,14,0,Microfilter,Microfilter,3,0,0,209,268
15,0,1,Fermenter_2,Fermenter_2,0,3,220,220,286
16,2,1,Harvesting tanks B,Harvesting tanks B,2,3,220,274,305
17,1,1,Filters A,Filters A,2,3,220,284,305
18,3,1,Buffer tanks,Buffer tanks,0,3,220,284,315
19,4,1,Microfilter,Microfilter,0,3,220,284,315
20,5,1,Buffer tanks,Buffer tanks,1,3,220,295,326
21,6,1,Microfilter,Microfilter,1,3,220,295,326
22,15,0,Stabilization tanks,Stabilization tanks,0,0,0,201,361
23,0,2,Fermenter_2,Fermenter_2,0,6,315,315,417
24,7,1,Stabilization tanks,Stabilization tanks,1,3,220,315,419
25,1,2,Buffer tanks,Buffer tanks,2,6,315,432,463
26,2,2,Microfilter,Microfilter,2,6,315,434,463
27,4,2,Harvesting tanks B,Harvesting tanks B,3,6,315,386,473
28,3,2,Filters A,Filters A,0,6,315,432,473
29,5,2,Buffer tanks,Buffer tanks,3,6,315,447,475
30,6,2,Microfilter,Microfilter,3,6,315,447,475
31,7,2,Buffer tanks,Buffer tanks,0,6,315,460,486
