,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,18,Harvesting tanks A,Harvesting tanks A,0,27,27,27,67
1,0,2,Fermenter_2,Fermenter_2,0,6,6,6,88
2,2,18,Harvesting tanks A,Harvesting tanks A,1,27,27,27,95
3,2,2,Harvesting tanks B,Harvesting tanks B,5,65,65,65,97
4,1,12,Harvesting tanks A,Harvesting tanks A,2,78,78,78,119
5,0,18,Fermenter_1,Fermenter_1,0,0,0,0,123
6,4,18,Harvesting tanks B,Harvesting tanks B,0,27,27,27,140
7,3,18,Filters A,Filters A,0,117,117,117,140
8,0,3,Fermenter_3,Fermenter_3,0,24,24,24,143
9,6,18,Harvesting tanks B,Harvesting tanks B,1,108,108,108,148
10,5,18,Filters A,Filters A,1,130,130,130,148
11,7,18,Buffer tanks,Buffer tanks,0,117,117,117,153
12,8,18,Microfilter,Microfilter,0,119,119,119,153
13,9,18,Buffer tanks,Buffer tanks,1,131,131,131,156
14,2,12,Harvesting tanks A,Harvesting tanks A,3,78,78,78,159
15,11,18,Microfilter,Microfilter,1,131,131,131,164
16,10,18,Buffer tanks,Buffer tanks,2,145,145,145,164
17,12,18,Buffer tanks,Buffer tanks,3,130,130,130,167
18,13,18,Microfilter,Microfilter,2,132,132,132,167
19,0,12,Fermenter_4,Fermenter_4,0,3,3,3,183
20,3,3,Harvesting tanks B,Harvesting tanks B,5,124,124,124,184
21,4,12,Harvesting tanks B,Harvesting tanks B,2,78,78,78,195
22,3,12,Filters A,Filters A,2,172,172,172,195
23,0,11,Fermenter_2,Fermenter_2,0,18,88,88,200
24,4,3,Harvesting tanks B,Harvesting tanks B,0,124,140,140,200
25,4,2,Microfilter,Microfilter,1,81,164,164,206
26,5,12,Buffer tanks,Buffer tanks,0,172,172,172,208
27,1,2,Filters A,Filters A,2,81,195,195,211
28,5,2,Stabilization tanks,Stabilization tanks,2,123,123,123,216
29,7,12,Microfilter,Microfilter,3,173,173,173,219
30,6,12,Buffer tanks,Buffer tanks,1,188,188,188,219
31,7,3,Microfilter,Microfilter,2,158,167,167,221
32,2,11,Harvesting tanks B,Harvesting tanks B,1,173,173,173,223
33,9,12,Harvesting tanks B,Harvesting tanks B,3,158,158,158,228
34,8,12,Filters A,Filters A,0,188,188,188,228
35,10,12,Buffer tanks,Buffer tanks,2,188,188,188,235
36,1,3,Filters A,Filters A,2,158,211,211,237
37,12,12,Harvesting tanks B,Harvesting tanks B,4,158,158,158,247
38,11,12,Filters A,Filters A,1,188,188,188,247
39,2,10,Harvesting tanks A,Harvesting tanks A,0,188,188,188,249
40,3,2,Buffer tanks,Buffer tanks,0,81,208,208,250
41,1,10,Harvesting tanks B,Harvesting tanks B,2,188,195,195,251
42,13,12,Buffer tanks,Buffer tanks,3,197,197,197,251
43,14,12,Microfilter,Microfilter,0,208,208,208,251
44,2,3,Filters A,Filters A,0,158,228,228,254
45,14,18,Stabilization tanks,Stabilization tanks,0,153,153,153,256
46,1,0,Harvesting tanks A,Harvesting tanks A,1,230,230,230,258
47,0,10,Fermenter_3,Fermenter_3,0,36,143,143,260
48,8,3,Microfilter,Microfilter,1,158,206,206,260
49,5,3,Buffer tanks,Buffer tanks,1,158,219,219,273
50,1,11,Filters A,Filters A,2,182,237,237,278
51,4,11,Microfilter,Microfilter,3,182,219,219,284
52,0,1,Fermenter_1,Fermenter_1,0,12,123,123,285
53,4,10,Harvesting tanks B,Harvesting tanks B,0,188,200,200,288
54,6,3,Buffer tanks,Buffer tanks,2,158,235,235,289
55,7,10,Microfilter,Microfilter,0,259,259,259,293
56,9,10,Harvesting tanks B,Harvesting tanks B,1,242,242,242,299
57,3,10,Filters A,Filters A,1,224,247,247,299
58,8,10,Filters A,Filters A,0,260,260,260,299
59,9,3,Stabilization tanks,Stabilization tanks,3,212,212,212,301
60,2,0,Harvesting tanks A,Harvesting tanks A,2,230,230,230,302
61,2,1,Harvesting tanks B,Harvesting tanks B,5,262,262,262,307
62,1,1,Filters B,Filters B,0,277,277,277,307
63,3,11,Buffer tanks,Buffer tanks,0,182,250,250,315
64,0,0,Fermenter_2,Fermenter_2,0,27,200,200,322
65,6,10,Buffer tanks,Buffer tanks,2,260,289,289,322
66,3,1,Buffer tanks,Buffer tanks,3,277,277,277,330
67,4,1,Microfilter,Microfilter,2,277,277,277,330
