,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,0,Harvesting tanks A,Harvesting tanks A,0,38,38,38,70
1,1,4,Harvesting tanks A,Harvesting tanks A,2,53,53,53,73
2,2,0,Harvesting tanks A,Harvesting tanks A,1,38,38,38,101
3,2,4,Harvesting tanks A,Harvesting tanks A,3,53,53,53,107
4,0,0,Fermenter_1,Fermenter_1,0,6,6,6,131
5,0,4,Fermenter_3,Fermenter_3,0,12,12,12,147
6,4,0,Harvesting tanks B,Harvesting tanks B,1,38,38,38,149
7,3,0,Filters A,Filters A,1,123,123,123,149
8,6,0,Harvesting tanks B,Harvesting tanks B,2,114,114,114,157
9,5,0,Filters A,Filters A,2,138,138,138,157
10,7,0,Buffer tanks,Buffer tanks,2,123,123,123,161
11,8,0,Microfilter,Microfilter,2,125,125,125,161
12,9,0,Buffer tanks,Buffer tanks,3,139,139,139,165
13,0,16,Fermenter_4,Fermenter_4,0,9,9,9,167
14,0,2,Fermenter_2,Fermenter_2,0,0,0,0,171
15,11,0,Microfilter,Microfilter,3,139,139,139,172
16,10,0,Buffer tanks,Buffer tanks,2,154,161,161,179
17,8,4,Harvesting tanks B,Harvesting tanks B,4,53,53,53,184
18,7,4,Filters B,Filters B,0,107,107,107,184
19,4,16,Harvesting tanks B,Harvesting tanks B,3,145,145,145,190
20,3,16,Filters A,Filters A,1,160,160,160,190
21,13,0,Microfilter,Microfilter,2,140,161,161,197
22,2,16,Microfilter,Microfilter,3,160,172,172,200
23,12,0,Buffer tanks,Buffer tanks,3,138,165,165,203
24,0,1,Fermenter_1,Fermenter_1,0,30,131,131,207
25,1,16,Buffer tanks,Buffer tanks,2,160,179,179,207
26,2,2,Harvesting tanks B,Harvesting tanks B,0,147,147,147,208
27,1,2,Filters A,Filters A,0,172,172,172,208
28,3,2,Buffer tanks,Buffer tanks,0,172,172,172,216
29,4,2,Microfilter,Microfilter,0,172,172,172,216
30,6,16,Microfilter,Microfilter,2,175,197,197,225
31,5,16,Buffer tanks,Buffer tanks,3,175,203,203,231
32,5,2,Buffer tanks,Buffer tanks,1,190,190,190,234
33,6,2,Microfilter,Microfilter,1,190,190,190,234
