,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,0,39,Fermenter_1,Fermenter_1,0,6,6,6,82
1,1,23,Harvesting tanks B,Harvesting tanks B,1,57,57,57,115
2,2,23,Harvesting tanks A,Harvesting tanks A,0,57,57,57,118
3,2,39,Harvesting tanks B,Harvesting tanks B,5,58,58,58,127
4,0,23,Fermenter_3,Fermenter_3,0,3,3,3,128
5,1,10,Harvesting tanks A,Harvesting tanks A,1,107,107,107,136
6,4,23,Harvesting tanks B,Harvesting tanks B,2,110,110,110,149
7,3,23,Filters A,Filters A,1,131,131,131,149
8,5,23,Buffer tanks,Buffer tanks,2,95,95,95,150
9,6,23,Microfilter,Microfilter,2,96,96,96,150
10,0,9,Fermenter_4,Fermenter_4,0,0,0,0,158
11,0,1,Fermenter_1,Fermenter_1,0,24,82,82,158
12,7,23,Buffer tanks,Buffer tanks,3,131,131,131,159
13,9,23,Harvesting tanks B,Harvesting tanks B,3,110,110,110,164
14,8,23,Filters A,Filters A,2,131,131,131,164
15,1,51,Filters B,Filters B,0,162,162,162,173
16,12,23,Harvesting tanks B,Harvesting tanks B,4,57,57,57,176
17,0,51,Fermenter_5,Fermenter_5,0,15,15,15,177
18,2,10,Harvesting tanks A,Harvesting tanks A,2,107,107,107,179
19,1,9,Buffer tanks,Buffer tanks,0,151,151,151,179
20,2,9,Microfilter,Microfilter,0,151,151,151,179
21,14,23,Microfilter,Microfilter,3,132,132,132,181
22,4,9,Harvesting tanks B,Harvesting tanks B,0,136,136,136,181
23,3,9,Filters A,Filters A,0,151,151,151,181
24,1,4,Harvesting tanks A,Harvesting tanks A,3,169,169,169,189
25,2,51,Harvesting tanks B,Harvesting tanks B,3,147,164,164,190
26,10,23,Buffer tanks,Buffer tanks,2,131,150,150,192
27,3,10,Harvesting tanks B,Harvesting tanks B,1,107,115,115,193
28,1,39,Filters A,Filters A,2,98,164,164,193
29,5,9,Buffer tanks,Buffer tanks,1,166,166,166,194
30,6,9,Microfilter,Microfilter,1,166,166,166,194
31,13,23,Buffer tanks,Buffer tanks,3,141,159,159,199
32,4,39,Microfilter,Microfilter,2,101,150,150,200
33,0,10,Fermenter_2,Fermenter_2,0,12,12,12,211
34,1,0,Harvesting tanks A,Harvesting tanks A,1,190,190,190,222
35,2,4,Harvesting tanks A,Harvesting tanks A,0,169,169,169,223
36,11,23,Filters A,Filters A,1,95,149,149,230
37,3,39,Buffer tanks,Buffer tanks,0,98,179,179,232
38,4,10,Filters A,Filters A,0,168,181,181,235
39,4,51,Microfilter,Microfilter,1,162,194,194,236
40,6,10,Buffer tanks,Buffer tanks,2,204,204,204,240
41,5,10,Harvesting tanks B,Harvesting tanks B,5,107,127,127,242
