,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,18,Harvesting tanks A,Harvesting tanks A,3,33,33,33,73
1,1,16,Harvesting tanks B,Harvesting tanks B,3,57,57,57,115
2,1,12,Harvesting tanks A,Harvesting tanks A,0,75,75,75,116
3,2,16,Harvesting tanks A,Harvesting tanks A,2,57,57,57,118
4,0,11,Fermenter_2,Fermenter_2,0,15,15,15,127
5,0,16,Fermenter_3,Fermenter_3,0,3,3,3,128
6,0,18,Fermenter_1,Fermenter_1,0,6,6,6,129
7,2,18,Harvesting tanks A,Harvesting tanks A,3,33,73,73,141
8,4,16,Harvesting tanks B,Harvesting tanks B,4,110,110,110,149
9,6,16,Microfilter,Microfilter,2,96,96,96,150
10,2,12,Harvesting tanks A,Harvesting tanks A,1,75,75,75,156
11,9,16,Harvesting tanks B,Harvesting tanks B,5,110,110,110,164
12,0,12,Fermenter_4,Fermenter_4,0,0,0,0,180
13,14,16,Microfilter,Microfilter,3,132,132,132,181
14,8,18,Microfilter,Microfilter,2,125,150,150,184
15,4,12,Harvesting tanks B,Harvesting tanks B,0,75,75,75,192
16,3,12,Filters A,Filters A,0,169,169,169,192
17,6,18,Harvesting tanks B,Harvesting tanks B,5,114,164,164,204
18,5,12,Buffer tanks,Buffer tanks,0,169,169,169,205
19,3,16,Filters A,Filters A,0,131,192,192,210
20,11,18,Microfilter,Microfilter,3,137,181,181,214
21,7,12,Microfilter,Microfilter,0,170,170,170,216
22,6,12,Buffer tanks,Buffer tanks,1,185,185,185,216
23,13,18,Microfilter,Microfilter,2,138,184,184,219
24,9,12,Harvesting tanks B,Harvesting tanks B,1,155,155,155,225
25,8,12,Filters A,Filters A,1,185,185,185,225
26,0,6,Fermenter_2,Fermenter_2,0,30,127,127,229
27,10,12,Buffer tanks,Buffer tanks,2,185,185,185,232
28,12,16,Harvesting tanks B,Harvesting tanks B,3,57,115,115,234
29,2,11,Harvesting tanks B,Harvesting tanks B,0,100,192,192,242
30,8,16,Filters A,Filters A,0,131,210,210,243
31,12,12,Harvesting tanks B,Harvesting tanks B,2,155,155,155,244
32,11,12,Filters A,Filters A,2,185,185,185,244
33,7,16,Buffer tanks,Buffer tanks,1,131,216,216,244
34,0,3,Fermenter_3,Fermenter_3,0,9,128,128,247
35,13,12,Buffer tanks,Buffer tanks,3,194,194,194,248
36,14,12,Microfilter,Microfilter,1,205,205,205,248
37,5,16,Buffer tanks,Buffer tanks,0,95,205,205,260
38,4,18,Harvesting tanks B,Harvesting tanks B,4,33,149,149,262
39,14,18,Stabilization tanks,Stabilization tanks,2,159,159,159,262
40,5,18,Filters A,Filters A,2,136,244,244,262
41,3,18,Filters A,Filters A,0,123,243,243,266
42,5,11,Stabilization tanks,Stabilization tanks,3,174,174,174,267
43,15,16,Stabilization tanks,Stabilization tanks,1,126,126,126,274
44,10,16,Buffer tanks,Buffer tanks,2,131,232,232,274
45,4,11,Microfilter,Microfilter,3,109,214,214,279
46,13,16,Buffer tanks,Buffer tanks,1,141,244,244,284
47,7,18,Buffer tanks,Buffer tanks,3,123,248,248,284
48,9,18,Buffer tanks,Buffer tanks,0,137,260,260,285
49,3,3,Harvesting tanks B,Harvesting tanks B,1,228,228,228,288
50,0,1,Fermenter_1,Fermenter_1,0,12,129,129,291
51,10,18,Buffer tanks,Buffer tanks,2,151,274,274,293
52,4,3,Harvesting tanks B,Harvesting tanks B,3,228,234,234,294
53,0,9,Fermenter_4,Fermenter_4,0,18,180,180,299
54,1,11,Filters A,Filters A,2,109,262,262,303
55,11,16,Filters A,Filters A,1,95,225,225,306
56,0,2,Fermenter_2,Fermenter_2,0,33,229,229,311
57,2,6,Microfilter,Microfilter,0,258,258,258,313
58,2,1,Harvesting tanks B,Harvesting tanks B,0,268,268,268,313
59,1,1,Filters B,Filters B,0,283,283,283,313
60,7,3,Microfilter,Microfilter,1,262,262,262,316
61,2,2,Harvesting tanks B,Harvesting tanks B,1,288,288,288,320
62,12,18,Buffer tanks,Buffer tanks,1,136,284,284,321
63,4,6,Harvesting tanks B,Harvesting tanks B,5,198,204,204,325
64,1,3,Filters A,Filters A,2,262,303,303,329
65,3,6,Filters A,Filters A,0,255,266,266,330
66,2,3,Filters A,Filters A,1,262,306,306,332
67,8,3,Microfilter,Microfilter,3,262,279,279,333
68,15,12,Stabilization tanks,Stabilization tanks,0,205,205,205,337
69,3,9,Harvesting tanks B,Harvesting tanks B,2,280,280,280,340
70,4,9,Harvesting tanks B,Harvesting tanks B,4,280,280,280,340
71,1,6,Buffer tanks,Buffer tanks,0,255,285,285,343
72,6,6,Microfilter,Microfilter,2,288,288,288,343
73,5,6,Buffer tanks,Buffer tanks,2,288,293,293,348
74,1,2,Filters A,Filters A,1,304,332,332,348
75,3,11,Buffer tanks,Buffer tanks,3,109,284,284,349
76,1,7,Harvesting tanks B,Harvesting tanks B,3,292,294,294,350
77,2,7,Harvesting tanks A,Harvesting tanks A,0,292,292,292,353
78,1,5,Harvesting tanks A,Harvesting tanks A,2,323,323,323,355
79,1,9,Filters A,Filters A,2,314,329,329,355
80,2,9,Filters A,Filters A,0,314,330,330,356
81,0,7,Fermenter_3,Fermenter_3,0,21,247,247,364
82,4,1,Microfilter,Microfilter,0,283,313,313,366
83,1,0,Harvesting tanks A,Harvesting tanks A,1,341,341,341,369
84,7,9,Microfilter,Microfilter,1,314,316,316,370
85,5,3,Buffer tanks,Buffer tanks,1,262,321,321,375
86,4,2,Microfilter,Microfilter,2,304,343,343,385
87,2,5,Harvesting tanks A,Harvesting tanks A,3,323,323,323,386
88,8,9,Microfilter,Microfilter,3,314,333,333,387
89,6,3,Buffer tanks,Buffer tanks,0,262,343,343,397
90,3,7,Filters A,Filters A,1,328,348,348,400
91,7,7,Microfilter,Microfilter,0,363,366,366,400
92,4,7,Harvesting tanks B,Harvesting tanks B,0,292,313,313,401
93,3,1,Buffer tanks,Buffer tanks,2,283,348,348,401
94,9,7,Harvesting tanks B,Harvesting tanks B,1,346,346,346,403
95,5,9,Buffer tanks,Buffer tanks,3,314,349,349,403
96,8,7,Filters A,Filters A,2,364,364,364,403
97,9,3,Stabilization tanks,Stabilization tanks,5,316,316,316,405
98,0,5,Fermenter_1,Fermenter_1,0,24,291,291,416
99,2,0,Harvesting tanks A,Harvesting tanks A,0,341,353,353,425
100,5,1,Stabilization tanks,Stabilization tanks,6,336,336,336,429
101,6,9,Buffer tanks,Buffer tanks,1,314,375,375,429
102,7,6,Stabilization tanks,Stabilization tanks,4,313,313,313,432
103,0,0,Fermenter_2,Fermenter_2,0,48,311,311,433
104,3,5,Filters A,Filters A,0,408,408,408,434
105,4,5,Harvesting tanks B,Harvesting tanks B,5,323,325,325,436
106,6,7,Buffer tanks,Buffer tanks,3,364,403,403,436
107,5,2,Stabilization tanks,Stabilization tanks,9,346,346,346,439
108,3,2,Buffer tanks,Buffer tanks,0,304,397,397,439
109,6,5,Harvesting tanks B,Harvesting tanks B,2,399,399,399,442
110,5,5,Filters A,Filters A,1,423,423,423,442
111,8,5,Microfilter,Microfilter,2,410,410,410,446
112,11,5,Microfilter,Microfilter,3,424,424,424,457
113,0,15,Fermenter_4,Fermenter_4,0,42,299,299,461
114,9,9,Stabilization tanks,Stabilization tanks,7,368,368,368,461
115,10,9,Stabilization tanks,Stabilization tanks,8,368,368,368,461
116,13,5,Microfilter,Microfilter,0,425,425,425,461
117,11,7,Microfilter,Microfilter,1,329,370,370,463
118,4,0,Harvesting tanks B,Harvesting tanks B,0,407,407,407,463
119,3,0,Filters A,Filters A,2,440,440,440,463
120,5,7,Buffer tanks,Buffer tanks,2,328,401,401,465
121,9,5,Buffer tanks,Buffer tanks,0,424,439,439,465
122,5,0,Filters A,Filters A,0,435,435,435,469
123,2,10,Harvesting tanks A,Harvesting tanks A,2,409,409,409,470
124,7,5,Buffer tanks,Buffer tanks,3,408,436,436,474
125,0,10,Fermenter_3,Fermenter_3,0,54,364,364,481
126,10,5,Buffer tanks,Buffer tanks,2,439,465,465,483
127,1,15,Harvesting tanks B,Harvesting tanks B,4,438,438,438,488
128,10,7,Buffer tanks,Buffer tanks,1,360,429,429,491
129,1,10,Harvesting tanks B,Harvesting tanks B,5,409,436,436,492
130,3,10,Filters A,Filters A,1,445,445,445,497
131,12,5,Buffer tanks,Buffer tanks,0,423,465,465,503
132,8,0,Microfilter,Microfilter,0,437,461,461,507
133,0,14,Fermenter_1,Fermenter_1,0,27,416,416,509
134,11,0,Microfilter,Microfilter,1,442,463,463,509
135,3,15,Microfilter,Microfilter,2,453,453,453,511
136,12,7,Stabilization tanks,Stabilization tanks,10,361,361,361,515
137,9,10,Harvesting tanks B,Harvesting tanks B,0,463,463,463,520
138,8,10,Filters A,Filters A,2,481,481,481,520
139,5,15,Harvesting tanks B,Harvesting tanks B,3,438,438,438,522
140,4,15,Filters B,Filters B,0,453,453,453,522
141,1,13,Harvesting tanks A,Harvesting tanks A,1,474,474,474,528
142,4,10,Harvesting tanks B,Harvesting tanks B,2,409,442,442,530
143,6,0,Harvesting tanks B,Harvesting tanks B,1,341,403,403,531
144,2,15,Buffer tanks,Buffer tanks,3,453,474,474,532
145,7,0,Buffer tanks,Buffer tanks,1,435,491,491,539
146,7,10,Microfilter,Microfilter,1,480,509,509,543
147,6,15,Buffer tanks,Buffer tanks,2,488,488,488,545
148,7,15,Microfilter,Microfilter,3,488,488,488,545
149,14,5,Stabilization tanks,Stabilization tanks,2,446,446,446,550
150,9,0,Buffer tanks,Buffer tanks,0,440,503,503,551
151,13,0,Microfilter,Microfilter,0,454,507,507,552
152,0,13,Fermenter_2,Fermenter_2,0,57,433,433,558
153,10,0,Buffer tanks,Buffer tanks,3,454,532,532,566
154,1,14,Filters A,Filters A,0,530,530,530,567
155,2,14,Harvesting tanks B,Harvesting tanks B,4,484,488,488,571
156,1,19,Harvesting tanks A,Harvesting tanks A,3,541,541,541,573
157,4,13,Microfilter,Microfilter,3,546,546,546,574
158,12,0,Buffer tanks,Buffer tanks,1,459,539,539,579
159,0,8,Fermenter_4,Fermenter_4,0,45,461,461,580
160,5,13,Filters B,Filters B,0,528,528,528,580
161,6,10,Buffer tanks,Buffer tanks,0,481,551,551,584
162,2,13,Buffer tanks,Buffer tanks,0,546,584,584,585
163,14,0,Stabilization tanks,Stabilization tanks,1,483,483,483,588
164,6,13,Harvesting tanks B,Harvesting tanks B,5,474,492,492,598
165,11,10,Microfilter,Microfilter,2,446,511,511,604
166,2,19,Harvesting tanks A,Harvesting tanks A,0,541,541,541,604
167,5,10,Buffer tanks,Buffer tanks,2,445,545,545,609
168,4,14,Microfilter,Microfilter,1,532,543,543,612
