,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,1,Harvesting tanks A,Harvesting tanks A,0,0,0,0,66
1,0,1,Fermenter_1,Fermenter_1,0,0,0,0,91
2,0,2,Fermenter_5,Fermenter_5,0,6,6,6,102
3,2,2,Harvesting tanks B,Harvesting tanks B,3,87,87,87,108
4,0,0,Fermenter_3,Fermenter_3,0,3,3,3,122
5,1,9,Harvesting tanks A,Harvesting tanks A,1,68,68,68,122
6,3,1,Harvesting tanks B,Harvesting tanks B,0,66,66,66,125
7,2,1,Filters A,Filters A,0,95,95,95,125
8,3,2,Buffer tanks,Buffer tanks,3,96,96,96,125
9,4,2,Microfilter,Microfilter,3,96,96,96,125
10,1,2,Filters A,Filters A,0,96,125,125,137
11,4,1,Buffer tanks,Buffer tanks,0,95,95,95,150
12,5,1,Microfilter,Microfilter,0,97,97,97,150
13,0,9,Fermenter_2,Fermenter_2,0,27,27,27,152
14,3,0,Harvesting tanks B,Harvesting tanks B,1,103,103,103,163
15,4,0,Harvesting tanks B,Harvesting tanks B,2,103,103,103,163
16,1,0,Filters A,Filters A,1,137,137,137,163
17,2,0,Filters A,Filters A,2,137,137,137,163
18,6,9,Harvesting tanks B,Harvesting tanks B,5,68,68,68,174
19,5,9,Filters B,Filters B,0,122,122,122,174
20,0,7,Fermenter_4,Fermenter_4,0,21,21,21,179
21,0,3,Fermenter_1,Fermenter_1,0,9,91,91,184
22,5,0,Buffer tanks,Buffer tanks,1,137,137,137,191
23,6,0,Buffer tanks,Buffer tanks,2,137,137,137,191
24,7,0,Microfilter,Microfilter,1,137,137,137,191
25,8,0,Microfilter,Microfilter,2,137,137,137,191
26,2,9,Buffer tanks,Buffer tanks,1,140,191,191,192
27,0,18,Fermenter_5,Fermenter_5,0,18,102,102,198
28,1,7,Buffer tanks,Buffer tanks,3,172,172,172,200
29,2,7,Microfilter,Microfilter,3,172,172,172,200
30,4,7,Harvesting tanks B,Harvesting tanks B,4,157,157,157,202
31,3,7,Filters A,Filters A,0,172,172,172,202
32,1,5,Harvesting tanks A,Harvesting tanks A,2,122,122,122,203
33,2,18,Harvesting tanks B,Harvesting tanks B,0,183,183,183,204
34,1,18,Filters A,Filters A,2,192,192,192,204
35,0,13,Fermenter_2,Fermenter_2,0,39,152,152,213
36,5,2,Stabilization tanks,Stabilization tanks,2,125,125,125,214
37,5,7,Buffer tanks,Buffer tanks,0,187,187,187,215
38,6,7,Microfilter,Microfilter,0,187,187,187,215
39,3,9,Buffer tanks,Buffer tanks,2,141,191,191,218
40,4,9,Microfilter,Microfilter,1,140,191,191,219
41,0,5,Fermenter_3,Fermenter_3,0,15,122,122,220
42,6,1,Stabilization tanks,Stabilization tanks,0,150,150,150,239
43,3,5,Harvesting tanks B,Harvesting tanks B,1,203,203,203,240
44,2,5,Filters A,Filters A,0,212,212,212,240
45,2,3,Harvesting tanks B,Harvesting tanks B,3,159,159,159,242
46,1,3,Filters A,Filters A,1,205,205,205,242
47,3,18,Buffer tanks,Buffer tanks,2,192,218,218,247
