,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,2,Harvesting tanks A,Harvesting tanks A,0,41,41,41,61
1,2,2,Harvesting tanks A,Harvesting tanks A,1,41,41,41,95
2,1,19,Harvesting tanks A,Harvesting tanks A,0,51,61,61,101
3,1,31,Harvesting tanks A,Harvesting tanks A,2,75,75,75,105
4,0,2,Fermenter_3,Fermenter_3,0,0,0,0,135
5,2,31,Harvesting tanks A,Harvesting tanks A,3,75,75,75,145
6,0,19,Fermenter_2,Fermenter_2,0,24,24,24,146
7,4,2,Microfilter,Microfilter,0,103,103,103,159
8,3,2,Buffer tanks,Buffer tanks,0,111,111,111,159
9,2,19,Harvesting tanks A,Harvesting tanks A,1,51,95,95,163
10,4,19,Harvesting tanks B,Harvesting tanks B,4,51,51,51,164
11,3,19,Filters A,Filters A,2,141,141,141,164
12,0,15,Fermenter_1,Fermenter_1,0,6,6,6,168
13,5,2,Buffer tanks,Buffer tanks,1,95,95,95,169
14,6,2,Microfilter,Microfilter,1,111,111,111,169
15,0,31,Fermenter_4,Fermenter_4,0,3,3,3,170
16,6,19,Harvesting tanks B,Harvesting tanks B,5,120,120,120,170
17,8,2,Harvesting tanks B,Harvesting tanks B,0,41,41,41,172
18,7,2,Filters B,Filters B,0,95,95,95,172
19,0,36,Fermenter_5,Fermenter_5,0,78,78,78,174
20,9,2,Buffer tanks,Buffer tanks,2,119,119,119,177
21,10,2,Microfilter,Microfilter,2,119,119,119,177
22,4,31,Harvesting tanks B,Harvesting tanks B,1,75,75,75,178
23,3,31,Filters A,Filters A,0,151,151,151,178
24,5,19,Filters A,Filters A,2,153,164,164,181
25,2,36,Harvesting tanks B,Harvesting tanks B,4,159,164,164,185
26,12,2,Microfilter,Microfilter,3,95,95,95,190
27,11,2,Buffer tanks,Buffer tanks,3,103,103,103,190
28,2,15,Harvesting tanks B,Harvesting tanks B,3,145,145,145,190
29,1,36,Filters A,Filters A,0,168,178,178,190
30,1,15,Filters B,Filters B,0,160,172,172,202
31,0,25,Fermenter_2,Fermenter_2,0,27,146,146,212
32,6,31,Microfilter,Microfilter,0,152,159,159,220
33,5,31,Buffer tanks,Buffer tanks,0,151,159,159,221
34,9,31,Buffer tanks,Buffer tanks,2,177,177,177,227
35,8,31,Microfilter,Microfilter,1,162,169,169,230
36,7,31,Buffer tanks,Buffer tanks,1,161,169,169,231
37,2,25,Harvesting tanks B,Harvesting tanks B,1,200,200,200,231
38,1,8,Harvesting tanks A,Harvesting tanks A,0,195,195,195,235
39,10,31,Microfilter,Microfilter,2,167,177,177,237
40,0,1,Fermenter_3,Fermenter_3,0,21,135,135,241
41,12,31,Harvesting tanks B,Harvesting tanks B,2,140,140,140,245
42,11,31,Filters A,Filters A,1,161,161,161,245
43,9,19,Buffer tanks,Buffer tanks,1,155,231,231,256
44,2,8,Harvesting tanks A,Harvesting tanks A,2,195,195,195,263
45,7,19,Buffer tanks,Buffer tanks,2,141,227,227,263
46,8,19,Microfilter,Microfilter,1,143,230,230,264
47,1,25,Filters A,Filters A,1,210,245,245,266
48,13,2,Stabilization tanks,Stabilization tanks,0,119,119,119,270
49,14,2,Stabilization tanks,Stabilization tanks,1,154,154,154,270
50,11,19,Microfilter,Microfilter,2,155,237,237,270
51,14,31,Microfilter,Microfilter,3,212,212,212,271
52,4,15,Microfilter,Microfilter,0,160,220,220,273
53,3,15,Buffer tanks,Buffer tanks,0,160,221,221,274
54,10,19,Buffer tanks,Buffer tanks,1,167,256,256,277
55,14,19,Stabilization tanks,Stabilization tanks,5,177,177,177,278
56,2,1,Harvesting tanks B,Harvesting tanks B,5,221,221,221,280
