,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,0,81,Fermenter_1,Fermenter_1,0,21,21,21,114
1,0,8,Fermenter_2,Fermenter_2,0,3,3,3,115
2,1,62,Harvesting tanks B,Harvesting tanks B,3,60,60,60,118
3,2,62,Harvesting tanks A,Harvesting tanks A,1,60,60,60,121
4,0,62,Fermenter_3,Fermenter_3,0,6,6,6,131
5,1,60,Harvesting tanks A,Harvesting tanks A,0,72,72,72,132
6,2,8,Harvesting tanks B,Harvesting tanks B,2,88,88,88,138
7,1,8,Filters A,Filters A,2,97,97,97,138
8,0,91,Fermenter_5,Fermenter_5,0,45,45,45,141
9,4,62,Harvesting tanks B,Harvesting tanks B,4,113,113,113,152
10,6,62,Microfilter,Microfilter,3,99,99,99,153
11,3,62,Filters A,Filters A,2,138,138,138,156
12,0,60,Fermenter_4,Fermenter_4,0,0,0,0,158
13,3,8,Buffer tanks,Buffer tanks,3,97,97,97,162
14,4,8,Microfilter,Microfilter,2,97,97,97,162
15,9,62,Harvesting tanks B,Harvesting tanks B,5,113,113,113,167
16,3,60,Harvesting tanks B,Harvesting tanks B,0,72,72,72,171
17,2,60,Filters A,Filters A,0,150,150,150,171
18,2,91,Harvesting tanks B,Harvesting tanks B,4,152,152,152,173
19,4,60,Buffer tanks,Buffer tanks,0,150,150,150,182
20,8,62,Filters A,Filters A,2,156,156,156,189
21,6,60,Microfilter,Microfilter,0,152,152,152,190
22,5,60,Buffer tanks,Buffer tanks,1,168,168,168,190
23,1,90,Harvesting tanks A,Harvesting tanks A,3,172,172,172,192
24,14,62,Microfilter,Microfilter,3,153,153,153,202
25,8,60,Harvesting tanks B,Harvesting tanks B,1,135,135,135,203
26,7,60,Filters A,Filters A,1,168,168,168,203
27,1,51,Harvesting tanks A,Harvesting tanks A,2,156,156,156,210
28,7,62,Buffer tanks,Buffer tanks,0,182,182,182,210
29,9,60,Buffer tanks,Buffer tanks,2,176,176,176,215
30,10,60,Microfilter,Microfilter,1,182,182,182,215
31,1,91,Filters A,Filters A,1,203,203,203,215
32,5,62,Buffer tanks,Buffer tanks,3,162,162,162,217
33,4,91,Microfilter,Microfilter,0,190,190,190,219
34,2,81,Harvesting tanks B,Harvesting tanks B,2,138,138,138,221
35,2,90,Harvesting tanks A,Harvesting tanks A,1,172,172,172,226
36,1,81,Filters A,Filters A,2,189,189,189,226
37,4,81,Microfilter,Microfilter,2,162,162,162,231
38,10,62,Buffer tanks,Buffer tanks,1,190,190,190,232
39,12,62,Harvesting tanks B,Harvesting tanks B,3,118,118,118,237
40,0,46,Fermenter_5,Fermenter_5,0,141,141,141,237
41,0,51,Fermenter_2,Fermenter_2,0,115,115,115,240
42,2,46,Harvesting tanks B,Harvesting tanks B,1,222,222,222,243
43,1,46,Filters A,Filters A,2,231,231,231,243
44,3,91,Buffer tanks,Buffer tanks,3,217,217,217,246
45,13,62,Buffer tanks,Buffer tanks,0,210,210,210,250
46,2,51,Buffer tanks,Buffer tanks,0,250,250,250,251
47,11,62,Filters A,Filters A,0,171,171,171,252
48,5,91,Stabilization tanks,Stabilization tanks,4,164,164,164,253
49,5,8,Stabilization tanks,Stabilization tanks,1,162,162,162,255
50,4,51,Microfilter,Microfilter,0,228,228,228,256
51,0,32,Fermenter_1,Fermenter_1,0,114,114,114,258
52,5,51,Filters B,Filters B,0,210,210,210,262
53,0,90,Fermenter_3,Fermenter_3,0,131,131,131,266
54,15,62,Stabilization tanks,Stabilization tanks,2,129,129,129,277
55,6,51,Harvesting tanks B,Harvesting tanks B,0,171,171,171,277
