,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,0,1,Fermenter_2,Fermenter_2,0,3,3,3,69
1,2,1,Harvesting tanks B,Harvesting tanks B,2,57,57,57,88
2,1,1,Filters A,Filters A,2,67,67,67,88
3,1,0,Harvesting tanks A,Harvesting tanks A,0,72,72,72,102
4,1,3,Harvesting tanks A,Harvesting tanks A,2,99,99,99,123
5,2,0,Harvesting tanks A,Harvesting tanks A,1,72,72,72,142
6,0,0,Fermenter_4,Fermenter_4,0,0,0,0,167
7,0,3,Fermenter_3,Fermenter_3,0,9,9,9,168
8,5,3,Harvesting tanks B,Harvesting tanks B,3,99,99,99,169
9,4,3,Filters A,Filters A,2,123,123,123,169
10,0,2,Fermenter_2,Fermenter_2,0,6,69,69,171
11,4,0,Harvesting tanks B,Harvesting tanks B,0,72,72,72,175
12,3,0,Filters A,Filters A,0,148,148,148,175
13,0,11,Fermenter_1,Fermenter_1,0,33,33,33,195
14,7,1,Stabilization tanks,Stabilization tanks,1,98,98,98,202
15,5,0,Buffer tanks,Buffer tanks,0,148,148,148,210
16,6,0,Microfilter,Microfilter,0,149,149,149,210
17,2,11,Harvesting tanks B,Harvesting tanks B,4,172,172,172,217
18,1,11,Filters B,Filters B,0,187,187,187,217
19,7,0,Buffer tanks,Buffer tanks,1,158,158,158,220
20,8,0,Microfilter,Microfilter,1,159,159,159,220
21,10,0,Microfilter,Microfilter,2,164,164,164,224
22,9,0,Buffer tanks,Buffer tanks,2,174,174,174,224
23,4,2,Harvesting tanks B,Harvesting tanks B,5,140,140,140,227
24,3,2,Filters A,Filters A,2,186,186,186,227
25,3,1,Buffer tanks,Buffer tanks,0,67,210,210,241
26,4,1,Microfilter,Microfilter,0,67,210,210,241
27,12,0,Harvesting tanks B,Harvesting tanks B,1,137,137,137,242
28,11,0,Filters A,Filters A,1,158,158,158,242
29,5,1,Buffer tanks,Buffer tanks,1,78,220,220,251
30,6,1,Microfilter,Microfilter,1,78,220,220,251
31,0,6,Fermenter_2,Fermenter_2,0,18,171,171,253
32,13,0,Buffer tanks,Buffer tanks,3,164,164,164,268
33,14,0,Microfilter,Microfilter,3,209,209,209,268
34,2,3,Buffer tanks,Buffer tanks,2,123,224,224,268
35,3,3,Microfilter,Microfilter,2,123,224,224,268
36,1,4,Harvesting tanks B,Harvesting tanks B,0,213,213,213,269
37,1,9,Harvesting tanks A,Harvesting tanks A,3,239,239,239,269
38,2,4,Harvesting tanks A,Harvesting tanks A,2,213,213,213,274
39,2,6,Harvesting tanks B,Harvesting tanks B,1,230,242,242,274
40,6,3,Buffer tanks,Buffer tanks,0,153,241,241,280
41,7,3,Microfilter,Microfilter,0,153,241,241,280
42,8,3,Stabilization tanks,Stabilization tanks,2,144,144,144,281
43,0,4,Fermenter_3,Fermenter_3,0,12,168,168,285
44,0,17,Fermenter_1,Fermenter_1,0,51,195,195,288
45,5,2,Buffer tanks,Buffer tanks,2,201,268,268,296
46,6,2,Microfilter,Microfilter,2,201,268,268,296
47,2,2,Microfilter,Microfilter,3,188,268,268,297
48,1,2,Buffer tanks,Buffer tanks,3,186,268,268,299
49,3,4,Filters A,Filters A,1,249,249,249,301
50,3,11,Buffer tanks,Buffer tanks,1,187,251,251,304
51,4,11,Microfilter,Microfilter,1,187,251,251,304
52,4,4,Harvesting tanks B,Harvesting tanks B,4,213,217,217,305
53,7,2,Buffer tanks,Buffer tanks,0,214,280,280,306
54,8,2,Microfilter,Microfilter,0,214,280,280,306
55,2,9,Harvesting tanks A,Harvesting tanks A,0,239,239,239,309
56,0,7,Fermenter_2,Fermenter_2,0,21,253,253,314
57,9,4,Harvesting tanks B,Harvesting tanks B,5,267,267,267,324
58,9,2,Stabilization tanks,Stabilization tanks,4,217,217,217,333
59,5,11,Stabilization tanks,Stabilization tanks,3,240,240,240,333
60,0,9,Fermenter_4,Fermenter_4,0,27,167,167,334
61,8,4,Filters A,Filters A,1,285,301,301,340
62,4,9,Harvesting tanks B,Harvesting tanks B,2,239,239,239,342
63,3,9,Filters A,Filters A,0,315,315,315,342
64,1,5,Harvesting tanks A,Harvesting tanks A,1,326,326,326,346
65,2,17,Harvesting tanks B,Harvesting tanks B,0,263,269,269,352
66,2,7,Harvesting tanks B,Harvesting tanks B,1,301,301,301,352
67,1,6,Filters A,Filters A,1,246,340,340,356
68,15,0,Stabilization tanks,Stabilization tanks,0,201,201,201,361
69,1,7,Filters A,Filters A,1,335,356,356,373
70,5,9,Buffer tanks,Buffer tanks,2,315,315,315,377
71,6,9,Microfilter,Microfilter,2,316,316,316,377
72,1,17,Filters A,Filters A,0,309,342,342,379
73,2,5,Harvesting tanks A,Harvesting tanks A,3,326,326,326,380
74,5,6,Stabilization tanks,Stabilization tanks,7,288,288,288,381
75,7,9,Buffer tanks,Buffer tanks,3,325,325,325,387
76,8,9,Microfilter,Microfilter,3,326,326,326,387
77,10,9,Microfilter,Microfilter,1,331,331,331,391
78,9,9,Buffer tanks,Buffer tanks,1,341,341,341,391
79,12,9,Harvesting tanks B,Harvesting tanks B,3,304,304,304,409
80,11,9,Filters A,Filters A,2,325,325,325,409
81,7,4,Microfilter,Microfilter,2,284,377,377,411
82,0,10,Fermenter_2,Fermenter_2,0,30,314,314,416
83,0,5,Fermenter_3,Fermenter_3,0,15,285,285,420
84,6,4,Buffer tanks,Buffer tanks,3,285,387,387,420
85,4,6,Microfilter,Microfilter,1,246,391,391,433
86,13,9,Buffer tanks,Buffer tanks,0,331,331,331,435
87,14,9,Microfilter,Microfilter,0,376,376,376,435
