,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,16,Harvesting tanks A,Harvesting tanks A,1,30,30,30,70
1,2,16,Harvesting tanks A,Harvesting tanks A,2,30,30,30,98
2,1,3,Harvesting tanks A,Harvesting tanks A,0,90,90,90,114
3,0,16,Fermenter_2,Fermenter_2,0,3,3,3,125
4,1,2,Harvesting tanks A,Harvesting tanks A,2,102,102,102,126
5,0,7,Fermenter_4,Fermenter_4,0,24,24,24,130
6,1,6,Harvesting tanks A,Harvesting tanks A,3,101,101,101,130
7,1,14,Harvesting tanks A,Harvesting tanks A,0,77,114,114,139
8,4,16,Harvesting tanks B,Harvesting tanks B,1,30,30,30,143
9,3,16,Filters A,Filters A,1,120,120,120,143
10,6,16,Harvesting tanks B,Harvesting tanks B,2,99,99,99,149
11,5,16,Filters A,Filters A,2,132,132,132,149
12,7,16,Buffer tanks,Buffer tanks,2,120,120,120,156
13,8,16,Microfilter,Microfilter,2,122,122,122,156
14,2,3,Buffer tanks,Buffer tanks,0,114,114,114,158
15,3,3,Microfilter,Microfilter,0,114,114,114,158
16,0,3,Fermenter_3,Fermenter_3,0,0,0,0,159
17,9,16,Buffer tanks,Buffer tanks,3,134,134,134,159
18,5,3,Harvesting tanks B,Harvesting tanks B,0,90,90,90,160
19,4,3,Filters A,Filters A,0,114,114,114,160
20,11,16,Microfilter,Microfilter,3,134,134,134,167
21,2,6,Harvesting tanks A,Harvesting tanks A,1,101,101,101,173
22,10,16,Buffer tanks,Buffer tanks,2,146,156,156,177
23,3,6,Harvesting tanks B,Harvesting tanks B,3,101,101,101,179
24,6,3,Buffer tanks,Buffer tanks,1,144,144,144,183
25,7,3,Microfilter,Microfilter,1,144,144,144,183
26,0,14,Fermenter_1,Fermenter_1,0,15,15,15,184
27,13,16,Microfilter,Microfilter,2,134,156,156,190
28,2,10,Harvesting tanks B,Harvesting tanks B,1,94,143,143,193
29,1,4,Harvesting tanks A,Harvesting tanks A,3,76,130,130,194
30,12,16,Buffer tanks,Buffer tanks,0,132,158,158,194
31,1,10,Filters A,Filters A,0,103,160,160,201
32,1,13,Harvesting tanks A,Harvesting tanks A,1,60,173,173,201
33,6,14,Harvesting tanks B,Harvesting tanks B,3,162,179,179,206
34,5,6,Harvesting tanks B,Harvesting tanks B,4,101,101,101,216
35,4,6,Filters A,Filters A,1,162,162,162,216
36,5,2,Harvesting tanks B,Harvesting tanks B,2,102,149,149,219
37,2,14,Harvesting tanks A,Harvesting tanks A,2,77,126,126,221
38,3,14,Filters A,Filters A,1,172,216,216,231
39,3,2,Microfilter,Microfilter,2,126,190,190,234
40,6,6,Buffer tanks,Buffer tanks,3,198,198,198,234
41,5,1,Stabilization tanks,Stabilization tanks,9,144,144,144,237
42,5,14,Filters A,Filters A,1,178,231,231,242
43,8,6,Harvesting tanks B,Harvesting tanks B,5,140,140,140,245
44,7,6,Filters A,Filters A,2,210,210,210,245
45,4,2,Filters A,Filters A,0,126,201,201,247
46,6,4,Harvesting tanks B,Harvesting tanks B,3,175,206,206,247
47,4,10,Microfilter,Microfilter,1,103,183,183,248
48,10,6,Microfilter,Microfilter,0,208,208,208,249
49,2,4,Harvesting tanks A,Harvesting tanks A,0,76,139,139,251
50,14,16,Stabilization tanks,Stabilization tanks,1,156,156,156,257
51,3,10,Buffer tanks,Buffer tanks,0,103,194,194,259
52,3,4,Filters A,Filters A,1,194,242,242,260
53,5,10,Stabilization tanks,Stabilization tanks,3,168,168,168,261
54,1,19,Harvesting tanks A,Harvesting tanks A,1,108,201,201,261
55,5,4,Filters A,Filters A,2,198,245,245,263
