,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,7,Harvesting tanks A,Harvesting tanks A,0,52,52,52,69
1,1,18,Harvesting tanks A,Harvesting tanks A,2,48,48,48,88
2,0,9,Fermenter_1,Fermenter_1,0,3,3,3,96
3,0,5,Fermenter_3,Fermenter_3,0,6,6,6,108
4,2,7,Harvesting tanks A,Harvesting tanks A,1,52,52,52,113
5,2,18,Harvesting tanks A,Harvesting tanks A,3,48,48,48,116
6,4,7,Harvesting tanks B,Harvesting tanks B,0,52,52,52,125
7,3,7,Filters A,Filters A,0,86,86,86,125
8,0,7,Fermenter_4,Fermenter_4,0,0,0,0,128
9,5,7,Buffer tanks,Buffer tanks,0,123,123,123,128
10,6,7,Microfilter,Microfilter,0,99,99,99,133
11,0,18,Fermenter_2,Fermenter_2,0,21,21,21,143
12,8,7,Harvesting tanks B,Harvesting tanks B,1,52,52,52,145
13,7,7,Filters A,Filters A,1,121,121,121,145
14,10,7,Microfilter,Microfilter,1,86,86,86,146
15,9,7,Buffer tanks,Buffer tanks,1,99,99,99,146
16,2,9,Harvesting tanks B,Harvesting tanks B,2,71,71,71,154
17,1,9,Filters A,Filters A,2,117,117,117,154
18,4,5,Harvesting tanks B,Harvesting tanks B,3,77,77,77,156
19,11,7,Buffer tanks,Buffer tanks,2,86,86,86,156
20,12,7,Microfilter,Microfilter,2,123,123,123,156
21,1,5,Buffer tanks,Buffer tanks,0,123,128,128,157
22,3,5,Filters A,Filters A,0,123,125,125,158
23,2,5,Microfilter,Microfilter,0,125,133,133,160
24,4,18,Harvesting tanks B,Harvesting tanks B,5,48,48,48,161
25,1,10,Harvesting tanks A,Harvesting tanks A,0,123,123,123,163
26,9,5,Harvesting tanks B,Harvesting tanks B,4,77,77,77,164
27,5,5,Buffer tanks,Buffer tanks,1,137,146,146,171
28,6,5,Microfilter,Microfilter,1,137,146,146,171
29,6,18,Harvesting tanks B,Harvesting tanks B,0,117,125,125,175
30,5,18,Filters A,Filters A,0,150,158,158,175
31,3,18,Filters A,Filters A,2,138,154,154,177
32,7,5,Buffer tanks,Buffer tanks,2,137,156,156,183
33,10,5,Microfilter,Microfilter,2,137,156,156,183
34,8,5,Filters A,Filters A,1,123,145,145,186
35,3,9,Buffer tanks,Buffer tanks,3,117,117,117,188
36,4,9,Microfilter,Microfilter,3,119,119,119,188
37,2,10,Harvesting tanks A,Harvesting tanks A,2,123,123,123,191
38,8,18,Microfilter,Microfilter,1,140,171,171,205
39,7,18,Buffer tanks,Buffer tanks,1,138,171,171,207
40,9,18,Buffer tanks,Buffer tanks,2,152,183,183,208
41,10,18,Buffer tanks,Buffer tanks,3,164,188,188,209
42,11,5,Buffer tanks,Buffer tanks,0,123,157,157,213
43,12,5,Microfilter,Microfilter,0,125,160,160,214
44,11,18,Microfilter,Microfilter,2,152,183,183,216
45,0,10,Fermenter_1,Fermenter_1,0,12,96,96,219
46,13,18,Microfilter,Microfilter,3,152,188,188,222
47,0,3,Fermenter_2,Fermenter_2,0,27,143,143,225
48,0,11,Fermenter_3,Fermenter_3,0,30,108,108,227
49,1,17,Harvesting tanks A,Harvesting tanks A,1,200,200,200,230
50,3,10,Filters A,Filters A,0,213,213,213,236
51,12,18,Buffer tanks,Buffer tanks,1,150,207,207,243
52,6,10,Harvesting tanks B,Harvesting tanks B,2,204,204,204,244
53,5,10,Filters A,Filters A,2,226,226,226,244
54,13,7,Stabilization tanks,Stabilization tanks,0,107,107,107,245
55,7,10,Buffer tanks,Buffer tanks,2,213,213,213,249
56,8,10,Microfilter,Microfilter,1,215,215,215,249
57,9,10,Buffer tanks,Buffer tanks,3,227,227,227,252
58,4,10,Harvesting tanks B,Harvesting tanks B,1,123,145,145,258
59,11,10,Microfilter,Microfilter,0,227,227,227,260
60,10,10,Buffer tanks,Buffer tanks,0,241,241,241,260
61,13,10,Microfilter,Microfilter,2,228,228,228,263
62,3,11,Harvesting tanks B,Harvesting tanks B,3,208,208,208,268
63,4,11,Harvesting tanks B,Harvesting tanks B,5,208,208,208,268
64,1,11,Filters A,Filters A,1,242,242,242,268
65,2,11,Filters A,Filters A,0,242,242,242,268
66,2,14,Harvesting tanks B,Harvesting tanks B,4,243,243,243,269
67,1,14,Filters B,Filters B,0,258,258,258,269
68,2,17,Harvesting tanks A,Harvesting tanks A,3,200,200,200,270
69,13,5,Stabilization tanks,Stabilization tanks,2,137,137,137,272
70,0,14,Fermenter_5,Fermenter_5,0,111,111,111,273
71,14,18,Stabilization tanks,Stabilization tanks,3,174,174,174,275
72,5,9,Stabilization tanks,Stabilization tanks,1,188,188,188,277
73,12,10,Buffer tanks,Buffer tanks,1,226,243,243,280
74,1,3,Filters A,Filters A,0,218,268,268,284
75,1,13,Harvesting tanks A,Harvesting tanks A,0,246,246,246,286
76,2,3,Harvesting tanks B,Harvesting tanks B,1,202,258,258,290
77,0,4,Fermenter_2,Fermenter_2,0,33,225,225,291
78,1,1,Harvesting tanks A,Harvesting tanks A,1,269,269,269,293
79,0,17,Fermenter_4,Fermenter_4,0,9,128,128,295
80,7,11,Microfilter,Microfilter,3,242,242,242,296
81,3,14,Buffer tanks,Buffer tanks,0,258,260,260,302
82,4,14,Microfilter,Microfilter,0,258,260,260,302
83,4,17,Harvesting tanks B,Harvesting tanks B,0,200,200,200,303
84,5,11,Buffer tanks,Buffer tanks,2,242,249,249,303
85,8,11,Microfilter,Microfilter,1,242,249,249,303
86,3,17,Filters A,Filters A,2,276,276,276,303
87,6,11,Buffer tanks,Buffer tanks,3,242,252,252,306
88,2,4,Harvesting tanks B,Harvesting tanks B,4,279,279,279,310
89,2,13,Harvesting tanks A,Harvesting tanks A,2,246,246,246,314
90,2,1,Harvesting tanks A,Harvesting tanks A,3,269,270,270,328
91,6,17,Microfilter,Microfilter,2,277,277,277,338
92,0,13,Fermenter_1,Fermenter_1,0,15,219,219,342
93,5,17,Buffer tanks,Buffer tanks,1,276,280,280,342
94,14,10,Stabilization tanks,Stabilization tanks,4,249,249,249,352
95,5,3,Stabilization tanks,Stabilization tanks,8,260,260,260,353
96,9,17,Buffer tanks,Buffer tanks,2,302,303,303,353
97,8,17,Microfilter,Microfilter,3,287,296,296,357
98,3,13,Filters A,Filters A,0,336,336,336,359
99,10,17,Microfilter,Microfilter,0,292,302,302,362
100,7,17,Buffer tanks,Buffer tanks,0,286,302,302,364
101,6,13,Harvesting tanks B,Harvesting tanks B,5,327,327,327,367
102,5,13,Filters A,Filters A,2,349,349,349,367
103,12,17,Harvesting tanks B,Harvesting tanks B,2,265,265,265,370
104,11,17,Filters A,Filters A,1,286,286,286,370
105,0,1,Fermenter_3,Fermenter_3,0,39,227,227,377
106,4,3,Microfilter,Microfilter,2,218,338,338,380
107,1,4,Filters A,Filters A,0,289,359,359,380
108,4,13,Harvesting tanks B,Harvesting tanks B,3,246,268,268,381
109,3,3,Buffer tanks,Buffer tanks,1,218,342,342,384
110,9,11,Stabilization tanks,Stabilization tanks,5,296,296,296,385
111,5,14,Stabilization tanks,Stabilization tanks,6,300,300,300,389
112,7,13,Buffer tanks,Buffer tanks,2,336,353,353,389
113,9,13,Buffer tanks,Buffer tanks,0,350,364,364,389
114,8,13,Microfilter,Microfilter,3,338,357,357,391
115,0,0,Fermenter_2,Fermenter_2,0,45,291,291,393
116,11,13,Microfilter,Microfilter,0,350,362,362,395
117,14,17,Microfilter,Microfilter,1,337,337,337,396
118,0,2,Fermenter_4,Fermenter_4,0,36,295,295,401
119,10,13,Buffer tanks,Buffer tanks,1,364,384,384,403
120,13,17,Buffer tanks,Buffer tanks,3,292,306,306,410
121,13,13,Microfilter,Microfilter,2,351,380,380,415
122,0,15,Fermenter_1,Fermenter_1,0,18,342,342,418
123,3,4,Buffer tanks,Buffer tanks,0,289,389,389,420
124,4,4,Microfilter,Microfilter,3,289,391,391,422
125,7,4,Stabilization tanks,Stabilization tanks,10,320,320,320,424
126,12,13,Buffer tanks,Buffer tanks,2,349,389,389,426
127,6,4,Microfilter,Microfilter,0,300,395,395,426
128,3,1,Microfilter,Microfilter,1,358,396,396,433
129,5,4,Buffer tanks,Buffer tanks,1,300,403,403,434
130,7,1,Filters B,Filters B,0,327,327,327,436
131,2,2,Harvesting tanks B,Harvesting tanks B,4,381,381,381,440
132,1,2,Filters A,Filters A,1,412,412,412,440
133,6,2,Harvesting tanks B,Harvesting tanks B,5,381,381,381,449
134,5,2,Filters A,Filters A,0,412,412,412,449
135,8,1,Harvesting tanks B,Harvesting tanks B,1,269,290,290,457
136,2,15,Harvesting tanks B,Harvesting tanks B,2,394,394,394,463
137,1,15,Filters A,Filters A,1,434,440,440,469
138,14,13,Stabilization tanks,Stabilization tanks,9,372,372,372,475
139,4,1,Buffer tanks,Buffer tanks,3,348,410,410,481
140,4,0,Harvesting tanks B,Harvesting tanks B,0,362,362,362,483
141,3,0,Filters A,Filters A,2,419,419,419,483
142,2,0,Microfilter,Microfilter,1,422,433,433,488
143,15,17,Stabilization tanks,Stabilization tanks,7,329,329,329,489
144,1,39,Harvesting tanks A,Harvesting tanks A,0,477,477,477,492
145,5,1,Buffer tanks,Buffer tanks,0,358,420,420,494
146,0,16,Fermenter_3,Fermenter_3,0,42,377,377,496
147,6,1,Microfilter,Microfilter,2,348,415,415,499
148,13,1,Stabilization tanks,Stabilization tanks,0,358,358,358,507
149,0,27,Fermenter_4,Fermenter_4,0,66,401,401,520
150,0,8,Fermenter_1,Fermenter_1,0,24,418,418,530
151,1,8,Filters B,Filters B,0,515,515,515,530
152,7,2,Microfilter,Microfilter,2,413,499,499,535
153,3,16,Harvesting tanks B,Harvesting tanks B,3,477,477,477,537
154,4,16,Harvesting tanks B,Harvesting tanks B,4,477,477,477,537
155,1,16,Filters A,Filters A,0,511,511,511,537
156,2,16,Filters A,Filters A,1,511,511,511,537
157,1,0,Buffer tanks,Buffer tanks,3,419,481,481,539
158,6,0,Microfilter,Microfilter,1,452,488,488,543
159,10,1,Microfilter,Microfilter,3,327,422,422,547
160,13,2,Stabilization tanks,Stabilization tanks,1,424,424,424,549
161,5,0,Buffer tanks,Buffer tanks,0,452,494,494,549
162,9,1,Buffer tanks,Buffer tanks,2,327,426,426,551
163,12,1,Microfilter,Microfilter,0,337,426,426,552
