,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,18,Harvesting tanks A,Harvesting tanks A,1,9,9,9,75
1,1,2,Harvesting tanks A,Harvesting tanks A,0,3,3,3,84
2,0,18,Fermenter_1,Fermenter_1,0,9,9,9,100
3,0,2,Fermenter_3,Fermenter_3,0,3,3,3,101
4,0,17,Fermenter_2,Fermenter_2,0,0,0,0,112
5,3,2,Harvesting tanks B,Harvesting tanks B,1,84,84,84,121
6,2,2,Filters A,Filters A,1,93,93,93,121
7,5,2,Harvesting tanks B,Harvesting tanks B,2,84,84,84,130
8,4,2,Filters A,Filters A,2,93,93,93,130
9,3,18,Harvesting tanks B,Harvesting tanks B,3,75,75,75,134
10,2,17,Harvesting tanks B,Harvesting tanks B,0,85,85,85,135
11,1,17,Filters A,Filters A,0,94,94,94,135
12,6,2,Buffer tanks,Buffer tanks,1,93,93,93,141
13,1,11,Harvesting tanks A,Harvesting tanks A,2,84,84,84,144
14,7,2,Buffer tanks,Buffer tanks,2,93,93,93,147
15,9,2,Microfilter,Microfilter,1,93,93,93,147
16,10,2,Microfilter,Microfilter,2,93,93,93,147
17,8,2,Buffer tanks,Buffer tanks,3,127,127,127,147
18,2,18,Filters A,Filters A,1,104,121,121,151
19,3,17,Buffer tanks,Buffer tanks,0,94,94,94,159
20,4,17,Microfilter,Microfilter,0,94,94,94,159
21,5,18,Microfilter,Microfilter,3,106,106,106,159
22,0,11,Fermenter_4,Fermenter_4,0,12,12,12,170
23,2,16,Harvesting tanks B,Harvesting tanks B,1,147,147,147,173
24,1,16,Filters B,Filters B,0,162,162,162,173
25,0,16,Fermenter_5,Fermenter_5,0,15,15,15,177
26,3,11,Harvesting tanks B,Harvesting tanks B,4,84,84,84,183
27,2,11,Filters A,Filters A,2,162,162,162,183
28,1,3,Harvesting tanks A,Harvesting tanks A,3,162,162,162,187
29,4,11,Buffer tanks,Buffer tanks,2,162,162,162,194
30,4,18,Buffer tanks,Buffer tanks,1,104,141,141,196
31,6,11,Microfilter,Microfilter,1,164,164,164,202
32,5,11,Buffer tanks,Buffer tanks,3,180,180,180,202
33,4,16,Microfilter,Microfilter,0,162,162,162,204
34,0,9,Fermenter_3,Fermenter_3,0,21,101,101,207
35,0,5,Fermenter_2,Fermenter_2,0,6,112,112,214
36,8,11,Harvesting tanks B,Harvesting tanks B,5,147,147,147,215
37,7,11,Filters A,Filters A,0,180,180,180,215
38,9,11,Buffer tanks,Buffer tanks,0,188,188,188,227
39,10,11,Microfilter,Microfilter,2,194,194,194,227
40,11,2,Stabilization tanks,Stabilization tanks,1,141,141,141,236
41,3,16,Buffer tanks,Buffer tanks,2,162,194,194,236
42,1,19,Harvesting tanks A,Harvesting tanks A,0,222,222,222,239
43,2,9,Harvesting tanks B,Harvesting tanks B,0,187,187,187,246
44,1,9,Filters A,Filters A,0,218,218,218,246
45,6,18,Stabilization tanks,Stabilization tanks,2,159,159,159,248
46,5,17,Stabilization tanks,Stabilization tanks,0,159,159,159,252
47,6,9,Harvesting tanks B,Harvesting tanks B,1,187,187,187,255
48,7,9,Microfilter,Microfilter,0,219,219,219,255
49,2,3,Harvesting tanks A,Harvesting tanks A,1,162,162,162,257
50,8,9,Microfilter,Microfilter,2,219,227,227,263
51,0,3,Fermenter_1,Fermenter_1,0,18,100,100,269
52,4,5,Harvesting tanks B,Harvesting tanks B,4,183,183,183,270
53,4,3,Harvesting tanks B,Harvesting tanks B,2,162,162,162,272
54,3,3,Filters A,Filters A,1,257,257,257,272
55,3,9,Buffer tanks,Buffer tanks,2,218,236,236,273
56,6,3,Harvesting tanks B,Harvesting tanks B,3,247,247,247,274
57,5,3,Filters A,Filters A,2,263,263,263,274
58,7,3,Buffer tanks,Buffer tanks,1,257,257,257,282
59,8,3,Microfilter,Microfilter,3,257,257,257,282
60,2,19,Harvesting tanks A,Harvesting tanks A,2,222,222,222,283
61,5,9,Filters A,Filters A,0,218,246,246,283
62,9,3,Buffer tanks,Buffer tanks,3,263,263,263,285
63,11,3,Microfilter,Microfilter,1,263,263,263,288
