,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,1,Harvesting tanks A,Harvesting tanks A,1,33,33,33,61
1,1,0,Harvesting tanks A,Harvesting tanks A,3,68,68,68,93
2,2,1,Harvesting tanks A,Harvesting tanks A,2,33,33,33,105
3,1,2,Harvesting tanks B,Harvesting tanks B,0,54,54,54,112
4,2,2,Harvesting tanks A,Harvesting tanks A,0,54,54,54,115
5,0,7,Fermenter_5,Fermenter_5,0,21,21,21,117
6,1,3,Harvesting tanks A,Harvesting tanks A,3,81,93,93,123
7,0,2,Fermenter_3,Fermenter_3,0,0,0,0,125
8,0,1,Fermenter_2,Fermenter_2,0,3,3,3,125
9,4,2,Harvesting tanks B,Harvesting tanks B,1,107,107,107,146
10,3,2,Filters A,Filters A,0,128,128,128,146
11,5,2,Buffer tanks,Buffer tanks,0,92,92,92,147
12,6,2,Microfilter,Microfilter,0,93,93,93,147
13,4,1,Harvesting tanks B,Harvesting tanks B,4,99,99,99,155
14,7,2,Buffer tanks,Buffer tanks,1,128,128,128,156
15,6,1,Harvesting tanks B,Harvesting tanks B,5,33,33,33,161
16,9,2,Harvesting tanks B,Harvesting tanks B,2,107,107,107,161
17,8,2,Filters A,Filters A,1,128,128,128,161
18,2,0,Harvesting tanks A,Harvesting tanks A,1,68,68,68,163
19,3,1,Filters A,Filters A,0,132,146,146,169
20,10,2,Buffer tanks,Buffer tanks,2,128,128,128,170
21,12,2,Harvesting tanks B,Harvesting tanks B,3,54,54,54,173
22,11,2,Filters A,Filters A,2,92,92,92,173
23,0,0,Fermenter_1,Fermenter_1,0,6,6,6,175
24,2,3,Harvesting tanks A,Harvesting tanks A,2,81,105,105,175
25,8,1,Microfilter,Microfilter,2,129,129,129,175
26,0,3,Fermenter_4,Fermenter_4,0,9,9,9,176
27,14,2,Microfilter,Microfilter,1,129,129,129,178
28,13,2,Buffer tanks,Buffer tanks,3,138,138,138,178
29,11,1,Microfilter,Microfilter,3,134,134,134,180
30,6,0,Harvesting tanks B,Harvesting tanks B,1,153,153,153,180
31,2,7,Harvesting tanks B,Harvesting tanks B,2,102,161,161,182
32,3,0,Filters A,Filters A,0,163,169,169,184
33,5,0,Filters A,Filters A,2,169,173,173,184
34,13,1,Microfilter,Microfilter,0,146,147,147,192
35,7,1,Buffer tanks,Buffer tanks,0,127,147,147,195
36,5,1,Filters A,Filters A,1,127,161,161,195
37,8,0,Microfilter,Microfilter,2,163,175,175,200
38,11,0,Microfilter,Microfilter,1,169,178,178,203
39,9,1,Buffer tanks,Buffer tanks,1,132,156,156,204
40,10,1,Buffer tanks,Buffer tanks,2,146,170,170,204
41,1,7,Filters A,Filters A,1,111,195,195,207
42,3,3,Filters A,Filters A,0,157,184,184,211
43,12,1,Buffer tanks,Buffer tanks,3,151,178,178,218
44,7,0,Buffer tanks,Buffer tanks,0,163,195,195,220
45,4,0,Harvesting tanks B,Harvesting tanks B,0,68,112,112,222
46,10,0,Buffer tanks,Buffer tanks,2,176,204,204,222
47,9,0,Buffer tanks,Buffer tanks,1,169,204,204,226
48,0,6,Fermenter_2,Fermenter_2,0,18,125,125,227
49,5,7,Stabilization tanks,Stabilization tanks,4,140,140,140,229
50,1,4,Harvesting tanks A,Harvesting tanks A,0,215,215,215,239
51,6,3,Microfilter,Microfilter,3,158,180,180,241
52,8,3,Microfilter,Microfilter,0,168,192,192,253
53,4,3,Harvesting tanks B,Harvesting tanks B,4,81,155,155,258
54,10,3,Microfilter,Microfilter,2,173,200,200,260
55,12,3,Harvesting tanks B,Harvesting tanks B,5,146,161,161,266
56,11,3,Filters A,Filters A,2,167,184,184,268
57,4,7,Microfilter,Microfilter,3,111,241,241,270
58,15,2,Stabilization tanks,Stabilization tanks,0,123,123,123,271
59,9,3,Buffer tanks,Buffer tanks,2,183,222,222,272
60,14,3,Microfilter,Microfilter,1,218,218,218,277
61,1,15,Harvesting tanks B,Harvesting tanks B,0,221,222,222,278
62,14,1,Stabilization tanks,Stabilization tanks,1,175,175,175,280
63,5,3,Buffer tanks,Buffer tanks,3,157,218,218,280
64,7,3,Buffer tanks,Buffer tanks,0,167,220,220,282
65,2,15,Harvesting tanks A,Harvesting tanks A,3,221,221,221,282
66,12,0,Stabilization tanks,Stabilization tanks,2,188,188,188,283
67,4,6,Harvesting tanks B,Harvesting tanks B,1,196,196,196,283
68,3,6,Filters A,Filters A,0,242,242,242,283
69,0,4,Fermenter_3,Fermenter_3,0,12,125,125,284
70,5,4,Harvesting tanks B,Harvesting tanks B,3,215,215,215,285
71,4,4,Filters A,Filters A,1,239,239,239,285
72,0,5,Fermenter_1,Fermenter_1,0,15,175,175,287
73,0,15,Fermenter_4,Fermenter_4,0,24,176,176,293
74,3,4,Microfilter,Microfilter,0,239,253,253,297
75,2,6,Microfilter,Microfilter,3,244,270,270,299
76,3,7,Buffer tanks,Buffer tanks,2,111,272,272,301
77,0,40,Fermenter_5,Fermenter_5,0,207,207,207,303
78,6,6,Microfilter,Microfilter,1,257,277,277,305
79,7,4,Microfilter,Microfilter,2,269,269,269,308
80,2,40,Harvesting tanks B,Harvesting tanks B,0,288,288,288,309
81,2,5,Harvesting tanks B,Harvesting tanks B,2,269,269,269,311
82,1,5,Filters A,Filters A,2,288,288,288,311
83,6,4,Buffer tanks,Buffer tanks,0,269,282,282,321
84,8,6,Microfilter,Microfilter,0,270,297,297,323
85,1,40,Filters A,Filters A,2,297,311,311,323
86,2,4,Buffer tanks,Buffer tanks,3,239,280,280,324
87,4,5,Microfilter,Microfilter,3,289,299,299,324
88,1,9,Harvesting tanks A,Harvesting tanks A,1,311,311,311,326
89,6,5,Microfilter,Microfilter,1,300,305,305,329
90,13,3,Buffer tanks,Buffer tanks,1,173,226,226,330
91,9,15,Harvesting tanks B,Harvesting tanks B,5,275,275,275,332
92,8,15,Filters A,Filters A,1,293,293,293,332
93,1,6,Buffer tanks,Buffer tanks,2,242,301,301,332
94,3,15,Filters A,Filters A,0,257,283,283,335
95,7,15,Microfilter,Microfilter,2,292,308,308,342
96,1,18,Harvesting tanks A,Harvesting tanks A,0,325,325,325,345
97,4,15,Harvesting tanks B,Harvesting tanks B,4,221,258,258,346
98,5,6,Buffer tanks,Buffer tanks,0,257,321,321,349
99,7,6,Buffer tanks,Buffer tanks,3,270,324,324,350
100,4,40,Microfilter,Microfilter,3,297,324,324,353
101,3,5,Buffer tanks,Buffer tanks,1,288,330,330,356
102,5,5,Buffer tanks,Buffer tanks,2,300,332,332,356
103,1,11,Harvesting tanks A,Harvesting tanks A,1,314,326,326,366
104,15,3,Stabilization tanks,Stabilization tanks,3,210,210,210,370
105,2,18,Harvesting tanks A,Harvesting tanks A,3,325,325,325,379
106,6,15,Buffer tanks,Buffer tanks,3,293,350,350,383
107,3,40,Buffer tanks,Buffer tanks,2,297,356,356,385
108,9,6,Stabilization tanks,Stabilization tanks,6,273,273,273,389
109,2,9,Harvesting tanks A,Harvesting tanks A,2,311,311,311,396
110,1,45,Harvesting tanks A,Harvesting tanks A,1,365,366,366,396
111,8,4,Stabilization tanks,Stabilization tanks,5,260,260,260,397
112,0,11,Fermenter_1,Fermenter_1,0,33,287,287,410
113,2,11,Harvesting tanks A,Harvesting tanks A,0,314,345,345,413
114,5,15,Buffer tanks,Buffer tanks,0,257,349,349,413
115,0,9,Fermenter_2,Fermenter_2,0,27,227,227,414
116,5,40,Stabilization tanks,Stabilization tanks,9,326,326,326,415
117,11,15,Microfilter,Microfilter,0,258,323,323,416
118,7,5,Stabilization tanks,Stabilization tanks,7,314,314,314,417
119,10,15,Buffer tanks,Buffer tanks,1,289,356,356,418
120,0,18,Fermenter_3,Fermenter_3,0,30,284,284,419
121,4,11,Harvesting tanks B,Harvesting tanks B,2,314,314,314,427
122,3,11,Filters A,Filters A,0,404,404,404,427
123,6,9,Harvesting tanks B,Harvesting tanks B,3,311,311,311,428
124,5,9,Harvesting tanks B,Harvesting tanks B,1,386,386,386,428
125,3,9,Filters A,Filters A,2,409,409,409,428
126,4,9,Filters A,Filters A,1,417,417,417,428
127,6,11,Harvesting tanks B,Harvesting tanks B,5,395,395,395,435
128,7,9,Buffer tanks,Buffer tanks,3,409,409,409,437
129,8,9,Microfilter,Microfilter,1,410,410,410,437
130,9,9,Buffer tanks,Buffer tanks,2,417,417,417,440
131,4,18,Microfilter,Microfilter,3,387,387,387,443
132,12,15,Stabilization tanks,Stabilization tanks,8,290,290,290,444
133,11,9,Microfilter,Microfilter,2,418,418,418,445
134,10,9,Buffer tanks,Buffer tanks,0,426,426,426,445
135,5,11,Filters A,Filters A,0,417,427,427,445
136,2,45,Harvesting tanks A,Harvesting tanks A,3,365,379,379,449
137,8,18,Harvesting tanks B,Harvesting tanks B,0,325,325,325,456
138,7,18,Filters B,Filters B,0,379,379,379,456
139,0,45,Fermenter_4,Fermenter_4,0,63,293,293,460
140,3,18,Buffer tanks,Buffer tanks,1,395,418,418,466
141,4,45,Harvesting tanks B,Harvesting tanks B,4,365,365,365,468
142,3,45,Filters A,Filters A,2,441,441,441,468
143,6,18,Microfilter,Microfilter,0,395,416,416,474
144,8,11,Microfilter,Microfilter,2,406,445,445,479
145,10,18,Microfilter,Microfilter,1,403,437,437,495
146,9,18,Buffer tanks,Buffer tanks,2,403,440,440,498
147,1,19,Harvesting tanks A,Harvesting tanks A,2,419,419,419,500
148,7,11,Buffer tanks,Buffer tanks,1,404,466,466,502
149,11,11,Microfilter,Microfilter,0,418,474,474,507
150,5,18,Buffer tanks,Buffer tanks,3,379,437,437,511
151,13,11,Microfilter,Microfilter,2,419,479,479,514
152,0,16,Fermenter_2,Fermenter_2,0,48,414,414,516
153,0,19,Fermenter_3,Fermenter_3,0,36,419,419,517
154,10,11,Buffer tanks,Buffer tanks,1,432,502,502,521
155,9,11,Buffer tanks,Buffer tanks,2,418,498,498,523
156,1,36,Harvesting tanks A,Harvesting tanks A,1,512,512,512,529
157,11,18,Buffer tanks,Buffer tanks,0,387,445,445,532
158,12,9,Stabilization tanks,Stabilization tanks,10,437,437,437,534
159,12,45,Harvesting tanks B,Harvesting tanks B,2,430,430,430,535
160,11,45,Filters A,Filters A,1,451,451,451,535
161,3,19,Harvesting tanks B,Harvesting tanks B,5,500,500,500,537
162,2,19,Filters A,Filters A,2,509,509,509,537
163,12,18,Microfilter,Microfilter,3,379,443,443,538
164,14,11,Stabilization tanks,Stabilization tanks,2,440,440,440,543
165,5,19,Harvesting tanks B,Harvesting tanks B,0,500,500,500,546
166,12,11,Buffer tanks,Buffer tanks,3,417,511,511,548
167,13,18,Stabilization tanks,Stabilization tanks,4,403,403,403,554
168,14,18,Stabilization tanks,Stabilization tanks,0,438,438,438,554
169,6,45,Microfilter,Microfilter,1,442,495,495,556
170,15,18,Stabilization tanks,Stabilization tanks,1,474,474,474,567
171,8,45,Microfilter,Microfilter,0,452,507,507,568
172,0,17,Fermenter_1,Fermenter_1,0,42,410,410,572
173,4,16,Harvesting tanks B,Harvesting tanks B,1,485,485,485,572
174,3,16,Filters A,Filters A,0,531,531,531,572
175,4,19,Filters A,Filters A,1,509,535,535,572
176,2,36,Harvesting tanks A,Harvesting tanks A,0,512,512,512,573
177,10,45,Microfilter,Microfilter,2,457,514,514,574
178,9,45,Buffer tanks,Buffer tanks,0,467,532,532,582
179,5,45,Buffer tanks,Buffer tanks,1,441,521,521,583
180,4,36,Harvesting tanks B,Harvesting tanks B,4,512,512,512,585
181,7,45,Buffer tanks,Buffer tanks,2,451,523,523,585
182,3,36,Filters A,Filters A,2,546,546,546,585
183,0,36,Fermenter_4,Fermenter_4,0,108,460,460,588
184,2,17,Harvesting tanks B,Harvesting tanks B,3,549,549,549,594
185,1,17,Filters B,Filters B,0,564,564,564,594
186,14,45,Microfilter,Microfilter,3,502,538,538,597
187,2,16,Microfilter,Microfilter,0,533,568,568,597
188,6,16,Microfilter,Microfilter,2,546,574,574,602
189,7,36,Filters A,Filters A,0,581,581,581,605
190,5,16,Buffer tanks,Buffer tanks,2,546,585,585,613
191,1,16,Buffer tanks,Buffer tanks,1,531,583,583,614
192,4,17,Microfilter,Microfilter,1,564,564,564,617
193,8,16,Microfilter,Microfilter,3,559,597,597,623
194,0,14,Fermenter_2,Fermenter_2,0,51,516,516,628
195,8,36,Harvesting tanks B,Harvesting tanks B,2,512,535,535,628
196,3,17,Buffer tanks,Buffer tanks,0,564,582,582,635
197,7,16,Buffer tanks,Buffer tanks,2,559,613,613,639
198,9,19,Microfilter,Microfilter,0,509,597,597,651
199,2,14,Harvesting tanks B,Harvesting tanks B,5,601,601,601,651
200,1,14,Filters A,Filters A,1,610,610,610,651
201,6,36,Microfilter,Microfilter,1,559,617,617,651
202,13,45,Buffer tanks,Buffer tanks,3,457,548,548,652
203,11,19,Stabilization tanks,Stabilization tanks,9,557,557,557,652
204,15,45,Stabilization tanks,Stabilization tanks,3,494,494,494,654
205,10,19,Microfilter,Microfilter,2,509,602,602,656
206,5,36,Buffer tanks,Buffer tanks,3,583,652,652,657
207,1,12,Harvesting tanks A,Harvesting tanks A,3,634,634,634,659
208,8,19,Buffer tanks,Buffer tanks,2,543,639,639,659
209,6,19,Buffer tanks,Buffer tanks,1,509,614,614,662
210,9,16,Stabilization tanks,Stabilization tanks,5,562,562,562,678
211,0,13,Fermenter_3,Fermenter_3,0,39,517,517,682
212,10,36,Microfilter,Microfilter,3,546,623,623,683
213,12,36,Microfilter,Microfilter,0,583,651,651,684
214,7,19,Buffer tanks,Buffer tanks,0,509,635,635,689
215,9,36,Buffer tanks,Buffer tanks,3,559,657,657,704
216,1,27,Harvesting tanks A,Harvesting tanks A,1,663,663,663,704
217,13,36,Stabilization tanks,Stabilization tanks,7,567,567,567,705
218,5,17,Stabilization tanks,Stabilization tanks,6,617,617,617,710
219,4,14,Microfilter,Microfilter,1,610,651,651,716
