,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,16,Harvesting tanks A,Harvesting tanks A,1,33,33,33,61
1,2,16,Harvesting tanks A,Harvesting tanks A,2,33,33,33,105
2,1,3,Harvesting tanks A,Harvesting tanks A,0,90,90,90,114
3,0,16,Fermenter_2,Fermenter_2,0,3,3,3,125
4,1,15,Harvesting tanks A,Harvesting tanks A,3,64,64,64,128
5,0,1,Fermenter_4,Fermenter_4,0,12,12,12,131
6,4,16,Harvesting tanks B,Harvesting tanks B,1,99,99,99,155
7,3,16,Filters A,Filters A,1,132,132,132,155
8,2,3,Buffer tanks,Buffer tanks,0,114,114,114,158
9,3,3,Microfilter,Microfilter,0,114,114,114,158
10,0,3,Fermenter_3,Fermenter_3,0,0,0,0,159
11,5,3,Harvesting tanks B,Harvesting tanks B,0,90,90,90,160
12,4,3,Filters A,Filters A,0,114,114,114,160
13,6,16,Harvesting tanks B,Harvesting tanks B,2,33,33,33,161
14,5,16,Filters A,Filters A,2,127,127,127,161
15,3,1,Harvesting tanks B,Harvesting tanks B,5,112,112,112,172
16,7,16,Buffer tanks,Buffer tanks,2,127,127,127,175
17,8,16,Microfilter,Microfilter,2,129,129,129,175
18,2,15,Harvesting tanks A,Harvesting tanks A,1,64,64,64,176
19,9,16,Buffer tanks,Buffer tanks,3,132,132,132,180
20,11,16,Microfilter,Microfilter,3,134,134,134,180
21,6,3,Buffer tanks,Buffer tanks,1,144,144,144,183
22,7,3,Microfilter,Microfilter,1,144,144,144,183
23,1,13,Harvesting tanks A,Harvesting tanks A,2,155,155,155,183
24,0,15,Fermenter_1,Fermenter_1,0,6,6,6,187
25,1,1,Filters A,Filters A,2,146,161,161,187
26,10,16,Buffer tanks,Buffer tanks,0,146,158,158,192
27,4,15,Harvesting tanks B,Harvesting tanks B,3,64,64,64,200
28,3,15,Filters A,Filters A,1,182,182,182,200
29,13,16,Microfilter,Microfilter,0,146,158,158,203
30,6,15,Harvesting tanks B,Harvesting tanks B,4,163,163,163,204
31,5,15,Filters A,Filters A,0,186,186,186,204
32,2,1,Filters A,Filters A,2,146,187,187,213
33,4,1,Harvesting tanks B,Harvesting tanks B,1,112,155,155,215
34,12,16,Buffer tanks,Buffer tanks,2,151,175,175,215
35,7,15,Buffer tanks,Buffer tanks,3,182,182,182,216
36,8,15,Microfilter,Microfilter,2,183,183,183,216
37,9,15,Buffer tanks,Buffer tanks,1,186,186,186,220
38,10,15,Microfilter,Microfilter,3,187,187,187,220
39,2,13,Harvesting tanks A,Harvesting tanks A,0,155,155,155,227
40,7,1,Microfilter,Microfilter,1,146,183,183,237
41,5,1,Buffer tanks,Buffer tanks,0,146,192,192,246
42,0,13,Fermenter_2,Fermenter_2,0,9,125,125,247
43,1,32,Harvesting tanks A,Harvesting tanks A,3,206,206,206,247
44,8,1,Microfilter,Microfilter,0,146,203,203,257
45,2,11,Harvesting tanks B,Harvesting tanks B,0,234,234,234,260
46,1,11,Filters B,Filters B,0,249,249,249,260
47,0,11,Fermenter_5,Fermenter_5,0,102,102,102,264
48,6,1,Buffer tanks,Buffer tanks,2,146,215,215,269
49,8,3,Stabilization tanks,Stabilization tanks,0,135,135,135,272
50,4,13,Harvesting tanks B,Harvesting tanks B,2,221,221,221,277
51,3,13,Filters A,Filters A,1,254,254,254,277
52,14,16,Stabilization tanks,Stabilization tanks,1,175,175,175,280
53,5,13,Filters A,Filters A,0,249,249,249,283
54,2,32,Harvesting tanks A,Harvesting tanks A,1,206,206,206,287
55,3,11,Buffer tanks,Buffer tanks,3,249,249,249,291
56,4,11,Microfilter,Microfilter,2,249,249,249,291
57,9,1,Stabilization tanks,Stabilization tanks,3,200,200,200,293
58,10,1,Stabilization tanks,Stabilization tanks,4,200,200,200,293
59,7,13,Buffer tanks,Buffer tanks,1,249,249,249,297
60,8,13,Microfilter,Microfilter,3,251,251,251,297
61,0,10,Fermenter_1,Fermenter_1,0,30,187,187,299
62,6,13,Harvesting tanks B,Harvesting tanks B,5,155,172,172,300
63,9,13,Buffer tanks,Buffer tanks,0,254,254,254,302
64,11,13,Microfilter,Microfilter,1,256,256,256,302
65,2,10,Harvesting tanks B,Harvesting tanks B,2,274,277,277,302
66,10,13,Buffer tanks,Buffer tanks,2,268,269,269,303
67,0,32,Fermenter_4,Fermenter_4,0,27,131,131,311
68,11,15,Stabilization tanks,Stabilization tanks,2,216,216,216,313
69,0,7,Fermenter_2,Fermenter_2,0,21,247,247,313
70,13,13,Microfilter,Microfilter,0,268,268,268,313
71,4,32,Harvesting tanks B,Harvesting tanks B,3,206,206,206,323
72,3,32,Filters A,Filters A,2,300,300,300,323
73,0,5,Fermenter_3,Fermenter_3,0,15,159,159,324
74,12,13,Buffer tanks,Buffer tanks,3,273,291,291,331
75,2,7,Harvesting tanks B,Harvesting tanks B,5,301,301,301,332
76,4,10,Microfilter,Microfilter,0,284,313,313,332
77,5,32,Buffer tanks,Buffer tanks,1,300,300,300,336
78,1,7,Filters A,Filters A,2,311,323,323,344
79,7,32,Microfilter,Microfilter,2,301,301,301,347
80,6,32,Buffer tanks,Buffer tanks,0,316,316,316,347
81,6,10,Microfilter,Microfilter,0,289,332,332,350
82,9,32,Harvesting tanks B,Harvesting tanks B,4,286,286,286,356
83,8,32,Filters A,Filters A,1,316,316,316,356
84,0,75,Fermenter_5,Fermenter_5,0,225,264,264,360
85,10,32,Buffer tanks,Buffer tanks,2,316,316,316,363
86,8,10,Microfilter,Microfilter,2,294,347,347,364
87,1,14,Harvesting tanks A,Harvesting tanks A,2,299,299,299,365
88,2,75,Harvesting tanks B,Harvesting tanks B,2,345,345,345,366
89,3,10,Buffer tanks,Buffer tanks,0,284,347,347,366
90,1,75,Filters A,Filters A,2,354,354,354,366
91,1,9,Harvesting tanks A,Harvesting tanks A,3,343,343,343,371
92,12,32,Harvesting tanks B,Harvesting tanks B,1,286,286,286,375
93,11,32,Filters A,Filters A,0,316,316,316,375
94,14,32,Microfilter,Microfilter,3,336,336,336,379
95,5,11,Stabilization tanks,Stabilization tanks,5,291,291,291,380
96,4,7,Microfilter,Microfilter,0,311,350,350,381
97,5,10,Buffer tanks,Buffer tanks,2,289,363,363,381
98,7,10,Buffer tanks,Buffer tanks,0,294,366,366,383
99,13,32,Buffer tanks,Buffer tanks,3,325,331,331,385
100,0,14,Fermenter_1,Fermenter_1,0,36,299,299,390
101,1,6,Harvesting tanks A,Harvesting tanks A,2,366,366,366,390
102,6,7,Microfilter,Microfilter,2,322,364,364,395
103,9,10,Stabilization tanks,Stabilization tanks,9,303,303,303,400
104,14,13,Stabilization tanks,Stabilization tanks,6,297,297,297,402
105,2,5,Harvesting tanks B,Harvesting tanks B,0,294,294,294,407
106,1,5,Filters B,Filters B,0,309,309,309,407
107,4,75,Microfilter,Microfilter,3,354,379,379,408
