,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,0,Harvesting tanks A,Harvesting tanks A,2,35,35,35,67
1,2,0,Harvesting tanks A,Harvesting tanks A,3,35,35,35,98
2,1,1,Harvesting tanks A,Harvesting tanks A,0,72,72,72,102
3,1,12,Harvesting tanks A,Harvesting tanks A,2,99,99,99,123
4,0,0,Fermenter_1,Fermenter_1,0,3,3,3,128
5,2,1,Harvesting tanks A,Harvesting tanks A,1,72,72,72,142
6,0,6,Fermenter_2,Fermenter_2,0,18,18,18,143
7,4,0,Harvesting tanks B,Harvesting tanks B,2,35,35,35,146
8,3,0,Filters A,Filters A,2,120,120,120,146
9,1,6,Harvesting tanks A,Harvesting tanks A,3,59,98,98,152
10,6,0,Harvesting tanks B,Harvesting tanks B,3,111,111,111,154
11,6,6,Harvesting tanks B,Harvesting tanks B,5,59,59,59,165
12,5,6,Filters B,Filters B,0,113,113,113,165
13,5,0,Filters A,Filters A,2,135,146,146,165
14,0,1,Fermenter_4,Fermenter_4,0,0,0,0,167
15,0,12,Fermenter_3,Fermenter_3,0,9,9,9,168
16,5,12,Harvesting tanks B,Harvesting tanks B,4,99,99,99,169
17,4,1,Harvesting tanks B,Harvesting tanks B,0,72,72,72,175
18,3,1,Filters A,Filters A,0,148,148,148,175
19,1,8,Harvesting tanks A,Harvesting tanks A,0,128,128,128,194
20,2,15,Harvesting tanks B,Harvesting tanks B,2,177,177,177,203
21,1,15,Filters B,Filters B,0,192,192,192,203
22,0,15,Fermenter_5,Fermenter_5,0,45,45,45,207
23,5,1,Buffer tanks,Buffer tanks,0,148,148,148,210
24,6,1,Microfilter,Microfilter,0,149,149,149,210
25,4,12,Filters A,Filters A,2,123,165,165,211
26,0,8,Fermenter_1,Fermenter_1,0,24,128,128,219
27,7,1,Buffer tanks,Buffer tanks,1,158,158,158,220
28,8,1,Microfilter,Microfilter,1,159,159,159,220
29,10,1,Microfilter,Microfilter,2,164,164,164,224
30,9,1,Buffer tanks,Buffer tanks,2,174,174,174,224
31,12,1,Harvesting tanks B,Harvesting tanks B,1,137,137,137,242
32,11,1,Filters A,Filters A,1,158,158,158,242
33,10,0,Buffer tanks,Buffer tanks,2,151,224,224,242
34,8,0,Microfilter,Microfilter,0,122,210,210,246
35,9,0,Buffer tanks,Buffer tanks,1,136,220,220,246
36,7,0,Buffer tanks,Buffer tanks,0,120,210,210,248
37,3,8,Harvesting tanks B,Harvesting tanks B,3,194,194,194,253
38,11,0,Microfilter,Microfilter,1,136,220,220,253
39,2,8,Filters A,Filters A,0,223,223,223,253
40,0,5,Fermenter_2,Fermenter_2,0,33,143,143,255
41,13,0,Microfilter,Microfilter,2,137,224,224,260
42,14,0,Stabilization tanks,Stabilization tanks,1,158,158,158,262
43,11,6,Stabilization tanks,Stabilization tanks,3,132,132,132,268
44,13,1,Buffer tanks,Buffer tanks,3,164,164,164,268
45,14,1,Microfilter,Microfilter,3,209,209,209,268
46,2,6,Buffer tanks,Buffer tanks,3,131,268,268,269
47,12,6,Stabilization tanks,Stabilization tanks,4,184,184,184,277
48,2,5,Harvesting tanks B,Harvesting tanks B,5,228,228,228,278
49,1,5,Filters A,Filters A,2,237,237,237,278
50,12,0,Buffer tanks,Buffer tanks,2,135,242,242,280
51,8,12,Stabilization tanks,Stabilization tanks,2,144,144,144,281
52,1,13,Harvesting tanks A,Harvesting tanks A,3,258,258,258,282
53,1,2,Harvesting tanks A,Harvesting tanks A,2,242,242,242,283
54,6,12,Buffer tanks,Buffer tanks,0,153,248,248,287
55,4,6,Microfilter,Microfilter,2,131,260,260,288
56,2,12,Buffer tanks,Buffer tanks,1,123,246,246,290
57,3,12,Microfilter,Microfilter,0,123,246,246,290
58,7,12,Microfilter,Microfilter,1,153,253,253,292
59,3,6,Buffer tanks,Buffer tanks,3,132,269,269,296
60,5,15,Stabilization tanks,Stabilization tanks,5,234,234,234,323
61,2,2,Harvesting tanks A,Harvesting tanks A,1,242,242,242,323
62,0,13,Fermenter_3,Fermenter_3,0,39,168,168,327
63,5,13,Harvesting tanks B,Harvesting tanks B,1,258,258,258,328
64,8,6,Microfilter,Microfilter,3,113,268,268,330
65,0,9,Fermenter_1,Fermenter_1,0,27,219,219,331
66,2,9,Harvesting tanks B,Harvesting tanks B,5,306,306,306,331
67,3,15,Buffer tanks,Buffer tanks,1,192,290,290,332
68,4,15,Microfilter,Microfilter,0,192,290,290,332
69,7,6,Buffer tanks,Buffer tanks,2,113,280,280,342
70,5,8,Microfilter,Microfilter,1,225,292,292,345
71,0,2,Fermenter_4,Fermenter_4,0,6,167,167,347
