,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,1,Harvesting tanks A,Harvesting tanks A,1,33,33,33,61
1,1,2,Harvesting tanks A,Harvesting tanks A,3,68,68,68,93
2,1,4,Harvesting tanks B,Harvesting tanks B,0,45,45,45,101
3,2,1,Harvesting tanks A,Harvesting tanks A,2,33,33,33,105
4,2,4,Harvesting tanks A,Harvesting tanks A,0,45,45,45,106
5,0,4,Fermenter_4,Fermenter_4,0,0,0,0,117
6,0,1,Fermenter_2,Fermenter_2,0,3,3,3,125
7,0,3,Fermenter_3,Fermenter_3,0,9,9,9,128
8,4,4,Harvesting tanks B,Harvesting tanks B,1,45,45,45,133
9,3,4,Filters A,Filters A,0,81,81,81,133
10,5,4,Buffer tanks,Buffer tanks,0,81,81,81,145
11,7,4,Microfilter,Microfilter,0,116,116,116,150
12,6,4,Buffer tanks,Buffer tanks,1,117,117,117,150
13,4,1,Harvesting tanks B,Harvesting tanks B,3,99,99,99,155
14,3,1,Filters A,Filters A,2,132,132,132,155
15,9,4,Harvesting tanks B,Harvesting tanks B,2,99,99,99,156
16,8,4,Filters A,Filters A,1,117,117,117,156
17,6,1,Harvesting tanks B,Harvesting tanks B,4,33,33,33,161
18,2,2,Harvesting tanks A,Harvesting tanks A,1,68,68,68,163
19,5,1,Filters A,Filters A,0,127,133,133,167
20,1,0,Filters B,Filters B,0,159,159,159,170
21,0,0,Fermenter_5,Fermenter_5,0,12,12,12,174
22,0,2,Fermenter_1,Fermenter_1,0,6,6,6,175
23,11,4,Microfilter,Microfilter,1,82,82,82,175
24,10,4,Buffer tanks,Buffer tanks,2,113,113,113,175
25,7,1,Buffer tanks,Buffer tanks,3,127,127,127,175
26,8,1,Microfilter,Microfilter,2,129,129,129,175
27,4,2,Harvesting tanks B,Harvesting tanks B,5,68,68,68,178
28,3,2,Filters A,Filters A,2,163,163,163,178
29,11,1,Microfilter,Microfilter,3,134,134,134,180
30,6,2,Harvesting tanks B,Harvesting tanks B,0,153,153,153,180
31,5,2,Filters A,Filters A,1,169,169,169,180
32,2,0,Harvesting tanks B,Harvesting tanks B,2,144,156,156,182
33,10,1,Buffer tanks,Buffer tanks,1,146,150,150,184
34,1,7,Harvesting tanks A,Harvesting tanks A,3,169,169,169,186
35,3,3,Harvesting tanks B,Harvesting tanks B,1,109,133,133,193
36,9,1,Buffer tanks,Buffer tanks,0,132,145,145,193
37,1,3,Filters A,Filters A,0,143,167,167,193
38,13,1,Microfilter,Microfilter,0,146,150,150,195
39,7,2,Buffer tanks,Buffer tanks,3,163,175,175,200
40,8,2,Microfilter,Microfilter,1,163,175,175,200
41,11,2,Microfilter,Microfilter,2,169,175,175,200
42,2,3,Filters A,Filters A,2,143,178,178,204
43,9,2,Buffer tanks,Buffer tanks,1,169,184,184,206
44,10,2,Buffer tanks,Buffer tanks,0,176,193,193,211
45,4,3,Harvesting tanks B,Harvesting tanks B,3,109,155,155,215
46,12,1,Buffer tanks,Buffer tanks,2,151,175,175,215
47,0,14,Fermenter_3,Fermenter_3,0,42,128,128,230
48,2,7,Harvesting tanks A,Harvesting tanks A,2,169,169,169,230
49,7,3,Microfilter,Microfilter,3,143,180,180,234
50,0,6,Fermenter_2,Fermenter_2,0,18,125,125,237
51,4,7,Harvesting tanks B,Harvesting tanks B,4,169,169,169,242
52,4,0,Microfilter,Microfilter,1,159,200,200,242
53,3,7,Filters A,Filters A,1,203,203,203,242
54,0,7,Fermenter_4,Fermenter_4,0,21,117,117,245
55,5,7,Buffer tanks,Buffer tanks,2,240,240,240,245
56,8,3,Microfilter,Microfilter,0,143,195,195,249
57,6,7,Microfilter,Microfilter,2,216,216,216,250
58,0,12,Fermenter_1,Fermenter_1,0,36,175,175,251
59,3,0,Buffer tanks,Buffer tanks,0,159,211,211,253
60,5,3,Buffer tanks,Buffer tanks,3,143,200,200,254
61,6,3,Buffer tanks,Buffer tanks,1,143,206,206,260
62,2,6,Harvesting tanks B,Harvesting tanks B,0,210,210,210,260
63,1,6,Filters A,Filters A,2,219,219,219,260
64,7,7,Filters A,Filters A,0,238,238,238,262
65,12,4,Stabilization tanks,Stabilization tanks,0,114,114,114,268
66,0,5,Fermenter_5,Fermenter_5,0,15,174,174,270
67,8,7,Harvesting tanks B,Harvesting tanks B,5,169,178,178,271
68,12,7,Microfilter,Microfilter,1,240,242,242,275
69,2,5,Harvesting tanks B,Harvesting tanks B,3,255,255,255,276
70,1,5,Filters A,Filters A,0,264,264,264,276
71,2,14,Microfilter,Microfilter,2,247,250,250,277
72,4,14,Harvesting tanks B,Harvesting tanks B,2,199,199,199,278
73,3,14,Filters A,Filters A,1,245,245,245,278
74,14,1,Stabilization tanks,Stabilization tanks,1,175,175,175,280
75,12,2,Stabilization tanks,Stabilization tanks,2,188,188,188,283
76,9,3,Stabilization tanks,Stabilization tanks,3,197,197,197,286
77,9,14,Harvesting tanks B,Harvesting tanks B,1,199,199,199,286
78,1,14,Buffer tanks,Buffer tanks,1,245,260,260,289
79,5,0,Stabilization tanks,Stabilization tanks,4,201,201,201,290
80,9,7,Buffer tanks,Buffer tanks,2,216,245,245,292
81,10,7,Microfilter,Microfilter,3,203,234,234,294
82,6,14,Microfilter,Microfilter,1,259,275,275,300
83,8,14,Filters A,Filters A,2,245,260,260,301
84,10,14,Microfilter,Microfilter,2,259,277,277,304
85,1,12,Filters A,Filters A,0,267,276,276,305
86,1,59,Harvesting tanks A,Harvesting tanks A,0,230,230,230,311
87,2,12,Harvesting tanks B,Harvesting tanks B,4,227,242,242,311
88,4,6,Microfilter,Microfilter,0,219,249,249,314
89,5,14,Buffer tanks,Buffer tanks,1,259,289,289,314
90,1,25,Harvesting tanks A,Harvesting tanks A,1,297,297,297,314
91,3,6,Buffer tanks,Buffer tanks,3,219,254,254,319
92,7,14,Buffer tanks,Buffer tanks,2,259,292,292,319
93,11,7,Buffer tanks,Buffer tanks,0,203,253,253,323
94,0,59,Fermenter_3,Fermenter_3,0,60,230,230,328
95,4,5,Microfilter,Microfilter,1,264,300,300,329
96,0,10,Fermenter_2,Fermenter_2,0,30,237,237,339
97,12,14,Microfilter,Microfilter,3,247,294,294,348
98,3,59,Harvesting tanks B,Harvesting tanks B,0,311,311,311,348
99,3,5,Buffer tanks,Buffer tanks,3,264,319,319,348
100,2,59,Filters A,Filters A,1,320,320,320,348
101,4,12,Microfilter,Microfilter,2,270,304,304,354
102,5,59,Harvesting tanks B,Harvesting tanks B,5,311,311,311,357
103,4,59,Filters A,Filters A,2,320,320,320,357
104,2,25,Harvesting tanks A,Harvesting tanks A,3,297,297,297,358
105,13,7,Stabilization tanks,Stabilization tanks,5,224,224,224,362
106,4,25,Harvesting tanks B,Harvesting tanks B,2,297,297,297,370
107,11,14,Buffer tanks,Buffer tanks,1,245,314,314,370
108,6,59,Buffer tanks,Buffer tanks,0,320,323,323,371
109,3,12,Buffer tanks,Buffer tanks,2,267,319,319,372
110,0,25,Fermenter_4,Fermenter_4,0,24,245,245,373
111,9,59,Microfilter,Microfilter,0,320,320,320,374
112,5,6,Stabilization tanks,Stabilization tanks,6,284,284,284,377
113,5,5,Stabilization tanks,Stabilization tanks,8,293,293,293,382
114,10,59,Microfilter,Microfilter,1,320,329,329,383
115,3,25,Filters A,Filters A,1,331,348,348,387
116,8,25,Harvesting tanks B,Harvesting tanks B,1,297,297,297,390
117,7,25,Filters A,Filters A,2,366,366,366,390
118,8,59,Buffer tanks,Buffer tanks,1,354,370,370,390
119,13,14,Stabilization tanks,Stabilization tanks,7,259,259,259,394
120,1,22,Harvesting tanks A,Harvesting tanks A,2,370,370,370,394
121,5,25,Buffer tanks,Buffer tanks,1,368,390,390,395
122,7,59,Buffer tanks,Buffer tanks,3,320,348,348,402
123,6,25,Microfilter,Microfilter,0,344,374,374,408
124,0,16,Fermenter_1,Fermenter_1,0,48,251,251,413
125,5,12,Stabilization tanks,Stabilization tanks,9,320,320,320,413
126,2,10,Microfilter,Microfilter,3,368,368,368,423
127,2,22,Harvesting tanks A,Harvesting tanks A,0,370,370,370,428
128,2,26,Harvesting tanks B,Harvesting tanks B,0,402,402,402,428
129,4,10,Harvesting tanks B,Harvesting tanks B,3,308,308,308,429
130,3,10,Filters A,Filters A,0,365,365,365,429
131,1,10,Buffer tanks,Buffer tanks,0,365,371,371,429
132,0,26,Fermenter_5,Fermenter_5,0,78,270,270,432
133,2,16,Harvesting tanks B,Harvesting tanks B,4,390,390,390,435
134,1,16,Filters B,Filters B,0,405,405,405,435
135,12,25,Microfilter,Microfilter,0,368,408,408,441
136,9,25,Buffer tanks,Buffer tanks,1,344,395,395,442
137,10,25,Microfilter,Microfilter,1,331,383,383,443
